Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,0](WBC <= 4.612 & EtCO2 >= 0.000)
",-0.113,-3.297,0.000,1.000,0.000,28,0,0,0,28,0,28,0,1.0,0.0,0.0,1.0,1.018181818181818,-0.018181818181818077,1
"G[0,0](FiO2 <= 0.000 & EtCO2 <= 0.000)
",-2.197,-17.648,0.000,1.000,0.000,28,0,0,0,28,0,28,0,1.0,0.0,0.0,1.0,1.018181818181818,-0.018181818181818077,1
"F[0,0](((Hct <= 6.810 & Potassium <= 5.577) -> EtCO2 <= 3.511) & DBP >= 0.038)
",-9.647,-5.466,0.000,0.000,1.000,28,0,0,0,28,0,28,0,1.0,0.0,0.0,1.0,1.018181818181818,-0.018181818181818077,-1
"F[0,0]((Chloride <= 76.075 -> WBC >= 0.055) & Phosphate >= 0.305)
",-5.561,-78.485,0.000,0.000,1.000,28,0,0,0,28,0,28,0,1.0,0.0,0.0,1.0,1.018181818181818,-0.018181818181818077,-1
"G[0,0](((Fibrinogen <= 0.000 & Magnesium <= 0.170) -> Creatinine <= 1.295) -> Creatinine <= 0.559)
",-0.642,-0.805,0.000,1.000,0.000,28,0,0,0,28,0,28,0,1.0,0.0,0.0,1.0,1.018181818181818,-0.018181818181818077,1
"F[0,0](((pH >= 0.000 & Platelets <= 18.061) | Phosphate >= 3.914) -> Lactate >= 1.597)
",-0.196,-4.978,0.000,0.000,1.000,28,0,0,0,28,0,28,0,1.0,0.0,0.0,1.0,1.018181818181818,-0.018181818181818077,-1
"G[0,0]((BUN >= 1.623 & Phosphate >= 0.047) | Calcium <= 0.235)
",4237323970640964.000,0.235,0.000,1.000,0.000,28,0,0,0,28,0,28,0,1.0,0.0,0.0,1.0,1.018181818181818,-0.018181818181818077,1
"G[0,0](((AST >= 0.000 | SepsisLabel >= 0.000) -> Creatinine <= 0.000) & DBP <= 0.000)
",-1.841,-52.939,0.000,1.000,0.000,28,0,0,0,28,0,28,0,1.0,0.0,0.0,1.0,1.018181818181818,-0.018181818181818077,1
"G[0,0](Resp <= 27.381 -> pH <= 0.000)
",-3853505730411004.000,-27.381,0.000,1.000,0.000,28,0,0,0,28,0,28,0,1.0,0.0,0.0,1.0,1.018181818181818,-0.018181818181818077,1
"G[0,0]((Platelets <= 71.021 | Resp <= 21.057) -> TroponinI <= 25.018)
",-71.021,-71.021,0.000,1.000,0.000,28,0,0,0,28,0,28,0,1.0,0.0,0.0,1.0,1.018181818181818,-0.018181818181818077,1
"G[0,0](Alkalinephos > 0.000 -> SepsisLabel = 0.000)
",-0.196,-1.148,0.000,1.000,0.000,28,0,0,0,28,0,28,0,1.0,0.0,0.0,1.0,1.018181818181818,-0.018181818181818077,1
"F[0,0](MAP >= 51.305 & Phosphate >= 0.064)
",-0.528,-11.292,0.000,0.000,1.000,28,0,0,0,28,0,28,0,1.0,0.0,0.0,1.0,1.018181818181818,-0.018181818181818077,-1
"G[0,0]((BUN >= 0.154 | O2Sat >= 9.587) -> AST <= 95.677)
",-29.593,-96.722,0.000,1.000,0.000,28,0,0,0,28,0,28,0,1.0,0.0,0.0,1.0,1.018181818181818,-0.018181818181818077,1
"G[0,0]((Fibrinogen >= 0.000 | SepsisLabel <= 0.000) -> MAP >= 0.000)
",-1.856,-75.704,0.000,1.000,0.000,28,0,0,0,28,0,28,0,1.0,0.0,0.0,1.0,1.018181818181818,-0.018181818181818077,1
"G[0,0](Creatinine <= 1.066 -> PTT <= 148.113)
",-67.414,-147.684,0.000,1.000,0.000,28,0,0,0,28,0,28,0,1.0,0.0,0.0,1.0,1.018181818181818,-0.018181818181818077,1
"G[0,0]((Hgb <= 12.351 & Magnesium <= 1.408) | Calcium <= 1.140)
",27.590,1.399,0.000,1.000,0.000,28,0,0,0,28,0,28,0,1.0,0.0,0.0,1.0,1.018181818181818,-0.018181818181818077,1
"G[0,0]((Hgb >= 0.885 | O2Sat >= 30.330) -> AST <= 97.970)
",-97.970,-97.970,0.000,1.000,0.000,28,0,0,0,28,0,28,0,1.0,0.0,0.0,1.0,1.018181818181818,-0.018181818181818077,1
"G[0,0]((Calcium >= 0.416 & MAP >= 27.748) -> Phosphate >= 53.515)
",0.571,6.489,0.000,1.000,0.000,28,0,0,0,28,0,28,0,1.0,0.0,0.0,1.0,1.018181818181818,-0.018181818181818077,1
"G[0,0]((Glucose >= 0.845 -> Magnesium >= 0.093) -> HCO3 <= 2.156)
",-2.156,-2.156,0.000,1.000,0.000,28,0,0,0,28,0,28,0,1.0,0.0,0.0,1.0,1.018181818181818,-0.018181818181818077,1
"G[0,0](((WBC <= 1.437 -> pH <= 0.000) -> MAP >= 0.000) & Bilirubin_direct >= 0.000)
",-1.856,-75.704,0.000,1.000,0.000,28,0,0,0,28,0,28,0,1.0,0.0,0.0,1.0,1.018181818181818,-0.018181818181818077,1
"G[0,0](((Calcium <= 3.342 | O2Sat >= 27.607) & WBC <= 69.909) & Glucose <= 80.555)
",1.358,45.034,0.000,1.000,0.000,28,0,0,0,28,0,28,0,1.0,0.0,0.0,1.0,1.018181818181818,-0.018181818181818077,1
"G[1,1](((SaO2 <= 0.000 & DBP >= 0.000) | Bilirubin_direct >= 0.000) | BUN >= 0.000)
",0.000,0.000,0.000,1.000,0.000,27,0,1,0,27,1,28,0,1.0,0.0,1.0,0.9642857142857143,0.9818181818181818,0.018181818181818188,1
