Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"F[0,0]((Hgb >= 0.748 & Potassium >= 0.031) & O2Sat <= 3.844)
",-1.844,-72.732,0.000,0.000,1.000,10,0,0,0,10,0,10,0,1.0,0,0,1.0,1.0526315789473684,-0.05263157894736836
"((DBP <= 58.981) U[0,0] (PTT >= 1.381))
",0.526,13.000,0.000,0.000,1.000,10,0,0,0,10,0,10,0,1.0,0,0,1.0,1.0526315789473684,-0.05263157894736836
"F[0,0](((Creatinine <= 0.617 | Temp <= 32.954) -> PaCO2 >= 5.373) & Alkalinephos >= 4.509)
",-0.985,-13.558,0.000,0.000,1.000,10,0,0,0,10,0,10,0,1.0,0,0,1.0,1.0526315789473684,-0.05263157894736836
"F[0,0]((DBP <= 51.754 -> PTT >= 1.046) & Chloride >= 1.148)
",-0.632,-13.117,0.000,0.000,1.000,10,0,0,0,10,0,10,0,1.0,0,0,1.0,1.0526315789473684,-0.05263157894736836
"F[0,0](((Calcium < 5.115 & Potassium < 4.191) & Magnesium < 1.105) & Phosphate < 0.000)
",-0.354,-0.211,0.000,0.000,1.000,10,0,0,0,10,0,10,0,1.0,0,0,1.0,1.0526315789473684,-0.05263157894736836
"F[1,1](((Calcium < 2.180 & Potassium < 1.355) & Magnesium < 0.658) & Phosphate < 0.000)
",0.000,0.000,0.000,0.000,1.000,9,0,0,1,10,0,9,1,0.9,0,0,1.0,0.9473684210526315,0.052631578947368474
"F[1,1](((BUN >= 0.736 | Potassium >= 0.100) | TroponinI >= 0.399) & Hct <= 3.980)
",-0.100,-0.100,0.000,0.000,1.000,9,0,0,1,10,0,9,1,0.9,0,0,1.0,0.9473684210526315,0.052631578947368474
"F[1,1](((Calcium < 3.154 & Potassium < 3.397) & Magnesium < 1.143) & Phosphate < 0.000)
",0.000,0.000,0.000,0.000,1.000,9,0,0,1,10,0,9,1,0.9,0,0,1.0,0.9473684210526315,0.052631578947368474
"F[0,1]((Calcium <= 3.670 & Potassium <= 1.042) & Magnesium >= 0.044)
",-9999999.000,-9999999.000,0.000,0.000,1.000,9,0,0,1,10,0,9,1,0.9,0,0,1.0,0.9473684210526315,0.052631578947368474
"F[0,1](((Calcium < 0.995 & Potassium < 3.673) & Magnesium < 0.940) & Phosphate < 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,9,0,0,1,10,0,9,1,0.9,0,0,1.0,0.9473684210526315,0.052631578947368474
"F[1,1]((Calcium <= 6.991 & Potassium <= 1.671) & Magnesium >= 0.071)
",-0.071,-0.071,0.000,0.000,1.000,9,0,0,1,10,0,9,1,0.9,0,0,1.0,0.9473684210526315,0.052631578947368474
"((BaseExcess > 0.000) U[1,2] (SepsisLabel = 0.000))
",-9999999.000,-9999999.000,0.000,0.000,1.000,9,0,0,1,10,0,9,1,0.9,0,0,1.0,0.9473684210526315,0.052631578947368474
"F[0,1](((Phosphate >= 0.000 | HR <= 80.008) -> Hct >= 57.176) & Alkalinephos <= 101.575)
",-9999999.000,-9999999.000,0.000,0.000,1.000,9,0,0,1,10,0,9,1,0.9,0,0,1.0,0.9473684210526315,0.052631578947368474
"F[1,1](((Calcium < 3.750 & Potassium < 3.344) & Magnesium < 2.220) & Phosphate < 0.000)
",0.000,0.000,0.000,0.000,1.000,9,0,0,1,10,0,9,1,0.9,0,0,1.0,0.9473684210526315,0.052631578947368474
"F[0,1](((Fibrinogen <= 0.000 -> Temp <= 21.323) -> SepsisLabel <= 30.179) & HCO3 >= 0.054)
",-9999999.000,-9999999.000,0.000,0.000,1.000,9,0,0,1,10,0,9,1,0.9,0,0,1.0,0.9473684210526315,0.052631578947368474
"F[1,1]((MAP >= 26.014 -> Temp <= 7.018) & pH >= 4.673)
",-7.018,-7.018,0.000,0.000,1.000,9,0,0,1,10,0,9,1,0.9,0,0,1.0,0.9473684210526315,0.052631578947368474
