Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"G[0,0](((Phosphate >= 0.105 -> WBC >= 0.042) & Lactate <= 5.993) | BUN <= 5.428)
",5.428,5.428,0.000,1.000,0.000,23,0,0,0,23,0,23,0,1.0,0.0,0.0,1.0,1.0222222222222221,-0.022222222222222143
"G[0,0](((Platelets <= 200.034 | SBP >= 70.494) -> PTT <= 174.833) | Hgb <= 173.308)
",3048866494124374.000,173.308,0.000,1.000,0.000,23,0,0,0,23,0,23,0,1.0,0.0,0.0,1.0,1.0222222222222221,-0.022222222222222143
"G[0,0]((Temp >= 0.002 | Alkalinephos <= 0.000) & Calcium >= 0.000)
",0.000,0.000,0.000,1.000,0.000,23,0,0,0,23,0,23,0,1.0,0.0,0.0,1.0,1.0222222222222221,-0.022222222222222143
"G[0,0](((Hct >= 0.217 -> Temp <= 17.103) & SBP <= 21.210) -> Fibrinogen <= 20.484)
",-5765824089576156.000,-20.484,0.000,1.000,0.000,23,0,0,0,23,0,23,0,1.0,0.0,0.0,1.0,1.0222222222222221,-0.022222222222222143
"G[0,0](((BUN <= 31.291 -> Creatinine <= 0.970) & SaO2 >= 0.012) | DBP <= 0.911)
",-1.776,-23.972,0.000,1.000,0.000,23,0,0,0,23,0,23,0,1.0,0.0,0.0,1.0,1.0222222222222221,-0.022222222222222143
"G[0,0]((TroponinI <= 0.000 -> Fibrinogen <= 0.000) | Alkalinephos <= 0.000)
",0.000,0.000,0.000,1.000,0.000,23,0,0,0,23,0,23,0,1.0,0.0,0.0,1.0,1.0222222222222221,-0.022222222222222143
"G[0,0](((FiO2 <= 0.000 & AST <= 0.000) | SBP <= 0.000) | Resp >= 0.000)
",0.000,0.000,0.000,1.000,0.000,23,0,0,0,23,0,23,0,1.0,0.0,0.0,1.0,1.0222222222222221,-0.022222222222222143
"G[0,0]((Lactate >= 0.033 & Temp <= 35.635) -> FiO2 <= 17.401)
",-2449011566509930.500,-17.401,0.000,1.000,0.000,23,0,0,0,23,0,23,0,1.0,0.0,0.0,1.0,1.0222222222222221,-0.022222222222222143
"G[0,0](EtCO2 >= 0.000 -> BaseExcess >= 0.000)
",-1.987,-14.000,0.000,1.000,0.000,23,0,0,0,23,0,23,0,1.0,0.0,0.0,1.0,1.0222222222222221,-0.022222222222222143
"G[0,0]((Bilirubin_direct >= 0.000 | Phosphate <= 0.646) -> Temp <= 2.798)
",-1.250,-1.037,0.000,1.000,0.000,23,0,0,0,23,0,23,0,1.0,0.0,0.0,1.0,1.0222222222222221,-0.022222222222222143
"G[0,0]((DBP >= 0.000 & SepsisLabel <= 0.000) | pH >= 0.000)
",0.000,0.000,0.000,1.000,0.000,23,0,0,0,23,0,23,0,1.0,0.0,0.0,1.0,1.0222222222222221,-0.022222222222222143
"G[0,0]((PTT <= 19.926 -> SBP >= 76.268) | Platelets <= 126.027)
",8868346143168739.000,126.027,0.000,1.000,0.000,23,0,0,0,23,0,23,0,1.0,0.0,0.0,1.0,1.0222222222222221,-0.022222222222222143
"G[0,0]((BUN <= 42.978 & Hct >= 0.647) -> Alkalinephos >= 0.617)
",0.617,0.617,0.000,1.000,0.000,23,0,0,0,23,0,23,0,1.0,0.0,0.0,1.0,1.0222222222222221,-0.022222222222222143
"G[1,1](Platelets >= 7.552 | EtCO2 >= 0.000)
",0.000,0.000,0.000,1.000,0.000,22,0,1,0,22,1,23,0,1.0,0.0,1.0,0.9565217391304348,0.9777777777777777,0.022222222222222254
"G[1,1]((Chloride <= 12.700 | HCO3 <= 18.188) -> WBC <= 7.646)
",-5119547603342305.000,-18.188,0.000,1.000,0.000,22,0,1,0,22,1,23,0,1.0,0.0,1.0,0.9565217391304348,0.9777777777777777,0.022222222222222254
"G[0,1](((HCO3 <= 7.233 & Fibrinogen <= 0.000) -> Magnesium <= 0.000) | Alkalinephos >= 0.000)
",9999999.000,9999999.000,0.000,1.000,0.000,22,0,1,0,22,1,23,0,1.0,0.0,1.0,0.9565217391304348,0.9777777777777777,0.022222222222222254
"G[0,1](((DBP <= 0.000 & pH <= 0.000) & HCO3 >= 0.000) | BaseExcess >= 0.000)
",9999999.000,9999999.000,0.000,1.000,0.000,22,0,1,0,22,1,23,0,1.0,0.0,1.0,0.9565217391304348,0.9777777777777777,0.022222222222222254
"G[0,1](((PaCO2 <= 0.000 | Temp <= 10.744) & Phosphate >= 4.893) -> Fibrinogen >= 7.637)
",9999999.000,9999999.000,0.000,1.000,0.000,22,0,1,0,22,1,23,0,1.0,0.0,1.0,0.9565217391304348,0.9777777777777777,0.022222222222222254
