Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"G[0,0](((MAP >= 74.044 | WBC <= 3.101) & TroponinI >= 0.247) -> Lactate <= 8.400)
",-0.815,-6.516,0.000,1.000,0.000,20,0,0,0,20,0,20,0,1.0,0.0,0.0,1.0,1.0256410256410255,-0.02564102564102555
"G[0,0](((DBP <= 83.328 & MAP <= 98.699) | AST >= 83.666) | Phosphate <= 86.505)
",112.234,86.174,0.000,1.000,0.000,20,0,0,0,20,0,20,0,1.0,0.0,0.0,1.0,1.0256410256410255,-0.02564102564102555
"G[0,0]((Bilirubin_total >= 0.004 -> Resp <= 19.245) | HR >= 16.530)
",5257993799510428.000,19128.470,0.000,1.000,0.000,20,0,0,0,20,0,20,0,1.0,0.0,0.0,1.0,1.0256410256410255,-0.02564102564102555
"G[0,0]((DBP >= 28.989 -> Alkalinephos <= 24.434) -> Magnesium <= 40.135)
",-40.135,-40.135,0.000,1.000,0.000,20,0,0,0,20,0,20,0,1.0,0.0,0.0,1.0,1.0256410256410255,-0.02564102564102555
"G[0,0](Glucose <= 70.383 | Temp <= 10.459)
",4952757021675554.000,70.383,0.000,1.000,0.000,20,0,0,0,20,0,20,0,1.0,0.0,0.0,1.0,1.0256410256410255,-0.02564102564102555
"G[0,0]((Chloride >= 3.193 | DBP >= 4.134) | PaCO2 <= 41.037)
",6.889,87.129,0.000,1.000,0.000,20,0,0,0,20,0,20,0,1.0,0.0,0.0,1.0,1.0256410256410255,-0.02564102564102555
"G[0,0](((Alkalinephos >= 2.107 & Platelets <= 92.033) | SaO2 >= 12.544) -> Platelets <= 199.838)
",-199.838,-199.838,0.000,1.000,0.000,20,0,0,0,20,0,20,0,1.0,0.0,0.0,1.0,1.0256410256410255,-0.02564102564102555
"G[0,0](Alkalinephos <= 11.556 -> SepsisLabel = 0.000)
",-2.406,-9.579,0.000,1.000,0.000,20,0,0,0,20,0,20,0,1.0,0.0,0.0,1.0,1.0256410256410255,-0.02564102564102555
"G[0,0](Hgb < 13.544 -> SepsisLabel = 0.000)
",-0.675,-8.092,0.000,1.000,0.000,20,0,0,0,20,0,20,0,1.0,0.0,0.0,1.0,1.0256410256410255,-0.02564102564102555
"G[0,0]((HCO3 >= 1.692 | AST <= 236.547) | PTT >= 1.178)
",8322747851512450.000,236.547,0.000,1.000,0.000,20,0,0,0,20,0,20,0,1.0,0.0,0.0,1.0,1.0256410256410255,-0.02564102564102555
"G[0,0](BaseExcess <= 0.000 | Hgb <= 10.866)
",1.936,8.578,0.000,1.000,0.000,20,0,0,0,20,0,20,0,1.0,0.0,0.0,1.0,1.0256410256410255,-0.02564102564102555
"G[0,0](((Bilirubin_direct >= 0.000 & WBC <= 10.564) | Potassium <= 12.423) | Hct <= 6.948)
",18.948,12.270,0.000,1.000,0.000,20,0,0,0,20,0,20,0,1.0,0.0,0.0,1.0,1.0256410256410255,-0.02564102564102555
"G[0,0](Creatinine <= 0.366 | WBC >= 0.469)
",0.347,4.701,0.000,1.000,0.000,20,0,0,0,20,0,20,0,1.0,0.0,0.0,1.0,1.0256410256410255,-0.02564102564102555
"G[0,1](((Creatinine <= 0.526 -> Temp <= 35.670) | Calcium <= 20.308) | Alkalinephos >= 4.803)
",9999999.000,9999999.000,0.000,1.000,0.000,19,0,1,0,19,1,20,0,1.0,0.0,1.0,0.95,0.9743589743589743,0.02564102564102566
"G[0,1]((Hgb <= 12.578 | HR >= 22.202) & Lactate <= 96.269)
",9999999.000,9999999.000,0.000,1.000,0.000,19,0,1,0,19,1,20,0,1.0,0.0,1.0,0.95,0.9743589743589743,0.02564102564102566
"G[1,1]((Calcium <= 4.836 -> MAP <= 93.051) -> SepsisLabel <= 88.930)
",-6257919573396987.000,-88.930,0.000,1.000,0.000,19,0,1,0,19,1,20,0,1.0,0.0,1.0,0.95,0.9743589743589743,0.02564102564102566
"G[1,1](((Glucose <= 109.548 -> MAP <= 90.076) | Lactate <= 90.759) & Resp <= 88.021)
",88.021,88.021,0.000,1.000,0.000,19,0,1,0,19,1,20,0,1.0,0.0,1.0,0.95,0.9743589743589743,0.02564102564102566
"G[0,1](((Creatinine <= 0.345 | HCO3 >= 3.323) & SaO2 <= 23.618) & Magnesium <= 14.025)
",9999999.000,9999999.000,0.000,1.000,0.000,19,0,1,0,19,1,20,0,1.0,0.0,1.0,0.95,0.9743589743589743,0.02564102564102566
"G[0,1]((HCO3 >= 0.799 | Platelets <= 22.247) -> SepsisLabel <= 34.812)
",9999999.000,9999999.000,0.000,1.000,0.000,19,0,1,0,19,1,20,0,1.0,0.0,1.0,0.95,0.9743589743589743,0.02564102564102566
