Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"G[0,0]((AST >= 0.521 -> BaseExcess <= -0.730) | WBC <= -1.026)
",-0.184,-2.406,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[1,1]((Alkalinephos >= 0.168 | Chloride <= 28.740) & PaCO2 <= 51.105)
",28.740,28.740,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[1,1](Chloride >= 1.963 -> FiO2 <= 0.704)
",-0.704,-0.704,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,0](((HCO3 <= 11.136 | SBP <= 147.017) | O2Sat <= 142.141) | WBC >= 88.575)
",11.099,112.663,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,0](((Calcium >= 0.139 | Glucose >= 6.369) & Hgb <= 199.688) -> Potassium <= 108.577)
",-108.577,-108.577,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,0](((Glucose >= 68.942 & MAP >= 51.545) -> Temp >= 57.540) | Potassium <= 108.285)
",7619896102776471.000,108.285,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,0](((Platelets <= 97.440 | SBP >= 94.536) -> BaseExcess >= 82.928) -> Lactate >= 86.892)
",0.222,18.252,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[1,1](Bilirubin_direct >= 0.000 & SepsisLabel = 0.000)
",0.000,0.000,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,1](((HR <= 86.131 | O2Sat >= 93.112) & Bilirubin_direct >= 93.050) -> AST <= 99.126)
",9999999.000,9999999.000,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,1](Fibrinogen <= 0.000 -> SepsisLabel = 0.000)
",9999999.000,9999999.000,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[1,1](((HR <= 85.881 | SaO2 <= 40.614) & TroponinI >= 26.587) -> Platelets >= 28.567)
",26.587,26.587,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,1](((Calcium >= 0.017 -> WBC <= 7.178) | PTT <= 0.878) & HR >= 0.503)
",9999999.000,9999999.000,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[1,1]((MAP <= 110.218 | WBC <= 3.888) | HCO3 <= 10.472)
",110.218,110.218,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[1,1]((Bilirubin_total >= 0.006 & Platelets <= 15.333) -> PTT <= 72.214)
",-72.214,-72.214,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[1,1](Magnesium < 0.914 -> SepsisLabel = 0.000)
",-8229195371185603.000,-0.914,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,1]((DBP >= 42.504 | Resp <= 26.941) | MAP <= 23.614)
",9999999.000,9999999.000,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,1](Chloride <= 80.235 -> Phosphate <= 1.484)
",9999999.000,9999999.000,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[1,1](((Calcium >= 0.121 & HCO3 <= 18.519) & Bilirubin_direct <= 21.897) -> Platelets >= 0.361)
",8742124930031350.000,0.121,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[1,1](((Magnesium >= 0.099 & Platelets >= 3.667) & SBP <= 28.976) -> SepsisLabel <= 94.760)
",-94.760,-94.760,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,0](Calcium >= 0.114 -> Resp >= 20.319)
",-6.883,-30.501,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,1](((BUN >= 0.089 -> Chloride >= 1.854) -> Calcium <= 49.403) | HCO3 <= 115.082)
",9999999.000,9999999.000,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,1]((PaCO2 >= 6.920 -> pH >= 0.156) | BaseExcess <= 4.935)
",9999999.000,9999999.000,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,1](Creatinine >= 0.045 | PTT <= 15.522)
",9999999.000,9999999.000,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[1,1](Hgb <= 9.697 | Magnesium <= 0.670)
",9.697,9.697,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,1]((PTT <= 23.385 & WBC <= 8.202) | SepsisLabel <= 5.362)
",9999999.000,9999999.000,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,0](((BUN >= 0.729 -> PTT >= 0.888) -> Creatinine >= 0.347) -> MAP >= 1.133)
",-7.105,-113.427,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,1](PaCO2 >= 11.636 | Potassium <= 4.450)
",9999999.000,9999999.000,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,0](Calcium <= 4.590 | Lactate <= 1.524)
",4.590,4.590,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,1]((pH <= 5.761 -> BaseExcess >= -5.708) | BaseExcess >= -3.182)
",9999999.000,9999999.000,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,0](((Calcium <= 5.970 -> Temp >= 21.676) -> Hgb >= 25.649) | MAP >= 15.499)
",6.205,99.061,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,1]((Creatinine <= 0.478 | O2Sat >= 96.238) | Bilirubin_direct <= 98.118)
",9999999.000,9999999.000,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,1]((AST <= 9.306 -> PaCO2 <= 25.797) -> Phosphate <= 46.867)
",9999999.000,9999999.000,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,0]((Calcium <= 0.290 -> FiO2 <= 0.902) | BaseExcess <= 0.741)
",0.741,0.741,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[1,1](((Hct <= 15.726 & Resp <= 26.777) | pH <= 23.367) -> Bilirubin_total <= 25.065)
",-7055141363958029.000,-25.065,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,1](((MAP >= 65.818 -> Magnesium <= 1.305) -> HR <= 0.422) -> SBP >= 0.084)
",9999999.000,9999999.000,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,1](PTT <= 38.595 -> PTT <= 59.174)
",9999999.000,9999999.000,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,1](Bilirubin_total >= 0.003 -> HR >= 70.353)
",9999999.000,9999999.000,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[1,1](((SBP >= 87.566 & Calcium <= 0.744) -> PTT <= 1.196) -> Bilirubin_total <= 6.668)
",-7507411986798860.000,-6.668,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,0]((Alkalinephos >= 0.604 & Fibrinogen <= 0.000) -> Resp <= 0.000)
",0.431,1.148,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[1,1](((Alkalinephos >= 0.439 -> Phosphate <= 2.372) | Bilirubin_total >= 0.027) & Fibrinogen <= 0.317)
",-0.027,-0.027,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,1]((HCO3 >= 0.684 & Platelets >= 6.921) -> EtCO2 <= 107.272)
",9999999.000,9999999.000,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
"G[0,0](((Bilirubin_total <= 0.435 -> SaO2 >= 17.103) & EtCO2 <= 28.738) | O2Sat >= 12.124)
",15.372,72.556,0.000,1.000,0.000,25,0,0,0,25,0,25,0,1.0,0.0,0.0,1.0,1.0,0.0
