Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,0](((BUN <= 11.195 | O2Sat >= 86.321) -> Bilirubin_total <= 95.104) | pH >= 35.751)
",-149.496,-35.647,0.000,1.000,0.000,13,0,0,0,13,0,13,0,1.0,0.0,0.0,1.0,1.04,-0.040000000000000036,1
"G[0,0]((FiO2 >= 0.064 & HR >= 37.217) -> MAP <= 98.672)
",-0.572,-7.019,0.000,1.000,0.000,13,0,0,0,13,0,13,0,1.0,0.0,0.0,1.0,1.04,-0.040000000000000036,1
"F[0,0](((Calcium < 0.000 & Potassium < 2.601) & Magnesium < 0.979) & Phosphate < 0.000)
",-0.398,-0.193,0.000,0.000,1.000,13,0,0,0,13,0,13,0,1.0,0.0,0.0,1.0,1.04,-0.040000000000000036,-1
"F[0,0](((Glucose >= 20.975 -> HCO3 >= 1.898) & SepsisLabel >= 0.000) & SBP <= 14.647)
",-1.000,-11.439,0.000,0.000,1.000,13,0,0,0,13,0,13,0,1.0,0.0,0.0,1.0,1.04,-0.040000000000000036,-1
"F[0,0](((Calcium < 0.000 & Potassium < 1.054) & Magnesium < 0.773) & Phosphate < 0.000)
",-0.418,-0.211,0.000,0.000,1.000,13,0,0,0,13,0,13,0,1.0,0.0,0.0,1.0,1.04,-0.040000000000000036,-1
"F[0,0]((HCO3 <= 23.644 -> MAP <= 84.027) & TroponinI >= 43.636)
",-43.636,-43.636,0.000,0.000,1.000,13,0,0,0,13,0,13,0,1.0,0.0,0.0,1.0,1.04,-0.040000000000000036,-1
"F[0,0](((Calcium < 0.000 & Potassium < 3.715) & Magnesium < 0.335) & Phosphate < 0.000)
",-0.442,-0.247,0.000,0.000,1.000,13,0,0,0,13,0,13,0,1.0,0.0,0.0,1.0,1.04,-0.040000000000000036,-1
"G[0,0](((HR <= 92.533 & pH <= 1.622) -> pH >= 0.234) | SepsisLabel <= 2.505)
",2.069,2.064,0.000,1.000,0.000,13,0,0,0,13,0,13,0,1.0,0.0,0.0,1.0,1.04,-0.040000000000000036,1
"F[0,0](((BUN <= 12.764 & FiO2 <= 0.655) & Glucose >= 0.040) & AST >= 0.061)
",-0.582,-6.966,0.000,0.000,1.000,13,0,0,0,13,0,13,0,1.0,0.0,0.0,1.0,1.04,-0.040000000000000036,-1
"G[0,0]((Chloride <= 91.799 -> O2Sat >= 44.507) | TroponinI <= 97.979)
",6894650435804899.000,97.979,0.000,1.000,0.000,13,0,0,0,13,0,13,0,1.0,0.0,0.0,1.0,1.04,-0.040000000000000036,1
"F[0,0](((SBP >= 115.794 & Phosphate >= 0.000) -> Potassium <= 0.000) & O2Sat <= 0.000)
",-10.773,-95.417,0.000,0.000,1.000,13,0,0,0,13,0,13,0,1.0,0.0,0.0,1.0,1.04,-0.040000000000000036,-1
