Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"F[1,1](((HR >= 34.005 | Temp <= 19.845) -> PaCO2 >= 0.731) & WBC >= 7.868)
",-19.845,-19.845,0.000,0.000,1.000,8,0,0,0,8,0,8,0,1.0,0,0,1.0,1.0,0.0
"F[0,1]((O2Sat <= 93.307 & MAP >= 17.492) & EtCO2 >= 97.390)
",-9999999.000,-9999999.000,0.000,0.000,1.000,8,0,0,0,8,0,8,0,1.0,0,0,1.0,1.0,0.0
"F[0,0]((BaseExcess >= 0.000 & HR >= 48.677) & Potassium >= 63.338)
",-63.338,-63.338,0.000,0.000,1.000,8,0,0,0,8,0,8,0,1.0,0,0,1.0,1.0,0.0
"((Alkalinephos > 0.000) U[1,2] (SepsisLabel = 0.000))
",-9999999.000,-9999999.000,0.000,0.000,1.000,8,0,0,0,8,0,8,0,1.0,0,0,1.0,1.0,0.0
"F[0,0](((Calcium < 0.000 & Potassium < 0.000) & Magnesium < 0.000) & Phosphate < 0.000)
",0.000,0.000,0.000,0.000,1.000,8,0,0,0,8,0,8,0,1.0,0,0,1.0,1.0,0.0
"((SaO2 > 0.000) U[1,1] (SepsisLabel = 0.000))
",0.000,0.000,0.000,0.000,1.000,8,0,0,0,8,0,8,0,1.0,0,0,1.0,1.0,0.0
"F[1,1](SepsisLabel > 0.000 & SepsisLabel = 0.000)
",0.000,0.000,0.000,0.000,1.000,8,0,0,0,8,0,8,0,1.0,0,0,1.0,1.0,0.0
"((Magnesium < 0.000) U[1,2] (SepsisLabel = 0.000))
",-9999999.000,-9999999.000,0.000,0.000,1.000,8,0,0,0,8,0,8,0,1.0,0,0,1.0,1.0,0.0
"F[0,0](((Calcium < 0.000 & Potassium < 0.000) & Magnesium < 0.000) & Phosphate < 0.000)
",0.000,0.000,0.000,0.000,1.000,8,0,0,0,8,0,8,0,1.0,0,0,1.0,1.0,0.0
"F[0,1](((SaO2 >= 0.000 | DBP >= 13.477) | Glucose >= 10.508) -> Magnesium >= 15.450)
",-9999999.000,-9999999.000,0.000,0.000,1.000,8,0,0,0,8,0,8,0,1.0,0,0,1.0,1.0,0.0
"F[0,1](((Glucose <= 12.095 & Glucose >= 2.321) -> WBC <= 56.838) -> Platelets >= 1.901)
",-9999999.000,-9999999.000,0.000,0.000,1.000,8,0,0,0,8,0,8,0,1.0,0,0,1.0,1.0,0.0
"F[0,0](((Calcium < 0.000 & Potassium < 0.000) & Magnesium < 0.000) & Phosphate < 0.000)
",0.000,0.000,0.000,0.000,1.000,8,0,0,0,8,0,8,0,1.0,0,0,1.0,1.0,0.0
"F[1,1](((Calcium < 0.000 & Potassium < 0.000) & Magnesium < 0.000) & Phosphate < 0.000)
",0.000,0.000,0.000,0.000,1.000,8,0,0,0,8,0,8,0,1.0,0,0,1.0,1.0,0.0
"F[1,1](((PTT <= 0.000 & MAP >= 75.162) -> Hgb >= 65.654) & SepsisLabel >= 93.729)
",-93.729,-93.729,0.000,0.000,1.000,8,0,0,0,8,0,8,0,1.0,0,0,1.0,1.0,0.0
"F[0,0]((Alkalinephos <= 0.000 | Glucose >= 8.102) -> Bilirubin_total >= 5.257)
",0.000,0.000,0.000,0.000,1.000,8,0,0,0,8,0,8,0,1.0,0,0,1.0,1.0,0.0
"F[0,1]((SaO2 <= 0.000 -> Temp >= 6.631) & Hgb >= 0.357)
",-9999999.000,-9999999.000,0.000,0.000,1.000,8,0,0,0,8,0,8,0,1.0,0,0,1.0,1.0,0.0
"F[0,0](BUN >= 0.000 -> Glucose >= 6.303)
",0.000,0.000,0.000,0.000,1.000,7,0,0,1,8,0,7,1,0.875,0,0,1.0,0.875,0.125
"((Magnesium >= 0.000) U[0,1] (Glucose >= 7.150))
",-9999999.000,-9999999.000,0.000,0.000,1.000,7,0,0,1,8,0,7,1,0.875,0,0,1.0,0.875,0.125
"F[0,0](((SBP >= 65.199 & Platelets <= 0.000) | Potassium <= 0.000) -> HR <= 0.000)
",0.000,0.000,0.000,0.000,1.000,7,0,0,1,8,0,7,1,0.875,0,0,1.0,0.875,0.125
"F[0,1](((Glucose >= 6.648 & pH >= 0.000) & Creatinine <= 0.000) & BaseExcess <= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,7,0,0,1,8,0,7,1,0.875,0,0,1.0,0.875,0.125
"F[0,1](((Resp >= 7.824 | PaCO2 >= 0.000) -> AST >= 0.000) -> MAP <= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,7,0,0,1,8,0,7,1,0.875,0,0,1.0,0.875,0.125
"F[0,1]((WBC <= 0.000 -> O2Sat <= 95.486) & Fibrinogen <= 90.533)
",-9999999.000,-9999999.000,0.000,0.000,1.000,6,0,0,2,8,0,6,2,0.75,0,0,1.0,0.75,0.25
"F[0,1]((Resp >= 11.727 & O2Sat <= 89.954) | MAP <= 93.899)
",-9999999.000,-9999999.000,0.000,0.000,1.000,5,0,0,3,8,0,5,3,0.625,0,0,1.0,0.625,0.375
"((Temp <= 26.001) U[1,2] (Phosphate <= 0.000))
",-9999999.000,-9999999.000,0.000,0.000,1.000,4,0,0,4,8,0,4,4,0.5,0,0,1.0,0.5,0.5
"F[0,0](SBP >= 129.028 & HR >= 18.643)
",-6.509,-115.306,0.000,0.000,1.000,3,0,0,5,8,0,3,5,0.375,0,0,1.0,0.375,0.625
"((MAP >= 34.409) U[0,0] (SBP <= 142.802))
",8.452,131.726,0.000,0.000,1.000,3,0,0,5,8,0,3,5,0.375,0,0,1.0,0.375,0.625
"((Phosphate <= 0.000) U[0,1] (MAP <= 99.094))
",-9999999.000,-9999999.000,0.000,0.000,1.000,3,0,0,5,8,0,3,5,0.375,0,0,1.0,0.375,0.625
"((Lactate >= 0.000) U[0,0] (MAP <= 103.254))
",0.378,12.907,0.000,0.000,1.000,3,0,0,5,8,0,3,5,0.375,0,0,1.0,0.375,0.625
"((Resp <= 16.621) U[1,2] (SBP <= 151.541))
",-9999999.000,-9999999.000,0.000,0.000,1.000,2,0,0,6,8,0,2,6,0.25,0,0,1.0,0.25,0.75
"F[0,0](Lactate <= 0.000 -> Resp <= 16.046)
",-1.291,-10.029,0.000,0.000,1.000,2,0,0,6,8,0,2,6,0.25,0,0,1.0,0.25,0.75
"F[0,0](SBP >= 103.344 & Potassium >= 0.000)
",-5.059,-89.622,0.000,0.000,1.000,1,0,0,7,8,0,1,7,0.125,0,0,1.0,0.125,0.875
"((HR >= 57.021) U[0,0] (MAP >= 53.409))
",216.979,216.979,0.000,0.000,1.000,1,0,0,7,8,0,1,7,0.125,0,0,1.0,0.125,0.875
"((Glucose <= 51.908) U[1,2] (SBP >= 41.251))
",-9999999.000,-9999999.000,0.000,0.000,1.000,1,0,0,7,8,0,1,7,0.125,0,0,1.0,0.125,0.875
"F[0,0](((Glucose >= 1.640 | HR <= 84.086) | BaseExcess >= 72.070) | Calcium >= 43.832)
",-1.640,-1.640,0.000,0.000,1.000,1,0,0,7,8,0,1,7,0.125,0,0,1.0,0.125,0.875
"((Magnesium <= 0.000) U[0,1] (Resp <= 16.114))
",-9999999.000,-9999999.000,0.000,0.000,1.000,1,0,0,7,8,0,1,7,0.125,0,0,1.0,0.125,0.875
"((DBP < 87.411) U[1,1] (SepsisLabel = 0.000))
",87.411,87.411,0.000,0.000,1.000,1,0,0,7,8,0,1,7,0.125,0,0,1.0,0.125,0.875
"((BaseExcess >= 0.000) U[0,1] (Resp <= 15.166))
",-9999999.000,-9999999.000,0.000,0.000,1.000,1,0,0,7,8,0,1,7,0.125,0,0,1.0,0.125,0.875
"F[0,1](Alkalinephos >= 0.000 -> O2Sat >= 24.843)
",-9999999.000,-9999999.000,0.000,0.000,1.000,1,0,0,7,8,0,1,7,0.125,0,0,1.0,0.125,0.875
"F[0,0](((Bilirubin_total >= 0.000 & Potassium >= 0.000) | Fibrinogen >= 0.000) & Calcium >= 0.000)
",0.000,0.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[0,1]((FiO2 >= 0.000 & SaO2 >= 0.000) | HR >= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[0,2](((Fibrinogen >= 0.000 & Lactate <= 0.000) | WBC >= 0.000) | PaCO2 >= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[0,2]((Bilirubin_total <= 0.000 & Creatinine <= 0.000) -> TroponinI <= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[0,2](Potassium >= 0.000 -> Bilirubin_total >= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[0,1]((FiO2 >= 0.000 -> Potassium >= 0.000) -> Potassium <= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"((Bilirubin_direct <= 0.000) U[0,0] (Calcium >= 0.000))
",0.000,0.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[1,2](((WBC <= 0.000 -> Platelets <= 0.000) | SBP >= 0.000) | SBP <= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[0,2](Hgb <= 0.000 & FiO2 <= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[1,2](((SBP <= 164.048 | PTT >= 0.000) -> HCO3 <= 0.000) & Bilirubin_direct >= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"((Platelets <= 0.000) U[1,2] (Chloride <= 0.000))
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[0,0](BaseExcess <= 0.000 -> Alkalinephos >= 0.000)
",0.000,0.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[0,2]((Phosphate >= 0.000 -> Bilirubin_direct <= 0.000) & MAP <= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[0,2]((AST <= 0.000 | EtCO2 <= 0.000) & Platelets >= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[1,2](Platelets <= 0.000 | AST <= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[0,2]((Hct <= 0.000 & MAP >= 14.662) & Bilirubin_direct <= 105.196)
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[0,2](((SBP >= 132.940 & Lactate <= 0.000) | HR <= 0.000) & FiO2 >= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[0,2]((Hct <= 0.000 -> Lactate >= 0.000) -> SepsisLabel >= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[1,1]((HCO3 >= 0.000 | EtCO2 <= 0.000) -> Bilirubin_direct >= 0.000)
",0.000,0.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[0,2](((Resp <= 14.913 | Creatinine <= 0.000) & SaO2 >= 0.000) & SepsisLabel <= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[0,1](((Lactate <= 0.000 & Potassium >= 0.000) | pH >= 0.000) | BUN <= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[2,2]((AST <= 0.000 -> SepsisLabel <= 0.000) & HCO3 >= 0.000)
",0.000,0.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[0,2]((FiO2 >= 0.000 | HCO3 <= 0.000) -> EtCO2 >= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"((Bilirubin_direct <= 0.000) U[0,2] (AST >= 0.000))
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[1,1]((Chloride >= 0.000 -> Temp >= 8.314) | Creatinine <= 36.879)
",36.879,36.879,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"((Fibrinogen >= 0.000) U[1,1] (Hgb >= 0.000))
",0.000,0.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[0,2](SepsisLabel <= 0.000 -> Magnesium <= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[0,2](Potassium <= 0.000 -> Chloride >= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[1,2]((pH >= 0.000 & BUN >= 0.000) & PaCO2 <= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"((BaseExcess <= 0.000) U[0,1] (SepsisLabel >= 0.000))
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[2,2]((Magnesium >= 0.000 -> TroponinI <= 0.000) -> Glucose >= 0.000)
",0.000,0.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[1,1]((Bilirubin_total <= 0.000 | BaseExcess >= 0.000) & BaseExcess >= 0.000)
",0.000,0.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[0,2](HCO3 <= 0.000 -> SepsisLabel <= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
"F[1,1]((HR >= 4.343 | Magnesium <= 0.000) & Bilirubin_direct <= 0.000)
",0.000,0.000,0.000,0.000,1.000,0,0,0,8,8,0,0,8,0.0,0,0,0.0,0.0,1.0
