Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,0](((PTT >= 0.130 | SaO2 <= 14.134) -> Fibrinogen >= 1.038) -> Creatinine <= 83.263)
",-1.655,-63.947,0.000,1.000,0.000,21,0,0,0,21,0,21,0,1.0,0.0,0.0,1.0,1.024390243902439,-0.024390243902439046,1
"G[0,0](Phosphate >= 0.000 -> Phosphate <= 0.000)
",-0.568,-0.515,0.000,1.000,0.000,21,0,0,0,21,0,21,0,1.0,0.0,0.0,1.0,1.024390243902439,-0.024390243902439046,1
"F[0,0]((Calcium <= 4.582 & Potassium <= 1.510) & Magnesium >= 0.330)
",-0.934,-0.265,0.000,0.000,1.000,21,0,0,0,21,0,21,0,1.0,0.0,0.0,1.0,1.024390243902439,-0.024390243902439046,-1
"F[0,0]((Calcium <= 6.590 & Potassium <= 2.798) & Magnesium >= 0.446)
",-1.346,-0.381,0.000,0.000,1.000,21,0,0,0,21,0,21,0,1.0,0.0,0.0,1.0,1.024390243902439,-0.024390243902439046,-1
"F[0,0](((Creatinine <= 0.390 & HCO3 <= 5.839) & PTT >= 4.943) & Chloride <= 21.052)
",-0.617,-25.926,0.000,0.000,1.000,21,0,0,0,21,0,21,0,1.0,0.0,0.0,1.0,1.024390243902439,-0.024390243902439046,-1
"F[0,0]((Alkalinephos <= 0.000 -> DBP >= 17.515) & BaseExcess >= 22.290)
",-4.269,-55.015,0.000,0.000,1.000,21,0,0,0,21,0,21,0,1.0,0.0,0.0,1.0,1.024390243902439,-0.024390243902439046,-1
"F[0,0](((BaseExcess >= -6.740 -> HR <= 94.996) | BaseExcess <= 114.885) & Bilirubin_direct >= 89.646)
",-587.376,-89.611,0.000,0.000,1.000,21,0,0,0,21,0,21,0,1.0,0.0,0.0,1.0,1.024390243902439,-0.024390243902439046,-1
"F[0,0](((Hct <= 23.917 -> SaO2 <= 70.424) -> Phosphate <= 34.373) & FiO2 >= 5.352)
",-37.361,-33.858,0.000,0.000,1.000,21,0,0,0,21,0,21,0,1.0,0.0,0.0,1.0,1.024390243902439,-0.024390243902439046,-1
"G[0,0](((Magnesium <= 0.673 -> SBP <= 126.846) & O2Sat <= 77.403) -> EtCO2 <= 92.817)
",-21.313,-79.317,0.000,1.000,0.000,21,0,0,0,21,0,21,0,1.0,0.0,0.0,1.0,1.024390243902439,-0.024390243902439046,1
"F[0,0](((Magnesium <= 0.688 & Calcium >= 0.363) & DBP >= 0.116) & Lactate <= 6.129)
",-0.423,-16.014,0.000,0.000,1.000,21,0,0,0,21,0,21,0,1.0,0.0,0.0,1.0,1.024390243902439,-0.024390243902439046,-1
"F[0,0](((Calcium < 1.167 & Potassium < 2.308) & Magnesium < 1.402) & Phosphate < 0.000)
",-0.568,-0.515,0.000,0.000,1.000,21,0,0,0,21,0,21,0,1.0,0.0,0.0,1.0,1.024390243902439,-0.024390243902439046,-1
