Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"F[1,1](((Calcium >= 0.369 | HR <= 112.613) | Phosphate >= 100.699) & Hgb >= 92.431)
",0.000,-92.431,-92.431,0.000,1.000,9,0,0,1,10,0,9,1,0.9,0.0,0.0,1.0,0.9473684210526315,0.052631578947368474
"((PaCO2 <= 9.312) U[0,0] (PaCO2 >= 0.915))
",0.816,9.312,8.217,0.000,1.000,9,0,1,0,9,1,10,0,1.0,0.0,1.0,0.9,0.9473684210526315,0.052631578947368474
"F[0,0]((Calcium <= 2.222 & Potassium <= 1.312) & Magnesium >= 0.002)
",-0.672,-0.573,0.524,0.000,1.000,9,0,1,0,9,1,10,0,1.0,0.0,1.0,0.9,0.9473684210526315,0.052631578947368474
"F[1,1](((EtCO2 <= 0.000 | SepsisLabel >= 0.518) -> Chloride >= 0.147) & HCO3 <= 0.914)
",0.000,0.000,0.000,0.000,1.000,9,0,0,1,10,0,9,1,0.9,0.0,0.0,1.0,0.9473684210526315,0.052631578947368474
"F[1,1]((Calcium <= 6.949 & Potassium <= 2.849) & Magnesium >= 0.082)
",0.000,-0.082,-0.082,0.000,1.000,9,0,0,1,10,0,9,1,0.9,0.0,0.0,1.0,0.9473684210526315,0.052631578947368474
"((HR < 105.845) U[0,1] (SepsisLabel = 0.263))
",0.000,-9999999.000,-9999999.000,0.000,1.000,9,0,0,1,10,0,9,1,0.9,0.0,0.0,1.0,0.9473684210526315,0.052631578947368474
"((Resp >= 23.267) U[0,0] (Glucose >= 0.391))
",0.000,-0.391,-0.391,0.000,1.000,9,0,1,0,9,1,10,0,1.0,0.0,1.0,0.9,0.9473684210526315,0.052631578947368474
"F[0,0](BUN >= 1.630 & SepsisLabel = 0.954)
",-0.577,-109.984,-1.630,0.000,1.000,9,0,1,0,9,1,10,0,1.0,0.0,1.0,0.9,0.9473684210526315,0.052631578947368474
"F[0,1](HCO3 > 2.480 & SepsisLabel = 0.778)
",0.000,-9999999.000,-9999999.000,0.000,1.000,9,0,0,1,10,0,9,1,0.9,0.0,0.0,1.0,0.9473684210526315,0.052631578947368474
"((WBC <= 15.287) U[1,1] (SepsisLabel = 0.169))
",1.000,15.287,15.287,0.000,1.000,9,0,0,1,10,0,9,1,0.9,0.0,0.0,1.0,0.9473684210526315,0.052631578947368474
"((MAP > 4.760) U[0,0] (SepsisLabel = 0.034))
",-0.577,-1.215,-0.034,0.000,1.000,9,0,1,0,9,1,10,0,1.0,0.0,1.0,0.9,0.9473684210526315,0.052631578947368474
"F[0,0](PTT < 9.712 & SepsisLabel = 0.408)
",-0.577,-109.204,-0.408,0.000,1.000,9,0,1,0,9,1,10,0,1.0,0.0,1.0,0.9,0.9473684210526315,0.052631578947368474
"F[0,0](Temp > 10.171 & SepsisLabel = 0.759)
",-0.577,-109.380,-0.759,0.000,1.000,9,0,1,0,9,1,10,0,1.0,0.0,1.0,0.9,0.9473684210526315,0.052631578947368474
"((DBP > 0.000) U[0,1] (SepsisLabel = 0.060))
",0.000,-9999999.000,-9999999.000,0.000,1.000,9,0,0,1,10,0,9,1,0.9,0.0,0.0,1.0,0.9473684210526315,0.052631578947368474
"((Fibrinogen <= 0.000) U[1,1] (SepsisLabel = 0.479))
",0.000,0.000,0.000,0.000,1.000,9,0,0,1,10,0,9,1,0.9,0.0,0.0,1.0,0.9473684210526315,0.052631578947368474
"F[0,0]((Hgb >= 0.480 & Hgb <= 2.159) & HR >= 0.798)
",-0.577,-9.371,-0.480,0.000,1.000,9,0,1,0,9,1,10,0,1.0,0.0,1.0,0.9,0.9473684210526315,0.052631578947368474
"F[0,1]((FiO2 <= 0.499 -> PaCO2 <= 3.503) & Alkalinephos >= 0.233)
",0.000,-9999999.000,-9999999.000,0.000,1.000,9,0,0,1,10,0,9,1,0.9,0.0,0.0,1.0,0.9473684210526315,0.052631578947368474
"F[0,0](((Calcium <= 5.594 -> Temp <= 22.339) & Bilirubin_total >= 9.739) & AST >= 8.744)
",0.577,-9.490,-9.739,0.000,1.000,9,0,1,0,9,1,10,0,1.0,0.0,1.0,0.9,0.9473684210526315,0.052631578947368474
"F[0,0](((PTT >= 0.824 | Temp >= 2.761) & Magnesium >= 6.106) | Bilirubin_direct >= 3.812)
",0.577,-3.612,-3.812,0.000,1.000,9,0,1,0,9,1,10,0,1.0,0.0,1.0,0.9,0.9473684210526315,0.052631578947368474
"F[0,1](((HCO3 <= 5.387 -> pH <= 5.282) | Chloride >= 0.365) & EtCO2 >= 0.769)
",0.000,-9999999.000,-9999999.000,0.000,1.000,9,0,0,1,10,0,9,1,0.9,0.0,0.0,1.0,0.9473684210526315,0.052631578947368474
