Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"F[0,0](HCO3 >= 0.227 & PaCO2 >= 2.678)
",-1.986,-2.330,0.000,0.000,1.000,25,0,0,0,25,0,25,0,1.0,0,0,1.0,1.0204081632653061,-0.020408163265306145
"F[0,0](((BaseExcess <= 2.179 -> SBP <= 109.900) & Bilirubin_direct >= 61.457) & Alkalinephos <= 106.088)
",-5.782,-98.925,0.000,0.000,1.000,25,0,0,0,25,0,25,0,1.0,0,0,1.0,1.0204081632653061,-0.020408163265306145
"F[0,0]((Calcium <= 7.476 & Potassium <= 3.171) & Magnesium >= 0.041)
",-0.503,-0.069,0.000,0.000,1.000,25,0,0,0,25,0,25,0,1.0,0,0,1.0,1.0204081632653061,-0.020408163265306145
"F[0,0]((Calcium <= 4.127 & Potassium <= 1.540) & Magnesium >= 0.007)
",-0.223,-0.105,0.000,0.000,1.000,25,0,0,0,25,0,25,0,1.0,0,0,1.0,1.0204081632653061,-0.020408163265306145
"F[0,0]((Calcium <= 3.737 & Potassium <= 1.871) & Magnesium >= 0.038)
",-0.303,-0.121,0.000,0.000,1.000,25,0,0,0,25,0,25,0,1.0,0,0,1.0,1.0204081632653061,-0.020408163265306145
"F[0,0]((Calcium <= 5.967 & Potassium <= 4.660) & Magnesium >= 0.032)
",-0.032,-0.032,0.000,0.000,1.000,25,0,0,0,25,0,25,0,1.0,0,0,1.0,1.0204081632653061,-0.020408163265306145
"F[0,0](((SBP <= 107.995 | Phosphate >= 0.067) -> Resp <= 3.719) & Fibrinogen >= 0.049)
",-5.671,-97.020,0.000,0.000,1.000,25,0,0,0,25,0,25,0,1.0,0,0,1.0,1.0204081632653061,-0.020408163265306145
"F[0,1]((WBC >= 0.392 | MAP >= 51.898) & PTT >= 56.004)
",-9999999.000,-9999999.000,0.000,0.000,1.000,24,0,0,1,25,0,24,1,0.96,0,0,1.0,0.9795918367346939,0.020408163265306145
"((Bilirubin_direct > 0.000) U[1,1] (SepsisLabel = 0.000))
",0.000,0.000,0.000,0.000,1.000,24,0,0,1,25,0,24,1,0.96,0,0,1.0,0.9795918367346939,0.020408163265306145
"((Lactate >= 0.010) U[1,1] (SepsisLabel = 0.000))
",0.000,0.000,0.000,0.000,1.000,24,0,0,1,25,0,24,1,0.96,0,0,1.0,0.9795918367346939,0.020408163265306145
"F[0,1]((Lactate >= 0.009 & PTT >= 0.518) & Fibrinogen >= 0.574)
",-9999999.000,-9999999.000,0.000,0.000,1.000,24,0,0,1,25,0,24,1,0.96,0,0,1.0,0.9795918367346939,0.020408163265306145
"F[0,0](BUN >= 0.320 & SepsisLabel = 0.000)
",-0.213,-16.390,0.000,0.000,1.000,24,0,0,1,25,0,24,1,0.96,0,0,1.0,0.9795918367346939,0.020408163265306145
"F[1,1](((O2Sat >= 75.859 & PTT <= 4.182) -> HCO3 <= 20.552) -> Lactate >= 0.927)
",8350251280157545.000,0.927,0.000,0.000,1.000,24,0,0,1,25,0,24,1,0.96,0,0,1.0,0.9795918367346939,0.020408163265306145
"F[0,1]((Calcium <= 5.095 & Potassium <= 4.747) & Magnesium >= 0.039)
",-9999999.000,-9999999.000,0.000,0.000,1.000,24,0,0,1,25,0,24,1,0.96,0,0,1.0,0.9795918367346939,0.020408163265306145
"F[0,0](((HCO3 <= 8.703 | SaO2 >= 3.032) & Glucose >= 0.488) | Alkalinephos >= 1.557)
",-0.065,-0.116,0.000,0.000,1.000,24,0,0,1,25,0,24,1,0.96,0,0,1.0,0.9795918367346939,0.020408163265306145
