Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,0](AF <= 0.128 & n_evts <= 0.642)
",97.864,0.128,-0.360,1.000,0.000,49,14,0,0,49,14,49,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"F[1,1](n_evts <= 0.970 -> y >= 0.126)
",-1.081,-0.970,-0.486,0.000,1.000,49,14,0,0,49,14,49,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((Mort <= 0.295) U[0,1] (n_evts >= 0.101))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,14,0,0,49,14,49,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[0,1](death >= 0.015 | LOS >= 1.272)
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,14,0,0,49,14,49,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((n_evts >= 0.185) U[1,2] (srr <= 0.146))
",0.000,-9999999.000,-9999999.000,0.000,1.000,48,14,0,1,49,14,48,15,0.9795918367346939,1.0,0.0,1.0,0.9841269841269841,0.015873015873015928,-1
"G[0,1](lds <= 1.966 -> n_evts <= 0.281)
",0.000,9999999.000,9999999.000,1.000,0.000,49,13,1,0,49,14,50,13,1.0,0.9285714285714286,0.07142857142857142,0.98,0.9841269841269841,0.015873015873015928,1
"((n_evts >= 0.048) U[1,1] (Pulse >= 75.493))
",0.040,10.373,9.634,0.000,1.000,49,12,2,0,49,14,51,12,1.0,0.8571428571428571,0.14285714285714285,0.9607843137254902,0.9682539682539683,0.031746031746031744,-1
"((af <= 0.189) U[0,1] (n_edrk <= 0.922))
",0.000,-9999999.000,-9999999.000,0.000,1.000,46,14,0,3,49,14,46,17,0.9387755102040817,1.0,0.0,1.0,0.9523809523809523,0.04761904761904767,-1
"F[0,0](SpO2 >= 91.794 & tte <= -0.088)
",0.133,-0.088,-0.439,0.000,1.000,49,11,3,0,49,14,52,11,1.0,0.7857142857142857,0.21428571428571427,0.9423076923076923,0.9523809523809523,0.04761904761904767,-1
"((n_evts <= 0.472) U[0,0] (tte <= -0.008))
",-0.533,0.472,1.344,0.000,1.000,49,11,3,0,49,14,52,11,1.0,0.7857142857142857,0.21428571428571427,0.9423076923076923,0.9523809523809523,0.04761904761904767,-1
