Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,0](ICU_Pt_Days <= 0.804 & n_evts <= 0.385)
",1.406,0.385,-2.173,1.000,0.000,164,13,1,0,164,14,165,13,1.0,0.9285714285714286,0.07142857142857142,0.9939393939393939,0.9943820224719101,0.005617977528089901,1
"((edrk >= 14.432) U[0,1] (ICU_Pt_Days >= 0.128))
",0.000,-9999999.000,-9999999.000,0.000,1.000,164,13,1,0,164,14,165,13,1.0,0.9285714285714286,0.07142857142857142,0.9939393939393939,0.9943820224719101,0.005617977528089901,-1
"((n_edrk <= 0.975) U[1,1] (n_evts >= 0.057))
",-6.834,0.010,0.944,0.000,1.000,164,12,2,0,164,14,166,12,1.0,0.8571428571428571,0.14285714285714285,0.9879518072289156,0.9887640449438202,0.011235955056179803,-1
"((Mort >= 0.014) U[0,0] (tte <= -0.011))
",-1.002,-0.011,1.148,0.000,1.000,164,11,3,0,164,14,167,11,1.0,0.7857142857142857,0.21428571428571427,0.9820359281437125,0.9831460674157303,0.016853932584269704,-1
"G[0,0](SpO2 >= 90.204 & y <= 0.166)
",1.581,0.166,-0.548,1.000,0.000,164,11,3,0,164,14,167,11,1.0,0.7857142857142857,0.21428571428571427,0.9820359281437125,0.9831460674157303,0.016853932584269704,1
"((CO2 <= 28.919) U[0,0] (tte <= -0.067))
",-1.431,0.308,2.762,0.000,1.000,164,11,3,0,164,14,167,11,1.0,0.7857142857142857,0.21428571428571427,0.9820359281437125,0.9831460674157303,0.016853932584269704,-1
"((n_evts >= 0.041) U[0,1] (y >= 0.023))
",0.000,-9999999.000,-9999999.000,0.000,1.000,164,11,3,0,164,14,167,11,1.0,0.7857142857142857,0.21428571428571427,0.9820359281437125,0.9831460674157303,0.016853932584269704,-1
"((MAGNESIUM <= 2.525) U[0,1] (y >= 0.041))
",0.000,-9999999.000,-9999999.000,0.000,1.000,164,11,3,0,164,14,167,11,1.0,0.7857142857142857,0.21428571428571427,0.9820359281437125,0.9831460674157303,0.016853932584269704,-1
"G[0,1](dfa >= 0.502 -> ICU_Pt_Days <= 3.604)
",0.000,9999999.000,9999999.000,1.000,0.000,164,10,4,0,164,14,168,10,1.0,0.7142857142857143,0.2857142857142857,0.9761904761904762,0.9775280898876404,0.022471910112359605,1
"((CALCIUM <= 9.278) U[0,1] (direct >= 0.008))
",0.000,-9999999.000,-9999999.000,0.000,1.000,164,9,5,0,164,14,169,9,1.0,0.6428571428571429,0.35714285714285715,0.9704142011834319,0.9719101123595506,0.028089887640449396,-1
"((BLOOD_UREA_NITROGEN >= 17.428) U[0,0] (y >= 0.039))
",-1.175,0.313,3.056,0.000,1.000,164,9,5,0,164,14,169,9,1.0,0.6428571428571429,0.35714285714285715,0.9704142011834319,0.9719101123595506,0.028089887640449396,-1
"((PHOSPHORUS <= 3.920) U[1,1] (y >= 0.001))
",-2.669,0.047,0.916,0.000,1.000,164,8,6,0,164,14,170,8,1.0,0.5714285714285714,0.42857142857142855,0.9647058823529412,0.9662921348314607,0.0337078651685393,-1
"((ICU_Pt_Days >= 0.009) U[1,1] (y >= 0.028))
",-1.789,-0.009,3.420,0.000,1.000,164,7,7,0,164,14,171,7,1.0,0.5,0.5,0.9590643274853801,0.9606741573033708,0.0393258426966292,-1
"G[0,1](MAGNESIUM >= 2.050 | n_edrk >= 0.099)
",0.000,9999999.000,9999999.000,1.000,0.000,164,7,7,0,164,14,171,7,1.0,0.5,0.5,0.9590643274853801,0.9606741573033708,0.0393258426966292,1
