Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"((cosen >= -2.312) U[0,1] (LOS >= 1.547))
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,14,0,0,25,14,25,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((LOS >= 1.758) U[1,1] (tte >= -1.262))
",-1.068,1.262,4.527,0.000,1.000,25,12,2,0,25,14,27,12,1.0,0.8571428571428571,0.14285714285714285,0.9259259259259259,0.9487179487179487,0.05128205128205132,-1
"((ICU_Pt_Days >= 0.656) U[1,1] (TROPONIN_I <= 0.315))
",-1.236,-0.109,2.617,0.000,1.000,25,12,2,0,25,14,27,12,1.0,0.8571428571428571,0.14285714285714285,0.9259259259259259,0.9487179487179487,0.05128205128205132,-1
"F[1,1](dfa <= 1.143 & ICU_Pt_Days >= 0.974)
",-2.168,-0.974,0.071,0.000,1.000,25,12,2,0,25,14,27,12,1.0,0.8571428571428571,0.14285714285714285,0.9259259259259259,0.9487179487179487,0.05128205128205132,-1
"((hr <= 99.483) U[0,1] (n_edrk <= 0.908))
",0.000,-9999999.000,-9999999.000,0.000,1.000,24,12,2,1,25,14,26,13,0.96,0.8571428571428571,0.14285714285714285,0.9230769230769231,0.9230769230769231,0.07692307692307687,-1
"((s2_edrk <= 0.003) U[0,0] (y >= 0.134))
",-1.150,0.003,0.496,0.000,1.000,25,9,5,0,25,14,30,9,1.0,0.6428571428571429,0.35714285714285715,0.8333333333333334,0.8717948717948718,0.1282051282051282,-1
"F[0,1](Resp <= 20.700 -> y >= 0.130)
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,9,5,0,25,14,30,9,1.0,0.6428571428571429,0.35714285714285715,0.8333333333333334,0.8717948717948718,0.1282051282051282,-1
"F[0,1](n_edrk <= 0.795 & s24_edrk <= 0.001)
",0.000,-9999999.000,-9999999.000,0.000,1.000,24,10,4,1,25,14,28,11,0.96,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.8717948717948718,0.1282051282051282,-1
"((lds >= 0.764) U[1,1] (tte <= -0.326))
",-0.932,-0.091,1.115,0.000,1.000,25,9,5,0,25,14,30,9,1.0,0.6428571428571429,0.35714285714285715,0.8333333333333334,0.8717948717948718,0.1282051282051282,-1
"F[1,1](ICU_Pt_Days >= 0.860 & Resp <= 20.307)
",-0.937,-0.860,0.926,0.000,1.000,25,9,5,0,25,14,30,9,1.0,0.6428571428571429,0.35714285714285715,0.8333333333333334,0.8717948717948718,0.1282051282051282,-1
"((s8_hr >= -0.001) U[0,0] (tte <= -0.308))
",-0.520,0.000,0.636,0.000,1.000,25,9,5,0,25,14,30,9,1.0,0.6428571428571429,0.35714285714285715,0.8333333333333334,0.8717948717948718,0.1282051282051282,-1
"((Pulse >= 77.376) U[0,0] (y >= 0.216))
",-0.362,1.564,4.075,0.000,1.000,25,9,5,0,25,14,30,9,1.0,0.6428571428571429,0.35714285714285715,0.8333333333333334,0.8717948717948718,0.1282051282051282,-1
"G[0,0](hr >= 69.068 -> y <= 0.421)
",0.921,-6.764,-19.941,1.000,0.000,25,9,5,0,25,14,30,9,1.0,0.6428571428571429,0.35714285714285715,0.8333333333333334,0.8717948717948718,0.1282051282051282,1
"G[0,1](lds <= 1.767 & y <= 0.988)
",0.000,9999999.000,9999999.000,1.000,0.000,24,9,5,1,25,14,29,10,0.96,0.6428571428571429,0.35714285714285715,0.8275862068965517,0.8461538461538461,0.15384615384615385,1
"((AF >= 0.001) U[0,1] (direct >= 0.150))
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,7,7,0,25,14,32,7,1.0,0.5,0.5,0.78125,0.8205128205128205,0.17948717948717952,-1
"((Glasgow_Coma_Scale_Total >= 14.891) U[0,1] (Mort >= 0.147))
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,7,7,0,25,14,32,7,1.0,0.5,0.5,0.78125,0.8205128205128205,0.17948717948717952,-1
"G[0,1](edrk <= 36.370 & Temp <= 36.803)
",0.000,9999999.000,9999999.000,1.000,0.000,25,7,7,0,25,14,32,7,1.0,0.5,0.5,0.78125,0.8205128205128205,0.17948717948717952,1
"F[1,1](n_evts <= 0.754 -> Pulse >= 75.167)
",0.627,-2.447,-10.107,0.000,1.000,18,14,0,7,25,14,18,21,0.72,1.0,0.0,1.0,0.8205128205128205,0.17948717948717952,-1
"((MET <= 0.187) U[0,0] (Mort >= 0.088))
",-0.866,0.187,0.498,0.000,1.000,25,7,7,0,25,14,32,7,1.0,0.5,0.5,0.78125,0.8205128205128205,0.17948717948717952,-1
"G[1,1](hr >= 76.712 -> SBP >= 117.468)
",-0.113,-19.615,-16.923,1.000,0.000,25,7,7,0,25,14,32,7,1.0,0.5,0.5,0.78125,0.8205128205128205,0.17948717948717952,1
"((lds >= 0.923) U[1,1] (s2_edrk >= -0.006))
",-1.301,0.051,0.492,0.000,1.000,20,12,2,5,25,14,22,17,0.8,0.8571428571428571,0.14285714285714285,0.9090909090909091,0.8205128205128205,0.17948717948717952,-1
"G[1,1](AF >= 0.007 | y <= 0.844)
",1.051,0.844,0.429,1.000,0.000,25,7,7,0,25,14,32,7,1.0,0.5,0.5,0.78125,0.8205128205128205,0.17948717948717952,1
"((Temp >= 35.919) U[1,1] (TROPONIN_I <= 0.403))
",-0.279,0.818,0.939,0.000,1.000,19,12,2,6,25,14,21,18,0.76,0.8571428571428571,0.14285714285714285,0.9047619047619048,0.7948717948717948,0.20512820512820518,-1
"G[0,1](af <= 0.479 -> s2_edrk <= 0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,25,6,8,0,25,14,33,6,1.0,0.42857142857142855,0.5714285714285714,0.7575757575757576,0.7948717948717948,0.20512820512820518,1
"G[1,1](edrk <= 17.505 & lds <= 1.658)
",1.003,1.072,0.082,1.000,0.000,24,7,7,1,25,14,31,8,0.96,0.5,0.5,0.7741935483870968,0.7948717948717948,0.20512820512820518,1
"F[0,0](O2_Flow >= 2.299 & SpO2 <= 98.278)
",-0.289,-0.299,0.234,0.000,1.000,25,5,9,0,25,14,34,5,1.0,0.35714285714285715,0.6428571428571429,0.7352941176470589,0.7692307692307693,0.23076923076923073,-1
"G[0,1](Mort <= 0.646 | Pulse >= 79.739)
",0.000,9999999.000,9999999.000,1.000,0.000,25,5,9,0,25,14,34,5,1.0,0.35714285714285715,0.6428571428571429,0.7352941176470589,0.7692307692307693,0.23076923076923073,1
"G[0,1](ICU_Pt_Days <= 4.851 | srr <= 0.080)
",0.000,9999999.000,9999999.000,1.000,0.000,25,5,9,0,25,14,34,5,1.0,0.35714285714285715,0.6428571428571429,0.7352941176470589,0.7692307692307693,0.23076923076923073,1
"G[1,1](dfa <= 1.144 -> Temp <= 36.954)
",0.746,-0.318,-0.512,1.000,0.000,25,5,9,0,25,14,34,5,1.0,0.35714285714285715,0.6428571428571429,0.7352941176470589,0.7692307692307693,0.23076923076923073,1
"G[0,1](cosen <= -1.489 & Pulse <= 85.963)
",0.000,9999999.000,9999999.000,1.000,0.000,23,7,7,2,25,14,30,9,0.92,0.5,0.5,0.7666666666666667,0.7692307692307693,0.23076923076923073,1
"G[1,1](n_evts <= 0.524 | tte <= -0.134)
",-0.104,0.524,0.659,1.000,0.000,25,5,9,0,25,14,34,5,1.0,0.35714285714285715,0.6428571428571429,0.7352941176470589,0.7692307692307693,0.23076923076923073,1
"F[0,1](hr >= 70.827 -> ICU_Pt_Days >= 1.041)
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,10,4,5,25,14,24,15,0.8,0.7142857142857143,0.2857142857142857,0.8333333333333334,0.7692307692307693,0.23076923076923073,-1
"((n_edrk >= 0.435) U[1,1] (O2_Flow >= 2.288))
",-0.385,0.563,1.194,0.000,1.000,25,4,10,0,25,14,35,4,1.0,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.7435897435897436,0.2564102564102564,-1
"((cosen <= -1.724) U[1,1] (TROPONIN_I <= 0.444))
",0.519,0.543,0.463,0.000,1.000,19,10,4,6,25,14,23,16,0.76,0.7142857142857143,0.2857142857142857,0.8260869565217391,0.7435897435897436,0.2564102564102564,-1
"G[0,0](Mort >= 0.081 -> Temp >= 36.665)
",1.659,-0.072,-0.657,1.000,0.000,25,4,10,0,25,14,35,4,1.0,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.7435897435897436,0.2564102564102564,1
"G[0,0](Resp <= 18.581 -> TROPONIN_I >= 0.118)
",-0.332,-0.748,-0.490,1.000,0.000,18,11,3,7,25,14,21,18,0.72,0.7857142857142857,0.21428571428571427,0.8571428571428571,0.7435897435897436,0.2564102564102564,1
"G[0,1](AF <= 0.190 & Resp >= 13.879)
",0.000,9999999.000,9999999.000,1.000,0.000,25,4,10,0,25,14,35,4,1.0,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.7435897435897436,0.2564102564102564,1
"G[0,0](af >= 0.012 | n_edrk >= 0.036)
",1.182,0.955,0.405,1.000,0.000,24,4,10,1,25,14,34,5,0.96,0.2857142857142857,0.7142857142857143,0.7058823529411765,0.717948717948718,0.28205128205128205,1
