Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"F[0,1](ICU_Pt_Days >= 0.132 | Mort >= 0.031)
",0.000,-9999999.000,-9999999.000,0.000,1.000,108,14,0,0,108,14,108,14,1.0,1.0,0.0,1.0,1.0,0.0
"F[0,0](direct <= 0.945 -> n_evts >= 0.043)
",0.013,-0.945,-0.957,0.000,1.000,108,14,0,0,108,14,108,14,1.0,1.0,0.0,1.0,1.0,0.0
"((Glasgow_Coma_Scale_Total >= 14.134) U[0,1] (ICU_Pt_Days >= 0.123))
",0.000,-9999999.000,-9999999.000,0.000,1.000,108,12,2,0,108,14,110,12,1.0,0.8571428571428571,0.14285714285714285,0.9818181818181818,0.9836065573770492,0.016393442622950838
"((AF <= 0.175) U[0,1] (LOS >= 3.389))
",0.000,-9999999.000,-9999999.000,0.000,1.000,108,12,2,0,108,14,110,12,1.0,0.8571428571428571,0.14285714285714285,0.9818181818181818,0.9836065573770492,0.016393442622950838
"F[0,1](ICU_Pt_Days >= 0.141 & s8_edrk >= -0.005)
",0.000,-9999999.000,-9999999.000,0.000,1.000,108,12,2,0,108,14,110,12,1.0,0.8571428571428571,0.14285714285714285,0.9818181818181818,0.9836065573770492,0.016393442622950838
"((hr >= 68.689) U[1,1] (n_edrk <= 0.987))
",-1.421,1.941,26.556,0.000,1.000,106,13,1,2,108,14,107,15,0.9814814814814815,0.9285714285714286,0.07142857142857142,0.9906542056074766,0.9754098360655737,0.024590163934426257
"F[1,1](MET >= 0.016 | tte <= -0.061)
",-1.152,-0.016,0.428,0.000,1.000,108,11,3,0,108,14,111,11,1.0,0.7857142857142857,0.21428571428571427,0.972972972972973,0.9754098360655737,0.024590163934426257
"((Mort >= 0.041) U[0,0] (n_edrk <= 0.974))
",-1.275,-0.002,0.684,0.000,1.000,105,13,1,3,108,14,106,16,0.9722222222222222,0.9285714285714286,0.07142857142857142,0.9905660377358491,0.9672131147540983,0.032786885245901676
"F[1,1](LOS <= 4.030 -> MET >= 0.007)
",-1.042,-1.030,-0.290,0.000,1.000,108,10,4,0,108,14,112,10,1.0,0.7142857142857143,0.2857142857142857,0.9642857142857143,0.9672131147540983,0.032786885245901676
"((ICU_Pt_Days >= 0.268) U[1,2] (SpO2 >= 89.502))
",0.000,-9999999.000,-9999999.000,0.000,1.000,108,10,2,2,110,12,110,12,0.9818181818181818,0.8333333333333334,0.16666666666666666,0.9818181818181818,0.9672131147540983,0.032786885245901676
"((AF <= 0.354) U[0,1] (y >= 0.035))
",0.000,-9999999.000,-9999999.000,0.000,1.000,108,9,5,0,108,14,113,9,1.0,0.6428571428571429,0.35714285714285715,0.9557522123893806,0.9590163934426229,0.040983606557377095
"((MET >= 0.006) U[0,0] (y >= 0.055))
",-1.580,-0.006,0.680,0.000,1.000,108,9,5,0,108,14,113,9,1.0,0.6428571428571429,0.35714285714285715,0.9557522123893806,0.9590163934426229,0.040983606557377095
"((death <= 0.780) U[0,0] (y >= 0.034))
",-1.581,0.780,0.913,0.000,1.000,108,9,5,0,108,14,113,9,1.0,0.6428571428571429,0.35714285714285715,0.9557522123893806,0.9590163934426229,0.040983606557377095
"((s8_hr >= -0.001) U[0,1] (y >= 0.026))
",0.000,-9999999.000,-9999999.000,0.000,1.000,108,9,5,0,108,14,113,9,1.0,0.6428571428571429,0.35714285714285715,0.9557522123893806,0.9590163934426229,0.040983606557377095
"((n_evts <= 0.935) U[0,0] (y >= 0.047))
",0.593,0.935,0.667,0.000,1.000,108,9,5,0,108,14,113,9,1.0,0.6428571428571429,0.35714285714285715,0.9557522123893806,0.9590163934426229,0.040983606557377095
"F[0,1](edrk <= 29.058 & tte <= -0.022)
",0.000,-9999999.000,-9999999.000,0.000,1.000,108,9,5,0,108,14,113,9,1.0,0.6428571428571429,0.35714285714285715,0.9557522123893806,0.9590163934426229,0.040983606557377095
"((cosen >= -2.533) U[0,1] (y >= 0.003))
",0.000,-9999999.000,-9999999.000,0.000,1.000,108,9,5,0,108,14,113,9,1.0,0.6428571428571429,0.35714285714285715,0.9557522123893806,0.9590163934426229,0.040983606557377095
"F[0,1](direct >= 0.021 | MET >= 0.003)
",0.000,-9999999.000,-9999999.000,0.000,1.000,108,9,5,0,108,14,113,9,1.0,0.6428571428571429,0.35714285714285715,0.9557522123893806,0.9590163934426229,0.040983606557377095
"((direct >= 0.016) U[1,1] (Resp >= 15.940))
",-0.033,2.598,2.753,0.000,1.000,108,7,7,0,108,14,115,7,1.0,0.5,0.5,0.9391304347826087,0.9426229508196722,0.05737704918032782
"F[0,1](AF <= 0.085 & Mort >= 0.006)
",0.000,-9999999.000,-9999999.000,0.000,1.000,108,7,7,0,108,14,115,7,1.0,0.5,0.5,0.9391304347826087,0.9426229508196722,0.05737704918032782
"F[0,1](Mort < 0.894 -> y = 0.812)
",0.000,-9999999.000,-9999999.000,0.000,1.000,108,7,7,0,108,14,115,7,1.0,0.5,0.5,0.9391304347826087,0.9426229508196722,0.05737704918032782
"F[1,1](Glasgow_Coma_Scale_Total >= 14.961 -> O2_Flow >= 2.089)
",0.935,-0.039,-1.823,0.000,1.000,108,7,7,0,108,14,115,7,1.0,0.5,0.5,0.9391304347826087,0.9426229508196722,0.05737704918032782
"((edrk >= 11.320) U[0,1] (O2_Flow >= 2.018))
",0.000,-9999999.000,-9999999.000,0.000,1.000,108,7,7,0,108,14,115,7,1.0,0.5,0.5,0.9391304347826087,0.9426229508196722,0.05737704918032782
"((LOS >= 2.825) U[0,1] (O2_Flow >= 2.041))
",0.000,-9999999.000,-9999999.000,0.000,1.000,108,7,7,0,108,14,115,7,1.0,0.5,0.5,0.9391304347826087,0.9426229508196722,0.05737704918032782
"((LOS <= 8.154) U[0,1] (Mort >= 0.040))
",0.000,-9999999.000,-9999999.000,0.000,1.000,108,7,7,0,108,14,115,7,1.0,0.5,0.5,0.9391304347826087,0.9426229508196722,0.05737704918032782
"F[0,0](af <= 0.313 & direct >= 0.043)
",-0.661,-0.043,0.089,0.000,1.000,108,5,9,0,108,14,117,5,1.0,0.35714285714285715,0.6428571428571429,0.9230769230769231,0.9262295081967213,0.07377049180327866
"((LOS >= 3.325) U[0,1] (n_edrk <= 0.991))
",0.000,-9999999.000,-9999999.000,0.000,1.000,98,14,0,10,108,14,98,24,0.9074074074074074,1.0,0.0,1.0,0.9180327868852459,0.08196721311475408
"F[1,1](Mort >= 0.050 & tte <= -0.037)
",-0.426,-0.050,0.054,0.000,1.000,108,4,10,0,108,14,118,4,1.0,0.2857142857142857,0.7142857142857143,0.9152542372881356,0.9180327868852459,0.08196721311475408
"F[0,1](death < 0.308 -> y = 0.657)
",0.000,-9999999.000,-9999999.000,0.000,1.000,108,4,10,0,108,14,118,4,1.0,0.2857142857142857,0.7142857142857143,0.9152542372881356,0.9180327868852459,0.08196721311475408
"F[0,0](death >= 0.001 & s24_edrk >= -0.007)
",-0.408,-0.001,0.000,0.000,1.000,108,4,10,0,108,14,118,4,1.0,0.2857142857142857,0.7142857142857143,0.9152542372881356,0.9180327868852459,0.08196721311475408
"((death >= 0.025) U[0,1] (Glasgow_Coma_Scale_Total <= 14.999))
",0.000,-9999999.000,-9999999.000,0.000,1.000,108,4,10,0,108,14,118,4,1.0,0.2857142857142857,0.7142857142857143,0.9152542372881356,0.9180327868852459,0.08196721311475408
"((af >= 0.002) U[0,0] (death >= 0.019))
",-0.590,-0.002,0.210,0.000,1.000,108,4,10,0,108,14,118,4,1.0,0.2857142857142857,0.7142857142857143,0.9152542372881356,0.9180327868852459,0.08196721311475408
"((ICU_Pt_Days >= 0.155) U[1,1] (y <= 0.418))
",-2.138,0.418,3.845,0.000,1.000,108,3,11,0,108,14,119,3,1.0,0.21428571428571427,0.7857142857142857,0.907563025210084,0.9098360655737705,0.0901639344262295
"((af >= 0.004) U[1,1] (s2_edrk >= -0.004))
",0.055,0.004,0.004,0.000,1.000,108,2,12,0,108,14,120,2,1.0,0.14285714285714285,0.8571428571428571,0.9,0.9016393442622951,0.09836065573770492
"F[1,1](Glasgow_Coma_Scale_Total <= 14.978 & Mort <= 0.526)
",0.339,-0.022,-0.138,0.000,1.000,108,2,12,0,108,14,120,2,1.0,0.14285714285714285,0.8571428571428571,0.9,0.9016393442622951,0.09836065573770492
"F[0,0](AF >= 0.006 & s2_edrk >= -0.005)
",-0.408,-0.006,-0.004,0.000,1.000,108,2,12,0,108,14,120,2,1.0,0.14285714285714285,0.8571428571428571,0.9,0.9016393442622951,0.09836065573770492
"((Glasgow_Coma_Scale_Total <= 14.990) U[0,0] (MET >= 0.005))
",-0.408,-0.005,0.138,0.000,1.000,108,2,12,0,108,14,120,2,1.0,0.14285714285714285,0.8571428571428571,0.9,0.9016393442622951,0.09836065573770492
"((death >= 0.021) U[1,2] (Temp >= 35.712))
",0.000,-9999999.000,-9999999.000,0.000,1.000,108,2,10,2,110,12,118,4,0.9818181818181818,0.16666666666666666,0.8333333333333334,0.9152542372881356,0.9016393442622951,0.09836065573770492
"((death <= 0.337) U[0,1] (MET >= 0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,108,2,12,0,108,14,120,2,1.0,0.14285714285714285,0.8571428571428571,0.9,0.9016393442622951,0.09836065573770492
"F[0,0](AF >= 0.006 & Temp <= 36.779)
",0.565,-0.030,-0.224,0.000,1.000,108,2,12,0,108,14,120,2,1.0,0.14285714285714285,0.8571428571428571,0.9,0.9016393442622951,0.09836065573770492
"((ALT_GPT <= 22.000) U[0,1] (y = 0.381))
",0.000,-9999999.000,-9999999.000,0.000,1.000,108,0,14,0,108,14,122,0,1.0,0.0,1.0,0.8852459016393442,0.8852459016393442,0.11475409836065575
"((AF >= 0.004) U[1,2] (Glasgow_Coma_Scale_Total >= 14.122))
",0.000,-9999999.000,-9999999.000,0.000,1.000,108,0,10,4,112,10,118,4,0.9642857142857143,0.0,1.0,0.9152542372881356,0.8852459016393442,0.11475409836065575
