Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"F[0,1](LOS >= 1.797 | MET >= 0.001)
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,14,0,0,20,14,20,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((n_evts >= 0.361) U[0,1] (Pulse >= 63.893))
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,14,0,0,20,14,20,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((Mort >= 0.092) U[0,0] (Pulse >= 60.939))
",-1.903,-0.092,24.489,0.000,1.000,20,14,0,0,20,14,20,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((lds >= 0.853) U[0,1] (Pulse >= 64.007))
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,14,0,0,20,14,20,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"G[0,0](n_evts <= 0.955 & s24_edrk >= -0.001)
",68.918,0.001,-0.045,1.000,0.000,19,14,0,1,20,14,19,15,0.95,1.0,0.0,1.0,0.9705882352941176,0.02941176470588236,1
"G[0,1](s2_edrk <= 0.001 & TROPONIN_I <= 0.054)
",0.000,9999999.000,9999999.000,1.000,0.000,18,14,0,2,20,14,18,16,0.9,1.0,0.0,1.0,0.9411764705882353,0.05882352941176472,1
"G[0,1](af <= 0.474 & TROPONIN_I <= 0.054)
",0.000,9999999.000,9999999.000,1.000,0.000,18,14,0,2,20,14,18,16,0.9,1.0,0.0,1.0,0.9411764705882353,0.05882352941176472,1
"((direct <= 0.562) U[0,1] (TROPONIN_I >= 0.022))
",0.000,-9999999.000,-9999999.000,0.000,1.000,18,14,0,2,20,14,18,16,0.9,1.0,0.0,1.0,0.9411764705882353,0.05882352941176472,-1
"G[0,1](cosen <= -1.551 -> LOS <= 3.004)
",0.000,9999999.000,9999999.000,1.000,0.000,20,12,2,0,20,14,22,12,1.0,0.8571428571428571,0.14285714285714285,0.9090909090909091,0.9411764705882353,0.05882352941176472,1
"F[1,1](Pulse >= 58.862 & s8_edrk <= 0.002)
",-3.020,-8.462,0.003,0.000,1.000,20,11,3,0,20,14,23,11,1.0,0.7857142857142857,0.21428571428571427,0.8695652173913043,0.9117647058823529,0.08823529411764708,-1
"F[0,1](O2_Flow <= 5.091 -> y >= 0.108)
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,11,3,0,20,14,23,11,1.0,0.7857142857142857,0.21428571428571427,0.8695652173913043,0.9117647058823529,0.08823529411764708,-1
"G[0,1](dfa >= 0.605 -> Resp <= 17.843)
",0.000,9999999.000,9999999.000,1.000,0.000,20,11,3,0,20,14,23,11,1.0,0.7857142857142857,0.21428571428571427,0.8695652173913043,0.9117647058823529,0.08823529411764708,1
"G[0,1](s2_hr >= -0.002 & TROPONIN_I <= 0.054)
",0.000,9999999.000,9999999.000,1.000,0.000,16,14,0,4,20,14,16,18,0.8,1.0,0.0,1.0,0.8823529411764706,0.11764705882352944,1
