Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,1](Glasgow_Coma_Scale_Total >= 14.462 & n_evts <= 0.729)
",0.000,9999999.000,9999999.000,1.000,0.000,17,14,0,0,17,14,17,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"((MET >= 0.056) U[0,1] (n_evts >= 0.424))
",0.000,-9999999.000,-9999999.000,0.000,1.000,17,14,0,0,17,14,17,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[0,0](direct <= 0.675 -> Mort >= 0.136)
",-1.163,-0.675,-0.150,0.000,1.000,17,14,0,0,17,14,17,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((dfa >= 0.472) U[0,1] (hr >= 79.401))
",0.000,-9999999.000,-9999999.000,0.000,1.000,15,14,0,2,17,14,15,16,0.8823529411764706,1.0,0.0,1.0,0.9354838709677419,0.06451612903225812,-1
"F[0,0](af <= 0.179 & LOS >= 1.652)
",-4.341,-0.652,0.107,0.000,1.000,17,12,2,0,17,14,19,12,1.0,0.8571428571428571,0.14285714285714285,0.8947368421052632,0.9354838709677419,0.06451612903225812,-1
"((n_evts >= 0.327) U[1,1] (s8_edrk >= -0.004))
",-10647.719,0.003,0.673,0.000,1.000,17,12,2,0,17,14,19,12,1.0,0.8571428571428571,0.14285714285714285,0.8947368421052632,0.9354838709677419,0.06451612903225812,-1
"((LOS >= 1.389) U[0,1] (Pulse >= 72.990))
",0.000,-9999999.000,-9999999.000,0.000,1.000,17,12,2,0,17,14,19,12,1.0,0.8571428571428571,0.14285714285714285,0.8947368421052632,0.9354838709677419,0.06451612903225812,-1
"((death <= 0.451) U[0,1] (hr >= 83.787))
",0.000,-9999999.000,-9999999.000,0.000,1.000,17,11,3,0,17,14,20,11,1.0,0.7857142857142857,0.21428571428571427,0.85,0.9032258064516129,0.09677419354838712,-1
"((AF >= 0.005) U[0,1] (n_edrk <= 0.817))
",0.000,-9999999.000,-9999999.000,0.000,1.000,16,12,2,1,17,14,18,13,0.9411764705882353,0.8571428571428571,0.14285714285714285,0.8888888888888888,0.9032258064516129,0.09677419354838712,-1
"G[0,0](death <= 0.715 & SpO2 <= 95.860)
",1.425,0.715,-1.467,1.000,0.000,17,11,3,0,17,14,20,11,1.0,0.7857142857142857,0.21428571428571427,0.85,0.9032258064516129,0.09677419354838712,1
"((AF <= 0.303) U[0,0] (srr <= 0.150))
",0.408,0.303,0.266,0.000,1.000,13,14,0,4,17,14,13,18,0.7647058823529411,1.0,0.0,1.0,0.8709677419354839,0.12903225806451613,-1
"F[0,1](edrk <= 32.817 -> srr <= 0.123)
",0.000,-9999999.000,-9999999.000,0.000,1.000,14,13,1,3,17,14,15,16,0.8235294117647058,0.9285714285714286,0.07142857142857142,0.9333333333333333,0.8709677419354839,0.12903225806451613,-1
"((ALBUMIN >= 3.200) U[1,1] (ICU_Pt_Days >= 1.323))
",-1.581,0.000,2.627,0.000,1.000,17,10,4,0,17,14,21,10,1.0,0.7142857142857143,0.2857142857142857,0.8095238095238095,0.8709677419354839,0.12903225806451613,-1
"F[0,0](SBP >= 101.796 -> y >= 0.151)
",0.796,-11.329,-16.918,0.000,1.000,17,10,4,0,17,14,21,10,1.0,0.7142857142857143,0.2857142857142857,0.8095238095238095,0.8709677419354839,0.12903225806451613,-1
"((lds <= 2.356) U[0,1] (srr <= 0.143))
",0.000,-9999999.000,-9999999.000,0.000,1.000,12,14,0,5,17,14,12,19,0.7058823529411765,1.0,0.0,1.0,0.8387096774193549,0.16129032258064513,-1
"((Temp >= 36.168) U[0,1] (tte <= -0.139))
",0.000,-9999999.000,-9999999.000,0.000,1.000,17,9,5,0,17,14,22,9,1.0,0.6428571428571429,0.35714285714285715,0.7727272727272727,0.8387096774193549,0.16129032258064513,-1
"((LOS >= 3.177) U[0,0] (tte <= -0.332))
",-1.839,-0.332,5.644,0.000,1.000,17,9,5,0,17,14,22,9,1.0,0.6428571428571429,0.35714285714285715,0.7727272727272727,0.8387096774193549,0.16129032258064513,-1
"((s24_edrk >= -0.007) U[0,0] (srr <= 0.157))
",-2.454,0.007,0.096,0.000,1.000,12,14,0,5,17,14,12,19,0.7058823529411765,1.0,0.0,1.0,0.8387096774193549,0.16129032258064513,-1
"G[0,1](s8_edrk >= -0.003 -> SpO2 <= 94.262)
",0.000,9999999.000,9999999.000,1.000,0.000,15,11,3,2,17,14,18,13,0.8823529411764706,0.7857142857142857,0.21428571428571427,0.8333333333333334,0.8387096774193549,0.16129032258064513,1
"G[0,1](AF <= 0.190 & Mort <= 0.488)
",0.000,9999999.000,9999999.000,1.000,0.000,17,9,5,0,17,14,22,9,1.0,0.6428571428571429,0.35714285714285715,0.7727272727272727,0.8387096774193549,0.16129032258064513,1
"((Resp >= 15.141) U[0,1] (s8_hr <= 0.000))
",0.000,-9999999.000,-9999999.000,0.000,1.000,13,13,1,4,17,14,14,17,0.7647058823529411,0.9285714285714286,0.07142857142857142,0.9285714285714286,0.8387096774193549,0.16129032258064513,-1
"G[0,1](SpO2 <= 95.056 & y <= 0.618)
",0.000,9999999.000,9999999.000,1.000,0.000,17,9,5,0,17,14,22,9,1.0,0.6428571428571429,0.35714285714285715,0.7727272727272727,0.8387096774193549,0.16129032258064513,1
"G[0,1](Glasgow_Coma_Scale_Total >= 14.023 & y <= 0.393)
",0.000,9999999.000,9999999.000,1.000,0.000,17,9,5,0,17,14,22,9,1.0,0.6428571428571429,0.35714285714285715,0.7727272727272727,0.8387096774193549,0.16129032258064513,1
"F[0,1](direct <= 0.963 -> Glasgow_Coma_Scale_Total <= 14.908)
",0.000,-9999999.000,-9999999.000,0.000,1.000,17,9,5,0,17,14,22,9,1.0,0.6428571428571429,0.35714285714285715,0.7727272727272727,0.8387096774193549,0.16129032258064513,-1
"F[0,0](s2_hr >= -0.001 & s8_hr <= 0.000)
",-0.801,-0.000,0.000,0.000,1.000,13,12,2,4,17,14,15,16,0.7647058823529411,0.8571428571428571,0.14285714285714285,0.8666666666666667,0.8064516129032258,0.19354838709677424,-1
"((Pulse >= 70.741) U[1,2] (tte >= -2.604))
",0.000,-9999999.000,-9999999.000,0.000,1.000,13,12,0,6,19,12,13,18,0.6842105263157895,1.0,0.0,1.0,0.8064516129032258,0.19354838709677424,-1
"G[0,0](dfa >= 0.416 -> srr >= 0.107)
",0.486,-0.156,-0.228,1.000,0.000,16,9,5,1,17,14,21,10,0.9411764705882353,0.6428571428571429,0.35714285714285715,0.7619047619047619,0.8064516129032258,0.19354838709677424,1
"((af <= 0.326) U[0,1] (O2_Flow >= 2.430))
",0.000,-9999999.000,-9999999.000,0.000,1.000,17,7,7,0,17,14,24,7,1.0,0.5,0.5,0.7083333333333334,0.7741935483870968,0.22580645161290325,-1
"F[0,1](lds >= 0.555 & Mort >= 0.034)
",0.000,-9999999.000,-9999999.000,0.000,1.000,17,7,7,0,17,14,24,7,1.0,0.5,0.5,0.7083333333333334,0.7741935483870968,0.22580645161290325,-1
"G[0,1](dfa >= 0.545 & Mort <= 0.397)
",0.000,9999999.000,9999999.000,1.000,0.000,14,10,4,3,17,14,18,13,0.8235294117647058,0.7142857142857143,0.2857142857142857,0.7777777777777778,0.7741935483870968,0.22580645161290325,1
"G[0,1](LOS <= 9.898 & Resp >= 16.526)
",0.000,9999999.000,9999999.000,1.000,0.000,17,7,7,0,17,14,24,7,1.0,0.5,0.5,0.7083333333333334,0.7741935483870968,0.22580645161290325,1
"G[1,1](af <= 0.074 & n_edrk >= 0.581)
",0.826,0.074,-0.140,1.000,0.000,17,7,7,0,17,14,24,7,1.0,0.5,0.5,0.7083333333333334,0.7741935483870968,0.22580645161290325,1
"((n_edrk <= 0.894) U[1,2] (Temp >= 36.332))
",0.000,-9999999.000,-9999999.000,0.000,1.000,16,8,2,5,21,10,18,13,0.7619047619047619,0.8,0.2,0.8888888888888888,0.7741935483870968,0.22580645161290325,-1
"((dfa >= 0.425) U[0,1] (O2_Flow >= 2.130))
",0.000,-9999999.000,-9999999.000,0.000,1.000,17,7,7,0,17,14,24,7,1.0,0.5,0.5,0.7083333333333334,0.7741935483870968,0.22580645161290325,-1
"((Glasgow_Coma_Scale_Total >= 14.196) U[1,1] (Pulse >= 70.196))
",-1.541,0.804,16.661,0.000,1.000,13,10,4,4,17,14,17,14,0.7647058823529411,0.7142857142857143,0.2857142857142857,0.7647058823529411,0.7419354838709677,0.25806451612903225,-1
"((lds <= 1.901) U[1,2] (MET <= 0.631))
",0.000,-9999999.000,-9999999.000,0.000,1.000,13,10,2,6,19,12,15,16,0.6842105263157895,0.8333333333333334,0.16666666666666666,0.8666666666666667,0.7419354838709677,0.25806451612903225,-1
"F[1,1](Mort >= 0.170 & s24_edrk <= 0.003)
",-0.632,-0.170,-0.121,0.000,1.000,17,6,8,0,17,14,25,6,1.0,0.42857142857142855,0.5714285714285714,0.68,0.7419354838709677,0.25806451612903225,-1
"G[0,0](cosen <= -1.472 -> LOS <= 4.672)
",-7.513,-3.672,-0.559,1.000,0.000,17,6,8,0,17,14,25,6,1.0,0.42857142857142855,0.5714285714285714,0.68,0.7419354838709677,0.25806451612903225,1
"G[0,1](s24_hr >= -0.001 & s8_edrk <= 0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,17,6,8,0,17,14,25,6,1.0,0.42857142857142855,0.5714285714285714,0.68,0.7419354838709677,0.25806451612903225,1
"G[1,1](cosen >= -1.939 | MET >= 0.035)
",1.751,0.438,-0.025,1.000,0.000,13,10,4,4,17,14,17,14,0.7647058823529411,0.7142857142857143,0.2857142857142857,0.7647058823529411,0.7419354838709677,0.25806451612903225,1
"G[1,1](s24_edrk >= -0.002 & s8_edrk <= 0.001)
",1.215,0.001,0.000,1.000,0.000,17,6,8,0,17,14,25,6,1.0,0.42857142857142855,0.5714285714285714,0.68,0.7419354838709677,0.25806451612903225,1
"G[0,1](death >= 0.033 | LOS <= 6.768)
",0.000,9999999.000,9999999.000,1.000,0.000,17,5,9,0,17,14,26,5,1.0,0.35714285714285715,0.6428571428571429,0.6538461538461539,0.7096774193548387,0.29032258064516125,1
"G[0,1](AF <= 0.141 & s8_edrk >= -0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,16,6,8,1,17,14,24,7,0.9411764705882353,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.7096774193548387,0.29032258064516125,1
"G[0,1](n_evts >= 0.083 -> tte <= -0.175)
",0.000,9999999.000,9999999.000,1.000,0.000,17,5,9,0,17,14,26,5,1.0,0.35714285714285715,0.6428571428571429,0.6538461538461539,0.7096774193548387,0.29032258064516125,1
"((s24_hr >= -0.000) U[0,0] (Temp <= 36.816))
",-0.562,0.015,0.080,0.000,1.000,13,9,5,4,17,14,18,13,0.7647058823529411,0.6428571428571429,0.35714285714285715,0.7222222222222222,0.7096774193548387,0.29032258064516125,-1
"((n_evts <= 0.844) U[0,0] (O2_Flow >= 2.051))
",0.445,0.844,0.377,0.000,1.000,17,5,9,0,17,14,26,5,1.0,0.35714285714285715,0.6428571428571429,0.6538461538461539,0.7096774193548387,0.29032258064516125,-1
"((O2_Flow >= 2.064) U[1,1] (Resp <= 18.902))
",-0.209,0.902,1.212,0.000,1.000,17,5,9,0,17,14,26,5,1.0,0.35714285714285715,0.6428571428571429,0.6538461538461539,0.7096774193548387,0.29032258064516125,-1
"G[0,1](s2_hr >= -0.000 -> srr >= 0.052)
",0.000,9999999.000,9999999.000,1.000,0.000,17,5,9,0,17,14,26,5,1.0,0.35714285714285715,0.6428571428571429,0.6538461538461539,0.7096774193548387,0.29032258064516125,1
