Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"F[1,1](ICU_Pt_Days >= 0.299 | n_evts >= 0.048)
",-1.694,-0.048,3.094,0.000,1.000,30,14,0,0,30,14,30,14,1.0,1.0,0.0,1.0,1.0,0.0
"((ICU_Pt_Days >= 0.827) U[1,2] (s8_edrk >= -0.005))
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,10,2,2,32,12,32,12,0.9375,0.8333333333333334,0.16666666666666666,0.9375,0.9090909090909091,0.09090909090909094
"F[0,1](ICU_Pt_Days >= 0.880 & n_edrk >= 0.176)
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,10,4,0,30,14,34,10,1.0,0.7142857142857143,0.2857142857142857,0.8823529411764706,0.9090909090909091,0.09090909090909094
"((edrk <= 23.997) U[0,1] (hr >= 76.323))
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,14,0,5,30,14,25,19,0.8333333333333334,1.0,0.0,1.0,0.8863636363636364,0.11363636363636365
"((s24_hr <= 0.002) U[0,1] (y >= 0.132))
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,9,5,0,30,14,35,9,1.0,0.6428571428571429,0.35714285714285715,0.8571428571428571,0.8863636363636364,0.11363636363636365
"((dfa >= 0.523) U[0,1] (O2_Flow >= 2.044))
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,7,7,0,30,14,37,7,1.0,0.5,0.5,0.8108108108108109,0.8409090909090909,0.15909090909090906
"((LOS <= 8.369) U[0,1] (O2_Flow >= 2.115))
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,7,7,0,30,14,37,7,1.0,0.5,0.5,0.8108108108108109,0.8409090909090909,0.15909090909090906
"F[0,1](O2_Flow >= 2.192 & s24_hr <= 0.002)
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,7,7,0,30,14,37,7,1.0,0.5,0.5,0.8108108108108109,0.8409090909090909,0.15909090909090906
"F[1,1](direct >= 0.146 & MET <= 0.618)
",-1.155,-0.146,0.291,0.000,1.000,30,7,7,0,30,14,37,7,1.0,0.5,0.5,0.8108108108108109,0.8409090909090909,0.15909090909090906
"((direct <= 0.182) U[1,1] (O2_Flow >= 2.306))
",-0.621,0.182,1.193,0.000,1.000,30,5,9,0,30,14,39,5,1.0,0.35714285714285715,0.6428571428571429,0.7692307692307693,0.7954545454545454,0.20454545454545459
"((Mort >= 0.141) U[1,2] (Resp >= 17.496))
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,5,5,4,34,10,35,9,0.8823529411764706,0.5,0.5,0.8571428571428571,0.7954545454545454,0.20454545454545459
"((Mort >= 0.074) U[1,2] (s8_hr <= 0.002))
",0.000,-9999999.000,-9999999.000,0.000,1.000,28,7,7,2,30,14,35,9,0.9333333333333333,0.5,0.5,0.8,0.7954545454545454,0.20454545454545459
"F[1,1](cosen <= -1.211 -> Glasgow_Coma_Scale_Total <= 14.955)
",0.081,-0.985,-1.008,0.000,1.000,30,4,10,0,30,14,40,4,1.0,0.2857142857142857,0.7142857142857143,0.75,0.7727272727272727,0.2272727272727273
"F[0,1](dfa <= 1.093 -> SBP <= 147.530)
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,14,0,10,30,14,20,24,0.6666666666666666,1.0,0.0,1.0,0.7727272727272727,0.2272727272727273
"((edrk <= 22.176) U[0,1] (Glasgow_Coma_Scale_Total <= 14.950))
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,4,10,0,30,14,40,4,1.0,0.2857142857142857,0.7142857142857143,0.75,0.7727272727272727,0.2272727272727273
"((death >= 0.086) U[0,1] (Glasgow_Coma_Scale_Total <= 14.999))
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,4,10,0,30,14,40,4,1.0,0.2857142857142857,0.7142857142857143,0.75,0.7727272727272727,0.2272727272727273
"((direct >= 0.052) U[0,1] (hr >= 71.491))
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,14,0,11,30,14,19,25,0.6333333333333333,1.0,0.0,1.0,0.75,0.25
"((cosen >= -2.310) U[1,1] (s24_hr >= -0.000))
",0.071,0.151,0.128,0.000,1.000,27,6,8,3,30,14,35,9,0.9,0.42857142857142855,0.5714285714285714,0.7714285714285715,0.75,0.25
"((af >= 0.006) U[1,2] (s2_hr >= -0.004))
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,2,12,0,30,14,42,2,1.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.7272727272727273,0.2727272727272727
"F[1,1](MET >= 0.040 & Resp <= 19.548)
",0.408,-0.040,-0.385,0.000,1.000,30,2,12,0,30,14,42,2,1.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.7272727272727273,0.2727272727272727
"F[1,1](s8_hr >= -0.000 & tte >= -2.286)
",0.407,0.000,-0.228,0.000,1.000,26,6,8,4,30,14,34,10,0.8666666666666667,0.42857142857142855,0.5714285714285714,0.7647058823529411,0.7272727272727273,0.2727272727272727
"F[0,1](AF >= 0.002 & tte >= -2.073)
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,2,12,0,30,14,42,2,1.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.7272727272727273,0.2727272727272727
"((Glasgow_Coma_Scale_Total <= 14.946) U[1,1] (srr >= 0.061))
",-0.300,0.033,0.145,0.000,1.000,30,2,12,0,30,14,42,2,1.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.7272727272727273,0.2727272727272727
