Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"F[0,1](LOS >= 1.157 & n_edrk <= 0.987)
",0.000,-9999999.000,-9999999.000,0.000,1.000,24,14,0,0,24,14,24,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"G[0,1](AF <= 0.220 -> lds <= 0.995)
",0.000,9999999.000,9999999.000,1.000,0.000,22,12,2,2,24,14,24,14,0.9166666666666666,0.8571428571428571,0.14285714285714285,0.9166666666666666,0.8947368421052632,0.10526315789473684,1
"G[0,1](ICU_Pt_Days <= 4.029 & s2_edrk >= -0.005)
",0.000,9999999.000,9999999.000,1.000,0.000,24,10,4,0,24,14,28,10,1.0,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.8947368421052632,0.10526315789473684,1
"((Glasgow_Coma_Scale_Total >= 14.426) U[1,1] (ICU_Pt_Days >= 0.129))
",-1.745,0.574,3.728,0.000,1.000,24,10,4,0,24,14,28,10,1.0,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.8947368421052632,0.10526315789473684,-1
"G[0,1](Mort <= 0.977 & s8_edrk <= 0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,24,10,4,0,24,14,28,10,1.0,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.8947368421052632,0.10526315789473684,1
"((hr >= 61.762) U[0,0] (y >= 0.007))
",-2.267,3.399,30.715,0.000,1.000,24,9,5,0,24,14,29,9,1.0,0.6428571428571429,0.35714285714285715,0.8275862068965517,0.868421052631579,0.13157894736842102,-1
"((SpO2 <= 98.927) U[0,0] (y >= 0.064))
",-0.397,0.847,1.648,0.000,1.000,24,9,5,0,24,14,29,9,1.0,0.6428571428571429,0.35714285714285715,0.8275862068965517,0.868421052631579,0.13157894736842102,-1
"F[0,1](n_edrk <= 0.968 | tte <= -0.323)
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,14,0,5,24,14,19,19,0.7916666666666666,1.0,0.0,1.0,0.868421052631579,0.13157894736842102,-1
"F[0,1](direct >= 0.152 | Glasgow_Coma_Scale_Total <= 14.924)
",0.000,-9999999.000,-9999999.000,0.000,1.000,24,9,5,0,24,14,29,9,1.0,0.6428571428571429,0.35714285714285715,0.8275862068965517,0.868421052631579,0.13157894736842102,-1
"F[1,1](LOS >= 2.870 & Resp <= 19.516)
",-0.818,-1.870,-0.023,0.000,1.000,24,9,5,0,24,14,29,9,1.0,0.6428571428571429,0.35714285714285715,0.8275862068965517,0.868421052631579,0.13157894736842102,-1
