Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,1](CHLORIDE <= 101.037 | n_evts <= 0.239)
",0.000,9999999.000,9999999.000,1.000,0.000,248,14,0,0,248,14,248,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"G[1,1](n_evts <= 0.464 & tte >= -3.786)
",3602879701896397.000,0.464,-0.536,1.000,0.000,248,14,0,0,248,14,248,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"((edrk <= 24.150) U[0,0] (n_evts >= 0.048))
",-0.820,3.561,7.631,0.000,1.000,248,14,0,0,248,14,248,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[0,1](n_evts <= 0.074 -> y >= 0.029)
",0.000,-9999999.000,-9999999.000,0.000,1.000,248,14,0,0,248,14,248,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[1,1](s2_edrk <= 0.002 -> tte <= -0.021)
",0.504,-0.002,-0.669,0.000,1.000,248,13,1,0,248,14,249,13,1.0,0.9285714285714286,0.07142857142857142,0.9959839357429718,0.9961832061068703,0.003816793893129722,-1
"((CALCIUM >= 9.737) U[0,0] (ICU_Pt_Days >= 0.161))
",-1.046,0.349,2.982,0.000,1.000,248,12,2,0,248,14,250,12,1.0,0.8571428571428571,0.14285714285714285,0.992,0.9923664122137404,0.007633587786259555,-1
"((HEMOGLOBIN <= 12.866) U[0,1] (ICU_Pt_Days >= 0.116))
",0.000,-9999999.000,-9999999.000,0.000,1.000,248,12,2,0,248,14,250,12,1.0,0.8571428571428571,0.14285714285714285,0.992,0.9923664122137404,0.007633587786259555,-1
"((lds <= 1.791) U[0,1] (y >= 0.034))
",0.000,-9999999.000,-9999999.000,0.000,1.000,248,9,5,0,248,14,253,9,1.0,0.6428571428571429,0.35714285714285715,0.9802371541501976,0.9809160305343512,0.01908396946564883,-1
"((CO2 <= 29.464) U[1,1] (y >= 0.006))
",-1.052,1.698,3.464,0.000,1.000,248,9,5,0,248,14,253,9,1.0,0.6428571428571429,0.35714285714285715,0.9802371541501976,0.9809160305343512,0.01908396946564883,-1
"((death >= 0.006) U[0,1] (y >= 0.012))
",0.000,-9999999.000,-9999999.000,0.000,1.000,248,9,5,0,248,14,253,9,1.0,0.6428571428571429,0.35714285714285715,0.9802371541501976,0.9809160305343512,0.01908396946564883,-1
"((dfa >= 0.540) U[0,0] (y >= 0.001))
",-1.139,0.117,0.631,0.000,1.000,248,9,5,0,248,14,253,9,1.0,0.6428571428571429,0.35714285714285715,0.9802371541501976,0.9809160305343512,0.01908396946564883,-1
"((srr <= 0.098) U[1,1] (y >= 0.017))
",-0.795,0.012,0.423,0.000,1.000,248,7,7,0,248,14,255,7,1.0,0.5,0.5,0.9725490196078431,0.9732824427480916,0.026717557251908386,-1
"((dfa <= 0.732) U[0,1] (O2_Flow >= 2.061))
",0.000,-9999999.000,-9999999.000,0.000,1.000,248,7,7,0,248,14,255,7,1.0,0.5,0.5,0.9725490196078431,0.9732824427480916,0.026717557251908386,-1
"G[0,1](MET >= 0.006 | y <= 0.376)
",0.000,9999999.000,9999999.000,1.000,0.000,248,7,7,0,248,14,255,7,1.0,0.5,0.5,0.9725490196078431,0.9732824427480916,0.026717557251908386,1
"F[0,1](direct <= 0.429 & n_evts >= 0.032)
",0.000,-9999999.000,-9999999.000,0.000,1.000,248,7,7,0,248,14,255,7,1.0,0.5,0.5,0.9725490196078431,0.9732824427480916,0.026717557251908386,-1
