Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[1,1](ICU_Pt_Days <= 2.103 & n_evts <= 0.932)
",2.364,0.932,-2.089,1.000,0.000,10,14,0,0,10,14,10,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"G[0,1](n_evts <= 0.921 & s8_edrk >= -0.006)
",0.000,9999999.000,9999999.000,1.000,0.000,10,14,0,0,10,14,10,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"G[0,1](ICU_Pt_Days <= 3.592 & TROPONIN_I <= 0.059)
",0.000,9999999.000,9999999.000,1.000,0.000,9,14,0,1,10,14,9,15,0.9,1.0,0.0,1.0,0.9583333333333334,0.04166666666666663,1
"G[1,1](hr <= 95.516 & n_edrk >= 0.681)
",0.906,0.318,-7.487,1.000,0.000,10,13,1,0,10,14,11,13,1.0,0.9285714285714286,0.07142857142857142,0.9090909090909091,0.9583333333333334,0.04166666666666663,1
"((dfa >= 0.557) U[0,1] (ICU_Pt_Days >= 0.640))
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,13,1,0,10,14,11,13,1.0,0.9285714285714286,0.07142857142857142,0.9090909090909091,0.9583333333333334,0.04166666666666663,-1
"F[0,1](n_evts >= 0.166 & Temp >= 35.858)
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,12,2,0,10,14,12,12,1.0,0.8571428571428571,0.14285714285714285,0.8333333333333334,0.9166666666666666,0.08333333333333337,-1
"((death <= 0.484) U[0,1] (y >= 0.348))
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,11,3,0,10,14,13,11,1.0,0.7857142857142857,0.21428571428571427,0.7692307692307693,0.875,0.125,-1
"((LOS >= 2.761) U[1,1] (n_evts >= 0.267))
",-1.598,-0.267,5.310,0.000,1.000,10,11,3,0,10,14,13,11,1.0,0.7857142857142857,0.21428571428571427,0.7692307692307693,0.875,0.125,-1
"G[0,1](cosen >= -2.064 & s24_edrk >= -0.006)
",0.000,9999999.000,9999999.000,1.000,0.000,9,12,2,1,10,14,11,13,0.9,0.8571428571428571,0.14285714285714285,0.8181818181818182,0.875,0.125,1
"((Resp <= 19.304) U[1,1] (TROPONIN_I >= 0.027))
",-0.266,1.042,1.798,0.000,1.000,10,11,3,0,10,14,13,11,1.0,0.7857142857142857,0.21428571428571427,0.7692307692307693,0.875,0.125,-1
"((n_evts >= 0.320) U[0,1] (y >= 0.307))
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,11,3,0,10,14,13,11,1.0,0.7857142857142857,0.21428571428571427,0.7692307692307693,0.875,0.125,-1
"((n_edrk >= 0.519) U[0,1] (y >= 0.338))
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,11,3,0,10,14,13,11,1.0,0.7857142857142857,0.21428571428571427,0.7692307692307693,0.875,0.125,-1
"((n_edrk >= 0.168) U[0,1] (tte <= -0.432))
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,10,4,0,10,14,14,10,1.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.8333333333333334,0.16666666666666663,-1
"((LOS >= 1.343) U[1,1] (Temp <= 37.351))
",-1.669,0.673,6.669,0.000,1.000,10,10,4,0,10,14,14,10,1.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.8333333333333334,0.16666666666666663,-1
"((LOS >= 1.256) U[1,2] (s2_hr >= -0.002))
",0.000,-9999999.000,-9999999.000,0.000,1.000,7,13,1,3,10,14,8,16,0.7,0.9285714285714286,0.07142857142857142,0.875,0.8333333333333334,0.16666666666666663,-1
"((cosen <= -1.568) U[1,1] (PARTIAL_THROMBOPLASTIN_TIME <= 31.800))
",-0.408,0.137,0.344,0.000,1.000,6,14,0,4,10,14,6,18,0.6,1.0,0.0,1.0,0.8333333333333334,0.16666666666666663,-1
"((s2_hr <= 0.001) U[0,1] (tte <= -0.469))
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,10,4,0,10,14,14,10,1.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.8333333333333334,0.16666666666666663,-1
"F[0,1](s2_edrk <= 0.003 & tte <= -0.274)
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,10,4,0,10,14,14,10,1.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.8333333333333334,0.16666666666666663,-1
"((Temp >= 36.523) U[0,1] (tte <= -0.290))
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,10,4,0,10,14,14,10,1.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.8333333333333334,0.16666666666666663,-1
"G[0,1](direct <= 0.567 & SBP >= 75.163)
",0.000,9999999.000,9999999.000,1.000,0.000,10,10,4,0,10,14,14,10,1.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.8333333333333334,0.16666666666666663,1
"G[0,0](s24_edrk <= 0.002 & y <= 0.607)
",1.577,0.002,-0.280,1.000,0.000,10,10,4,0,10,14,14,10,1.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.8333333333333334,0.16666666666666663,1
"((LOS >= 2.474) U[1,2] (Pulse >= 60.940))
",0.000,-9999999.000,-9999999.000,0.000,1.000,8,11,3,2,10,14,11,13,0.8,0.7857142857142857,0.21428571428571427,0.7272727272727273,0.7916666666666666,0.20833333333333337,-1
"((Resp <= 20.306) U[0,0] (y >= 0.135))
",-0.585,1.506,3.386,0.000,1.000,10,9,5,0,10,14,15,9,1.0,0.6428571428571429,0.35714285714285715,0.6666666666666666,0.7916666666666666,0.20833333333333337,-1
"((dfa <= 1.124) U[0,1] (Mort >= 0.033))
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,9,5,0,10,14,15,9,1.0,0.6428571428571429,0.35714285714285715,0.6666666666666666,0.7916666666666666,0.20833333333333337,-1
"((af >= 0.021) U[0,0] (ICU_Pt_Days >= 1.463))
",-0.699,-0.021,1.075,0.000,1.000,10,9,5,0,10,14,15,9,1.0,0.6428571428571429,0.35714285714285715,0.6666666666666666,0.7916666666666666,0.20833333333333337,-1
"((direct <= 0.734) U[0,0] (n_edrk <= 0.849))
",0.457,0.734,0.582,0.000,1.000,9,10,4,1,10,14,13,11,0.9,0.7142857142857143,0.2857142857142857,0.6923076923076923,0.7916666666666666,0.20833333333333337,-1
"G[0,1](death <= 0.287 & Mort <= 0.276)
",0.000,9999999.000,9999999.000,1.000,0.000,10,9,5,0,10,14,15,9,1.0,0.6428571428571429,0.35714285714285715,0.6666666666666666,0.7916666666666666,0.20833333333333337,1
"G[0,0](ICU_Pt_Days <= 1.838 & s24_edrk <= 0.000)
",0.655,0.001,-0.926,1.000,0.000,10,9,5,0,10,14,15,9,1.0,0.6428571428571429,0.35714285714285715,0.6666666666666666,0.7916666666666666,0.20833333333333337,1
"G[1,1](cosen >= -2.157 & srr >= 0.054)
",0.866,0.079,-0.005,1.000,0.000,10,9,5,0,10,14,15,9,1.0,0.6428571428571429,0.35714285714285715,0.6666666666666666,0.7916666666666666,0.20833333333333337,1
"F[1,1](LOS >= 3.528 | Resp <= 19.584)
",-1.293,1.184,5.806,0.000,1.000,4,14,0,6,10,14,4,20,0.4,1.0,0.0,1.0,0.75,0.25,-1
"((n_edrk <= 0.920) U[1,2] (Resp >= 16.768))
",0.000,-9999999.000,-9999999.000,0.000,1.000,9,9,3,3,12,12,12,12,0.75,0.75,0.25,0.75,0.75,0.25,-1
"((Mort <= 0.905) U[1,1] (n_evts >= 0.447))
",0.632,0.905,0.804,0.000,1.000,10,8,6,0,10,14,16,8,1.0,0.5714285714285714,0.42857142857142855,0.625,0.75,0.25,-1
"F[0,1](Glasgow_Coma_Scale_Total >= 14.335 & y >= 0.047)
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,8,6,0,10,14,16,8,1.0,0.5714285714285714,0.42857142857142855,0.625,0.75,0.25,-1
"((SBP <= 137.462) U[1,1] (tte <= -0.177))
",-0.750,8.334,22.462,0.000,1.000,10,7,7,0,10,14,17,7,1.0,0.5,0.5,0.5882352941176471,0.7083333333333334,0.29166666666666663,-1
"((SBP <= 166.909) U[0,1] (srr <= 0.145))
",0.000,-9999999.000,-9999999.000,0.000,1.000,3,14,0,7,10,14,3,21,0.3,1.0,0.0,1.0,0.7083333333333334,0.29166666666666663,-1
"((n_edrk <= 0.874) U[0,1] (s2_hr >= -0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,3,14,0,7,10,14,3,21,0.3,1.0,0.0,1.0,0.7083333333333334,0.29166666666666663,-1
"((LOS >= 3.246) U[1,2] (n_edrk >= 0.062))
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,7,3,4,14,10,13,11,0.7142857142857143,0.7,0.3,0.7692307692307693,0.7083333333333334,0.29166666666666663,-1
"F[0,1](s8_hr >= -0.000 & TROPONIN_I >= 0.031)
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,7,7,0,10,14,17,7,1.0,0.5,0.5,0.5882352941176471,0.7083333333333334,0.29166666666666663,-1
"((edrk >= 12.411) U[1,1] (Pulse <= 90.390))
",0.002,9.904,9.867,0.000,1.000,8,9,5,2,10,14,13,11,0.8,0.6428571428571429,0.35714285714285715,0.6153846153846154,0.7083333333333334,0.29166666666666663,-1
"G[0,0](edrk >= 15.772 | ICU_Pt_Days <= 4.559)
",0.086,4.559,4.175,1.000,0.000,10,7,7,0,10,14,17,7,1.0,0.5,0.5,0.5882352941176471,0.7083333333333334,0.29166666666666663,1
"G[0,1](s24_edrk >= -0.002 & s8_edrk <= 0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,10,7,7,0,10,14,17,7,1.0,0.5,0.5,0.5882352941176471,0.7083333333333334,0.29166666666666663,1
"G[0,1](hr >= 51.578 & Pulse >= 80.798)
",0.000,9999999.000,9999999.000,1.000,0.000,8,9,5,2,10,14,13,11,0.8,0.6428571428571429,0.35714285714285715,0.6153846153846154,0.7083333333333334,0.29166666666666663,1
"G[0,1](dfa >= 0.546 -> edrk >= 15.709)
",0.000,9999999.000,9999999.000,1.000,0.000,9,8,6,1,10,14,15,9,0.9,0.5714285714285714,0.42857142857142855,0.6,0.7083333333333334,0.29166666666666663,1
"F[0,1](hr >= 60.008 -> srr <= 0.148)
",0.000,-9999999.000,-9999999.000,0.000,1.000,2,14,0,8,10,14,2,22,0.2,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,-1
"((edrk >= 12.186) U[0,0] (Mort >= 0.016))
",0.012,5.381,5.297,0.000,1.000,10,6,8,0,10,14,18,6,1.0,0.42857142857142855,0.5714285714285714,0.5555555555555556,0.6666666666666666,0.33333333333333337,-1
"F[0,1](LOS >= 1.205 | s24_hr >= -0.001)
",0.000,-9999999.000,-9999999.000,0.000,1.000,2,14,0,8,10,14,2,22,0.2,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,-1
"((s2_edrk <= 0.003) U[0,0] (s8_hr >= -0.001))
",-0.216,0.004,0.004,0.000,1.000,3,13,1,7,10,14,4,20,0.3,0.9285714285714286,0.07142857142857142,0.75,0.6666666666666666,0.33333333333333337,-1
"G[0,1](hr <= 98.605 -> y <= 0.413)
",0.000,9999999.000,9999999.000,1.000,0.000,10,6,8,0,10,14,18,6,1.0,0.42857142857142855,0.5714285714285714,0.5555555555555556,0.6666666666666666,0.33333333333333337,1
"((cosen >= -2.185) U[0,1] (s8_hr >= -0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,2,14,0,8,10,14,2,22,0.2,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,-1
"((AF <= 0.301) U[1,1] (direct >= 0.180))
",-1.581,0.301,0.672,0.000,1.000,10,6,8,0,10,14,18,6,1.0,0.42857142857142855,0.5714285714285714,0.5555555555555556,0.6666666666666666,0.33333333333333337,-1
"((Mort >= 0.063) U[1,1] (TROPONIN_I >= 0.038))
",-0.729,-0.018,0.283,0.000,1.000,10,6,8,0,10,14,18,6,1.0,0.42857142857142855,0.5714285714285714,0.5555555555555556,0.6666666666666666,0.33333333333333337,-1
"F[1,1](s24_hr <= 0.000 -> tte <= -0.538)
",1.510,-0.001,-0.140,0.000,1.000,7,9,5,3,10,14,12,12,0.7,0.6428571428571429,0.35714285714285715,0.5833333333333334,0.6666666666666666,0.33333333333333337,-1
"G[0,1](death >= 0.131 | s2_edrk <= 0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,10,5,9,0,10,14,19,5,1.0,0.35714285714285715,0.6428571428571429,0.5263157894736842,0.625,0.375,1
"((AF <= 0.209) U[0,0] (lds <= 1.837))
",0.063,0.545,0.495,0.000,1.000,3,12,2,7,10,14,5,19,0.3,0.8571428571428571,0.14285714285714285,0.6,0.625,0.375,-1
"G[0,1](cosen >= -2.057 -> edrk >= 14.188)
",0.000,9999999.000,9999999.000,1.000,0.000,10,5,9,0,10,14,19,5,1.0,0.35714285714285715,0.6428571428571429,0.5263157894736842,0.625,0.375,1
