Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"F[1,1](n_evts < 0.696 -> y = 0.193)
",-19.407,-0.696,0.272,0.000,1.000,291,14,0,0,291,14,291,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[0,1](n_evts >= 0.029 & O2_Flow >= 0.560)
",0.000,-9999999.000,-9999999.000,0.000,1.000,291,14,0,0,291,14,291,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((n_evts >= 0.022) U[1,1] (SBP >= 70.890))
",-0.350,28.206,37.377,0.000,1.000,291,13,1,0,291,14,292,13,1.0,0.9285714285714286,0.07142857142857142,0.9965753424657534,0.9967213114754099,0.003278688524590123,-1
"((Glasgow_Coma_Scale_Total >= 14.810) U[0,1] (ICU_Pt_Days >= 0.113))
",0.000,-9999999.000,-9999999.000,0.000,1.000,291,12,2,0,291,14,293,12,1.0,0.8571428571428571,0.14285714285714285,0.9931740614334471,0.9934426229508196,0.006557377049180357,-1
"G[0,0](ICU_Pt_Days >= 0.009 -> s8_edrk <= 0.000)
",2.488,-0.000,-3.991,1.000,0.000,291,12,2,0,291,14,293,12,1.0,0.8571428571428571,0.14285714285714285,0.9931740614334471,0.9934426229508196,0.006557377049180357,1
"((ICU_Pt_Days >= 0.141) U[0,1] (tte <= -0.014))
",0.000,-9999999.000,-9999999.000,0.000,1.000,291,11,3,0,291,14,294,11,1.0,0.7857142857142857,0.21428571428571427,0.9897959183673469,0.9901639344262295,0.00983606557377048,-1
"F[1,1](ICU_Pt_Days >= 0.114 & s24_hr <= 0.001)
",-453.094,-0.114,0.001,0.000,1.000,291,10,4,0,291,14,295,10,1.0,0.7142857142857143,0.2857142857142857,0.9864406779661017,0.9868852459016394,0.013114754098360604,-1
"F[0,1](direct >= 0.015 | y >= 0.003)
",0.000,-9999999.000,-9999999.000,0.000,1.000,291,9,5,0,291,14,296,9,1.0,0.6428571428571429,0.35714285714285715,0.9831081081081081,0.9836065573770492,0.016393442622950838,-1
"G[0,1](dfa >= 0.359 -> y <= 0.354)
",0.000,9999999.000,9999999.000,1.000,0.000,291,9,5,0,291,14,296,9,1.0,0.6428571428571429,0.35714285714285715,0.9831081081081081,0.9836065573770492,0.016393442622950838,1
"F[0,1](s2_hr <= 0.001 & y >= 0.005)
",0.000,-9999999.000,-9999999.000,0.000,1.000,291,9,5,0,291,14,296,9,1.0,0.6428571428571429,0.35714285714285715,0.9831081081081081,0.9836065573770492,0.016393442622950838,-1
"((s24_edrk <= 0.002) U[0,0] (y >= 0.014))
",-1.578,0.002,0.704,0.000,1.000,291,9,5,0,291,14,296,9,1.0,0.6428571428571429,0.35714285714285715,0.9831081081081081,0.9836065573770492,0.016393442622950838,-1
"((SpO2 >= 88.243) U[0,1] (y >= 0.018))
",0.000,-9999999.000,-9999999.000,0.000,1.000,291,9,5,0,291,14,296,9,1.0,0.6428571428571429,0.35714285714285715,0.9831081081081081,0.9836065573770492,0.016393442622950838,-1
"((Pulse <= 107.093) U[0,0] (y >= 0.020))
",-0.216,16.707,19.220,0.000,1.000,291,9,5,0,291,14,296,9,1.0,0.6428571428571429,0.35714285714285715,0.9831081081081081,0.9836065573770492,0.016393442622950838,-1
"G[0,1](s2_edrk >= -0.003 & y <= 0.660)
",0.000,9999999.000,9999999.000,1.000,0.000,291,9,5,0,291,14,296,9,1.0,0.6428571428571429,0.35714285714285715,0.9831081081081081,0.9836065573770492,0.016393442622950838,1
"F[0,1](dfa <= 0.757 -> ICU_Pt_Days >= 0.093)
",0.000,-9999999.000,-9999999.000,0.000,1.000,287,12,2,4,291,14,289,16,0.9862542955326461,0.8571428571428571,0.14285714285714285,0.9930795847750865,0.980327868852459,0.01967213114754096,-1
"G[1,1](direct >= 0.018 -> n_evts <= 0.843)
",-0.585,-0.843,-0.553,1.000,0.000,291,7,7,0,291,14,298,7,1.0,0.5,0.5,0.9765100671140939,0.9770491803278688,0.022950819672131195,1
"G[1,1](hr >= 87.551 & Pulse >= 81.419)
",-0.183,3.147,5.551,1.000,0.000,291,7,7,0,291,14,298,7,1.0,0.5,0.5,0.9765100671140939,0.9770491803278688,0.022950819672131195,1
"F[0,1](Mort >= 0.001 & srr >= 0.048)
",0.000,-9999999.000,-9999999.000,0.000,1.000,291,7,7,0,291,14,298,7,1.0,0.5,0.5,0.9765100671140939,0.9770491803278688,0.022950819672131195,-1
"((AF <= 0.473) U[0,0] (direct >= 0.008))
",-1.155,0.473,0.769,0.000,1.000,291,7,7,0,291,14,298,7,1.0,0.5,0.5,0.9765100671140939,0.9770491803278688,0.022950819672131195,-1
"F[0,0](MET >= 0.000 & Mort >= 0.018)
",-0.425,-0.018,0.130,0.000,1.000,291,7,7,0,291,14,298,7,1.0,0.5,0.5,0.9765100671140939,0.9770491803278688,0.022950819672131195,-1
"G[0,0](hr >= 87.259 & Pulse >= 73.921)
",-0.202,3.503,6.168,1.000,0.000,291,7,7,0,291,14,298,7,1.0,0.5,0.5,0.9765100671140939,0.9770491803278688,0.022950819672131195,1
