Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,0](death <= 0.311 & ICU_Pt_Days <= 4.098)
",1.840,0.098,-0.638,1.000,0.000,41,12,2,0,41,14,43,12,1.0,0.8571428571428571,0.14285714285714285,0.9534883720930233,0.9636363636363636,0.036363636363636376,1
"F[1,1](Pulse >= 74.401 & s2_hr >= -0.001)
",-0.667,-3.501,-1.256,0.000,1.000,41,12,2,0,41,14,43,12,1.0,0.8571428571428571,0.14285714285714285,0.9534883720930233,0.9636363636363636,0.036363636363636376,-1
"((n_evts >= 0.159) U[1,2] (s8_hr <= 0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,41,12,0,2,43,12,41,14,0.9534883720930233,1.0,0.0,1.0,0.9636363636363636,0.036363636363636376,-1
"F[0,1](hr >= 76.389 & s8_edrk <= 0.003)
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,14,0,3,41,14,38,17,0.926829268292683,1.0,0.0,1.0,0.9454545454545454,0.054545454545454564,-1
"G[0,1](tte < -0.018 -> y = 0.192)
",0.000,9999999.000,9999999.000,1.000,0.000,41,11,3,0,41,14,44,11,1.0,0.7857142857142857,0.21428571428571427,0.9318181818181818,0.9454545454545454,0.054545454545454564,1
"((af <= 0.630) U[0,1] (y >= 0.153))
",0.000,-9999999.000,-9999999.000,0.000,1.000,41,9,5,0,41,14,46,9,1.0,0.6428571428571429,0.35714285714285715,0.8913043478260869,0.9090909090909091,0.09090909090909094,-1
"F[0,1](s2_edrk <= 0.004 & SpO2 <= 97.624)
",0.000,-9999999.000,-9999999.000,0.000,1.000,41,9,5,0,41,14,46,9,1.0,0.6428571428571429,0.35714285714285715,0.8913043478260869,0.9090909090909091,0.09090909090909094,-1
"((O2_Flow <= 3.037) U[0,1] (y >= 0.044))
",0.000,-9999999.000,-9999999.000,0.000,1.000,41,9,5,0,41,14,46,9,1.0,0.6428571428571429,0.35714285714285715,0.8913043478260869,0.9090909090909091,0.09090909090909094,-1
"G[0,1](ICU_Pt_Days <= 4.711 & SpO2 <= 98.966)
",0.000,9999999.000,9999999.000,1.000,0.000,40,10,4,1,41,14,44,11,0.975609756097561,0.7142857142857143,0.2857142857142857,0.9090909090909091,0.9090909090909091,0.09090909090909094,1
"G[0,1](edrk >= 18.323 & TROPONIN_I <= 0.060)
",0.000,9999999.000,9999999.000,1.000,0.000,38,12,2,3,41,14,40,15,0.926829268292683,0.8571428571428571,0.14285714285714285,0.95,0.9090909090909091,0.09090909090909094,1
"F[0,1](ICU_Pt_Days <= 4.040 -> y = 0.475)
",0.000,-9999999.000,-9999999.000,0.000,1.000,41,8,6,0,41,14,47,8,1.0,0.5714285714285714,0.42857142857142855,0.8723404255319149,0.8909090909090909,0.10909090909090913,-1
"G[1,1](af <= 0.184 -> edrk >= 15.396)
",-0.713,-7.864,-2.576,1.000,0.000,40,8,6,1,41,14,46,9,0.975609756097561,0.5714285714285714,0.42857142857142855,0.8695652173913043,0.8727272727272727,0.12727272727272732,1
"((direct >= 0.022) U[1,1] (ICU_Pt_Days >= 0.529))
",0.613,3.471,2.260,0.000,1.000,41,7,7,0,41,14,48,7,1.0,0.5,0.5,0.8541666666666666,0.8727272727272727,0.12727272727272732,-1
