Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,1](n_evts <= 0.799 & Resp >= 14.970)
",0.000,9999999.000,9999999.000,1.000,0.000,26,14,0,0,26,14,26,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"((BLOOD_UREA_NITROGEN >= 21.070) U[0,1] (n_evts >= 0.144))
",0.000,-9999999.000,-9999999.000,0.000,1.000,26,14,0,0,26,14,26,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((AF <= 0.372) U[0,0] (hr >= 74.634))
",-1.530,0.372,23.367,0.000,1.000,26,13,1,0,26,14,27,13,1.0,0.9285714285714286,0.07142857142857142,0.9629629629629629,0.975,0.025000000000000022,-1
"((hr >= 72.287) U[1,2] (s24_hr <= 0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,13,1,1,26,14,26,14,0.9615384615384616,0.9285714285714286,0.07142857142857142,0.9615384615384616,0.95,0.050000000000000044,-1
"F[1,1](n_evts <= 0.940 -> POTASSIUM >= 4.011)
",-8568219947889257.000,-0.940,0.011,0.000,1.000,24,14,0,2,26,14,24,16,0.9230769230769231,1.0,0.0,1.0,0.95,0.050000000000000044,-1
"G[0,1](n_edrk >= 0.214 & Resp >= 15.158)
",0.000,9999999.000,9999999.000,1.000,0.000,26,11,3,0,26,14,29,11,1.0,0.7857142857142857,0.21428571428571427,0.896551724137931,0.925,0.07499999999999996,1
"F[0,1](n_evts >= 0.181 | WHITE_BLOOD_CELL_COUNT >= 8.480)
",0.000,-9999999.000,-9999999.000,0.000,1.000,23,14,0,3,26,14,23,17,0.8846153846153846,1.0,0.0,1.0,0.925,0.07499999999999996,-1
"G[1,1](cosen <= -1.242 & Resp >= 18.981)
",1.082,1.076,-2.407,1.000,0.000,26,11,3,0,26,14,29,11,1.0,0.7857142857142857,0.21428571428571427,0.896551724137931,0.925,0.07499999999999996,1
"G[0,1](Resp <= 23.565 -> y <= 0.383)
",0.000,9999999.000,9999999.000,1.000,0.000,26,11,3,0,26,14,29,11,1.0,0.7857142857142857,0.21428571428571427,0.896551724137931,0.925,0.07499999999999996,1
"G[0,1](s2_edrk >= -0.005 & y <= 0.252)
",0.000,9999999.000,9999999.000,1.000,0.000,26,11,3,0,26,14,29,11,1.0,0.7857142857142857,0.21428571428571427,0.896551724137931,0.925,0.07499999999999996,1
"G[0,1](dfa >= 0.608 -> n_evts <= 0.498)
",0.000,9999999.000,9999999.000,1.000,0.000,26,10,4,0,26,14,30,10,1.0,0.7142857142857143,0.2857142857142857,0.8666666666666667,0.9,0.09999999999999998,1
"((PLATELET_COUNT >= 210.028) U[0,1] (tte <= -0.200))
",0.000,-9999999.000,-9999999.000,0.000,1.000,26,10,4,0,26,14,30,10,1.0,0.7142857142857143,0.2857142857142857,0.8666666666666667,0.9,0.09999999999999998,-1
"F[0,1](dfa <= 0.859 & n_edrk <= 0.817)
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,11,3,1,26,14,28,12,0.9615384615384616,0.7857142857142857,0.21428571428571427,0.8928571428571429,0.9,0.09999999999999998,-1
"F[0,0](s24_hr >= -0.001 & y >= 0.047)
",-1.581,-0.047,-0.012,0.000,1.000,26,9,5,0,26,14,31,9,1.0,0.6428571428571429,0.35714285714285715,0.8387096774193549,0.875,0.125,-1
"((Glasgow_Coma_Scale_Total >= 14.373) U[1,1] (hr >= 73.686))
",-1.615,0.550,25.708,0.000,1.000,26,9,5,0,26,14,31,9,1.0,0.6428571428571429,0.35714285714285715,0.8387096774193549,0.875,0.125,-1
"F[0,1](LOS >= 4.114 -> MET >= 0.032)
",0.000,-9999999.000,-9999999.000,0.000,1.000,26,9,5,0,26,14,31,9,1.0,0.6428571428571429,0.35714285714285715,0.8387096774193549,0.875,0.125,-1
"F[0,1](s24_edrk <= 0.000 & tte <= -0.189)
",0.000,-9999999.000,-9999999.000,0.000,1.000,26,8,6,0,26,14,32,8,1.0,0.5714285714285714,0.42857142857142855,0.8125,0.85,0.15000000000000002,-1
"F[0,0]((af <= 0.136 | AF <= 0.274) & cosen >= -2.388)
",-0.748,-0.115,0.135,0.000,1.000,20,13,1,6,26,14,21,19,0.7692307692307693,0.9285714285714286,0.07142857142857142,0.9523809523809523,0.825,0.17500000000000004,-1
