Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"((hr >= 80.060) U[1,2] (s2_hr >= -0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,8,14,0,0,8,14,8,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[0,1](n_evts >= 0.149 | y >= 0.223)
",0.000,-9999999.000,-9999999.000,0.000,1.000,8,14,0,0,8,14,8,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[0,0](n_evts >= 0.054 & s24_edrk >= -0.003)
",-56.957,-0.054,0.003,0.000,1.000,8,14,0,0,8,14,8,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((LOS >= 1.545) U[0,1] (Pulse >= 70.514))
",0.000,-9999999.000,-9999999.000,0.000,1.000,8,12,2,0,8,14,10,12,1.0,0.8571428571428571,0.14285714285714285,0.8,0.9090909090909091,0.09090909090909094,-1
"((AF >= 0.045) U[0,1] (LOS >= 2.753))
",0.000,-9999999.000,-9999999.000,0.000,1.000,8,12,2,0,8,14,10,12,1.0,0.8571428571428571,0.14285714285714285,0.8,0.9090909090909091,0.09090909090909094,-1
"F[0,1](AF <= 0.061 -> Resp >= 17.008)
",0.000,-9999999.000,-9999999.000,0.000,1.000,8,12,2,0,8,14,10,12,1.0,0.8571428571428571,0.14285714285714285,0.8,0.9090909090909091,0.09090909090909094,-1
"F[1,1]((af <= 0.305 | AF <= 0.315) & cosen >= -2.364)
",-0.495,0.057,0.192,0.000,1.000,6,14,0,2,8,14,6,16,0.75,1.0,0.0,1.0,0.9090909090909091,0.09090909090909094,-1
"((n_evts >= 0.552) U[1,2] (s8_edrk >= -0.007))
",0.000,-9999999.000,-9999999.000,0.000,1.000,8,12,0,2,10,12,8,14,0.8,1.0,0.0,1.0,0.9090909090909091,0.09090909090909094,-1
"G[1,1](ICU_Pt_Days >= 0.736 -> n_evts <= 0.749)
",0.962,-0.749,-2.619,1.000,0.000,8,12,2,0,8,14,10,12,1.0,0.8571428571428571,0.14285714285714285,0.8,0.9090909090909091,0.09090909090909094,1
"F[1,1](cosen >= -2.399 | Pulse >= 70.240)
",-1.361,0.142,19.952,0.000,1.000,5,14,0,3,8,14,5,17,0.625,1.0,0.0,1.0,0.8636363636363636,0.13636363636363635,-1
"F[0,1](cosen >= -2.324 & n_edrk <= 0.837)
",0.000,-9999999.000,-9999999.000,0.000,1.000,7,12,2,1,8,14,9,13,0.875,0.8571428571428571,0.14285714285714285,0.7777777777777778,0.8636363636363636,0.13636363636363635,-1
"F[1,1](cosen >= -2.553 -> lds >= 1.115)
",0.609,-0.296,-0.595,0.000,1.000,7,12,2,1,8,14,9,13,0.875,0.8571428571428571,0.14285714285714285,0.7777777777777778,0.8636363636363636,0.13636363636363635,-1
"F[0,0](dfa >= 0.679 -> Glasgow_Coma_Scale_Total <= 14.939)
",0.039,-0.145,-0.161,0.000,1.000,8,11,3,0,8,14,11,11,1.0,0.7857142857142857,0.21428571428571427,0.7272727272727273,0.8636363636363636,0.13636363636363635,-1
"((hr >= 73.095) U[1,2] (Pulse <= 105.018))
",0.000,-9999999.000,-9999999.000,0.000,1.000,8,10,0,4,12,10,8,14,0.6666666666666666,1.0,0.0,1.0,0.8181818181818182,0.18181818181818177,-1
"((LOS >= 3.766) U[1,2] (s24_hr <= 0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,8,10,2,2,10,12,10,12,0.8,0.8333333333333334,0.16666666666666666,0.8,0.8181818181818182,0.18181818181818177,-1
