Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[1,1](hr >= 71.233 -> n_evts <= 0.627)
",1.268,-2.171,-20.593,1.000,0.000,430,14,0,0,430,14,430,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"((ALT_GPT <= 41.348) U[0,0] (LOS <= 20.821))
",-1.775,7.607,19.348,0.000,1.000,430,14,0,0,430,14,430,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((AF <= 0.377) U[0,1] (ICU_Pt_Days <= 9.978))
",0.000,-9999999.000,-9999999.000,0.000,1.000,430,14,0,0,430,14,430,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[1,1](direct <= 0.495 -> LOS <= 20.928)
",3.792,-0.495,-14.642,0.000,1.000,430,14,0,0,430,14,430,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[0,0](Mort >= 0.007 | tte <= -0.021)
",-1.048,-0.007,1.187,0.000,1.000,430,14,0,0,430,14,430,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((LOS <= 20.752) U[1,1] (TOTAL_BILIRUBIN >= 0.316))
",-3.617,0.174,14.466,0.000,1.000,430,14,0,0,430,14,430,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((CREATININE <= 7.023) U[1,1] (ICU_Pt_Days <= 9.917))
",-1.870,1.589,7.206,0.000,1.000,430,14,0,0,430,14,430,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((ICU_Pt_Days <= 9.982) U[1,2] (SBP >= 64.170))
",0.000,-9999999.000,-9999999.000,0.000,1.000,430,13,0,1,431,13,430,14,0.9976798143851509,1.0,0.0,1.0,0.9977477477477478,0.0022522522522522292,-1
"((HEMOGLOBIN >= 8.026) U[1,1] (tte <= -0.029))
",-1.866,0.289,2.414,0.000,1.000,430,11,3,0,430,14,433,11,1.0,0.7857142857142857,0.21428571428571427,0.9930715935334873,0.9932432432432432,0.006756756756756799,-1
"((PLATELET_COUNT >= 257.539) U[0,1] (y >= 0.009))
",0.000,-9999999.000,-9999999.000,0.000,1.000,430,9,5,0,430,14,435,9,1.0,0.6428571428571429,0.35714285714285715,0.9885057471264368,0.9887387387387387,0.011261261261261257,-1
"((direct <= 0.645) U[1,1] (n_evts >= 0.020))
",-3018510497765462.000,0.645,0.980,0.000,1.000,430,7,7,0,430,14,437,7,1.0,0.5,0.5,0.9839816933638444,0.9842342342342343,0.015765765765765716,-1
"F[0,1](ICU_Pt_Days <= 9.910 & Mort <= 0.746)
",0.000,-9999999.000,-9999999.000,0.000,1.000,430,7,7,0,430,14,437,7,1.0,0.5,0.5,0.9839816933638444,0.9842342342342343,0.015765765765765716,-1
"F[0,1](BLOOD_UREA_NITROGEN <= 71.764 & Mort >= 0.011)
",0.000,-9999999.000,-9999999.000,0.000,1.000,430,7,7,0,430,14,437,7,1.0,0.5,0.5,0.9839816933638444,0.9842342342342343,0.015765765765765716,-1
"F[1,1](Mort >= 0.014 & SpO2 <= 98.208)
",-0.300,-0.088,0.303,0.000,1.000,430,7,7,0,430,14,437,7,1.0,0.5,0.5,0.9839816933638444,0.9842342342342343,0.015765765765765716,-1
"G[0,1](dfa >= 0.393 -> s8_edrk <= 0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,430,6,8,0,430,14,438,6,1.0,0.42857142857142855,0.5714285714285714,0.9817351598173516,0.9819819819819819,0.018018018018018056,1
"G[0,1](MET >= 0.001 | Temp <= 37.131)
",0.000,9999999.000,9999999.000,1.000,0.000,430,5,9,0,430,14,439,5,1.0,0.35714285714285715,0.6428571428571429,0.979498861047836,0.9797297297297297,0.020270270270270285,1
"F[0,1](death >= 0.006 & ICU_Pt_Days <= 9.970)
",0.000,-9999999.000,-9999999.000,0.000,1.000,430,4,10,0,430,14,440,4,1.0,0.2857142857142857,0.7142857142857143,0.9772727272727273,0.9774774774774775,0.022522522522522515,-1
"F[0,1](death >= 0.009 & s24_hr <= 0.001)
",0.000,-9999999.000,-9999999.000,0.000,1.000,430,4,10,0,430,14,440,4,1.0,0.2857142857142857,0.7142857142857143,0.9772727272727273,0.9774774774774775,0.022522522522522515,-1
"G[0,1](hr <= 80.201 | lds <= 1.972)
",0.000,9999999.000,9999999.000,1.000,0.000,430,3,11,0,430,14,441,3,1.0,0.21428571428571427,0.7857142857142857,0.9750566893424036,0.9752252252252253,0.024774774774774744,1
"((death >= 0.001) U[1,2] (SBP >= 102.939))
",0.000,-9999999.000,-9999999.000,0.000,1.000,430,2,9,3,433,11,439,5,0.9930715935334873,0.18181818181818182,0.8181818181818182,0.979498861047836,0.972972972972973,0.027027027027026973,-1
"((AF >= 0.001) U[1,1] (tte <= -0.026))
",-0.675,-0.001,0.854,0.000,1.000,430,2,12,0,430,14,442,2,1.0,0.14285714285714285,0.8571428571428571,0.9728506787330317,0.972972972972973,0.027027027027026973,-1
"G[0,0](direct >= 0.013 | y <= 0.029)
",-0.844,0.029,0.433,1.000,0.000,430,2,12,0,430,14,442,2,1.0,0.14285714285714285,0.8571428571428571,0.9728506787330317,0.972972972972973,0.027027027027026973,1
"G[0,0](Mort <= 0.288 & Resp >= 13.342)
",0.908,0.281,-0.373,1.000,0.000,425,7,7,5,430,14,432,12,0.9883720930232558,0.5,0.5,0.9837962962962963,0.972972972972973,0.027027027027026973,1
"G[1,1](AF > 0.001 -> y = 0.806)
",5.333,0.001,0.001,1.000,0.000,430,2,12,0,430,14,442,2,1.0,0.14285714285714285,0.8571428571428571,0.9728506787330317,0.972972972972973,0.027027027027026973,1
"G[1,1](AF >= 0.002 -> O2_Flow <= 3.771)
",-0.565,-1.705,-1.121,1.000,0.000,430,2,12,0,430,14,442,2,1.0,0.14285714285714285,0.8571428571428571,0.9728506787330317,0.972972972972973,0.027027027027026973,1
"G[0,1](n_evts <= 0.041 -> LOS >= 12.423)
",0.000,9999999.000,9999999.000,1.000,0.000,430,0,14,0,430,14,444,0,1.0,0.0,1.0,0.9684684684684685,0.9684684684684685,0.03153153153153154,1
"F[0,1](PCO2 >= 39.500 -> y = 0.813)
",0.000,-9999999.000,-9999999.000,0.000,1.000,430,0,14,0,430,14,444,0,1.0,0.0,1.0,0.9684684684684685,0.9684684684684685,0.03153153153153154,-1
"G[1,1](BLOOD_UREA_NITROGEN <= 79.415 | PHOSPHORUS <= 5.036)
",-1.552,31.781,58.415,1.000,0.000,430,0,14,0,430,14,444,0,1.0,0.0,1.0,0.9684684684684685,0.9684684684684685,0.03153153153153154,1
"G[0,1](death >= 0.008 -> HEMOGLOBIN >= 7.905)
",0.000,9999999.000,9999999.000,1.000,0.000,430,0,14,0,430,14,444,0,1.0,0.0,1.0,0.9684684684684685,0.9684684684684685,0.03153153153153154,1
"G[0,1](n_evts <= 0.244 -> LOS >= 8.649)
",0.000,9999999.000,9999999.000,1.000,0.000,430,0,14,0,430,14,444,0,1.0,0.0,1.0,0.9684684684684685,0.9684684684684685,0.03153153153153154,1
"G[0,0](HEMOGLOBIN <= 9.982 | srr <= 0.209)
",2.583,1.881,0.136,1.000,0.000,430,0,14,0,430,14,444,0,1.0,0.0,1.0,0.9684684684684685,0.9684684684684685,0.03153153153153154,1
"G[0,0](cosen <= -1.263 -> edrk <= 33.657)
",-0.191,-17.963,-15.945,1.000,0.000,430,0,14,0,430,14,444,0,1.0,0.0,1.0,0.9684684684684685,0.9684684684684685,0.03153153153153154,1
"G[1,1](CREATININE <= 6.047 | LOS >= 4.995)
",11.262,16.005,5.535,1.000,0.000,430,0,14,0,430,14,444,0,1.0,0.0,1.0,0.9684684684684685,0.9684684684684685,0.03153153153153154,1
"((MET >= 0.001) U[1,1] (death = 0.009))
",-0.408,-0.001,0.142,0.000,1.000,430,0,14,0,430,14,444,0,1.0,0.0,1.0,0.9684684684684685,0.9684684684684685,0.03153153153153154,-1
"G[0,1](SODIUM >= 126.964 | WHITE_BLOOD_CELL_COUNT >= 5.906)
",0.000,9999999.000,9999999.000,1.000,0.000,430,0,14,0,430,14,444,0,1.0,0.0,1.0,0.9684684684684685,0.9684684684684685,0.03153153153153154,1
"G[0,1](n_evts <= 0.628 -> LOS >= 5.741)
",0.000,9999999.000,9999999.000,1.000,0.000,430,0,14,0,430,14,444,0,1.0,0.0,1.0,0.9684684684684685,0.9684684684684685,0.03153153153153154,1
