Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"F[0,0](dfa <= 1.081 -> hr >= 74.396)
",1.349,-0.351,-19.476,0.000,1.000,9,14,0,0,9,14,9,14,1.0,1.0,0.0,1.0,1.0,0.0
"((af >= 0.017) U[0,1] (n_evts >= 0.342))
",0.000,-9999999.000,-9999999.000,0.000,1.000,9,14,0,0,9,14,9,14,1.0,1.0,0.0,1.0,1.0,0.0
"F[0,0](SBP >= 96.641 -> TROPONIN_I >= 0.029)
",-2.034,-60.359,-14.551,0.000,1.000,7,14,0,2,9,14,7,16,0.7777777777777778,1.0,0.0,1.0,0.9130434782608695,0.08695652173913049
"F[0,0](direct <= 0.902 -> hr >= 66.314)
",1.749,-1.437,-27.558,0.000,1.000,7,14,0,2,9,14,7,16,0.7777777777777778,1.0,0.0,1.0,0.9130434782608695,0.08695652173913049
"F[1,1](direct <= 0.823 -> TROPONIN_I >= 0.046)
",-0.866,-0.823,-0.476,0.000,1.000,7,14,0,2,9,14,7,16,0.7777777777777778,1.0,0.0,1.0,0.9130434782608695,0.08695652173913049
"((lds >= 1.079) U[0,1] (TROPONIN_I >= 0.036))
",0.000,-9999999.000,-9999999.000,0.000,1.000,7,14,0,2,9,14,7,16,0.7777777777777778,1.0,0.0,1.0,0.9130434782608695,0.08695652173913049
"F[0,1](TOTAL_PROTEIN >= 6.300 -> TROPONIN_I >= 0.031)
",0.000,-9999999.000,-9999999.000,0.000,1.000,7,14,0,2,9,14,7,16,0.7777777777777778,1.0,0.0,1.0,0.9130434782608695,0.08695652173913049
"((Mort <= 0.378) U[0,1] (n_edrk <= 0.799))
",0.000,-9999999.000,-9999999.000,0.000,1.000,8,12,2,1,9,14,10,13,0.8888888888888888,0.8571428571428571,0.14285714285714285,0.8,0.8695652173913043,0.13043478260869568
"F[0,0](hr <= 106.601 -> n_edrk <= 0.763)
",-1.889,-43.167,-14.895,0.000,1.000,8,12,2,1,9,14,10,13,0.8888888888888888,0.8571428571428571,0.14285714285714285,0.8,0.8695652173913043,0.13043478260869568
"((death >= 0.171) U[0,1] (tte <= -0.040))
",0.000,-9999999.000,-9999999.000,0.000,1.000,9,11,3,0,9,14,12,11,1.0,0.7857142857142857,0.21428571428571427,0.75,0.8695652173913043,0.13043478260869568
"((MET <= 0.767) U[0,0] (SpO2 >= 92.096))
",-0.937,1.051,3.741,0.000,1.000,8,12,2,1,9,14,10,13,0.8888888888888888,0.8571428571428571,0.14285714285714285,0.8,0.8695652173913043,0.13043478260869568
"((s8_hr >= -0.001) U[0,1] (Temp <= 36.796))
",0.000,-9999999.000,-9999999.000,0.000,1.000,9,9,5,0,9,14,14,9,1.0,0.6428571428571429,0.35714285714285715,0.6428571428571429,0.782608695652174,0.21739130434782605
"F[0,1](lds >= 0.970 | n_edrk <= 0.697)
",0.000,-9999999.000,-9999999.000,0.000,1.000,4,14,0,5,9,14,4,19,0.4444444444444444,1.0,0.0,1.0,0.782608695652174,0.21739130434782605
"F[0,0](lds >= 1.150 & srr >= 0.043)
",-1.507,-0.339,0.032,0.000,1.000,9,9,5,0,9,14,14,9,1.0,0.6428571428571429,0.35714285714285715,0.6428571428571429,0.782608695652174,0.21739130434782605
"((direct <= 0.504) U[0,1] (tte <= -0.455))
",0.000,-9999999.000,-9999999.000,0.000,1.000,9,9,5,0,9,14,14,9,1.0,0.6428571428571429,0.35714285714285715,0.6428571428571429,0.782608695652174,0.21739130434782605
"((Glasgow_Coma_Scale_Total <= 14.957) U[0,1] (tte <= -0.453))
",0.000,-9999999.000,-9999999.000,0.000,1.000,9,9,5,0,9,14,14,9,1.0,0.6428571428571429,0.35714285714285715,0.6428571428571429,0.782608695652174,0.21739130434782605
"((af <= 0.462) U[1,1] (Resp <= 18.999))
",-0.746,0.462,2.065,0.000,1.000,9,9,5,0,9,14,14,9,1.0,0.6428571428571429,0.35714285714285715,0.6428571428571429,0.782608695652174,0.21739130434782605
"((Temp <= 37.313) U[0,0] (tte <= -0.320))
",-0.604,0.341,1.099,0.000,1.000,9,9,5,0,9,14,14,9,1.0,0.6428571428571429,0.35714285714285715,0.6428571428571429,0.782608695652174,0.21739130434782605
"((lds <= 1.641) U[0,0] (s24_hr >= -0.001))
",1.932,0.830,0.114,0.000,1.000,4,14,0,5,9,14,4,19,0.4444444444444444,1.0,0.0,1.0,0.782608695652174,0.21739130434782605
"F[0,1](dfa <= 0.731 & tte <= -0.188)
",0.000,-9999999.000,-9999999.000,0.000,1.000,9,9,5,0,9,14,14,9,1.0,0.6428571428571429,0.35714285714285715,0.6428571428571429,0.782608695652174,0.21739130434782605
"F[0,1](s2_hr >= -0.001 | tte <= -0.566)
",0.000,-9999999.000,-9999999.000,0.000,1.000,3,14,0,6,9,14,3,20,0.3333333333333333,1.0,0.0,1.0,0.7391304347826086,0.26086956521739135
"F[0,1](AF >= 0.025 | s24_hr >= -0.001)
",0.000,-9999999.000,-9999999.000,0.000,1.000,3,14,0,6,9,14,3,20,0.3333333333333333,1.0,0.0,1.0,0.7391304347826086,0.26086956521739135
"((n_edrk <= 0.827) U[1,1] (SpO2 >= 89.538))
",-1.456,1.462,5.775,0.000,1.000,8,9,5,1,9,14,13,10,0.8888888888888888,0.6428571428571429,0.35714285714285715,0.6153846153846154,0.7391304347826086,0.26086956521739135
"((MET >= 0.006) U[0,1] (s24_hr >= -0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,3,14,0,6,9,14,3,20,0.3333333333333333,1.0,0.0,1.0,0.7391304347826086,0.26086956521739135
"((n_edrk <= 0.822) U[1,2] (Resp >= 14.225))
",0.000,-9999999.000,-9999999.000,0.000,1.000,8,8,4,3,11,12,12,11,0.7272727272727273,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6956521739130435,0.30434782608695654
"((death <= 0.751) U[1,1] (Resp <= 19.723))
",-0.898,0.751,2.727,0.000,1.000,9,7,7,0,9,14,16,7,1.0,0.5,0.5,0.5625,0.6956521739130435,0.30434782608695654
"F[0,1](Glasgow_Coma_Scale_Total >= 14.395 -> O2_Flow >= 2.448)
",0.000,-9999999.000,-9999999.000,0.000,1.000,9,7,7,0,9,14,16,7,1.0,0.5,0.5,0.5625,0.6956521739130435,0.30434782608695654
"((dfa <= 0.789) U[1,1] (s8_hr >= -0.001))
",-0.224,0.138,0.188,0.000,1.000,5,11,3,4,9,14,8,15,0.5555555555555556,0.7857142857142857,0.21428571428571427,0.625,0.6956521739130435,0.30434782608695654
"F[0,1](cosen >= -2.341 -> tte <= -0.137)
",0.000,-9999999.000,-9999999.000,0.000,1.000,7,9,5,2,9,14,12,11,0.7777777777777778,0.6428571428571429,0.35714285714285715,0.5833333333333334,0.6956521739130435,0.30434782608695654
"F[0,1](Pulse >= 74.001 | srr <= 0.128)
",0.000,-9999999.000,-9999999.000,0.000,1.000,1,14,0,8,9,14,1,22,0.1111111111111111,1.0,0.0,1.0,0.6521739130434783,0.34782608695652173
"((ICU_Pt_Days <= 4.515) U[1,1] (s8_edrk <= 0.002))
",-0.827,0.003,1.507,0.000,1.000,9,6,8,0,9,14,17,6,1.0,0.42857142857142855,0.5714285714285714,0.5294117647058824,0.6521739130434783,0.34782608695652173
"((cosen <= -1.228) U[0,1] (s24_edrk >= -0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,1,14,0,8,9,14,1,22,0.1111111111111111,1.0,0.0,1.0,0.6521739130434783,0.34782608695652173
"F[0,0](s8_hr >= -0.002 | TROPONIN_I >= 0.040)
",-1.730,0.005,0.020,0.000,1.000,1,14,0,8,9,14,1,22,0.1111111111111111,1.0,0.0,1.0,0.6521739130434783,0.34782608695652173
"F[1,1]((af <= 0.418 | AF <= 0.371) & cosen >= -2.298)
",-0.435,0.096,0.194,0.000,1.000,1,14,0,8,9,14,1,22,0.1111111111111111,1.0,0.0,1.0,0.6521739130434783,0.34782608695652173
"((LOS >= 5.513) U[0,0] (srr <= 0.121))
",0.356,2.487,1.587,0.000,1.000,4,11,3,5,9,14,7,16,0.4444444444444444,0.7857142857142857,0.21428571428571427,0.5714285714285714,0.6521739130434783,0.34782608695652173
"F[0,1](s2_hr <= 0.000 & s8_edrk >= -0.006)
",0.000,-9999999.000,-9999999.000,0.000,1.000,2,13,1,7,9,14,3,20,0.2222222222222222,0.9285714285714286,0.07142857142857142,0.6666666666666666,0.6521739130434783,0.34782608695652173
"((edrk <= 21.646) U[0,1] (s2_hr >= -0.002))
",0.000,-9999999.000,-9999999.000,0.000,1.000,1,14,0,8,9,14,1,22,0.1111111111111111,1.0,0.0,1.0,0.6521739130434783,0.34782608695652173
"((cosen >= -2.254) U[1,2] (LOS <= 10.179))
",0.000,-9999999.000,-9999999.000,0.000,1.000,4,11,0,8,12,11,4,19,0.3333333333333333,1.0,0.0,1.0,0.6521739130434783,0.34782608695652173
"F[1,1]((af <= 0.408 | AF <= 0.340) & cosen >= -2.366)
",-0.398,0.164,0.243,0.000,1.000,1,14,0,8,9,14,1,22,0.1111111111111111,1.0,0.0,1.0,0.6521739130434783,0.34782608695652173
"F[0,0](ICU_Pt_Days >= 1.528 -> srr <= 0.101)
",-0.863,-3.472,-2.065,0.000,1.000,6,9,5,3,9,14,11,12,0.6666666666666666,0.6428571428571429,0.35714285714285715,0.5454545454545454,0.6521739130434783,0.34782608695652173
"F[1,2](cosen >= -2.260 | edrk <= 19.640)
",0.000,-9999999.000,-9999999.000,0.000,1.000,0,14,0,9,9,14,0,23,0.0,1.0,0.0,0.0,0.6086956521739131,0.3913043478260869
"F[1,2](n_evts <= 0.793 | s24_hr >= -0.001)
",0.000,-9999999.000,-9999999.000,0.000,1.000,0,14,0,9,9,14,0,23,0.0,1.0,0.0,0.0,0.6086956521739131,0.3913043478260869
"((s24_hr >= -0.001) U[0,2] (s8_edrk >= -0.005))
",0.000,-9999999.000,-9999999.000,0.000,1.000,0,14,0,9,9,14,0,23,0.0,1.0,0.0,0.0,0.6086956521739131,0.3913043478260869
"F[0,1](dfa <= 1.058 | Glasgow_Coma_Scale_Total >= 14.148)
",0.000,-9999999.000,-9999999.000,0.000,1.000,0,14,0,9,9,14,0,23,0.0,1.0,0.0,0.0,0.6086956521739131,0.3913043478260869
"F[0,1](hr <= 103.096 | srr >= 0.060)
",0.000,-9999999.000,-9999999.000,0.000,1.000,0,14,0,9,9,14,0,23,0.0,1.0,0.0,0.0,0.6086956521739131,0.3913043478260869
"F[0,0](MET >= 0.030 | s2_edrk >= -0.005)
",-0.414,0.005,0.144,0.000,1.000,0,14,0,9,9,14,0,23,0.0,1.0,0.0,0.0,0.6086956521739131,0.3913043478260869
"F[0,2](MET >= 0.075 | Resp >= 14.956)
",0.000,-9999999.000,-9999999.000,0.000,1.000,0,14,0,9,9,14,0,23,0.0,1.0,0.0,0.0,0.6086956521739131,0.3913043478260869
"((s2_edrk >= -0.007) U[0,1] (s2_hr <= 0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,0,14,0,9,9,14,0,23,0.0,1.0,0.0,0.0,0.6086956521739131,0.3913043478260869
"((edrk >= 16.881) U[0,2] (srr <= 0.157))
",0.000,-9999999.000,-9999999.000,0.000,1.000,0,14,0,9,9,14,0,23,0.0,1.0,0.0,0.0,0.6086956521739131,0.3913043478260869
