Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,0](GLUCOSE >= 108.493 -> n_evts <= 0.812)
",0.854,-3.746,-9.122,1.000,0.000,114,13,1,0,114,14,115,13,1.0,0.9285714285714286,0.07142857142857142,0.991304347826087,0.9921875,0.0078125,1
"G[0,1](hr <= 82.800 | PLATELET_COUNT <= 168.488)
",0.000,9999999.000,9999999.000,1.000,0.000,114,12,2,0,114,14,116,12,1.0,0.8571428571428571,0.14285714285714285,0.9827586206896551,0.984375,0.015625,1
"((n_edrk >= 0.537) U[0,0] (tte <= -0.009))
",-0.392,0.452,0.947,0.000,1.000,114,11,3,0,114,14,117,11,1.0,0.7857142857142857,0.21428571428571427,0.9743589743589743,0.9765625,0.0234375,-1
"((hr >= 71.104) U[1,1] (n_edrk <= 0.959))
",-0.972,4.727,25.110,0.000,1.000,112,13,1,2,114,14,113,15,0.9824561403508771,0.9285714285714286,0.07142857142857142,0.9911504424778761,0.9765625,0.0234375,-1
"G[0,1](ICU_Pt_Days <= 3.767 & s2_edrk >= -0.003)
",0.000,9999999.000,9999999.000,1.000,0.000,114,11,3,0,114,14,117,11,1.0,0.7857142857142857,0.21428571428571427,0.9743589743589743,0.9765625,0.0234375,1
"((death <= 0.042) U[0,1] (tte <= -0.097))
",0.000,-9999999.000,-9999999.000,0.000,1.000,114,10,4,0,114,14,118,10,1.0,0.7142857142857143,0.2857142857142857,0.9661016949152542,0.96875,0.03125,-1
"G[0,0](LOS <= 9.027 & y <= 0.900)
",0.847,0.900,-0.206,1.000,0.000,114,9,5,0,114,14,119,9,1.0,0.6428571428571429,0.35714285714285715,0.957983193277311,0.9609375,0.0390625,1
"F[0,1](af <= 0.376 -> direct >= 0.050)
",0.000,-9999999.000,-9999999.000,0.000,1.000,114,9,5,0,114,14,119,9,1.0,0.6428571428571429,0.35714285714285715,0.957983193277311,0.9609375,0.0390625,-1
"((cosen <= -0.999) U[0,0] (y >= 0.020))
",0.648,1.418,1.147,0.000,1.000,114,9,5,0,114,14,119,9,1.0,0.6428571428571429,0.35714285714285715,0.957983193277311,0.9609375,0.0390625,-1
"G[0,0](n_edrk >= 0.774 | WHITE_BLOOD_CELL_COUNT <= 6.251)
",0.749,0.715,-0.097,1.000,0.000,113,10,4,1,114,14,117,11,0.9912280701754386,0.7142857142857143,0.2857142857142857,0.9658119658119658,0.9609375,0.0390625,1
"G[0,1](Mort <= 0.989 & O2_Flow <= 6.277)
",0.000,9999999.000,9999999.000,1.000,0.000,114,9,5,0,114,14,119,9,1.0,0.6428571428571429,0.35714285714285715,0.957983193277311,0.9609375,0.0390625,1
"((CREATININE <= 0.925) U[0,1] (direct >= 0.037))
",0.000,-9999999.000,-9999999.000,0.000,1.000,114,9,5,0,114,14,119,9,1.0,0.6428571428571429,0.35714285714285715,0.957983193277311,0.9609375,0.0390625,-1
"((CO2 <= 29.960) U[1,1] (y >= 0.017))
",-0.976,2.452,3.960,0.000,1.000,114,8,6,0,114,14,120,8,1.0,0.5714285714285714,0.42857142857142855,0.95,0.953125,0.046875,-1
"G[1,1](HEMOGLOBIN >= 8.871 -> ICU_Pt_Days <= 4.679)
",0.252,-2.679,-3.008,1.000,0.000,114,8,6,0,114,14,120,8,1.0,0.5714285714285714,0.42857142857142855,0.95,0.953125,0.046875,1
"G[1,1](hr >= 71.083 -> ICU_Pt_Days <= 4.174)
",0.962,-5.565,-25.131,1.000,0.000,114,8,6,0,114,14,120,8,1.0,0.5714285714285714,0.42857142857142855,0.95,0.953125,0.046875,1
"((AF <= 0.147) U[0,0] (direct >= 0.029))
",-0.866,0.147,0.500,0.000,1.000,114,7,7,0,114,14,121,7,1.0,0.5,0.5,0.9421487603305785,0.9453125,0.0546875,-1
"G[0,1](direct <= 0.068 | SpO2 <= 97.634)
",0.000,9999999.000,9999999.000,1.000,0.000,114,6,8,0,114,14,122,6,1.0,0.42857142857142855,0.5714285714285714,0.9344262295081968,0.9375,0.0625,1
"F[0,0](MET >= 0.002 | Mort >= 0.033)
",-0.866,-0.002,0.418,0.000,1.000,114,6,8,0,114,14,122,6,1.0,0.42857142857142855,0.5714285714285714,0.9344262295081968,0.9375,0.0625,-1
"G[0,1](death >= 0.001 -> PHOSPHORUS <= 2.728)
",0.000,9999999.000,9999999.000,1.000,0.000,114,6,8,0,114,14,122,6,1.0,0.42857142857142855,0.5714285714285714,0.9344262295081968,0.9375,0.0625,1
"((n_edrk <= 0.946) U[1,1] (PROTIME_INR >= 1.047))
",-1.772,0.022,0.679,0.000,1.000,110,10,4,4,114,14,114,14,0.9649122807017544,0.7142857142857143,0.2857142857142857,0.9649122807017544,0.9375,0.0625,-1
"((CO2 <= 28.730) U[0,1] (n_edrk <= 0.972))
",0.000,-9999999.000,-9999999.000,0.000,1.000,106,14,0,8,114,14,106,22,0.9298245614035088,1.0,0.0,1.0,0.9375,0.0625,-1
"G[0,1](CO2 <= 28.692 -> O2_Flow <= 4.039)
",0.000,9999999.000,9999999.000,1.000,0.000,114,5,9,0,114,14,123,5,1.0,0.35714285714285715,0.6428571428571429,0.926829268292683,0.9296875,0.0703125,1
"G[0,1](s2_edrk <= 0.004 & s8_edrk <= 0.002)
",0.000,9999999.000,9999999.000,1.000,0.000,114,4,10,0,114,14,124,4,1.0,0.2857142857142857,0.7142857142857143,0.9193548387096774,0.921875,0.078125,1
"G[0,1](CHLORIDE >= 101.684 & ICU_Pt_Days <= 2.537)
",0.000,9999999.000,9999999.000,1.000,0.000,107,11,3,7,114,14,110,18,0.9385964912280702,0.7857142857142857,0.21428571428571427,0.9727272727272728,0.921875,0.078125,1
"G[0,1](edrk <= 19.017 & s24_edrk >= -0.005)
",0.000,9999999.000,9999999.000,1.000,0.000,114,4,10,0,114,14,124,4,1.0,0.2857142857142857,0.7142857142857143,0.9193548387096774,0.921875,0.078125,1
"((Glasgow_Coma_Scale_Total <= 14.979) U[1,1] (n_evts >= 0.007))
",-8937376004704239.000,-0.007,0.993,0.000,1.000,114,4,10,0,114,14,124,4,1.0,0.2857142857142857,0.7142857142857143,0.9193548387096774,0.921875,0.078125,-1
"((Glasgow_Coma_Scale_Total <= 14.978) U[1,1] (PHOSPHORUS >= 2.328))
",-2.179,0.357,1.172,0.000,1.000,114,4,10,0,114,14,124,4,1.0,0.2857142857142857,0.7142857142857143,0.9193548387096774,0.921875,0.078125,-1
"((death >= 0.018) U[1,1] (Pulse <= 110.572))
",0.464,33.607,23.403,0.000,1.000,114,3,11,0,114,14,125,3,1.0,0.21428571428571427,0.7857142857142857,0.912,0.9140625,0.0859375,-1
"((CREATININE >= 0.769) U[1,1] (MET >= 0.007))
",-1.191,0.045,0.520,0.000,1.000,114,2,12,0,114,14,126,2,1.0,0.14285714285714285,0.8571428571428571,0.9047619047619048,0.90625,0.09375,-1
"G[0,1](PHOSPHORUS <= 3.096 | WHITE_BLOOD_CELL_COUNT <= 6.405)
",0.000,9999999.000,9999999.000,1.000,0.000,102,14,0,12,114,14,102,26,0.8947368421052632,1.0,0.0,1.0,0.90625,0.09375,1
"G[1,1](LOS >= 2.652 | s8_hr >= -0.000)
",0.033,2.348,2.249,1.000,0.000,114,2,12,0,114,14,126,2,1.0,0.14285714285714285,0.8571428571428571,0.9047619047619048,0.90625,0.09375,1
"((direct >= 0.051) U[1,1] (y <= 0.797))
",0.479,0.797,0.598,0.000,1.000,114,2,12,0,114,14,126,2,1.0,0.14285714285714285,0.8571428571428571,0.9047619047619048,0.90625,0.09375,-1
"F[0,1](AF >= 0.002 & cosen <= -1.225)
",0.000,-9999999.000,-9999999.000,0.000,1.000,114,2,12,0,114,14,126,2,1.0,0.14285714285714285,0.8571428571428571,0.9047619047619048,0.90625,0.09375,-1
"F[0,1](HEMOGLOBIN <= 10.071 -> PARTIAL_THROMBOPLASTIN_TIME <= 35.158)
",0.000,-9999999.000,-9999999.000,0.000,1.000,102,14,0,12,114,14,102,26,0.8947368421052632,1.0,0.0,1.0,0.90625,0.09375,-1
"F[0,1](af >= 0.003 & ICU_Pt_Days >= 0.967)
",0.000,-9999999.000,-9999999.000,0.000,1.000,114,2,12,0,114,14,126,2,1.0,0.14285714285714285,0.8571428571428571,0.9047619047619048,0.90625,0.09375,-1
"((CREATININE <= 0.995) U[0,1] (HEMOGLOBIN >= 8.942))
",0.000,-9999999.000,-9999999.000,0.000,1.000,102,14,0,12,114,14,102,26,0.8947368421052632,1.0,0.0,1.0,0.90625,0.09375,-1
"G[1,1](edrk <= 16.704 | hr <= 110.939)
",0.973,35.752,14.724,1.000,0.000,114,2,12,0,114,14,126,2,1.0,0.14285714285714285,0.8571428571428571,0.9047619047619048,0.90625,0.09375,1
