Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,1](n_evts <= 0.722 & O2_Flow <= 3.418)
",0.000,9999999.000,9999999.000,1.000,0.000,33,14,0,0,33,14,33,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"((dfa <= 0.644) U[0,1] (LOS >= 1.184))
",0.000,-9999999.000,-9999999.000,0.000,1.000,33,14,0,0,33,14,33,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[0,0](n_evts >= 0.081 & s8_hr >= -0.001)
",-2.449,-0.081,-0.011,0.000,1.000,33,13,1,0,33,14,34,13,1.0,0.9285714285714286,0.07142857142857142,0.9705882352941176,0.9787234042553191,0.021276595744680882,-1
"((cosen <= -1.119) U[0,0] (n_evts >= 0.266))
",0.771,1.239,1.070,0.000,1.000,33,13,1,0,33,14,34,13,1.0,0.9285714285714286,0.07142857142857142,0.9705882352941176,0.9787234042553191,0.021276595744680882,-1
"((hr >= 83.144) U[0,0] (n_evts >= 0.130))
",-0.161,6.645,8.943,0.000,1.000,33,13,1,0,33,14,34,13,1.0,0.9285714285714286,0.07142857142857142,0.9705882352941176,0.9787234042553191,0.021276595744680882,-1
"((lds >= 0.743) U[0,1] (n_edrk <= 0.869))
",0.000,-9999999.000,-9999999.000,0.000,1.000,33,13,1,0,33,14,34,13,1.0,0.9285714285714286,0.07142857142857142,0.9705882352941176,0.9787234042553191,0.021276595744680882,-1
"((cosen >= -2.263) U[0,1] (y >= 0.168))
",0.000,-9999999.000,-9999999.000,0.000,1.000,33,11,3,0,33,14,36,11,1.0,0.7857142857142857,0.21428571428571427,0.9166666666666666,0.9361702127659575,0.06382978723404253,-1
"G[0,0](direct <= 0.395 & SpO2 >= 93.771)
",0.699,0.395,-1.652,1.000,0.000,33,11,3,0,33,14,36,11,1.0,0.7857142857142857,0.21428571428571427,0.9166666666666666,0.9361702127659575,0.06382978723404253,1
"((Temp <= 36.830) U[0,0] (tte <= -0.045))
",-0.693,-0.005,0.889,0.000,1.000,33,11,3,0,33,14,36,11,1.0,0.7857142857142857,0.21428571428571427,0.9166666666666666,0.9361702127659575,0.06382978723404253,-1
"((ICU_Pt_Days >= 0.603) U[0,1] (y >= 0.171))
",0.000,-9999999.000,-9999999.000,0.000,1.000,33,11,3,0,33,14,36,11,1.0,0.7857142857142857,0.21428571428571427,0.9166666666666666,0.9361702127659575,0.06382978723404253,-1
"F[0,1](LOS >= 2.501 & O2_Flow <= 4.198)
",0.000,-9999999.000,-9999999.000,0.000,1.000,33,10,4,0,33,14,37,10,1.0,0.7142857142857143,0.2857142857142857,0.8918918918918919,0.9148936170212766,0.08510638297872342,-1
"((hr >= 78.127) U[0,1] (tte <= -0.098))
",0.000,-9999999.000,-9999999.000,0.000,1.000,33,10,4,0,33,14,37,10,1.0,0.7142857142857143,0.2857142857142857,0.8918918918918919,0.9148936170212766,0.08510638297872342,-1
"((s2_hr <= 0.003) U[0,1] (tte <= -0.225))
",0.000,-9999999.000,-9999999.000,0.000,1.000,33,10,4,0,33,14,37,10,1.0,0.7142857142857143,0.2857142857142857,0.8918918918918919,0.9148936170212766,0.08510638297872342,-1
"((cosen <= -1.298) U[0,1] (tte <= -0.162))
",0.000,-9999999.000,-9999999.000,0.000,1.000,33,10,4,0,33,14,37,10,1.0,0.7142857142857143,0.2857142857142857,0.8918918918918919,0.9148936170212766,0.08510638297872342,-1
"G[0,1](s24_edrk <= 0.002 -> s24_hr >= 0.000)
",0.000,9999999.000,9999999.000,1.000,0.000,31,12,2,2,33,14,33,14,0.9393939393939394,0.8571428571428571,0.14285714285714285,0.9393939393939394,0.9148936170212766,0.08510638297872342,1
"G[0,1](death >= 0.080 | y <= 0.402)
",0.000,9999999.000,9999999.000,1.000,0.000,33,9,5,0,33,14,38,9,1.0,0.6428571428571429,0.35714285714285715,0.868421052631579,0.8936170212765957,0.1063829787234043,1
"((n_edrk <= 0.947) U[1,2] (SBP >= 84.621))
",0.000,-9999999.000,-9999999.000,0.000,1.000,33,9,4,1,34,13,37,10,0.9705882352941176,0.6923076923076923,0.3076923076923077,0.8918918918918919,0.8936170212765957,0.1063829787234043,-1
"G[0,1](death <= 0.569 & srr <= 0.131)
",0.000,9999999.000,9999999.000,1.000,0.000,33,8,6,0,33,14,39,8,1.0,0.5714285714285714,0.42857142857142855,0.8461538461538461,0.8723404255319149,0.12765957446808507,1
"G[0,1](AF <= 0.402 & srr <= 0.074)
",0.000,9999999.000,9999999.000,1.000,0.000,33,8,6,0,33,14,39,8,1.0,0.5714285714285714,0.42857142857142855,0.8461538461538461,0.8723404255319149,0.12765957446808507,1
"F[0,1](direct >= 0.074 & Glasgow_Coma_Scale_Total >= 14.536)
",0.000,-9999999.000,-9999999.000,0.000,1.000,33,8,6,0,33,14,39,8,1.0,0.5714285714285714,0.42857142857142855,0.8461538461538461,0.8723404255319149,0.12765957446808507,-1
"F[0,1](direct >= 0.141 & s8_hr <= 0.001)
",0.000,-9999999.000,-9999999.000,0.000,1.000,33,8,6,0,33,14,39,8,1.0,0.5714285714285714,0.42857142857142855,0.8461538461538461,0.8723404255319149,0.12765957446808507,-1
"((direct >= 0.084) U[1,2] (s2_edrk >= -0.008))
",0.000,-9999999.000,-9999999.000,0.000,1.000,33,7,7,0,33,14,40,7,1.0,0.5,0.5,0.825,0.851063829787234,0.14893617021276595,-1
"((Glasgow_Coma_Scale_Total <= 14.951) U[0,0] (O2_Flow >= 2.083))
",-0.623,-0.049,0.942,0.000,1.000,33,6,8,0,33,14,41,6,1.0,0.42857142857142855,0.5714285714285714,0.8048780487804879,0.8297872340425532,0.17021276595744683,-1
"G[0,1](Temp <= 36.873 | y <= 0.941)
",0.000,9999999.000,9999999.000,1.000,0.000,33,6,8,0,33,14,41,6,1.0,0.42857142857142855,0.5714285714285714,0.8048780487804879,0.8297872340425532,0.17021276595744683,1
"G[0,1](MET >= 0.027 | Temp <= 37.038)
",0.000,9999999.000,9999999.000,1.000,0.000,33,6,8,0,33,14,41,6,1.0,0.42857142857142855,0.5714285714285714,0.8048780487804879,0.8297872340425532,0.17021276595744683,1
"((direct >= 0.092) U[1,2] (hr >= 74.663))
",0.000,-9999999.000,-9999999.000,0.000,1.000,32,7,7,1,33,14,39,8,0.9696969696969697,0.5,0.5,0.8205128205128205,0.8297872340425532,0.17021276595744683,-1
