Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"((CREATININE <= 0.812) U[0,1] (n_evts >= 0.025))
",0.000,-9999999.000,-9999999.000,0.000,1.000,414,14,0,0,414,14,414,14,1.0,1.0,0.0,1.0,1.0,0.0
"F[1,1](AF >= 0.002 | LOS <= 16.936)
",-3.140,-0.002,11.222,0.000,1.000,414,14,0,0,414,14,414,14,1.0,1.0,0.0,1.0,1.0,0.0
"((death >= 0.005) U[0,1] (ICU_Pt_Days <= 5.934))
",0.000,-9999999.000,-9999999.000,0.000,1.000,414,14,0,0,414,14,414,14,1.0,1.0,0.0,1.0,1.0,0.0
"F[0,0](AF <= 0.150 & n_evts >= 0.028)
",-0.609,-0.028,0.079,0.000,1.000,414,12,2,0,414,14,416,12,1.0,0.8571428571428571,0.14285714285714285,0.9951923076923077,0.9953271028037384,0.004672897196261627
"((LOS <= 16.812) U[0,1] (tte <= -0.016))
",0.000,-9999999.000,-9999999.000,0.000,1.000,414,11,3,0,414,14,417,11,1.0,0.7857142857142857,0.21428571428571427,0.9928057553956835,0.9929906542056075,0.007009345794392496
"((CREATININE <= 0.876) U[0,1] (Mort >= 0.016))
",0.000,-9999999.000,-9999999.000,0.000,1.000,414,7,7,0,414,14,421,7,1.0,0.5,0.5,0.9833729216152018,0.9836448598130841,0.016355140186915862
"((Mort >= 0.001) U[1,1] (n_edrk <= 0.967))
",-1.315,0.012,0.716,0.000,1.000,414,7,7,0,414,14,421,7,1.0,0.5,0.5,0.9833729216152018,0.9836448598130841,0.016355140186915862
"((Glasgow_Coma_Scale_Total >= 14.208) U[1,1] (y >= 0.004))
",-1.155,0.792,0.909,0.000,1.000,414,7,7,0,414,14,421,7,1.0,0.5,0.5,0.9833729216152018,0.9836448598130841,0.016355140186915862
"((direct >= 0.012) U[1,2] (Glasgow_Coma_Scale_Total >= 14.986))
",0.000,-9999999.000,-9999999.000,0.000,1.000,414,5,5,4,418,10,419,9,0.9904306220095693,0.5,0.5,0.9880668257756563,0.9789719626168224,0.0210280373831776
"F[0,1](Glasgow_Coma_Scale_Total > 14.135 -> y = 0.023)
",0.000,-9999999.000,-9999999.000,0.000,1.000,414,4,10,0,414,14,424,4,1.0,0.2857142857142857,0.7142857142857143,0.9764150943396226,0.9766355140186916,0.02336448598130836
"((Glasgow_Coma_Scale_Total >= 14.661) U[0,0] (MET >= 0.003))
",-0.632,0.339,0.527,0.000,1.000,414,2,12,0,414,14,426,2,1.0,0.14285714285714285,0.8571428571428571,0.971830985915493,0.9719626168224299,0.028037383177570097
"F[0,1](Glasgow_Coma_Scale_Total <= 14.995 & Mort >= 0.002)
",0.000,-9999999.000,-9999999.000,0.000,1.000,414,2,12,0,414,14,426,2,1.0,0.14285714285714285,0.8571428571428571,0.971830985915493,0.9719626168224299,0.028037383177570097
"((lds > 1.190) U[0,1] (y = 0.245))
",0.000,-9999999.000,-9999999.000,0.000,1.000,414,0,14,0,414,14,428,0,1.0,0.0,1.0,0.9672897196261683,0.9672897196261683,0.032710280373831724
"((ALT_GPT < 61.319) U[0,1] (y = 0.106))
",0.000,-9999999.000,-9999999.000,0.000,1.000,414,0,14,0,414,14,428,0,1.0,0.0,1.0,0.9672897196261683,0.9672897196261683,0.032710280373831724
"((MET >= 0.003) U[0,1] (death = 0.009))
",0.000,-9999999.000,-9999999.000,0.000,1.000,414,0,14,0,414,14,428,0,1.0,0.0,1.0,0.9672897196261683,0.9672897196261683,0.032710280373831724
"F[1,1](direct >= 0.016 & y <= 0.298)
",1.155,-0.016,-0.408,0.000,1.000,414,0,14,0,414,14,428,0,1.0,0.0,1.0,0.9672897196261683,0.9672897196261683,0.032710280373831724
"((HEMOGLOBIN < 10.701) U[0,1] (y = 0.139))
",0.000,-9999999.000,-9999999.000,0.000,1.000,414,0,14,0,414,14,428,0,1.0,0.0,1.0,0.9672897196261683,0.9672897196261683,0.032710280373831724
