Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"F[0,1](Glasgow_Coma_Scale_Total <= 14.971 | ICU_Pt_Days >= 2.042)
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,12,2,0,27,14,29,12,1.0,0.8571428571428571,0.14285714285714285,0.9310344827586207,0.9512195121951219,0.04878048780487809,-1
"G[0,1](s24_edrk >= -0.005 -> y <= 0.601)
",0.000,9999999.000,9999999.000,1.000,0.000,27,11,3,0,27,14,30,11,1.0,0.7857142857142857,0.21428571428571427,0.9,0.926829268292683,0.07317073170731703,1
"G[0,0](dfa >= 0.535 & ICU_Pt_Days <= 4.776)
",0.918,0.291,-0.038,1.000,0.000,27,11,3,0,27,14,30,11,1.0,0.7857142857142857,0.21428571428571427,0.9,0.926829268292683,0.07317073170731703,1
"((Resp >= 18.084) U[0,1] (y >= 0.147))
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,11,3,0,27,14,30,11,1.0,0.7857142857142857,0.21428571428571427,0.9,0.926829268292683,0.07317073170731703,-1
"F[0,0](lds >= 0.812 & n_evts >= 0.123)
",-1.146,-0.201,0.406,0.000,1.000,27,11,3,0,27,14,30,11,1.0,0.7857142857142857,0.21428571428571427,0.9,0.926829268292683,0.07317073170731703,-1
"F[0,1](af <= 0.390 & n_edrk <= 0.849)
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,13,1,2,27,14,26,15,0.9259259259259259,0.9285714285714286,0.07142857142857142,0.9615384615384616,0.926829268292683,0.07317073170731703,-1
"((dfa <= 0.794) U[0,1] (n_edrk <= 0.809))
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,13,1,2,27,14,26,15,0.9259259259259259,0.9285714285714286,0.07142857142857142,0.9615384615384616,0.926829268292683,0.07317073170731703,-1
"((direct <= 0.969) U[0,1] (Resp <= 18.870))
",0.000,-9999999.000,-9999999.000,0.000,1.000,26,12,2,1,27,14,28,13,0.9629629629629629,0.8571428571428571,0.14285714285714285,0.9285714285714286,0.926829268292683,0.07317073170731703,-1
"F[1,1](n_evts >= 0.002 & s24_edrk <= 0.001)
",-2.173,-0.002,0.001,0.000,1.000,27,10,4,0,27,14,31,10,1.0,0.7142857142857143,0.2857142857142857,0.8709677419354839,0.9024390243902439,0.09756097560975607,-1
"((LOS <= 6.304) U[1,1] (n_evts >= 0.256))
",1.384,3.304,1.635,0.000,1.000,27,9,5,0,27,14,32,9,1.0,0.6428571428571429,0.35714285714285715,0.84375,0.8780487804878049,0.12195121951219512,-1
"((srr <= 0.119) U[0,0] (tte <= -0.318))
",-0.677,0.069,0.200,0.000,1.000,27,9,5,0,27,14,32,9,1.0,0.6428571428571429,0.35714285714285715,0.84375,0.8780487804878049,0.12195121951219512,-1
"F[0,0](Mort <= 0.479 -> O2_Flow >= 2.323)
",0.649,-0.479,-1.278,0.000,1.000,27,8,6,0,27,14,33,8,1.0,0.5714285714285714,0.42857142857142855,0.8181818181818182,0.8536585365853658,0.14634146341463417,-1
"F[0,1](O2_Flow >= 2.228 & SpO2 <= 96.310)
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,8,6,0,27,14,33,8,1.0,0.5714285714285714,0.42857142857142855,0.8181818181818182,0.8536585365853658,0.14634146341463417,-1
"F[0,1](hr <= 112.718 -> O2_Flow >= 2.320)
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,8,6,0,27,14,33,8,1.0,0.5714285714285714,0.42857142857142855,0.8181818181818182,0.8536585365853658,0.14634146341463417,-1
"((n_evts <= 0.498) U[0,1] (O2_Flow >= 2.259))
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,8,6,0,27,14,33,8,1.0,0.5714285714285714,0.42857142857142855,0.8181818181818182,0.8536585365853658,0.14634146341463417,-1
"((n_edrk <= 0.861) U[1,2] (Pulse >= 76.554))
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,9,3,4,29,12,28,13,0.8620689655172413,0.75,0.25,0.8928571428571429,0.8292682926829268,0.1707317073170732,-1
"G[0,1](HEMOGLOBIN <= 10.200 & srr <= 0.078)
",0.000,9999999.000,9999999.000,1.000,0.000,27,7,7,0,27,14,34,7,1.0,0.5,0.5,0.7941176470588235,0.8292682926829268,0.1707317073170732,1
"((direct >= 0.021) U[1,2] (Pulse <= 97.640))
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,7,5,2,29,12,32,9,0.9310344827586207,0.5833333333333334,0.4166666666666667,0.84375,0.8292682926829268,0.1707317073170732,-1
"F[0,0](direct >= 0.108 & Temp >= 35.612)
",-1.141,-0.108,0.431,0.000,1.000,27,7,7,0,27,14,34,7,1.0,0.5,0.5,0.7941176470588235,0.8292682926829268,0.1707317073170732,-1
"F[0,1](death >= 0.093 & s2_edrk <= 0.003)
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,6,8,0,27,14,35,6,1.0,0.42857142857142855,0.5714285714285714,0.7714285714285715,0.8048780487804879,0.19512195121951215,-1
"((hr >= 75.658) U[0,0] (Mort >= 0.137))
",-0.551,7.687,18.190,0.000,1.000,27,6,8,0,27,14,35,6,1.0,0.42857142857142855,0.5714285714285714,0.7714285714285715,0.8048780487804879,0.19512195121951215,-1
"F[0,1](n_edrk <= 0.935 & srr <= 0.075)
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,8,6,2,27,14,31,10,0.9259259259259259,0.5714285714285714,0.42857142857142855,0.8064516129032258,0.8048780487804879,0.19512195121951215,-1
"F[0,1](dfa >= 0.577 & tte <= -0.119)
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,6,8,0,27,14,35,6,1.0,0.42857142857142855,0.5714285714285714,0.7714285714285715,0.8048780487804879,0.19512195121951215,-1
"G[1,1](edrk >= 14.130 -> Mort <= 0.974)
",0.110,-3.486,-4.469,1.000,0.000,27,6,8,0,27,14,35,6,1.0,0.42857142857142855,0.5714285714285714,0.7714285714285715,0.8048780487804879,0.19512195121951215,1
"G[0,1](ICU_Pt_Days <= 2.735 | srr >= 0.041)
",0.000,9999999.000,9999999.000,1.000,0.000,27,6,8,0,27,14,35,6,1.0,0.42857142857142855,0.5714285714285714,0.7714285714285715,0.8048780487804879,0.19512195121951215,1
"F[0,0](Mort >= 0.060 & Resp <= 20.393)
",-0.082,-0.060,0.005,0.000,1.000,27,6,8,0,27,14,35,6,1.0,0.42857142857142855,0.5714285714285714,0.7714285714285715,0.8048780487804879,0.19512195121951215,-1
"G[1,1](dfa <= 0.801 -> Temp <= 36.786)
",0.355,-0.128,-0.307,1.000,0.000,27,5,9,0,27,14,36,5,1.0,0.35714285714285715,0.6428571428571429,0.75,0.7804878048780488,0.2195121951219512,1
"G[0,0](direct <= 0.455 | ICU_Pt_Days <= 2.525)
",0.038,0.525,0.495,1.000,0.000,27,5,9,0,27,14,36,5,1.0,0.35714285714285715,0.6428571428571429,0.75,0.7804878048780488,0.2195121951219512,1
"G[0,0](O2_Flow <= 5.889 & Resp <= 21.618)
",0.254,2.388,1.877,1.000,0.000,27,5,9,0,27,14,36,5,1.0,0.35714285714285715,0.6428571428571429,0.75,0.7804878048780488,0.2195121951219512,1
"((Mort >= 0.133) U[1,2] (Pulse <= 92.925))
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,5,7,2,29,12,34,7,0.9310344827586207,0.4166666666666667,0.5833333333333334,0.7941176470588235,0.7804878048780488,0.2195121951219512,-1
"G[0,1](Glasgow_Coma_Scale_Total <= 14.972 | srr <= 0.082)
",0.000,9999999.000,9999999.000,1.000,0.000,27,5,9,0,27,14,36,5,1.0,0.35714285714285715,0.6428571428571429,0.75,0.7804878048780488,0.2195121951219512,1
"G[0,1](AF >= 0.018 | s24_edrk <= 0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,27,5,9,0,27,14,36,5,1.0,0.35714285714285715,0.6428571428571429,0.75,0.7804878048780488,0.2195121951219512,1
"G[0,1](AF <= 0.083 & MET <= 0.826)
",0.000,9999999.000,9999999.000,1.000,0.000,27,5,9,0,27,14,36,5,1.0,0.35714285714285715,0.6428571428571429,0.75,0.7804878048780488,0.2195121951219512,1
"G[0,0](edrk >= 13.775 & Temp <= 37.310)
",0.386,0.499,-0.167,1.000,0.000,25,6,8,2,27,14,33,8,0.9259259259259259,0.42857142857142855,0.5714285714285714,0.7575757575757576,0.7560975609756098,0.24390243902439024,1
"G[0,1](SpO2 <= 99.983 & srr <= 0.062)
",0.000,9999999.000,9999999.000,1.000,0.000,22,9,5,5,27,14,27,14,0.8148148148148148,0.6428571428571429,0.35714285714285715,0.8148148148148148,0.7560975609756098,0.24390243902439024,1
"G[0,0](SpO2 <= 97.470 -> y <= 0.246)
",0.213,-1.034,-2.088,1.000,0.000,27,4,10,0,27,14,37,4,1.0,0.2857142857142857,0.7142857142857143,0.7297297297297297,0.7560975609756098,0.24390243902439024,1
"F[1,1](cosen >= -2.150 -> lds >= 0.996)
",1.446,-0.144,-0.831,0.000,1.000,17,14,0,10,27,14,17,24,0.6296296296296297,1.0,0.0,1.0,0.7560975609756098,0.24390243902439024,-1
"((Glasgow_Coma_Scale_Total <= 14.970) U[1,2] (HEMOGLOBIN >= 10.200))
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,4,10,0,27,14,37,4,1.0,0.2857142857142857,0.7142857142857143,0.7297297297297297,0.7560975609756098,0.24390243902439024,-1
"G[0,0](Pulse <= 102.728 | y <= 0.549)
",0.505,21.036,14.248,1.000,0.000,27,4,10,0,27,14,37,4,1.0,0.2857142857142857,0.7142857142857143,0.7297297297297297,0.7560975609756098,0.24390243902439024,1
"G[1,1](dfa <= 1.003 -> Resp <= 21.736)
",0.546,-2.506,-4.129,1.000,0.000,27,3,11,0,27,14,38,3,1.0,0.21428571428571427,0.7857142857142857,0.7105263157894737,0.7317073170731707,0.2682926829268293,1
"G[0,1](MET <= 0.644 | Resp >= 18.356)
",0.000,9999999.000,9999999.000,1.000,0.000,27,3,11,0,27,14,38,3,1.0,0.21428571428571427,0.7857142857142857,0.7105263157894737,0.7317073170731707,0.2682926829268293,1
"G[0,1](Resp >= 18.339 | Temp <= 36.921)
",0.000,9999999.000,9999999.000,1.000,0.000,27,3,11,0,27,14,38,3,1.0,0.21428571428571427,0.7857142857142857,0.7105263157894737,0.7317073170731707,0.2682926829268293,1
"G[0,1](cosen <= -2.040 | Mort <= 0.367)
",0.000,9999999.000,9999999.000,1.000,0.000,27,3,11,0,27,14,38,3,1.0,0.21428571428571427,0.7857142857142857,0.7105263157894737,0.7317073170731707,0.2682926829268293,1
"G[0,1](ICU_Pt_Days <= 4.943 -> LOS >= 2.132)
",0.000,9999999.000,9999999.000,1.000,0.000,27,3,11,0,27,14,38,3,1.0,0.21428571428571427,0.7857142857142857,0.7105263157894737,0.7317073170731707,0.2682926829268293,1
"G[1,1](LOS >= 3.472 -> srr <= 0.114)
",1.098,-0.060,-3.599,1.000,0.000,27,3,11,0,27,14,38,3,1.0,0.21428571428571427,0.7857142857142857,0.7105263157894737,0.7317073170731707,0.2682926829268293,1
"G[0,1](edrk <= 31.833 -> tte >= -3.561)
",0.000,9999999.000,9999999.000,1.000,0.000,27,3,11,0,27,14,38,3,1.0,0.21428571428571427,0.7857142857142857,0.7105263157894737,0.7317073170731707,0.2682926829268293,1
"G[0,1](lds >= 0.478 -> tte >= -1.684)
",0.000,9999999.000,9999999.000,1.000,0.000,27,3,11,0,27,14,38,3,1.0,0.21428571428571427,0.7857142857142857,0.7105263157894737,0.7317073170731707,0.2682926829268293,1
"F[0,1](dfa <= 1.025 -> MET >= 0.022)
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,5,9,2,27,14,34,7,0.9259259259259259,0.35714285714285715,0.6428571428571429,0.7352941176470589,0.7317073170731707,0.2682926829268293,-1
"G[0,1](LACTIC_ACID >= 1.300 -> SpO2 >= 92.715)
",0.000,9999999.000,9999999.000,1.000,0.000,27,3,11,0,27,14,38,3,1.0,0.21428571428571427,0.7857142857142857,0.7105263157894737,0.7317073170731707,0.2682926829268293,1
"G[0,1](n_evts <= 0.430 | Temp >= 35.685)
",0.000,9999999.000,9999999.000,1.000,0.000,27,3,11,0,27,14,38,3,1.0,0.21428571428571427,0.7857142857142857,0.7105263157894737,0.7317073170731707,0.2682926829268293,1
"G[0,0](cosen <= -1.607 -> s2_edrk >= -0.005)
",-0.405,-0.506,-0.386,1.000,0.000,27,2,12,0,27,14,39,2,1.0,0.14285714285714285,0.8571428571428571,0.6923076923076923,0.7073170731707317,0.29268292682926833,1
"G[0,0](direct <= 0.837 -> LOS >= 2.309)
",0.829,-0.837,-3.589,1.000,0.000,27,2,12,0,27,14,39,2,1.0,0.14285714285714285,0.8571428571428571,0.6923076923076923,0.7073170731707317,0.29268292682926833,1
"G[0,1](ICU_Pt_Days <= 2.429 | s8_hr <= 0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,27,2,12,0,27,14,39,2,1.0,0.14285714285714285,0.8571428571428571,0.6923076923076923,0.7073170731707317,0.29268292682926833,1
"G[1,1](dfa >= 0.435 & hr <= 117.055)
",0.431,0.379,-0.119,1.000,0.000,27,2,12,0,27,14,39,2,1.0,0.14285714285714285,0.8571428571428571,0.6923076923076923,0.7073170731707317,0.29268292682926833,1
"G[0,1](cosen >= -2.079 -> edrk <= 30.876)
",0.000,9999999.000,9999999.000,1.000,0.000,27,2,12,0,27,14,39,2,1.0,0.14285714285714285,0.8571428571428571,0.6923076923076923,0.7073170731707317,0.29268292682926833,1
"G[0,0](dfa >= 0.680 | s8_edrk <= 0.000)
",0.418,0.161,0.064,1.000,0.000,22,7,7,5,27,14,29,12,0.8148148148148148,0.5,0.5,0.7586206896551724,0.7073170731707317,0.29268292682926833,1
"((AF >= 0.003) U[1,2] (Glasgow_Coma_Scale_Total >= 14.246))
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,2,10,2,29,12,37,4,0.9310344827586207,0.16666666666666666,0.8333333333333334,0.7297297297297297,0.7073170731707317,0.29268292682926833,-1
"F[1,1](death >= 0.005 & O2_Flow >= 2.148)
",-0.541,-0.148,0.036,0.000,1.000,27,2,12,0,27,14,39,2,1.0,0.14285714285714285,0.8571428571428571,0.6923076923076923,0.7073170731707317,0.29268292682926833,-1
"((MET >= 0.021) U[1,1] (s2_hr >= -0.005))
",-0.408,0.005,0.144,0.000,1.000,27,2,12,0,27,14,39,2,1.0,0.14285714285714285,0.8571428571428571,0.6923076923076923,0.7073170731707317,0.29268292682926833,-1
"((ICU_Pt_Days >= 1.591) U[0,0] (MET >= 0.016))
",-0.804,0.409,1.655,0.000,1.000,27,2,12,0,27,14,39,2,1.0,0.14285714285714285,0.8571428571428571,0.6923076923076923,0.7073170731707317,0.29268292682926833,-1
"((MET >= 0.033) U[1,2] (s24_hr <= 0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,2,12,0,27,14,39,2,1.0,0.14285714285714285,0.8571428571428571,0.6923076923076923,0.7073170731707317,0.29268292682926833,-1
"F[1,1](af >= 0.003 & SBP >= 99.931)
",0.374,-0.003,-1.850,0.000,1.000,27,2,12,0,27,14,39,2,1.0,0.14285714285714285,0.8571428571428571,0.6923076923076923,0.7073170731707317,0.29268292682926833,-1
"((MET >= 0.002) U[1,2] (SBP >= 79.781))
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,2,11,1,28,13,38,3,0.9642857142857143,0.15384615384615385,0.8461538461538461,0.7105263157894737,0.7073170731707317,0.29268292682926833,-1
"G[0,1](s24_hr >= -0.007 -> s8_edrk >= -0.005)
",0.000,9999999.000,9999999.000,1.000,0.000,27,2,12,0,27,14,39,2,1.0,0.14285714285714285,0.8571428571428571,0.6923076923076923,0.7073170731707317,0.29268292682926833,1
"G[0,1](s2_hr <= 0.001 | y <= 0.951)
",0.000,9999999.000,9999999.000,1.000,0.000,27,2,12,0,27,14,39,2,1.0,0.14285714285714285,0.8571428571428571,0.6923076923076923,0.7073170731707317,0.29268292682926833,1
"G[0,1](s2_edrk >= -0.006 -> SBP <= 134.036)
",0.000,9999999.000,9999999.000,1.000,0.000,27,2,12,0,27,14,39,2,1.0,0.14285714285714285,0.8571428571428571,0.6923076923076923,0.7073170731707317,0.29268292682926833,1
"G[1,1](af >= 0.007 -> death >= 0.055)
",0.795,0.007,-0.272,1.000,0.000,27,2,12,0,27,14,39,2,1.0,0.14285714285714285,0.8571428571428571,0.6923076923076923,0.7073170731707317,0.29268292682926833,1
"G[1,1](SBP >= 88.881 | y <= 0.911)
",0.022,26.581,26.232,1.000,0.000,27,2,12,0,27,14,39,2,1.0,0.14285714285714285,0.8571428571428571,0.6923076923076923,0.7073170731707317,0.29268292682926833,1
"G[1,1](direct <= 0.200 | tte <= -0.157)
",-0.727,0.200,0.380,1.000,0.000,27,2,12,0,27,14,39,2,1.0,0.14285714285714285,0.8571428571428571,0.6923076923076923,0.7073170731707317,0.29268292682926833,1
"((death >= 0.004) U[1,2] (y <= 0.782))
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,1,4,9,36,5,31,10,0.75,0.2,0.8,0.8709677419354839,0.6829268292682927,0.31707317073170727,-1
"G[0,0](s2_hr <= 0.002 & SBP >= 86.490)
",0.412,0.003,-0.069,1.000,0.000,26,2,12,1,27,14,38,3,0.9629629629629629,0.14285714285714285,0.8571428571428571,0.6842105263157895,0.6829268292682927,0.31707317073170727,1
"((Glasgow_Coma_Scale_Total > 14.473) U[1,1] (y = 0.478))
",0.408,0.527,0.384,0.000,1.000,27,0,14,0,27,14,41,0,1.0,0.0,1.0,0.6585365853658537,0.6585365853658537,0.3414634146341463,-1
"F[0,1](direct >= 0.123 & MET >= 0.031)
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,0,14,0,27,14,41,0,1.0,0.0,1.0,0.6585365853658537,0.6585365853658537,0.3414634146341463,-1
"((cosen > -2.287) U[0,1] (y = 0.873))
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,0,14,0,27,14,41,0,1.0,0.0,1.0,0.6585365853658537,0.6585365853658537,0.3414634146341463,-1
"((Pulse <= 103.766) U[0,1] (y = 0.321))
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,0,14,0,27,14,41,0,1.0,0.0,1.0,0.6585365853658537,0.6585365853658537,0.3414634146341463,-1
"((lds < 1.676) U[1,1] (y = 0.977))
",1.296,0.880,0.152,0.000,1.000,27,0,14,0,27,14,41,0,1.0,0.0,1.0,0.6585365853658537,0.6585365853658537,0.3414634146341463,-1
"((af >= 0.009) U[1,1] (cosen <= -1.739))
",-0.196,0.359,0.409,0.000,1.000,27,0,14,0,27,14,41,0,1.0,0.0,1.0,0.6585365853658537,0.6585365853658537,0.3414634146341463,-1
"((hr >= 77.305) U[1,1] (y = 0.475))
",-0.632,7.052,19.630,0.000,1.000,27,0,14,0,27,14,41,0,1.0,0.0,1.0,0.6585365853658537,0.6585365853658537,0.3414634146341463,-1
"F[0,1](direct >= 0.126 & y = 0.128)
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,0,14,0,27,14,41,0,1.0,0.0,1.0,0.6585365853658537,0.6585365853658537,0.3414634146341463,-1
"((af >= 0.008) U[1,1] (s24_hr <= 0.001))
",-0.628,0.002,0.141,0.000,1.000,27,0,14,0,27,14,41,0,1.0,0.0,1.0,0.6585365853658537,0.6585365853658537,0.3414634146341463,-1
"((MET >= 0.024) U[0,1] (death = 0.098))
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,0,14,0,27,14,41,0,1.0,0.0,1.0,0.6585365853658537,0.6585365853658537,0.3414634146341463,-1
"((MET >= 0.044) U[1,1] (death = 0.098))
",-0.408,-0.044,0.099,0.000,1.000,27,0,14,0,27,14,41,0,1.0,0.0,1.0,0.6585365853658537,0.6585365853658537,0.3414634146341463,-1
"((MET >= 0.048) U[0,1] (death = 0.098))
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,0,14,0,27,14,41,0,1.0,0.0,1.0,0.6585365853658537,0.6585365853658537,0.3414634146341463,-1
"((ALT_GPT < 22.000) U[0,0] (y = 0.683))
",0.000,0.000,0.000,0.000,1.000,27,0,14,0,27,14,41,0,1.0,0.0,1.0,0.6585365853658537,0.6585365853658537,0.3414634146341463,-1
"((MET >= 0.007) U[0,0] (death = 0.098))
",-0.408,-0.007,0.136,0.000,1.000,27,0,14,0,27,14,41,0,1.0,0.0,1.0,0.6585365853658537,0.6585365853658537,0.3414634146341463,-1
"((LOS < 9.602) U[1,1] (y = 0.167))
",1.142,6.602,2.968,0.000,1.000,27,0,14,0,27,14,41,0,1.0,0.0,1.0,0.6585365853658537,0.6585365853658537,0.3414634146341463,-1
"((death > 0.043) U[0,1] (y = 0.555))
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,0,14,0,27,14,41,0,1.0,0.0,1.0,0.6585365853658537,0.6585365853658537,0.3414634146341463,-1
"((af >= 0.005) U[1,1] (direct <= 0.565))
",0.742,0.565,0.382,0.000,1.000,27,0,14,0,27,14,41,0,1.0,0.0,1.0,0.6585365853658537,0.6585365853658537,0.3414634146341463,-1
"F[0,1](SBP <= 160.020 & y = 0.640)
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,0,14,0,27,14,41,0,1.0,0.0,1.0,0.6585365853658537,0.6585365853658537,0.3414634146341463,-1
