Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"F[0,1](LOS >= 1.887 & TROPONIN_I >= 0.035)
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,14,0,0,10,14,10,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"G[0,0](n_evts <= 0.694 & s2_edrk >= -0.004)
",514.721,0.005,-0.306,1.000,0.000,10,13,1,0,10,14,11,13,1.0,0.9285714285714286,0.07142857142857142,0.9090909090909091,0.9583333333333334,0.04166666666666663,1
"((dfa >= 0.500) U[0,0] (n_evts >= 0.284))
",-8.906,-0.172,0.716,0.000,1.000,10,13,1,0,10,14,11,13,1.0,0.9285714285714286,0.07142857142857142,0.9090909090909091,0.9583333333333334,0.04166666666666663,-1
"((n_evts >= 0.502) U[1,1] (Resp >= 17.210))
",0.474,2.790,1.933,0.000,1.000,10,12,2,0,10,14,12,12,1.0,0.8571428571428571,0.14285714285714285,0.8333333333333334,0.9166666666666666,0.08333333333333337,-1
"G[1,1](AF <= 0.476 -> n_evts <= 0.879)
",-2.708,-0.879,-0.405,1.000,0.000,10,12,2,0,10,14,12,12,1.0,0.8571428571428571,0.14285714285714285,0.8333333333333334,0.9166666666666666,0.08333333333333337,1
"F[0,1](LOS >= 2.407 & s2_edrk >= -0.007)
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,12,2,0,10,14,12,12,1.0,0.8571428571428571,0.14285714285714285,0.8333333333333334,0.9166666666666666,0.08333333333333337,-1
"((direct <= 0.768) U[0,0] (LOS >= 2.972))
",-0.915,0.768,4.419,0.000,1.000,10,11,3,0,10,14,13,11,1.0,0.7857142857142857,0.21428571428571427,0.7692307692307693,0.875,0.125,-1
"F[0,1](Temp >= 36.455 -> tte <= -0.052)
",0.000,-9999999.000,-9999999.000,0.000,1.000,9,12,2,1,10,14,11,13,0.9,0.8571428571428571,0.14285714285714285,0.8181818181818182,0.875,0.125,-1
"((AF <= 0.151) U[0,1] (Resp <= 18.756))
",0.000,-9999999.000,-9999999.000,0.000,1.000,9,12,2,1,10,14,11,13,0.9,0.8571428571428571,0.14285714285714285,0.8181818181818182,0.875,0.125,-1
"((s8_edrk >= -0.005) U[0,1] (y >= 0.009))
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,11,3,0,10,14,13,11,1.0,0.7857142857142857,0.21428571428571427,0.7692307692307693,0.875,0.125,-1
"((s24_hr >= -0.005) U[0,0] (tte <= -0.044))
",-0.769,0.004,0.942,0.000,1.000,10,11,3,0,10,14,13,11,1.0,0.7857142857142857,0.21428571428571427,0.7692307692307693,0.875,0.125,-1
"G[0,1](SBP >= 116.577 & SpO2 >= 89.997)
",0.000,9999999.000,9999999.000,1.000,0.000,10,11,3,0,10,14,13,11,1.0,0.7857142857142857,0.21428571428571427,0.7692307692307693,0.875,0.125,1
"G[0,1](death <= 0.636 & Temp <= 37.155)
",0.000,9999999.000,9999999.000,1.000,0.000,10,11,3,0,10,14,13,11,1.0,0.7857142857142857,0.21428571428571427,0.7692307692307693,0.875,0.125,1
"((O2_Flow <= 4.746) U[0,1] (tte <= -0.125))
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,10,4,0,10,14,14,10,1.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.8333333333333334,0.16666666666666663,-1
"G[0,0](dfa <= 1.054 & y <= 0.741)
",2.167,0.699,-0.136,1.000,0.000,10,10,4,0,10,14,14,10,1.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.8333333333333334,0.16666666666666663,1
"((s24_edrk >= -0.002) U[0,1] (tte <= -0.296))
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,10,4,0,10,14,14,10,1.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.8333333333333334,0.16666666666666663,-1
