Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"((CALCIUM <= 9.226) U[0,1] (n_evts >= 0.036))
",0.000,-9999999.000,-9999999.000,0.000,1.000,205,14,0,0,205,14,205,14,1.0,1.0,0.0,1.0,1.0,0.0
"((HEMOGLOBIN >= 10.972) U[0,1] (n_evts >= 0.061))
",0.000,-9999999.000,-9999999.000,0.000,1.000,205,14,0,0,205,14,205,14,1.0,1.0,0.0,1.0,1.0,0.0
"((hr >= 71.035) U[0,1] (ICU_Pt_Days >= 0.165))
",0.000,-9999999.000,-9999999.000,0.000,1.000,205,13,1,0,205,14,206,13,1.0,0.9285714285714286,0.07142857142857142,0.9951456310679612,0.9954337899543378,0.004566210045662156
"((direct <= 0.388) U[0,1] (tte <= -0.055))
",0.000,-9999999.000,-9999999.000,0.000,1.000,205,12,2,0,205,14,207,12,1.0,0.8571428571428571,0.14285714285714285,0.9903381642512077,0.9908675799086758,0.0091324200913242
"F[0,0](direct >= 0.023 | O2_Flow >= 2.023)
",-1.215,-0.023,1.549,0.000,1.000,205,11,3,0,205,14,208,11,1.0,0.7857142857142857,0.21428571428571427,0.9855769230769231,0.9863013698630136,0.013698630136986356
"((ICU_Pt_Days >= 0.080) U[1,1] (POTASSIUM <= 4.332))
",-1.378,0.143,3.181,0.000,1.000,205,11,3,0,205,14,208,11,1.0,0.7857142857142857,0.21428571428571427,0.9855769230769231,0.9863013698630136,0.013698630136986356
"F[1,1](dfa <= 0.719 & n_evts >= 0.022)
",-0.431,-0.022,0.067,0.000,1.000,205,11,3,0,205,14,208,11,1.0,0.7857142857142857,0.21428571428571427,0.9855769230769231,0.9863013698630136,0.013698630136986356
"((ICU_Pt_Days >= 0.141) U[1,2] (s24_edrk >= -0.008))
",0.000,-9999999.000,-9999999.000,0.000,1.000,205,11,3,0,205,14,208,11,1.0,0.7857142857142857,0.21428571428571427,0.9855769230769231,0.9863013698630136,0.013698630136986356
"F[0,1](n_edrk <= 0.954 & y >= 0.039)
",0.000,-9999999.000,-9999999.000,0.000,1.000,205,11,3,0,205,14,208,11,1.0,0.7857142857142857,0.21428571428571427,0.9855769230769231,0.9863013698630136,0.013698630136986356
"((BLOOD_UREA_NITROGEN >= 23.828) U[0,0] (ICU_Pt_Days >= 0.019))
",0.904,10.171,3.409,0.000,1.000,205,11,3,0,205,14,208,11,1.0,0.7857142857142857,0.21428571428571427,0.9855769230769231,0.9863013698630136,0.013698630136986356
"((hr <= 81.056) U[0,0] (y >= 0.005))
",1.342,6.285,0.785,0.000,1.000,205,9,5,0,205,14,210,9,1.0,0.6428571428571429,0.35714285714285715,0.9761904761904762,0.9771689497716894,0.022831050228310557
"((MET <= 0.828) U[0,0] (y >= 0.028))
",-1.581,0.828,0.931,0.000,1.000,205,9,5,0,205,14,210,9,1.0,0.6428571428571429,0.35714285714285715,0.9761904761904762,0.9771689497716894,0.022831050228310557
"((ICU_Pt_Days >= 0.022) U[1,2] (O2_Flow <= 4.751))
",0.000,-9999999.000,-9999999.000,0.000,1.000,205,8,3,3,208,11,208,11,0.9855769230769231,0.7272727272727273,0.2727272727272727,0.9855769230769231,0.9726027397260274,0.0273972602739726
"((direct >= 0.013) U[1,1] (lds >= 1.152))
",-0.731,0.177,0.615,0.000,1.000,205,7,7,0,205,14,212,7,1.0,0.5,0.5,0.9669811320754716,0.9680365296803652,0.03196347031963476
"F[1,1](CREATININE > 1.779 -> y = 0.503)
",-3.326,-0.210,0.500,0.000,1.000,198,14,0,7,205,14,198,21,0.9658536585365853,1.0,0.0,1.0,0.9680365296803652,0.03196347031963476
"((n_evts >= 0.025) U[1,1] (srr >= 0.064))
",-27.688,0.029,0.975,0.000,1.000,205,6,8,0,205,14,213,6,1.0,0.42857142857142855,0.5714285714285714,0.9624413145539906,0.9634703196347032,0.0365296803652968
"F[1,1](Resp <= 20.286 & y >= 0.032)
",0.042,-0.164,-0.227,0.000,1.000,205,6,8,0,205,14,213,6,1.0,0.42857142857142855,0.5714285714285714,0.9624413145539906,0.9634703196347032,0.0365296803652968
"F[0,1](Mort >= 0.016 & O2_Flow <= 4.714)
",0.000,-9999999.000,-9999999.000,0.000,1.000,205,6,8,0,205,14,213,6,1.0,0.42857142857142855,0.5714285714285714,0.9624413145539906,0.9634703196347032,0.0365296803652968
"((cosen >= -2.335) U[0,1] (death >= 0.018))
",0.000,-9999999.000,-9999999.000,0.000,1.000,205,6,8,0,205,14,213,6,1.0,0.42857142857142855,0.5714285714285714,0.9624413145539906,0.9634703196347032,0.0365296803652968
"((Glasgow_Coma_Scale_Total >= 14.148) U[1,1] (O2_Flow >= 2.050))
",-0.430,0.852,1.166,0.000,1.000,205,4,10,0,205,14,215,4,1.0,0.2857142857142857,0.7142857142857143,0.9534883720930233,0.954337899543379,0.045662100456621
"((direct >= 0.027) U[1,1] (y <= 0.423))
",-0.477,0.423,0.594,0.000,1.000,205,2,12,0,205,14,217,2,1.0,0.14285714285714285,0.8571428571428571,0.9447004608294931,0.9452054794520548,0.0547945205479452
"F[0,0](AF < 0.108 -> y = 0.380)
",-0.408,-0.108,-0.036,0.000,1.000,205,2,12,0,205,14,217,2,1.0,0.14285714285714285,0.8571428571428571,0.9447004608294931,0.9452054794520548,0.0547945205479452
"((MET >= 0.008) U[1,2] (s2_edrk <= 0.002))
",0.000,-9999999.000,-9999999.000,0.000,1.000,204,2,9,4,208,11,213,6,0.9807692307692307,0.18181818181818182,0.8181818181818182,0.9577464788732394,0.9406392694063926,0.05936073059360736
"F[1,1](PLATELET_COUNT < 226.268 & y = 0.456)
",-0.555,-1.790,-0.506,0.000,1.000,205,0,14,0,205,14,219,0,1.0,0.0,1.0,0.9360730593607306,0.9360730593607306,0.0639269406392694
"((POTASSIUM < 4.552) U[1,1] (y = 0.163))
",-1.176,0.342,0.552,0.000,1.000,205,0,14,0,205,14,219,0,1.0,0.0,1.0,0.9360730593607306,0.9360730593607306,0.0639269406392694
"F[1,1](WHITE_BLOOD_CELL_COUNT > 6.550 & y = 0.129)
",0.392,-0.326,-0.553,0.000,1.000,205,0,14,0,205,14,219,0,1.0,0.0,1.0,0.9360730593607306,0.9360730593607306,0.0639269406392694
"((s8_edrk >= -2.6421548126442235e-06) U[0,0] (y = 0.660))
",-1.581,-0.660,-0.432,0.000,1.000,205,0,14,0,205,14,219,0,1.0,0.0,1.0,0.9360730593607306,0.9360730593607306,0.0639269406392694
"((PHOSPHORUS > 4.064) U[1,1] (y = 0.253))
",1.508,0.998,-0.431,0.000,1.000,205,0,14,0,205,14,219,0,1.0,0.0,1.0,0.9360730593607306,0.9360730593607306,0.0639269406392694
"F[0,0](Temp <= 36.989 & y = 0.826)
",-1.484,-0.826,-0.425,0.000,1.000,205,0,14,0,205,14,219,0,1.0,0.0,1.0,0.9360730593607306,0.9360730593607306,0.0639269406392694
