Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"((AF <= 0.382) U[0,0] (n_evts >= 0.035))
",-2624973144892701.000,0.382,0.965,0.000,1.000,222,14,0,0,222,14,222,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[0,1](n_evts >= 0.006 & Resp >= 12.033)
",0.000,-9999999.000,-9999999.000,0.000,1.000,222,12,2,0,222,14,224,12,1.0,0.8571428571428571,0.14285714285714285,0.9910714285714286,0.9915254237288136,0.008474576271186418,-1
"F[0,1](n_edrk <= 0.962 & tte <= -0.040)
",0.000,-9999999.000,-9999999.000,0.000,1.000,222,11,3,0,222,14,225,11,1.0,0.7857142857142857,0.21428571428571427,0.9866666666666667,0.9872881355932204,0.012711864406779627,-1
"G[1,1](tte >= -2.391 & y <= 0.735)
",2.449,0.735,-0.123,1.000,0.000,222,11,3,0,222,14,225,11,1.0,0.7857142857142857,0.21428571428571427,0.9866666666666667,0.9872881355932204,0.012711864406779627,1
"G[0,1](hr <= 112.842 & ICU_Pt_Days <= 4.884)
",0.000,9999999.000,9999999.000,1.000,0.000,222,10,4,0,222,14,226,10,1.0,0.7142857142857143,0.2857142857142857,0.9823008849557522,0.9830508474576272,0.016949152542372836,1
"G[1,1](s24_edrk >= -0.006 & y <= 0.264)
",2.434,0.006,-0.630,1.000,0.000,222,9,5,0,222,14,227,9,1.0,0.6428571428571429,0.35714285714285715,0.9779735682819384,0.9788135593220338,0.021186440677966156,1
"F[0,0](lds >= 1.285 & tte <= -0.049)
",-0.874,-0.084,0.268,0.000,1.000,222,9,5,0,222,14,227,9,1.0,0.6428571428571429,0.35714285714285715,0.9779735682819384,0.9788135593220338,0.021186440677966156,-1
"F[0,1](Mort <= 0.043 -> O2_Flow >= 2.053)
",0.000,-9999999.000,-9999999.000,0.000,1.000,222,9,5,0,222,14,227,9,1.0,0.6428571428571429,0.35714285714285715,0.9779735682819384,0.9788135593220338,0.021186440677966156,-1
"G[1,1](Mort <= 0.993 | n_evts <= 0.266)
",0.632,0.993,0.707,1.000,0.000,222,7,7,0,222,14,229,7,1.0,0.5,0.5,0.9694323144104804,0.9703389830508474,0.029661016949152574,1
"G[0,0](srr <= 0.156 & y <= 0.297)
",2.373,0.065,-0.600,1.000,0.000,220,9,5,2,222,14,225,11,0.990990990990991,0.6428571428571429,0.35714285714285715,0.9777777777777777,0.9703389830508474,0.029661016949152574,1
"((MET >= 0.000) U[0,1] (O2_Flow >= 2.012))
",0.000,-9999999.000,-9999999.000,0.000,1.000,222,7,7,0,222,14,229,7,1.0,0.5,0.5,0.9694323144104804,0.9703389830508474,0.029661016949152574,-1
"F[0,1](hr >= 89.105 -> y >= 0.020)
",0.000,-9999999.000,-9999999.000,0.000,1.000,215,14,0,7,222,14,215,21,0.9684684684684685,1.0,0.0,1.0,0.9703389830508474,0.029661016949152574,-1
"F[0,1](death <= 0.555 & y >= 0.012)
",0.000,-9999999.000,-9999999.000,0.000,1.000,222,7,7,0,222,14,229,7,1.0,0.5,0.5,0.9694323144104804,0.9703389830508474,0.029661016949152574,-1
"((direct <= 0.155) U[0,0] (Mort >= 0.025))
",-0.234,0.155,0.261,0.000,1.000,222,7,7,0,222,14,229,7,1.0,0.5,0.5,0.9694323144104804,0.9703389830508474,0.029661016949152574,-1
"((af >= 0.029) U[0,1] (O2_Flow >= 2.026))
",0.000,-9999999.000,-9999999.000,0.000,1.000,222,7,7,0,222,14,229,7,1.0,0.5,0.5,0.9694323144104804,0.9703389830508474,0.029661016949152574,-1
"G[0,0](n_edrk >= 0.790 & s8_edrk <= 0.002)
",0.818,-0.016,-0.353,1.000,0.000,217,11,3,5,222,14,220,16,0.9774774774774775,0.7857142857142857,0.21428571428571427,0.9863636363636363,0.9661016949152542,0.03389830508474578,1
"G[0,1](Glasgow_Coma_Scale_Total <= 14.994 | s2_edrk <= 0.002)
",0.000,9999999.000,9999999.000,1.000,0.000,222,5,9,0,222,14,231,5,1.0,0.35714285714285715,0.6428571428571429,0.961038961038961,0.961864406779661,0.03813559322033899,1
"G[0,1](CREATININE <= 1.100 & Glasgow_Coma_Scale_Total >= 14.010)
",0.000,9999999.000,9999999.000,1.000,0.000,222,4,10,0,222,14,232,4,1.0,0.2857142857142857,0.7142857142857143,0.9568965517241379,0.9576271186440678,0.0423728813559322,1
"((death >= 0.003) U[1,1] (SpO2 >= 90.004))
",-0.040,6.987,7.139,0.000,1.000,222,4,10,0,222,14,232,4,1.0,0.2857142857142857,0.7142857142857143,0.9568965517241379,0.9576271186440678,0.0423728813559322,-1
"((death >= 0.003) U[1,2] (direct <= 0.417))
",0.000,-9999999.000,-9999999.000,0.000,1.000,222,4,3,7,229,7,225,11,0.9694323144104804,0.5714285714285714,0.42857142857142855,0.9866666666666667,0.9576271186440678,0.0423728813559322,-1
"F[0,0](death >= 0.014 & Temp <= 37.110)
",-0.037,-0.014,0.002,0.000,1.000,222,4,10,0,222,14,232,4,1.0,0.2857142857142857,0.7142857142857143,0.9568965517241379,0.9576271186440678,0.0423728813559322,-1
"G[0,0](AF <= 0.059 & Pulse <= 105.946)
",0.437,0.059,-1.171,1.000,0.000,222,4,10,0,222,14,232,4,1.0,0.2857142857142857,0.7142857142857143,0.9568965517241379,0.9576271186440678,0.0423728813559322,1
"G[0,1](Glasgow_Coma_Scale_Total >= 14.158 & s2_hr >= -0.003)
",0.000,9999999.000,9999999.000,1.000,0.000,221,4,10,1,222,14,231,5,0.9954954954954955,0.2857142857142857,0.7142857142857143,0.9567099567099567,0.9533898305084746,0.04661016949152541,1
"G[0,1](Mort <= 0.441 | srr <= 0.096)
",0.000,9999999.000,9999999.000,1.000,0.000,222,3,11,0,222,14,233,3,1.0,0.21428571428571427,0.7857142857142857,0.9527896995708155,0.9533898305084746,0.04661016949152541,1
"G[0,1](s8_hr <= 0.001 | y <= 0.230)
",0.000,9999999.000,9999999.000,1.000,0.000,222,2,12,0,222,14,234,2,1.0,0.14285714285714285,0.8571428571428571,0.9487179487179487,0.9491525423728814,0.05084745762711862,1
"G[0,0](SBP <= 140.251 & tte >= -3.286)
",1.719,3.286,2.757,1.000,0.000,222,2,12,0,222,14,234,2,1.0,0.14285714285714285,0.8571428571428571,0.9487179487179487,0.9491525423728814,0.05084745762711862,1
"G[0,1](Mort <= 0.346 | SBP >= 79.191)
",0.000,9999999.000,9999999.000,1.000,0.000,222,2,12,0,222,14,234,2,1.0,0.14285714285714285,0.8571428571428571,0.9487179487179487,0.9491525423728814,0.05084745762711862,1
"G[0,0](AF >= 0.003 -> MET >= 0.005)
",0.589,0.003,-0.211,1.000,0.000,222,2,12,0,222,14,234,2,1.0,0.14285714285714285,0.8571428571428571,0.9487179487179487,0.9491525423728814,0.05084745762711862,1
"G[1,1](Glasgow_Coma_Scale_Total <= 14.989 -> Resp >= 13.646)
",0.010,-5.253,-5.302,1.000,0.000,222,2,12,0,222,14,234,2,1.0,0.14285714285714285,0.8571428571428571,0.9487179487179487,0.9491525423728814,0.05084745762711862,1
"F[1,1](SBP < 131.826 -> y = 0.843)
",-0.414,-35.745,-23.400,0.000,1.000,222,2,12,0,222,14,234,2,1.0,0.14285714285714285,0.8571428571428571,0.9487179487179487,0.9491525423728814,0.05084745762711862,-1
"((O2_Flow >= 2.055) U[1,1] (tte <= -0.022))
",-0.981,-0.022,1.711,0.000,1.000,222,2,12,0,222,14,234,2,1.0,0.14285714285714285,0.8571428571428571,0.9487179487179487,0.9491525423728814,0.05084745762711862,-1
"((MET >= 0.006) U[1,1] (SBP <= 101.346))
",-0.091,6.092,7.809,0.000,1.000,222,2,12,0,222,14,234,2,1.0,0.14285714285714285,0.8571428571428571,0.9487179487179487,0.9491525423728814,0.05084745762711862,-1
"F[0,1](cosen >= -2.327 -> O2_Flow >= 2.047)
",0.000,-9999999.000,-9999999.000,0.000,1.000,217,7,7,5,222,14,224,12,0.9774774774774775,0.5,0.5,0.96875,0.9491525423728814,0.05084745762711862,-1
"((Glasgow_Coma_Scale_Total <= 14.999) U[1,2] (TROPONIN_I <= 0.060))
",0.000,-9999999.000,-9999999.000,0.000,1.000,222,2,12,0,222,14,234,2,1.0,0.14285714285714285,0.8571428571428571,0.9487179487179487,0.9491525423728814,0.05084745762711862,-1
"F[0,1](Glasgow_Coma_Scale_Total <= 14.993 & ICU_Pt_Days <= 4.528)
",0.000,-9999999.000,-9999999.000,0.000,1.000,222,2,12,0,222,14,234,2,1.0,0.14285714285714285,0.8571428571428571,0.9487179487179487,0.9491525423728814,0.05084745762711862,-1
"G[0,0](af >= 0.033 | Pulse <= 105.049)
",-0.277,13.013,17.323,1.000,0.000,222,2,12,0,222,14,234,2,1.0,0.14285714285714285,0.8571428571428571,0.9487179487179487,0.9491525423728814,0.05084745762711862,1
"G[0,1](Temp >= 36.155 & TOTAL_PROTEIN >= 6.300)
",0.000,9999999.000,9999999.000,1.000,0.000,222,2,12,0,222,14,234,2,1.0,0.14285714285714285,0.8571428571428571,0.9487179487179487,0.9491525423728814,0.05084745762711862,1
"G[1,1](Mort >= 0.013 -> tte >= -1.633)
",-1.717,-1.633,-1.113,1.000,0.000,222,2,12,0,222,14,234,2,1.0,0.14285714285714285,0.8571428571428571,0.9487179487179487,0.9491525423728814,0.05084745762711862,1
"G[0,0](MET >= 0.006 | tte >= -2.258)
",1.719,2.258,1.729,1.000,0.000,222,2,12,0,222,14,234,2,1.0,0.14285714285714285,0.8571428571428571,0.9487179487179487,0.9491525423728814,0.05084745762711862,1
"G[1,1](s2_hr <= 0.000 -> s8_edrk <= 0.003)
",0.079,-0.003,-0.003,1.000,0.000,222,1,13,0,222,14,235,1,1.0,0.07142857142857142,0.9285714285714286,0.9446808510638298,0.9449152542372882,0.05508474576271183,1
"G[0,0](LOS <= 8.290 -> s2_edrk <= 0.003)
",0.285,-1.290,-1.983,1.000,0.000,222,1,13,0,222,14,235,1,1.0,0.07142857142857142,0.9285714285714286,0.9446808510638298,0.9449152542372882,0.05508474576271183,1
"G[0,1](edrk >= 14.094 | lds <= 2.311)
",0.000,9999999.000,9999999.000,1.000,0.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,1
"G[0,0](LOS <= 9.233 | SpO2 <= 98.376)
",-0.274,2.720,4.192,1.000,0.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,1
"((srr > 0.017) U[1,1] (y = 0.717))
",0.545,0.074,0.038,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"((AF >= 0.002) U[1,2] (O2_Flow <= 2.169))
",0.000,-9999999.000,-9999999.000,0.000,1.000,222,0,7,7,229,7,229,7,0.9694323144104804,0.0,1.0,0.9694323144104804,0.940677966101695,0.05932203389830504,-1
"((O2_Flow < 2.409) U[0,1] (y = 0.395))
",0.000,-9999999.000,-9999999.000,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"((Temp < 36.676) U[1,1] (y = 0.024))
",0.384,0.117,-0.173,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"((s24_edrk >= -0.002) U[0,1] (y = 0.308))
",0.000,-9999999.000,-9999999.000,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"((MET >= 0.006) U[0,1] (death = 0.017))
",0.000,-9999999.000,-9999999.000,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"((s2_edrk < 0.002) U[0,1] (y = 0.574))
",0.000,-9999999.000,-9999999.000,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"F[0,1](s2_hr > -0.001 & y = 0.757)
",0.000,-9999999.000,-9999999.000,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"G[0,1](AF <= 0.183 | dfa <= 0.705)
",0.000,9999999.000,9999999.000,1.000,0.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,1
"((MET >= 0.004) U[0,0] (death = 0.017))
",-0.408,-0.004,0.139,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"G[0,0](PCO2 < 39.500 -> y = 0.080)
",0.000,0.000,0.000,1.000,0.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,1
"F[0,1](CO2 <= 26.000 -> y = 0.050)
",0.000,-9999999.000,-9999999.000,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"((MET >= 0.005) U[0,1] (death = 0.017))
",0.000,-9999999.000,-9999999.000,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"((death >= 0.014) U[1,1] (dfa >= 0.498))
",-0.587,0.042,0.264,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"F[0,1](POTASSIUM >= 4.000 & y = 0.888)
",0.000,-9999999.000,-9999999.000,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"F[0,0](s8_hr > -0.000 & y = 0.202)
",2.449,-0.202,-0.713,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"((SODIUM < 137.000) U[0,0] (y = 0.330))
",0.000,0.000,0.000,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"F[0,0](ALT_GPT >= 22.000 & y = 0.660)
",-2.449,-0.660,-0.386,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"F[0,1](Sgy >= 0.000 & y = 0.881)
",0.000,-9999999.000,-9999999.000,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"((LACTIC_ACID <= 1.300) U[1,1] (y = 0.403))
",0.000,-0.000,-0.000,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"((PROTIME_INR >= 1.200) U[1,1] (y = 0.374))
",0.000,0.000,0.000,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"F[0,0](CALCIUM <= 8.900 & y = 0.960)
",-2.449,-0.960,-0.172,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"((ALBUMIN < 3.200) U[0,0] (y = 0.027))
",0.000,0.000,0.000,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"((death > 0.013) U[0,0] (y = 0.589))
",-0.408,-0.013,0.130,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"G[0,0](Glasgow_Coma_Scale_Total <= 14.997 -> tte <= -0.041)
",1.580,0.003,-0.542,1.000,0.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,1
"G[1,1](n_evts <= 0.881 -> LOS >= 2.612)
",0.310,-4.388,-5.601,1.000,0.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,1
"G[0,0](s2_edrk <= 0.003 | SpO2 <= 96.770)
",-0.214,0.804,1.902,1.000,0.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,1
"G[0,1](O2_Flow <= 3.841 | SpO2 <= 99.988)
",0.000,9999999.000,9999999.000,1.000,0.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,1
"G[1,1](direct >= 0.001 -> s2_hr >= -0.004)
",1.579,-0.004,-0.714,1.000,0.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,1
"G[1,1](n_evts <= 0.353 -> LOS >= 2.601)
",0.285,-4.399,-5.542,1.000,0.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,1
"((Pulse < 94.237) U[0,0] (y = 0.089))
",-0.378,3.656,7.930,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"G[1,1](s24_edrk <= 0.002 | SpO2 <= 98.574)
",0.067,1.848,1.635,1.000,0.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,1
"G[0,1](n_evts >= 0.033 -> s24_hr >= -0.002)
",0.000,9999999.000,9999999.000,1.000,0.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,1
"G[0,1](hr <= 113.295 -> Temp >= 35.901)
",0.000,9999999.000,9999999.000,1.000,0.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,1
"((MET >= 0.007) U[1,1] (death = 0.017))
",-0.408,-0.007,0.136,0.000,1.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,-1
"G[0,1](n_evts <= 0.756 -> LOS >= 6.405)
",0.000,9999999.000,9999999.000,1.000,0.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,1
"G[0,0](n_evts <= 0.138 -> LOS >= 2.133)
",0.285,-4.867,-6.010,1.000,0.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,1
"G[1,1](n_evts <= 0.668 -> LOS >= 3.608)
",0.353,-3.392,-4.717,1.000,0.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,1
"G[1,1](MAGNESIUM > 2.000 -> y = 0.409)
",0.000,0.000,0.000,1.000,0.000,222,0,14,0,222,14,236,0,1.0,0.0,1.0,0.940677966101695,0.940677966101695,0.05932203389830504,1
