Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"F[1,1](death >= 0.099 | n_evts >= 0.452)
",-5.656,-0.099,0.599,0.000,1.000,12,14,0,0,12,14,12,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[1,1](ICU_Pt_Days <= 2.512 -> n_edrk <= 0.941)
",-2.293,-2.512,-0.576,0.000,1.000,11,14,0,1,12,14,11,15,0.9166666666666666,1.0,0.0,1.0,0.9615384615384616,0.038461538461538436,-1
"((hr >= 81.968) U[0,1] (LOS >= 2.937))
",0.000,-9999999.000,-9999999.000,0.000,1.000,12,12,2,0,12,14,14,12,1.0,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.9230769230769231,0.07692307692307687,-1
"F[0,1](n_edrk >= 0.594 -> tte <= -4.858429644771789e-05)
",0.000,-9999999.000,-9999999.000,0.000,1.000,11,13,1,1,12,14,12,14,0.9166666666666666,0.9285714285714286,0.07142857142857142,0.9166666666666666,0.9230769230769231,0.07692307692307687,-1
"F[0,0](cosen >= -2.289 & s24_edrk >= -0.002)
",-0.970,-0.041,0.003,0.000,1.000,9,14,0,3,12,14,9,17,0.75,1.0,0.0,1.0,0.8846153846153846,0.11538461538461542,-1
"((hr <= 90.591) U[0,0] (TROPONIN_I >= 0.045))
",0.460,7.328,3.515,0.000,1.000,8,14,0,4,12,14,8,18,0.6666666666666666,1.0,0.0,1.0,0.8461538461538461,0.15384615384615385,-1
"F[0,1](ICU_Pt_Days >= 1.223 & lds >= 1.166)
",0.000,-9999999.000,-9999999.000,0.000,1.000,12,10,4,0,12,14,16,10,1.0,0.7142857142857143,0.2857142857142857,0.75,0.8461538461538461,0.15384615384615385,-1
"F[1,1](n_edrk <= 0.726 | Pulse >= 79.638)
",-0.909,-0.272,7.939,0.000,1.000,9,13,1,3,12,14,10,16,0.75,0.9285714285714286,0.07142857142857142,0.9,0.8461538461538461,0.15384615384615385,-1
"((n_evts >= 0.486) U[1,2] (Pulse <= 97.308))
",0.000,-9999999.000,-9999999.000,0.000,1.000,12,10,0,4,16,10,12,14,0.75,1.0,0.0,1.0,0.8461538461538461,0.15384615384615385,-1
"((SBP <= 118.037) U[0,0] (TROPONIN_I >= 0.030))
",-0.313,0.178,1.174,0.000,1.000,8,14,0,4,12,14,8,18,0.6666666666666666,1.0,0.0,1.0,0.8461538461538461,0.15384615384615385,-1
"F[0,1](cosen >= -2.376 & TROPONIN_I >= 0.041)
",0.000,-9999999.000,-9999999.000,0.000,1.000,8,14,0,4,12,14,8,18,0.6666666666666666,1.0,0.0,1.0,0.8461538461538461,0.15384615384615385,-1
"G[0,0](s2_hr <= 0.002 & TROPONIN_I <= 0.056)
",0.986,-0.001,-0.004,1.000,0.000,8,14,0,4,12,14,8,18,0.6666666666666666,1.0,0.0,1.0,0.8461538461538461,0.15384615384615385,1
"((n_evts >= 0.022) U[1,1] (tte <= -0.305))
",-1.505,-0.022,1.350,0.000,1.000,12,9,5,0,12,14,17,9,1.0,0.6428571428571429,0.35714285714285715,0.7058823529411765,0.8076923076923077,0.1923076923076923,-1
"((s2_edrk <= 0.003) U[0,0] (tte <= -0.368))
",-0.608,0.004,0.710,0.000,1.000,12,9,5,0,12,14,17,9,1.0,0.6428571428571429,0.35714285714285715,0.7058823529411765,0.8076923076923077,0.1923076923076923,-1
"G[0,1](direct <= 0.611 & Resp >= 12.033)
",0.000,9999999.000,9999999.000,1.000,0.000,12,9,5,0,12,14,17,9,1.0,0.6428571428571429,0.35714285714285715,0.7058823529411765,0.8076923076923077,0.1923076923076923,1
"G[0,1](lds <= 1.793 & Mort <= 0.275)
",0.000,9999999.000,9999999.000,1.000,0.000,11,10,4,1,12,14,15,11,0.9166666666666666,0.7142857142857143,0.2857142857142857,0.7333333333333333,0.8076923076923077,0.1923076923076923,1
"G[0,1](direct <= 0.701 & hr <= 112.285)
",0.000,9999999.000,9999999.000,1.000,0.000,12,9,5,0,12,14,17,9,1.0,0.6428571428571429,0.35714285714285715,0.7058823529411765,0.8076923076923077,0.1923076923076923,1
"G[0,1](s24_hr <= 0.004 -> y <= 0.403)
",0.000,9999999.000,9999999.000,1.000,0.000,12,9,5,0,12,14,17,9,1.0,0.6428571428571429,0.35714285714285715,0.7058823529411765,0.8076923076923077,0.1923076923076923,1
"G[0,1](direct <= 0.648 & srr <= 0.056)
",0.000,9999999.000,9999999.000,1.000,0.000,9,12,2,3,12,14,11,15,0.75,0.8571428571428571,0.14285714285714285,0.8181818181818182,0.8076923076923077,0.1923076923076923,1
"F[0,1](LOS >= 3.574 & srr >= 0.045)
",0.000,-9999999.000,-9999999.000,0.000,1.000,12,9,5,0,12,14,17,9,1.0,0.6428571428571429,0.35714285714285715,0.7058823529411765,0.8076923076923077,0.1923076923076923,-1
"F[0,1](cosen <= -1.261 & tte <= -0.439)
",0.000,-9999999.000,-9999999.000,0.000,1.000,12,9,5,0,12,14,17,9,1.0,0.6428571428571429,0.35714285714285715,0.7058823529411765,0.8076923076923077,0.1923076923076923,-1
"((AF <= 0.472) U[0,1] (tte <= -0.480))
",0.000,-9999999.000,-9999999.000,0.000,1.000,12,9,5,0,12,14,17,9,1.0,0.6428571428571429,0.35714285714285715,0.7058823529411765,0.8076923076923077,0.1923076923076923,-1
"G[0,1](ICU_Pt_Days <= 3.279 & Resp <= 18.574)
",0.000,9999999.000,9999999.000,1.000,0.000,12,8,6,0,12,14,18,8,1.0,0.5714285714285714,0.42857142857142855,0.6666666666666666,0.7692307692307693,0.23076923076923073,1
"G[0,1](s24_edrk <= 2.2514498089691205e-05 & Temp >= 35.805)
",0.000,9999999.000,9999999.000,1.000,0.000,9,10,4,3,12,14,13,13,0.75,0.7142857142857143,0.2857142857142857,0.6923076923076923,0.7307692307692307,0.2692307692307693,1
"G[0,1](edrk <= 18.078 & Pulse >= 76.018)
",0.000,9999999.000,9999999.000,1.000,0.000,11,8,6,1,12,14,17,9,0.9166666666666666,0.5714285714285714,0.42857142857142855,0.6470588235294118,0.7307692307692307,0.2692307692307693,1
"((Mort <= 0.740) U[0,1] (srr >= 0.050))
",0.000,-9999999.000,-9999999.000,0.000,1.000,8,11,3,4,12,14,11,15,0.6666666666666666,0.7857142857142857,0.21428571428571427,0.7272727272727273,0.7307692307692307,0.2692307692307693,-1
"((AF >= 0.032) U[0,1] (srr >= 0.051))
",0.000,-9999999.000,-9999999.000,0.000,1.000,8,11,3,4,12,14,11,15,0.6666666666666666,0.7857142857142857,0.21428571428571427,0.7272727272727273,0.7307692307692307,0.2692307692307693,-1
"F[0,0](hr <= 115.614 & n_edrk <= 0.817)
",-1.391,-0.179,0.337,0.000,1.000,11,8,6,1,12,14,17,9,0.9166666666666666,0.5714285714285714,0.42857142857142855,0.6470588235294118,0.7307692307692307,0.2692307692307693,-1
"F[0,1](s8_edrk >= -0.004 & srr >= 0.050)
",0.000,-9999999.000,-9999999.000,0.000,1.000,8,11,3,4,12,14,11,15,0.6666666666666666,0.7857142857142857,0.21428571428571427,0.7272727272727273,0.7307692307692307,0.2692307692307693,-1
"((LOS >= 2.049) U[0,1] (Mort >= 0.050))
",0.000,-9999999.000,-9999999.000,0.000,1.000,12,7,7,0,12,14,19,7,1.0,0.5,0.5,0.631578947368421,0.7307692307692307,0.2692307692307693,-1
"F[1,1](direct >= 0.096 & Pulse >= 73.290)
",-0.081,-0.096,0.019,0.000,1.000,12,7,7,0,12,14,19,7,1.0,0.5,0.5,0.631578947368421,0.7307692307692307,0.2692307692307693,-1
"F[0,1](direct <= 0.396 -> y = 0.078)
",0.000,-9999999.000,-9999999.000,0.000,1.000,12,7,7,0,12,14,19,7,1.0,0.5,0.5,0.631578947368421,0.7307692307692307,0.2692307692307693,-1
"G[0,1](lds <= 2.172 & SBP >= 114.556)
",0.000,9999999.000,9999999.000,1.000,0.000,9,10,4,3,12,14,13,13,0.75,0.7142857142857143,0.2857142857142857,0.6923076923076923,0.7307692307692307,0.2692307692307693,1
"G[1,1](srr >= 0.030 -> y <= 0.484)
",-1.154,-0.484,-0.208,1.000,0.000,12,7,7,0,12,14,19,7,1.0,0.5,0.5,0.631578947368421,0.7307692307692307,0.2692307692307693,1
"G[0,1](af >= 0.011 | edrk >= 13.970)
",0.000,9999999.000,9999999.000,1.000,0.000,12,7,7,0,12,14,19,7,1.0,0.5,0.5,0.631578947368421,0.7307692307692307,0.2692307692307693,1
"G[0,1](ICU_Pt_Days >= 0.357 -> O2_Flow >= 2.263)
",0.000,9999999.000,9999999.000,1.000,0.000,12,7,7,0,12,14,19,7,1.0,0.5,0.5,0.631578947368421,0.7307692307692307,0.2692307692307693,1
"G[0,0](cosen >= -2.382 -> Mort <= 0.494)
",-0.018,-0.494,-0.487,1.000,0.000,12,7,7,0,12,14,19,7,1.0,0.5,0.5,0.631578947368421,0.7307692307692307,0.2692307692307693,1
"((LOS <= 11.931) U[0,1] (s2_hr <= 0.000))
",0.000,-9999999.000,-9999999.000,0.000,1.000,5,13,1,7,12,14,6,20,0.4166666666666667,0.9285714285714286,0.07142857142857142,0.8333333333333334,0.6923076923076923,0.3076923076923077,-1
"((SpO2 >= 94.912) U[0,1] (srr >= 0.038))
",0.000,-9999999.000,-9999999.000,0.000,1.000,7,11,3,5,12,14,10,16,0.5833333333333334,0.7857142857142857,0.21428571428571427,0.7,0.6923076923076923,0.3076923076923077,-1
"F[0,1](srr >= 0.035 | tte <= -0.446)
",0.000,-9999999.000,-9999999.000,0.000,1.000,4,14,0,8,12,14,4,22,0.3333333333333333,1.0,0.0,1.0,0.6923076923076923,0.3076923076923077,-1
"((Resp >= 14.434) U[0,0] (s2_hr >= -0.001))
",-0.866,3.566,5.281,0.000,1.000,4,14,0,8,12,14,4,22,0.3333333333333333,1.0,0.0,1.0,0.6923076923076923,0.3076923076923077,-1
"G[0,0](ICU_Pt_Days <= 2.249 | s8_hr >= 0.000)
",2.449,2.249,0.321,1.000,0.000,12,6,8,0,12,14,20,6,1.0,0.42857142857142855,0.5714285714285714,0.6,0.6923076923076923,0.3076923076923077,1
"G[0,1](s8_edrk <= 0.001 & s8_hr >= -0.000)
",0.000,9999999.000,9999999.000,1.000,0.000,4,14,0,8,12,14,4,22,0.3333333333333333,1.0,0.0,1.0,0.6923076923076923,0.3076923076923077,1
"((s2_edrk >= -0.007) U[0,1] (srr >= 0.043))
",0.000,-9999999.000,-9999999.000,0.000,1.000,7,11,3,5,12,14,10,16,0.5833333333333334,0.7857142857142857,0.21428571428571427,0.7,0.6923076923076923,0.3076923076923077,-1
"((n_evts >= 0.230) U[1,2] (TROPONIN_I >= 0.027))
",0.000,-9999999.000,-9999999.000,0.000,1.000,3,14,0,9,12,14,3,23,0.25,1.0,0.0,1.0,0.6538461538461539,0.34615384615384615,-1
