Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,1](n_evts <= 0.985 & y <= 0.384)
",0.000,9999999.000,9999999.000,1.000,0.000,13,14,0,0,13,14,13,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"((ICU_Pt_Days >= 0.065) U[0,1] (Pulse >= 63.315))
",0.000,-9999999.000,-9999999.000,0.000,1.000,13,14,0,0,13,14,13,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[0,1](direct >= 0.132 | Pulse >= 69.049)
",0.000,-9999999.000,-9999999.000,0.000,1.000,13,14,0,0,13,14,13,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[0,0](AF >= 0.008 | LOS >= 1.796)
",-1.028,-0.008,3.745,0.000,1.000,13,13,1,0,13,14,14,13,1.0,0.9285714285714286,0.07142857142857142,0.9285714285714286,0.9629629629629629,0.03703703703703709,-1
"((death <= 0.673) U[0,0] (Pulse >= 66.001))
",-1.237,0.673,21.096,0.000,1.000,13,13,1,0,13,14,14,13,1.0,0.9285714285714286,0.07142857142857142,0.9285714285714286,0.9629629629629629,0.03703703703703709,-1
"F[0,0](hr >= 57.482 -> n_evts >= 0.371)
",0.913,-9.772,-33.039,0.000,1.000,11,14,0,2,13,14,11,16,0.8461538461538461,1.0,0.0,1.0,0.9259259259259259,0.07407407407407407,-1
"((AF >= 0.022) U[0,1] (n_edrk <= 0.738))
",0.000,-9999999.000,-9999999.000,0.000,1.000,12,13,1,1,13,14,13,14,0.9230769230769231,0.9285714285714286,0.07142857142857142,0.9230769230769231,0.9259259259259259,0.07407407407407407,-1
"G[0,1](direct <= 0.391 & Temp >= 35.736)
",0.000,9999999.000,9999999.000,1.000,0.000,13,11,3,0,13,14,16,11,1.0,0.7857142857142857,0.21428571428571427,0.8125,0.8888888888888888,0.11111111111111116,1
"((Temp <= 37.092) U[0,1] (y >= 0.074))
",0.000,-9999999.000,-9999999.000,0.000,1.000,13,11,3,0,13,14,16,11,1.0,0.7857142857142857,0.21428571428571427,0.8125,0.8888888888888888,0.11111111111111116,-1
"((s2_hr >= -0.003) U[0,1] (y >= 0.261))
",0.000,-9999999.000,-9999999.000,0.000,1.000,13,11,3,0,13,14,16,11,1.0,0.7857142857142857,0.21428571428571427,0.8125,0.8888888888888888,0.11111111111111116,-1
"((Mort >= 0.055) U[0,1] (tte <= -0.235))
",0.000,-9999999.000,-9999999.000,0.000,1.000,13,10,4,0,13,14,17,10,1.0,0.7142857142857143,0.2857142857142857,0.7647058823529411,0.8518518518518519,0.14814814814814814,-1
"((MET >= 0.010) U[0,1] (tte <= -0.208))
",0.000,-9999999.000,-9999999.000,0.000,1.000,13,10,4,0,13,14,17,10,1.0,0.7142857142857143,0.2857142857142857,0.7647058823529411,0.8518518518518519,0.14814814814814814,-1
"((s24_hr >= -0.001) U[0,0] (y >= 0.193))
",-1.147,0.001,0.461,0.000,1.000,13,9,5,0,13,14,18,9,1.0,0.6428571428571429,0.35714285714285715,0.7222222222222222,0.8148148148148148,0.18518518518518523,-1
"G[1,1](death <= 0.741 & edrk >= 16.975)
",0.824,0.405,-2.154,1.000,0.000,11,11,3,2,13,14,14,13,0.8461538461538461,0.7857142857142857,0.21428571428571427,0.7857142857142857,0.8148148148148148,0.18518518518518523,1
"((death <= 0.404) U[0,1] (direct >= 0.202))
",0.000,-9999999.000,-9999999.000,0.000,1.000,13,9,5,0,13,14,18,9,1.0,0.6428571428571429,0.35714285714285715,0.7222222222222222,0.8148148148148148,0.18518518518518523,-1
"((Pulse >= 72.168) U[0,1] (s24_hr <= 0.000))
",0.000,-9999999.000,-9999999.000,0.000,1.000,9,13,1,4,13,14,10,17,0.6923076923076923,0.9285714285714286,0.07142857142857142,0.9,0.8148148148148148,0.18518518518518523,-1
"((Glasgow_Coma_Scale_Total >= 14.606) U[0,1] (Mort >= 0.159))
",0.000,-9999999.000,-9999999.000,0.000,1.000,13,9,5,0,13,14,18,9,1.0,0.6428571428571429,0.35714285714285715,0.7222222222222222,0.8148148148148148,0.18518518518518523,-1
"((s8_edrk <= 0.004) U[0,0] (tte <= -0.408))
",-0.537,0.003,0.633,0.000,1.000,13,9,5,0,13,14,18,9,1.0,0.6428571428571429,0.35714285714285715,0.7222222222222222,0.8148148148148148,0.18518518518518523,-1
"F[1,1](cosen >= -2.128 -> n_evts >= 0.246)
",2.393,-0.021,-0.896,0.000,1.000,7,14,0,6,13,14,7,20,0.5384615384615384,1.0,0.0,1.0,0.7777777777777778,0.2222222222222222,-1
"((direct >= 0.008) U[0,1] (O2_Flow >= 2.470))
",0.000,-9999999.000,-9999999.000,0.000,1.000,13,8,6,0,13,14,19,8,1.0,0.5714285714285714,0.42857142857142855,0.6842105263157895,0.7777777777777778,0.2222222222222222,-1
"((n_edrk <= 0.768) U[1,2] (Pulse >= 58.898))
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,10,4,3,13,14,14,13,0.7692307692307693,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.7407407407407407,0.2592592592592593,-1
"F[0,1](hr <= 90.444 -> s8_hr <= 0.001)
",0.000,-9999999.000,-9999999.000,0.000,1.000,6,14,0,7,13,14,6,21,0.46153846153846156,1.0,0.0,1.0,0.7407407407407407,0.2592592592592593,-1
"((af <= 0.092) U[0,1] (s8_hr <= 0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,6,14,0,7,13,14,6,21,0.46153846153846156,1.0,0.0,1.0,0.7407407407407407,0.2592592592592593,-1
