Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"((dfa <= 0.867) U[0,0] (y >= 0.004))
",-2.010,0.156,0.919,0.000,1.000,6,23,4,0,6,27,10,23,1.0,0.8518518518518519,0.14814814814814814,0.6,0.8787878787878788,0.12121212121212122
"((Mort >= 0.098) U[0,1] (y >= 0.041))
",0.000,-9999999.000,-9999999.000,0.000,1.000,5,24,3,1,6,27,8,25,0.8333333333333334,0.8888888888888888,0.1111111111111111,0.625,0.8787878787878788,0.12121212121212122
"((Glasgow_Coma_Scale_Total <= 14.953) U[0,1] (y >= 0.630))
",0.000,-9999999.000,-9999999.000,0.000,1.000,5,24,3,1,6,27,8,25,0.8333333333333334,0.8888888888888888,0.1111111111111111,0.625,0.8787878787878788,0.12121212121212122
"F[0,1]((af <= 0.185 | AF <= 0.264) & cosen >= -2.385)
",0.000,-9999999.000,-9999999.000,0.000,1.000,2,26,1,4,6,27,3,30,0.3333333333333333,0.9629629629629629,0.037037037037037035,0.6666666666666666,0.8484848484848485,0.1515151515151515
"F[0,1]((af <= 0.076 | AF <= 0.114) & cosen >= -2.381)
",0.000,-9999999.000,-9999999.000,0.000,1.000,2,26,1,4,6,27,3,30,0.3333333333333333,0.9629629629629629,0.037037037037037035,0.6666666666666666,0.8484848484848485,0.1515151515151515
"((af <= 0.037) U[0,0] (s8_hr >= -0.001))
",1.000,0.037,0.037,0.000,1.000,1,27,0,5,6,27,1,32,0.16666666666666666,1.0,0.0,1.0,0.8484848484848485,0.1515151515151515
"((AF <= 0.347) U[0,0] (s2_hr <= 0.002))
",0.426,0.347,0.294,0.000,1.000,1,27,0,5,6,27,1,32,0.16666666666666666,1.0,0.0,1.0,0.8484848484848485,0.1515151515151515
"F[1,1](s24_hr <= 0.000 -> s8_hr >= -0.001)
",-0.266,-0.001,-0.001,0.000,1.000,1,27,0,5,6,27,1,32,0.16666666666666666,1.0,0.0,1.0,0.8484848484848485,0.1515151515151515
"F[0,2](Glasgow_Coma_Scale_Total >= 14.554 -> s24_edrk >= -0.002)
",0.000,-9999999.000,-9999999.000,0.000,1.000,0,27,0,6,6,27,0,33,0.0,1.0,0.0,0.0,0.8181818181818182,0.18181818181818177
"F[1,2](Pulse <= 109.164 -> s2_hr <= 0.002)
",0.000,-9999999.000,-9999999.000,0.000,1.000,0,27,0,6,6,27,0,33,0.0,1.0,0.0,0.0,0.8181818181818182,0.18181818181818177
"F[1,1](edrk >= 18.693 | Pulse <= 112.171)
",0.913,49.838,39.317,0.000,1.000,0,27,0,6,6,27,0,33,0.0,1.0,0.0,0.0,0.8181818181818182,0.18181818181818177
"((edrk >= 16.611) U[0,1] (SBP <= 143.695))
",0.000,-9999999.000,-9999999.000,0.000,1.000,0,27,0,6,6,27,0,33,0.0,1.0,0.0,0.0,0.8181818181818182,0.18181818181818177
"F[1,2](dfa >= 0.442 | n_edrk <= 0.814)
",0.000,-9999999.000,-9999999.000,0.000,1.000,0,27,0,6,6,27,0,33,0.0,1.0,0.0,0.0,0.8181818181818182,0.18181818181818177
