Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"F[0,1](Glasgow_Coma_Scale_Total <= 14.969 | n_evts >= 0.022)
",0.000,-9999999.000,-9999999.000,0.000,1.000,14,14,0,0,14,14,14,14,1.0,1.0,0.0,1.0,1.0,0.0
"((CREATININE >= 0.830) U[1,1] (n_evts >= 0.080))
",-5.245,0.142,0.920,0.000,1.000,14,14,0,0,14,14,14,14,1.0,1.0,0.0,1.0,1.0,0.0
"((dfa >= 0.744) U[0,1] (n_evts >= 0.379))
",0.000,-9999999.000,-9999999.000,0.000,1.000,14,14,0,0,14,14,14,14,1.0,1.0,0.0,1.0,1.0,0.0
"((s24_hr <= 0.002) U[0,0] (SpO2 <= 98.936))
",-0.921,0.002,4.241,0.000,1.000,14,12,2,0,14,14,16,12,1.0,0.8571428571428571,0.14285714285714285,0.875,0.9285714285714286,0.0714285714285714
"((BLOOD_UREA_NITROGEN >= 13.374) U[0,1] (SpO2 <= 98.006))
",0.000,-9999999.000,-9999999.000,0.000,1.000,14,12,2,0,14,14,16,12,1.0,0.8571428571428571,0.14285714285714285,0.875,0.9285714285714286,0.0714285714285714
"((HEMOGLOBIN <= 10.058) U[0,0] (n_edrk <= 0.979))
",-0.131,0.699,0.833,0.000,1.000,12,13,1,2,14,14,13,15,0.8571428571428571,0.9285714285714286,0.07142857142857142,0.9230769230769231,0.8928571428571429,0.1071428571428571
"F[0,0](Mort >= 0.208 | s24_edrk <= 0.000)
",-1.154,-0.000,0.452,0.000,1.000,13,12,2,1,14,14,15,13,0.9285714285714286,0.8571428571428571,0.14285714285714285,0.8666666666666667,0.8928571428571429,0.1071428571428571
"F[1,1](CHLORIDE <= 102.311 & SpO2 <= 97.183)
",-0.807,-2.246,-0.744,0.000,1.000,14,9,5,0,14,14,19,9,1.0,0.6428571428571429,0.35714285714285715,0.7368421052631579,0.8214285714285714,0.1785714285714286
"((O2_Flow <= 3.179) U[0,1] (y >= 0.195))
",0.000,-9999999.000,-9999999.000,0.000,1.000,14,9,5,0,14,14,19,9,1.0,0.6428571428571429,0.35714285714285715,0.7368421052631579,0.8214285714285714,0.1785714285714286
"((hr <= 104.499) U[0,0] (y >= 0.081))
",-0.397,9.957,15.423,0.000,1.000,14,9,5,0,14,14,19,9,1.0,0.6428571428571429,0.35714285714285715,0.7368421052631579,0.8214285714285714,0.1785714285714286
"((direct >= 0.193) U[0,1] (y >= 0.283))
",0.000,-9999999.000,-9999999.000,0.000,1.000,14,9,5,0,14,14,19,9,1.0,0.6428571428571429,0.35714285714285715,0.7368421052631579,0.8214285714285714,0.1785714285714286
"F[0,1](HEMOGLOBIN >= 8.431 & y >= 0.165)
",0.000,-9999999.000,-9999999.000,0.000,1.000,14,9,5,0,14,14,19,9,1.0,0.6428571428571429,0.35714285714285715,0.7368421052631579,0.8214285714285714,0.1785714285714286
"((n_edrk <= 0.808) U[0,0] (y >= 0.118))
",-10.708,-0.118,0.818,0.000,1.000,14,9,5,0,14,14,19,9,1.0,0.6428571428571429,0.35714285714285715,0.7368421052631579,0.8214285714285714,0.1785714285714286
"F[0,0](CALCIUM >= 8.667 -> SBP <= 138.792)
",2.538,-0.062,-28.792,0.000,1.000,7,14,0,7,14,14,7,21,0.5,1.0,0.0,1.0,0.75,0.25
"((death >= 0.005) U[0,1] (PLATELET_COUNT >= 156.483))
",0.000,-9999999.000,-9999999.000,0.000,1.000,7,14,0,7,14,14,7,21,0.5,1.0,0.0,1.0,0.75,0.25
"F[1,1](LOS >= 3.533 & y >= 0.008)
",-0.083,-0.008,0.053,0.000,1.000,14,7,7,0,14,14,21,7,1.0,0.5,0.5,0.6666666666666666,0.75,0.25
"((LOS <= 9.791) U[0,0] (WHITE_BLOOD_CELL_COUNT >= 7.056))
",0.271,5.791,5.299,0.000,1.000,7,14,0,7,14,14,7,21,0.5,1.0,0.0,1.0,0.75,0.25
"((CREATININE >= 0.829) U[0,1] (lds >= 1.178))
",0.000,-9999999.000,-9999999.000,0.000,1.000,7,14,0,7,14,14,7,21,0.5,1.0,0.0,1.0,0.75,0.25
"((BLOOD_UREA_NITROGEN <= 20.773) U[0,1] (CALCIUM >= 8.707))
",0.000,-9999999.000,-9999999.000,0.000,1.000,6,14,0,8,14,14,6,22,0.42857142857142855,1.0,0.0,1.0,0.7142857142857143,0.2857142857142857
"((PLATELET_COUNT >= 174.365) U[0,1] (SODIUM >= 134.438))
",0.000,-9999999.000,-9999999.000,0.000,1.000,6,14,0,8,14,14,6,22,0.42857142857142855,1.0,0.0,1.0,0.7142857142857143,0.2857142857142857
"((Mort >= 0.241) U[1,1] (n_edrk <= 0.757))
",-2.449,-0.241,0.615,0.000,1.000,14,6,8,0,14,14,22,6,1.0,0.42857142857142855,0.5714285714285714,0.6363636363636364,0.7142857142857143,0.2857142857142857
"F[1,1](dfa <= 0.885 & MET <= 0.571)
",-0.592,-0.173,0.142,0.000,1.000,11,9,5,3,14,14,16,12,0.7857142857142857,0.6428571428571429,0.35714285714285715,0.6875,0.7142857142857143,0.2857142857142857
"F[0,1](CALCIUM >= 8.685 | O2_Flow >= 3.010)
",0.000,-9999999.000,-9999999.000,0.000,1.000,6,14,0,8,14,14,6,22,0.42857142857142855,1.0,0.0,1.0,0.7142857142857143,0.2857142857142857
"((ICU_Pt_Days >= 2.004) U[1,2] (SpO2 >= 91.435))
",0.000,-9999999.000,-9999999.000,0.000,1.000,14,6,6,2,16,12,20,8,0.875,0.5,0.5,0.7,0.7142857142857143,0.2857142857142857
"F[0,1](GLUCOSE >= 108.715 | SpO2 <= 98.686)
",0.000,-9999999.000,-9999999.000,0.000,1.000,6,14,0,8,14,14,6,22,0.42857142857142855,1.0,0.0,1.0,0.7142857142857143,0.2857142857142857
"F[1,1](CO2 >= 24.858 | LOS >= 4.685)
",-0.543,0.359,2.024,0.000,1.000,6,14,0,8,14,14,6,22,0.42857142857142855,1.0,0.0,1.0,0.7142857142857143,0.2857142857142857
"F[0,1](n_edrk <= 0.832 | POTASSIUM <= 3.980)
",0.000,-9999999.000,-9999999.000,0.000,1.000,7,12,2,7,14,14,9,19,0.5,0.8571428571428571,0.14285714285714285,0.7777777777777778,0.6785714285714286,0.3214285714285714
"F[0,0](af <= 0.321 & direct >= 0.248)
",-0.866,-0.248,-0.004,0.000,1.000,14,5,9,0,14,14,23,5,1.0,0.35714285714285715,0.6428571428571429,0.6086956521739131,0.6785714285714286,0.3214285714285714
"F[0,1](death < 0.542 -> y = 0.593)
",0.000,-9999999.000,-9999999.000,0.000,1.000,14,4,10,0,14,14,24,4,1.0,0.2857142857142857,0.7142857142857143,0.5833333333333334,0.6428571428571429,0.3571428571428571
"((dfa >= 0.501) U[1,1] (PHOSPHORUS >= 3.148))
",0.678,0.577,0.386,0.000,1.000,6,12,2,8,14,14,8,20,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.75,0.6428571428571429,0.3571428571428571
"F[0,0](PLATELET_COUNT <= 200.415 -> s8_hr >= -0.000)
",-0.866,-34.036,-0.000,0.000,1.000,4,14,0,10,14,14,4,24,0.2857142857142857,1.0,0.0,1.0,0.6428571428571429,0.3571428571428571
"F[0,1](n_edrk <= 0.780 | SpO2 <= 99.988)
",0.000,-9999999.000,-9999999.000,0.000,1.000,4,14,0,10,14,14,4,24,0.2857142857142857,1.0,0.0,1.0,0.6428571428571429,0.3571428571428571
"((GLUCOSE >= 114.160) U[1,2] (s8_hr <= 0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,6,12,0,10,16,12,6,22,0.375,1.0,0.0,1.0,0.6428571428571429,0.3571428571428571
