Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"((CREATININE <= 2.746) U[0,1] (y >= 0.014))
",0.000,-9999999.000,-9999999.000,0.000,1.000,189,9,5,0,189,14,194,9,1.0,0.6428571428571429,0.35714285714285715,0.9742268041237113,0.9753694581280788,0.024630541871921152
"((CO2 >= 27.984) U[0,1] (y >= 0.037))
",0.000,-9999999.000,-9999999.000,0.000,1.000,189,9,5,0,189,14,194,9,1.0,0.6428571428571429,0.35714285714285715,0.9742268041237113,0.9753694581280788,0.024630541871921152
"((death >= 0.001) U[0,0] (y >= 0.020))
",-106.555,-0.001,0.988,0.000,1.000,189,9,5,0,189,14,194,9,1.0,0.6428571428571429,0.35714285714285715,0.9742268041237113,0.9753694581280788,0.024630541871921152
"((direct >= 0.034) U[1,1] (y >= 0.041))
",-2.449,-0.034,0.821,0.000,1.000,189,7,7,0,189,14,196,7,1.0,0.5,0.5,0.9642857142857143,0.9655172413793104,0.03448275862068961
"F[0,1](BLOOD_UREA_NITROGEN >= 77.354 -> ICU_Pt_Days >= 0.046)
",0.000,-9999999.000,-9999999.000,0.000,1.000,181,14,0,8,189,14,181,22,0.9576719576719577,1.0,0.0,1.0,0.9605911330049262,0.039408866995073843
"((Mort >= 0.027) U[1,2] (Pulse >= 54.619))
",0.000,-9999999.000,-9999999.000,0.000,1.000,187,7,7,2,189,14,194,9,0.9894179894179894,0.5,0.5,0.9639175257731959,0.9556650246305419,0.044334975369458074
"((death >= 0.005) U[1,1] (tte <= -0.007))
",-1.160,-0.005,1.249,0.000,1.000,189,4,10,0,189,14,199,4,1.0,0.2857142857142857,0.7142857142857143,0.949748743718593,0.9507389162561576,0.049261083743842415
"((CHLORIDE <= 96.123) U[0,0] (death >= 0.018))
",2.418,5.020,0.411,0.000,1.000,189,4,10,0,189,14,199,4,1.0,0.2857142857142857,0.7142857142857143,0.949748743718593,0.9507389162561576,0.049261083743842415
"((death >= 0.002) U[1,1] (Mort >= 0.018))
",-0.866,-0.002,0.427,0.000,1.000,189,4,10,0,189,14,199,4,1.0,0.2857142857142857,0.7142857142857143,0.949748743718593,0.9507389162561576,0.049261083743842415
"F[0,0](Pulse < 110.163 -> y = 0.838)
",-1.202,-44.099,-19.213,0.000,1.000,189,2,12,0,189,14,201,2,1.0,0.14285714285714285,0.8571428571428571,0.9402985074626866,0.9408866995073891,0.059113300492610876
"((PARTIAL_THROMBOPLASTIN_TIME < 32.672) U[0,1] (y = 0.173))
",0.000,-9999999.000,-9999999.000,0.000,1.000,189,0,14,0,189,14,203,0,1.0,0.0,1.0,0.9310344827586207,0.9310344827586207,0.06896551724137934
"((n_evts <= 0.095) U[1,1] (y = 0.794))
",1.870,0.095,-0.290,0.000,1.000,189,0,14,0,189,14,203,0,1.0,0.0,1.0,0.9310344827586207,0.9310344827586207,0.06896551724137934
