Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"G[1,1](AF <= 0.400 & n_evts <= 0.693)
",12731786535947496.000,0.400,-0.307,1.000,0.000,68,14,0,0,68,14,68,14,1.0,1.0,0.0,1.0,1.0,0.0
"G[0,1](Mort >= 0.077 | n_evts <= 0.759)
",0.000,9999999.000,9999999.000,1.000,0.000,68,9,5,0,68,14,73,9,1.0,0.6428571428571429,0.35714285714285715,0.9315068493150684,0.9390243902439024,0.060975609756097615
"G[0,1](direct <= 0.908 | PLATELET_COUNT <= 210.311)
",0.000,9999999.000,9999999.000,1.000,0.000,68,9,5,0,68,14,73,9,1.0,0.6428571428571429,0.35714285714285715,0.9315068493150684,0.9390243902439024,0.060975609756097615
"G[0,0](PLATELET_COUNT <= 204.427 | srr >= 0.134)
",1.814,7.983,-0.075,1.000,0.000,64,12,2,4,68,14,66,16,0.9411764705882353,0.8571428571428571,0.14285714285714285,0.9696969696969697,0.926829268292683,0.07317073170731703
"G[1,1](hr <= 82.406 | Resp >= 18.464)
",2.893,30.631,0.817,1.000,0.000,68,8,6,0,68,14,74,8,1.0,0.5714285714285714,0.42857142857142855,0.918918918918919,0.926829268292683,0.07317073170731703
"G[1,1](direct >= 0.063 -> n_evts <= 0.661)
",-0.596,-0.661,-0.366,1.000,0.000,68,7,7,0,68,14,75,7,1.0,0.5,0.5,0.9066666666666666,0.9146341463414634,0.08536585365853655
"G[0,1](Mort <= 0.288 & s2_edrk <= 0.003)
",0.000,9999999.000,9999999.000,1.000,0.000,66,9,5,2,68,14,71,11,0.9705882352941176,0.6428571428571429,0.35714285714285715,0.9295774647887324,0.9146341463414634,0.08536585365853655
"G[0,0](srr >= 0.071 & tte >= -0.884)
",0.494,0.109,-0.436,1.000,0.000,66,9,5,2,68,14,71,11,0.9705882352941176,0.6428571428571429,0.35714285714285715,0.9295774647887324,0.9146341463414634,0.08536585365853655
"G[0,1](death <= 0.246 & TROPONIN_I >= 0.020)
",0.000,9999999.000,9999999.000,1.000,0.000,68,6,8,0,68,14,76,6,1.0,0.42857142857142855,0.5714285714285714,0.8947368421052632,0.9024390243902439,0.09756097560975607
"G[0,0](Mort >= 0.022 -> y = 0.410)
",0.866,0.022,-0.406,1.000,0.000,68,6,8,0,68,14,76,6,1.0,0.42857142857142855,0.5714285714285714,0.8947368421052632,0.9024390243902439,0.09756097560975607
"G[0,1](death >= 0.045 -> lds >= 1.725)
",0.000,9999999.000,9999999.000,1.000,0.000,68,6,8,0,68,14,76,6,1.0,0.42857142857142855,0.5714285714285714,0.8947368421052632,0.9024390243902439,0.09756097560975607
"G[0,1](lds <= 2.992 & tte >= -0.251)
",0.000,9999999.000,9999999.000,1.000,0.000,63,10,4,5,68,14,67,15,0.9264705882352942,0.7142857142857143,0.2857142857142857,0.9402985074626866,0.8902439024390244,0.1097560975609756
"G[1,1](direct <= 0.248 | edrk >= 16.591)
",0.243,1.095,0.353,1.000,0.000,68,5,9,0,68,14,77,5,1.0,0.35714285714285715,0.6428571428571429,0.8831168831168831,0.8902439024390244,0.1097560975609756
