Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,1](direct <= 0.581 & Mort <= 0.909)
",0.000,9999999.000,9999999.000,1.000,0.000,10,14,0,0,10,14,10,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"G[0,1](n_evts > 0.559 -> y = 0.558)
",0.000,9999999.000,9999999.000,1.000,0.000,10,14,0,0,10,14,10,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"F[0,1](direct <= 0.469 -> n_evts >= 0.268)
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,14,0,0,10,14,10,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((dfa <= 0.718) U[0,1] (TROPONIN_I >= 0.023))
",0.000,-9999999.000,-9999999.000,0.000,1.000,9,14,0,1,10,14,9,15,0.9,1.0,0.0,1.0,0.9583333333333334,0.04166666666666663,-1
"F[0,1](ICU_Pt_Days <= 4.832 -> y >= 0.093)
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,13,1,0,10,14,11,13,1.0,0.9285714285714286,0.07142857142857142,0.9090909090909091,0.9583333333333334,0.04166666666666663,-1
"((af <= 0.459) U[0,1] (TROPONIN_I >= 0.035))
",0.000,-9999999.000,-9999999.000,0.000,1.000,9,14,0,1,10,14,9,15,0.9,1.0,0.0,1.0,0.9583333333333334,0.04166666666666663,-1
"G[0,1](cosen <= -1.345 -> TROPONIN_I <= 0.050)
",0.000,9999999.000,9999999.000,1.000,0.000,9,13,1,1,10,14,10,14,0.9,0.9285714285714286,0.07142857142857142,0.9,0.9166666666666666,0.08333333333333337,1
"((ICU_Pt_Days >= 1.054) U[0,1] (LOS >= 3.807))
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,12,2,0,10,14,12,12,1.0,0.8571428571428571,0.14285714285714285,0.8333333333333334,0.9166666666666666,0.08333333333333337,-1
"G[0,1](s2_edrk >= -0.003 -> y <= 0.442)
",0.000,9999999.000,9999999.000,1.000,0.000,10,11,3,0,10,14,13,11,1.0,0.7857142857142857,0.21428571428571427,0.7692307692307693,0.875,0.125,1
"((LOS <= 7.018) U[0,1] (n_edrk <= 0.801))
",0.000,-9999999.000,-9999999.000,0.000,1.000,8,13,1,2,10,14,9,15,0.8,0.9285714285714286,0.07142857142857142,0.8888888888888888,0.875,0.125,-1
"G[0,1](ICU_Pt_Days <= 3.141 & SpO2 <= 99.574)
",0.000,9999999.000,9999999.000,1.000,0.000,10,11,3,0,10,14,13,11,1.0,0.7857142857142857,0.21428571428571427,0.7692307692307693,0.875,0.125,1
"F[0,1]((af <= 0.175 | AF <= 0.057) & cosen >= -2.250)
",0.000,-9999999.000,-9999999.000,0.000,1.000,8,13,1,2,10,14,9,15,0.8,0.9285714285714286,0.07142857142857142,0.8888888888888888,0.875,0.125,-1
"((hr <= 95.119) U[0,1] (y >= 0.344))
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,11,3,0,10,14,13,11,1.0,0.7857142857142857,0.21428571428571427,0.7692307692307693,0.875,0.125,-1
"((SpO2 <= 96.127) U[0,1] (y >= 0.143))
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,11,3,0,10,14,13,11,1.0,0.7857142857142857,0.21428571428571427,0.7692307692307693,0.875,0.125,-1
"((af <= 0.280) U[0,1] (y >= 0.189))
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,11,3,0,10,14,13,11,1.0,0.7857142857142857,0.21428571428571427,0.7692307692307693,0.875,0.125,-1
