Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"F[0,1](n_evts >= 0.015 | tte <= -0.072)
",0.000,-9999999.000,-9999999.000,0.000,1.000,120,14,0,0,120,14,120,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[0,1](Mort >= 0.048 | y >= 0.051)
",0.000,-9999999.000,-9999999.000,0.000,1.000,120,14,0,0,120,14,120,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"G[0,0](n_evts <= 0.609 & y <= 0.700)
",2.449,0.609,-0.249,1.000,0.000,120,13,1,0,120,14,121,13,1.0,0.9285714285714286,0.07142857142857142,0.9917355371900827,0.9925373134328358,0.007462686567164201,1
"F[0,1](cosen <= -1.851 -> n_evts >= 0.077)
",0.000,-9999999.000,-9999999.000,0.000,1.000,118,14,0,2,120,14,118,16,0.9833333333333333,1.0,0.0,1.0,0.9850746268656716,0.014925373134328401,-1
"((edrk >= 13.399) U[0,1] (LOS >= 3.177))
",0.000,-9999999.000,-9999999.000,0.000,1.000,120,12,2,0,120,14,122,12,1.0,0.8571428571428571,0.14285714285714285,0.9836065573770492,0.9850746268656716,0.014925373134328401,-1
"((LOS >= 2.676) U[0,1] (tte <= -0.043))
",0.000,-9999999.000,-9999999.000,0.000,1.000,120,12,2,0,120,14,122,12,1.0,0.8571428571428571,0.14285714285714285,0.9836065573770492,0.9850746268656716,0.014925373134328401,-1
"G[0,1](ICU_Pt_Days <= 1.185 & s24_edrk <= 0.003)
",0.000,9999999.000,9999999.000,1.000,0.000,120,12,2,0,120,14,122,12,1.0,0.8571428571428571,0.14285714285714285,0.9836065573770492,0.9850746268656716,0.014925373134328401,1
"F[1,1](n_evts >= 0.023 & Temp >= 36.479)
",-0.537,-0.046,0.307,0.000,1.000,120,12,2,0,120,14,122,12,1.0,0.8571428571428571,0.14285714285714285,0.9836065573770492,0.9850746268656716,0.014925373134328401,-1
"F[0,0](af <= 0.399 -> tte <= -0.033)
",0.788,-0.399,-1.550,0.000,1.000,120,11,3,0,120,14,123,11,1.0,0.7857142857142857,0.21428571428571427,0.975609756097561,0.9776119402985075,0.02238805970149249,-1
"F[0,1](hr >= 83.981 & LOS >= 3.195)
",0.000,-9999999.000,-9999999.000,0.000,1.000,120,10,4,0,120,14,124,10,1.0,0.7142857142857143,0.2857142857142857,0.967741935483871,0.9701492537313433,0.02985074626865669,-1
"G[0,1](ICU_Pt_Days <= 3.199 & s24_hr >= -0.002)
",0.000,9999999.000,9999999.000,1.000,0.000,120,10,4,0,120,14,124,10,1.0,0.7142857142857143,0.2857142857142857,0.967741935483871,0.9701492537313433,0.02985074626865669,1
"((cosen <= -1.616) U[0,1] (tte <= -0.094))
",0.000,-9999999.000,-9999999.000,0.000,1.000,120,10,4,0,120,14,124,10,1.0,0.7142857142857143,0.2857142857142857,0.967741935483871,0.9701492537313433,0.02985074626865669,-1
"((n_evts >= 0.050) U[1,1] (s2_edrk <= 0.001))
",-3208.765,0.002,0.950,0.000,1.000,120,9,5,0,120,14,125,9,1.0,0.6428571428571429,0.35714285714285715,0.96,0.9626865671641791,0.03731343283582089,-1
"((lds >= 0.326) U[0,1] (O2_Flow >= 2.086))
",0.000,-9999999.000,-9999999.000,0.000,1.000,120,8,6,0,120,14,126,8,1.0,0.5714285714285714,0.42857142857142855,0.9523809523809523,0.9552238805970149,0.04477611940298509,-1
"G[0,1](Glasgow_Coma_Scale_Total >= 14.220 -> tte >= -0.254)
",0.000,9999999.000,9999999.000,1.000,0.000,120,8,6,0,120,14,126,8,1.0,0.5714285714285714,0.42857142857142855,0.9523809523809523,0.9552238805970149,0.04477611940298509,1
"G[1,1](direct <= 0.864 | s8_edrk <= 0.000)
",1.581,0.864,0.247,1.000,0.000,120,7,7,0,120,14,127,7,1.0,0.5,0.5,0.9448818897637795,0.9477611940298507,0.052238805970149294,1
"G[0,0](ICU_Pt_Days <= 4.006 & Resp <= 20.285)
",0.531,2.359,0.634,1.000,0.000,120,7,7,0,120,14,127,7,1.0,0.5,0.5,0.9448818897637795,0.9477611940298507,0.052238805970149294,1
"((cosen <= -1.620) U[0,0] (O2_Flow >= 2.047))
",-0.308,0.678,1.080,0.000,1.000,120,6,8,0,120,14,128,6,1.0,0.42857142857142855,0.5714285714285714,0.9375,0.9402985074626866,0.05970149253731338,-1
"((MET >= 0.005) U[0,0] (O2_Flow >= 2.046))
",-0.517,-0.005,0.703,0.000,1.000,120,6,8,0,120,14,128,6,1.0,0.42857142857142855,0.5714285714285714,0.9375,0.9402985074626866,0.05970149253731338,-1
"F[0,1](direct >= 0.015 & n_edrk >= 0.531)
",0.000,-9999999.000,-9999999.000,0.000,1.000,120,6,8,0,120,14,128,6,1.0,0.42857142857142855,0.5714285714285714,0.9375,0.9402985074626866,0.05970149253731338,-1
"G[0,1](edrk <= 19.306 & Glasgow_Coma_Scale_Total >= 14.834)
",0.000,9999999.000,9999999.000,1.000,0.000,120,6,8,0,120,14,128,6,1.0,0.42857142857142855,0.5714285714285714,0.9375,0.9402985074626866,0.05970149253731338,1
"G[0,1](LOS <= 3.882 | n_edrk <= 0.790)
",0.000,9999999.000,9999999.000,1.000,0.000,120,6,8,0,120,14,128,6,1.0,0.42857142857142855,0.5714285714285714,0.9375,0.9402985074626866,0.05970149253731338,1
"G[0,1](s2_edrk >= -0.008 -> srr <= 0.075)
",0.000,9999999.000,9999999.000,1.000,0.000,118,7,7,2,120,14,125,9,0.9833333333333333,0.5,0.5,0.944,0.9328358208955224,0.06716417910447758,1
"F[0,0](direct >= 0.046 & lds >= 0.743)
",-0.509,-0.083,0.190,0.000,1.000,120,5,9,0,120,14,129,5,1.0,0.35714285714285715,0.6428571428571429,0.9302325581395349,0.9328358208955224,0.06716417910447758,-1
"((cosen <= -1.178) U[0,0] (Glasgow_Coma_Scale_Total <= 14.978))
",0.553,1.120,0.974,0.000,1.000,120,4,10,0,120,14,130,4,1.0,0.2857142857142857,0.7142857142857143,0.9230769230769231,0.9253731343283582,0.07462686567164178,-1
"F[1,1](Mort >= 0.018 & SBP >= 99.536)
",0.372,-0.018,-1.806,0.000,1.000,120,4,10,0,120,14,130,4,1.0,0.2857142857142857,0.7142857142857143,0.9230769230769231,0.9253731343283582,0.07462686567164178,-1
"G[1,1](edrk >= 13.797 | y <= 0.187)
",-0.232,1.537,3.804,1.000,0.000,120,4,10,0,120,14,130,4,1.0,0.2857142857142857,0.7142857142857143,0.9230769230769231,0.9253731343283582,0.07462686567164178,1
"G[0,1](Resp <= 19.923 | y <= 0.242)
",0.000,9999999.000,9999999.000,1.000,0.000,120,4,10,0,120,14,130,4,1.0,0.2857142857142857,0.7142857142857143,0.9230769230769231,0.9253731343283582,0.07462686567164178,1
"G[1,1](dfa >= 0.591 | y <= 0.837)
",2.211,0.840,0.103,1.000,0.000,120,4,10,0,120,14,130,4,1.0,0.2857142857142857,0.7142857142857143,0.9230769230769231,0.9253731343283582,0.07462686567164178,1
"F[1,1](death >= 0.002 & SBP <= 151.016)
",-0.485,-2.398,0.283,0.000,1.000,120,4,10,0,120,14,130,4,1.0,0.2857142857142857,0.7142857142857143,0.9230769230769231,0.9253731343283582,0.07462686567164178,-1
"((Glasgow_Coma_Scale_Total <= 14.993) U[1,2] (s24_edrk <= 0.004))
",0.000,-9999999.000,-9999999.000,0.000,1.000,120,4,10,0,120,14,130,4,1.0,0.2857142857142857,0.7142857142857143,0.9230769230769231,0.9253731343283582,0.07462686567164178,-1
"((death >= 0.029) U[1,2] (s24_edrk <= 0.003))
",0.000,-9999999.000,-9999999.000,0.000,1.000,120,4,9,1,121,13,129,5,0.9917355371900827,0.3076923076923077,0.6923076923076923,0.9302325581395349,0.9253731343283582,0.07462686567164178,-1
"G[1,1](s24_hr >= -0.001 -> SBP >= 108.231)
",-1.553,-36.202,-8.373,1.000,0.000,120,3,11,0,120,14,131,3,1.0,0.21428571428571427,0.7857142857142857,0.916030534351145,0.917910447761194,0.08208955223880599,1
"G[0,1](Mort >= 0.003 -> Pulse <= 93.086)
",0.000,9999999.000,9999999.000,1.000,0.000,120,3,11,0,120,14,131,3,1.0,0.21428571428571427,0.7857142857142857,0.916030534351145,0.917910447761194,0.08208955223880599,1
"G[0,1](MET >= 0.007 -> n_evts <= 0.884)
",0.000,9999999.000,9999999.000,1.000,0.000,120,3,11,0,120,14,131,3,1.0,0.21428571428571427,0.7857142857142857,0.916030534351145,0.917910447761194,0.08208955223880599,1
"((death >= 0.030) U[1,2] (LOS >= 2.983))
",0.000,-9999999.000,-9999999.000,0.000,1.000,120,3,9,2,122,12,129,5,0.9836065573770492,0.25,0.75,0.9302325581395349,0.917910447761194,0.08208955223880599,-1
"((death >= 0.001) U[1,2] (edrk <= 23.075))
",0.000,-9999999.000,-9999999.000,0.000,1.000,120,3,9,2,122,12,129,5,0.9836065573770492,0.25,0.75,0.9302325581395349,0.917910447761194,0.08208955223880599,-1
"F[0,1](AF >= 0.003 & s8_edrk <= 0.002)
",0.000,-9999999.000,-9999999.000,0.000,1.000,120,3,11,0,120,14,131,3,1.0,0.21428571428571427,0.7857142857142857,0.916030534351145,0.917910447761194,0.08208955223880599,-1
"G[1,1](death <= 0.626 -> Mort <= 0.452)
",-0.632,-0.626,-0.341,1.000,0.000,120,3,11,0,120,14,131,3,1.0,0.21428571428571427,0.7857142857142857,0.916030534351145,0.917910447761194,0.08208955223880599,1
"G[0,1](dfa <= 1.587 -> MET <= 0.361)
",0.000,9999999.000,9999999.000,1.000,0.000,120,3,11,0,120,14,131,3,1.0,0.21428571428571427,0.7857142857142857,0.916030534351145,0.917910447761194,0.08208955223880599,1
"G[0,1](PARTIAL_THROMBOPLASTIN_TIME >= 31.800 -> Temp >= 36.035)
",0.000,9999999.000,9999999.000,1.000,0.000,120,3,11,0,120,14,131,3,1.0,0.21428571428571427,0.7857142857142857,0.916030534351145,0.917910447761194,0.08208955223880599,1
"G[0,1](lds <= 1.296 -> Temp >= 36.044)
",0.000,9999999.000,9999999.000,1.000,0.000,120,3,11,0,120,14,131,3,1.0,0.21428571428571427,0.7857142857142857,0.916030534351145,0.917910447761194,0.08208955223880599,1
"F[0,0](MET >= 0.012 & s24_hr >= -0.001)
",-0.408,-0.012,-0.010,0.000,1.000,120,2,12,0,120,14,132,2,1.0,0.14285714285714285,0.8571428571428571,0.9090909090909091,0.9104477611940298,0.08955223880597019,-1
"((MET >= 0.012) U[1,1] (tte <= -0.079))
",-0.935,-0.012,1.068,0.000,1.000,120,2,12,0,120,14,132,2,1.0,0.14285714285714285,0.8571428571428571,0.9090909090909091,0.9104477611940298,0.08955223880597019,-1
"F[0,0](Mort >= 0.022 & s8_hr >= -0.000)
",-0.866,-0.022,-0.013,0.000,1.000,120,2,12,0,120,14,132,2,1.0,0.14285714285714285,0.8571428571428571,0.9090909090909091,0.9104477611940298,0.08955223880597019,-1
"((O2_Flow >= 2.054) U[1,2] (s2_hr <= 0.003))
",0.000,-9999999.000,-9999999.000,0.000,1.000,116,6,8,4,120,14,124,10,0.9666666666666667,0.42857142857142855,0.5714285714285714,0.9354838709677419,0.9104477611940298,0.08955223880597019,-1
"G[1,1](AF >= 0.007 -> MET >= 0.014)
",0.786,0.007,-0.278,1.000,0.000,120,2,12,0,120,14,132,2,1.0,0.14285714285714285,0.8571428571428571,0.9090909090909091,0.9104477611940298,0.08955223880597019,1
"G[1,1](MET <= 0.931 -> SpO2 >= 89.189)
",0.341,-6.069,-7.526,1.000,0.000,120,2,12,0,120,14,132,2,1.0,0.14285714285714285,0.8571428571428571,0.9090909090909091,0.9104477611940298,0.08955223880597019,1
"G[1,1](s24_edrk <= 0.002 | srr <= 0.113)
",0.628,0.074,0.046,1.000,0.000,120,2,12,0,120,14,132,2,1.0,0.14285714285714285,0.8571428571428571,0.9090909090909091,0.9104477611940298,0.08955223880597019,1
"G[1,1](s24_hr <= 8.575548626858518e-05 -> SpO2 >= 86.908)
",0.450,-8.342,-10.325,1.000,0.000,120,2,12,0,120,14,132,2,1.0,0.14285714285714285,0.8571428571428571,0.9090909090909091,0.9104477611940298,0.08955223880597019,1
"G[0,1](lds >= 1.087 | n_evts <= 0.308)
",0.000,9999999.000,9999999.000,1.000,0.000,120,2,12,0,120,14,132,2,1.0,0.14285714285714285,0.8571428571428571,0.9090909090909091,0.9104477611940298,0.08955223880597019,1
"G[0,1](Glasgow_Coma_Scale_Total >= 14.065 | SBP <= 169.113)
",0.000,9999999.000,9999999.000,1.000,0.000,120,2,12,0,120,14,132,2,1.0,0.14285714285714285,0.8571428571428571,0.9090909090909091,0.9104477611940298,0.08955223880597019,1
"G[0,1](direct <= 0.752 -> hr <= 114.711)
",0.000,9999999.000,9999999.000,1.000,0.000,119,3,11,1,120,14,130,4,0.9916666666666667,0.21428571428571427,0.7857142857142857,0.9153846153846154,0.9104477611940298,0.08955223880597019,1
"G[0,0](cosen <= -1.478 & lds <= 1.954)
",0.557,0.612,0.328,1.000,0.000,120,2,12,0,120,14,132,2,1.0,0.14285714285714285,0.8571428571428571,0.9090909090909091,0.9104477611940298,0.08955223880597019,1
"F[0,1](af >= 0.002 & Resp >= 16.551)
",0.000,-9999999.000,-9999999.000,0.000,1.000,120,2,12,0,120,14,132,2,1.0,0.14285714285714285,0.8571428571428571,0.9090909090909091,0.9104477611940298,0.08955223880597019,-1
"((n_evts >= 0.091) U[1,2] (Pulse <= 100.358))
",0.000,-9999999.000,-9999999.000,0.000,1.000,109,12,0,13,122,12,109,25,0.8934426229508197,1.0,0.0,1.0,0.9029850746268657,0.09701492537313428,-1
"G[1,1](n_evts >= 0.018 -> s24_edrk <= 0.003)
",4191.266,-0.003,-0.982,1.000,0.000,120,1,13,0,120,14,133,1,1.0,0.07142857142857142,0.9285714285714286,0.9022556390977443,0.9029850746268657,0.09701492537313428,1
