Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,1](n_evts >= 0.025 -> TROPONIN_I >= 0.107)
",0.000,9999999.000,9999999.000,1.000,0.000,29,14,0,0,29,14,29,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"((direct >= 0.105) U[0,1] (n_evts >= 0.050))
",0.000,-9999999.000,-9999999.000,0.000,1.000,29,14,0,0,29,14,29,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[0,0](n_edrk <= 0.821 | n_evts >= 0.146)
",-116.720,-0.144,0.854,0.000,1.000,28,14,0,1,29,14,28,15,0.9655172413793104,1.0,0.0,1.0,0.9767441860465116,0.023255813953488413,-1
"((hr >= 75.742) U[0,1] (ICU_Pt_Days >= 0.087))
",0.000,-9999999.000,-9999999.000,0.000,1.000,29,12,2,0,29,14,31,12,1.0,0.8571428571428571,0.14285714285714285,0.9354838709677419,0.9534883720930233,0.046511627906976716,-1
"((af <= 0.393) U[0,1] (LOS >= 2.757))
",0.000,-9999999.000,-9999999.000,0.000,1.000,29,12,2,0,29,14,31,12,1.0,0.8571428571428571,0.14285714285714285,0.9354838709677419,0.9534883720930233,0.046511627906976716,-1
"((lds >= 0.798) U[0,1] (TROPONIN_I <= 0.149))
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,14,0,2,29,14,27,16,0.9310344827586207,1.0,0.0,1.0,0.9534883720930233,0.046511627906976716,-1
"G[0,0](s2_edrk >= -0.003 -> TROPONIN_I >= 0.106)
",-3.127,-0.041,-0.003,1.000,0.000,27,14,0,2,29,14,27,16,0.9310344827586207,1.0,0.0,1.0,0.9534883720930233,0.046511627906976716,1
"G[0,1](cosen <= -1.002 & lds <= 1.074)
",0.000,9999999.000,9999999.000,1.000,0.000,26,14,0,3,29,14,26,17,0.896551724137931,1.0,0.0,1.0,0.9302325581395349,0.06976744186046513,1
"((TROPONIN_I >= 0.060) U[1,1] (tte <= -0.007))
",-0.629,0.090,0.883,0.000,1.000,29,11,3,0,29,14,32,11,1.0,0.7857142857142857,0.21428571428571427,0.90625,0.9302325581395349,0.06976744186046513,-1
"((srr <= 0.173) U[1,1] (tte <= -0.044))
",-0.608,0.098,0.879,0.000,1.000,29,11,3,0,29,14,32,11,1.0,0.7857142857142857,0.21428571428571427,0.90625,0.9302325581395349,0.06976744186046513,-1
"G[0,0](MET >= 0.010 | TROPONIN_I >= 0.098)
",-0.232,0.048,0.133,1.000,0.000,27,12,2,2,29,14,29,14,0.9310344827586207,0.8571428571428571,0.14285714285714285,0.9310344827586207,0.9069767441860465,0.09302325581395354,1
"F[1,1](ICU_Pt_Days >= 0.008 & SpO2 >= 88.721)
",-0.526,-0.008,1.461,0.000,1.000,29,10,4,0,29,14,33,10,1.0,0.7142857142857143,0.2857142857142857,0.8787878787878788,0.9069767441860465,0.09302325581395354,-1
"((direct <= 0.607) U[0,1] (n_edrk <= 0.839))
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,12,2,2,29,14,29,14,0.9310344827586207,0.8571428571428571,0.14285714285714285,0.9310344827586207,0.9069767441860465,0.09302325581395354,-1
"F[0,0](Resp >= 17.401 -> tte <= -0.208)
",-0.432,-3.599,-1.597,0.000,1.000,29,9,5,0,29,14,34,9,1.0,0.6428571428571429,0.35714285714285715,0.8529411764705882,0.8837209302325582,0.11627906976744184,-1
"((dfa <= 1.052) U[0,0] (tte <= -0.268))
",-0.509,0.238,0.897,0.000,1.000,29,9,5,0,29,14,34,9,1.0,0.6428571428571429,0.35714285714285715,0.8529411764705882,0.8837209302325582,0.11627906976744184,-1
"G[0,1](death <= 0.249 & SpO2 <= 96.846)
",0.000,9999999.000,9999999.000,1.000,0.000,29,9,5,0,29,14,34,9,1.0,0.6428571428571429,0.35714285714285715,0.8529411764705882,0.8837209302325582,0.11627906976744184,1
"G[0,0](n_evts <= 0.625 | y <= 0.966)
",1.581,0.966,0.252,1.000,0.000,29,9,5,0,29,14,34,9,1.0,0.6428571428571429,0.35714285714285715,0.8529411764705882,0.8837209302325582,0.11627906976744184,1
"((tte <= -0.190) U[0,1] (y >= 0.200))
",0.000,-9999999.000,-9999999.000,0.000,1.000,29,9,5,0,29,14,34,9,1.0,0.6428571428571429,0.35714285714285715,0.8529411764705882,0.8837209302325582,0.11627906976744184,-1
"((s8_edrk >= -0.004) U[0,1] (y >= 0.151))
",0.000,-9999999.000,-9999999.000,0.000,1.000,29,9,5,0,29,14,34,9,1.0,0.6428571428571429,0.35714285714285715,0.8529411764705882,0.8837209302325582,0.11627906976744184,-1
"((cosen <= -1.086) U[1,1] (TROPONIN_I <= 0.133))
",-0.792,0.633,1.009,0.000,1.000,28,10,4,1,29,14,32,11,0.9655172413793104,0.7142857142857143,0.2857142857142857,0.875,0.8837209302325582,0.11627906976744184,-1
"F[1,1](LOS <= 5.895 -> y >= 0.156)
",-3.149,-4.895,-1.738,0.000,1.000,29,9,5,0,29,14,34,9,1.0,0.6428571428571429,0.35714285714285715,0.8529411764705882,0.8837209302325582,0.11627906976744184,-1
"F[0,0](ICU_Pt_Days >= 0.337 & O2_Flow <= 4.750)
",-0.717,-0.337,0.843,0.000,1.000,29,9,5,0,29,14,34,9,1.0,0.6428571428571429,0.35714285714285715,0.8529411764705882,0.8837209302325582,0.11627906976744184,-1
"G[0,1](SpO2 >= 92.407 & Temp <= 36.779)
",0.000,9999999.000,9999999.000,1.000,0.000,29,8,6,0,29,14,35,8,1.0,0.5714285714285714,0.42857142857142855,0.8285714285714286,0.8604651162790697,0.13953488372093026,1
"G[1,1](ICU_Pt_Days >= 1.050 -> MET >= 0.041)
",0.986,0.041,-1.812,1.000,0.000,29,8,6,0,29,14,35,8,1.0,0.5714285714285714,0.42857142857142855,0.8285714285714286,0.8604651162790697,0.13953488372093026,1
"((s8_hr <= 0.000) U[1,1] (tte <= -0.153))
",-0.627,0.001,0.776,0.000,1.000,29,7,7,0,29,14,36,7,1.0,0.5,0.5,0.8055555555555556,0.8372093023255814,0.16279069767441856,-1
"((hr >= 68.039) U[0,1] (O2_Flow >= 2.237))
",0.000,-9999999.000,-9999999.000,0.000,1.000,29,7,7,0,29,14,36,7,1.0,0.5,0.5,0.8055555555555556,0.8372093023255814,0.16279069767441856,-1
"F[0,0](s2_hr <= 0.003 -> y >= 0.054)
",1.575,-0.003,-0.677,0.000,1.000,27,9,5,2,29,14,32,11,0.9310344827586207,0.6428571428571429,0.35714285714285715,0.84375,0.8372093023255814,0.16279069767441856,-1
"F[0,1](death <= 0.546 -> Mort >= 0.016)
",0.000,-9999999.000,-9999999.000,0.000,1.000,29,7,7,0,29,14,36,7,1.0,0.5,0.5,0.8055555555555556,0.8372093023255814,0.16279069767441856,-1
"((n_evts >= 0.312) U[1,1] (O2_Flow >= 2.106))
",-1.293,-0.106,1.491,0.000,1.000,29,7,7,0,29,14,36,7,1.0,0.5,0.5,0.8055555555555556,0.8372093023255814,0.16279069767441856,-1
"F[1,1](edrk <= 19.795 & tte <= -0.094)
",0.105,-0.246,-0.698,0.000,1.000,29,7,7,0,29,14,36,7,1.0,0.5,0.5,0.8055555555555556,0.8372093023255814,0.16279069767441856,-1
"((edrk >= 11.117) U[1,1] (O2_Flow >= 2.378))
",0.017,6.745,6.616,0.000,1.000,29,7,7,0,29,14,36,7,1.0,0.5,0.5,0.8055555555555556,0.8372093023255814,0.16279069767441856,-1
"((lds >= 0.313) U[0,1] (O2_Flow >= 2.219))
",0.000,-9999999.000,-9999999.000,0.000,1.000,29,7,7,0,29,14,36,7,1.0,0.5,0.5,0.8055555555555556,0.8372093023255814,0.16279069767441856,-1
"G[0,0](Mort >= 0.083 | n_evts <= 0.429)
",0.169,0.429,0.345,1.000,0.000,29,7,7,0,29,14,36,7,1.0,0.5,0.5,0.8055555555555556,0.8372093023255814,0.16279069767441856,1
"F[0,1](MET <= 0.788 -> Mort >= 0.149)
",0.000,-9999999.000,-9999999.000,0.000,1.000,29,7,7,0,29,14,36,7,1.0,0.5,0.5,0.8055555555555556,0.8372093023255814,0.16279069767441856,-1
"G[0,0](MET <= 0.872 -> n_edrk >= 0.423)
",-0.408,-0.872,-0.730,1.000,0.000,29,6,8,0,29,14,37,6,1.0,0.42857142857142855,0.5714285714285714,0.7837837837837838,0.813953488372093,0.18604651162790697,1
"((O2_Flow >= 2.253) U[1,1] (s8_hr >= -0.002))
",-0.715,0.002,1.035,0.000,1.000,29,5,9,0,29,14,38,5,1.0,0.35714285714285715,0.6428571428571429,0.7631578947368421,0.7906976744186046,0.2093023255813954,-1
"((direct >= 0.028) U[1,1] (s2_edrk <= 0.001))
",-1.161,0.001,0.557,0.000,1.000,29,5,9,0,29,14,38,5,1.0,0.35714285714285715,0.6428571428571429,0.7631578947368421,0.7906976744186046,0.2093023255813954,-1
"G[0,1](s8_hr <= 0.001 & srr >= 0.031)
",0.000,9999999.000,9999999.000,1.000,0.000,29,5,9,0,29,14,38,5,1.0,0.35714285714285715,0.6428571428571429,0.7631578947368421,0.7906976744186046,0.2093023255813954,1
"G[1,1](direct <= 0.763 | ICU_Pt_Days <= 1.477)
",1.755,1.477,0.498,1.000,0.000,29,5,9,0,29,14,38,5,1.0,0.35714285714285715,0.6428571428571429,0.7631578947368421,0.7906976744186046,0.2093023255813954,1
"G[0,1](edrk >= 14.216 | LOS <= 7.524)
",0.000,9999999.000,9999999.000,1.000,0.000,29,5,9,0,29,14,38,5,1.0,0.35714285714285715,0.6428571428571429,0.7631578947368421,0.7906976744186046,0.2093023255813954,1
"G[1,1](O2_Flow <= 5.994 -> SpO2 <= 96.855)
",0.223,-3.994,-4.668,1.000,0.000,29,5,9,0,29,14,38,5,1.0,0.35714285714285715,0.6428571428571429,0.7631578947368421,0.7906976744186046,0.2093023255813954,1
"G[0,1](hr >= 74.320 -> Resp >= 16.637)
",0.000,9999999.000,9999999.000,1.000,0.000,29,4,10,0,29,14,39,4,1.0,0.2857142857142857,0.7142857142857143,0.7435897435897436,0.7674418604651163,0.2325581395348837,1
