Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"F[1,1](LOS >= 0.005 & s2_edrk >= -0.001)
",-4.554,-0.005,0.002,0.000,1.000,20,14,0,0,20,14,20,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((dfa >= 0.571) U[0,1] (LOS >= 0.899))
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,14,0,0,20,14,20,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((edrk >= 12.027) U[1,1] (n_evts >= 0.026))
",0.057,3.039,2.832,0.000,1.000,20,13,1,0,20,14,21,13,1.0,0.9285714285714286,0.07142857142857142,0.9523809523809523,0.9705882352941176,0.02941176470588236,-1
"G[0,1](CREATININE <= 1.100 & ICU_Pt_Days <= 1.836)
",0.000,9999999.000,9999999.000,1.000,0.000,20,12,2,0,20,14,22,12,1.0,0.8571428571428571,0.14285714285714285,0.9090909090909091,0.9411764705882353,0.05882352941176472,1
"G[0,1](edrk >= 12.250 & LOS <= 3.367)
",0.000,9999999.000,9999999.000,1.000,0.000,20,12,2,0,20,14,22,12,1.0,0.8571428571428571,0.14285714285714285,0.9090909090909091,0.9411764705882353,0.05882352941176472,1
"F[0,1](edrk <= 18.083 -> n_edrk <= 0.896)
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,13,1,1,20,14,20,14,0.95,0.9285714285714286,0.07142857142857142,0.95,0.9411764705882353,0.05882352941176472,-1
"((s2_hr >= -0.003) U[0,1] (tte <= -0.050))
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,12,2,0,20,14,22,12,1.0,0.8571428571428571,0.14285714285714285,0.9090909090909091,0.9411764705882353,0.05882352941176472,-1
"F[0,0](AF <= 0.200 -> ICU_Pt_Days >= 0.379)
",1.955,-0.200,-3.561,0.000,1.000,20,11,3,0,20,14,23,11,1.0,0.7857142857142857,0.21428571428571427,0.8695652173913043,0.9117647058823529,0.08823529411764708,-1
"((LOS <= 9.577) U[0,1] (y >= 0.174))
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,11,3,0,20,14,23,11,1.0,0.7857142857142857,0.21428571428571427,0.8695652173913043,0.9117647058823529,0.08823529411764708,-1
"((edrk <= 18.816) U[0,1] (y >= 0.198))
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,11,3,0,20,14,23,11,1.0,0.7857142857142857,0.21428571428571427,0.8695652173913043,0.9117647058823529,0.08823529411764708,-1
"G[0,1](lds >= 0.300 -> y <= 0.398)
",0.000,9999999.000,9999999.000,1.000,0.000,20,11,3,0,20,14,23,11,1.0,0.7857142857142857,0.21428571428571427,0.8695652173913043,0.9117647058823529,0.08823529411764708,1
"G[0,1](Mort <= 0.508 & s8_hr <= 0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,20,10,4,0,20,14,24,10,1.0,0.7142857142857143,0.2857142857142857,0.8333333333333334,0.8823529411764706,0.11764705882352944,1
"((ALBUMIN <= 3.200) U[0,1] (hr >= 73.744))
",0.000,-9999999.000,-9999999.000,0.000,1.000,16,14,0,4,20,14,16,18,0.8,1.0,0.0,1.0,0.8823529411764706,0.11764705882352944,-1
"((LOS <= 10.666) U[1,1] (n_edrk <= 0.978))
",3.310,10.666,2.135,0.000,1.000,19,11,3,1,20,14,22,12,0.95,0.7857142857142857,0.21428571428571427,0.8636363636363636,0.8823529411764706,0.11764705882352944,-1
"((LOS <= 11.517) U[0,1] (SpO2 <= 96.818))
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,10,4,0,20,14,24,10,1.0,0.7142857142857143,0.2857142857142857,0.8333333333333334,0.8823529411764706,0.11764705882352944,-1
"((ICU_Pt_Days >= 0.046) U[0,0] (lds >= 0.827))
",-2.197,-0.025,3.893,0.000,1.000,19,11,3,1,20,14,22,12,0.95,0.7857142857142857,0.21428571428571427,0.8636363636363636,0.8823529411764706,0.11764705882352944,-1
"G[0,1](hr <= 90.606 & Pulse <= 109.001)
",0.000,9999999.000,9999999.000,1.000,0.000,20,9,5,0,20,14,25,9,1.0,0.6428571428571429,0.35714285714285715,0.8,0.8529411764705882,0.1470588235294118,1
"G[0,1](SpO2 <= 99.090 -> y <= 0.493)
",0.000,9999999.000,9999999.000,1.000,0.000,20,9,5,0,20,14,25,9,1.0,0.6428571428571429,0.35714285714285715,0.8,0.8529411764705882,0.1470588235294118,1
"F[0,0](ICU_Pt_Days >= 0.627 & SBP <= 145.923)
",0.442,-0.627,-8.612,0.000,1.000,20,9,5,0,20,14,25,9,1.0,0.6428571428571429,0.35714285714285715,0.8,0.8529411764705882,0.1470588235294118,-1
"((lds >= 0.409) U[0,0] (n_edrk <= 0.849))
",-1.050,0.062,0.836,0.000,1.000,19,10,4,1,20,14,23,11,0.95,0.7142857142857143,0.2857142857142857,0.8260869565217391,0.8529411764705882,0.1470588235294118,-1
"((Resp <= 18.642) U[0,0] (tte <= -0.213))
",-0.881,0.642,2.465,0.000,1.000,20,9,5,0,20,14,25,9,1.0,0.6428571428571429,0.35714285714285715,0.8,0.8529411764705882,0.1470588235294118,-1
"((n_evts >= 0.297) U[1,2] (Temp <= 37.073))
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,8,1,5,25,9,21,13,0.8,0.8888888888888888,0.1111111111111111,0.9523809523809523,0.8235294117647058,0.17647058823529416,-1
"((ICU_Pt_Days <= 3.833) U[0,1] (O2_Flow >= 2.072))
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,8,6,0,20,14,26,8,1.0,0.5714285714285714,0.42857142857142855,0.7692307692307693,0.8235294117647058,0.17647058823529416,-1
"G[0,1](Pulse >= 71.596 & SpO2 <= 97.905)
",0.000,9999999.000,9999999.000,1.000,0.000,20,8,6,0,20,14,26,8,1.0,0.5714285714285714,0.42857142857142855,0.7692307692307693,0.8235294117647058,0.17647058823529416,1
"F[1,1](cosen <= -1.359 -> O2_Flow >= 2.143)
",0.240,-0.718,-1.138,0.000,1.000,20,7,7,0,20,14,27,7,1.0,0.5,0.5,0.7407407407407407,0.7941176470588235,0.20588235294117652,-1
"((MET <= 0.356) U[1,1] (y >= 0.089))
",-1.581,0.356,0.753,0.000,1.000,20,7,7,0,20,14,27,7,1.0,0.5,0.5,0.7407407407407407,0.7941176470588235,0.20588235294117652,-1
"G[0,0](hr <= 94.838 & PROTIME_INR >= 1.200)
",0.847,-0.000,-7.918,1.000,0.000,20,7,7,0,20,14,27,7,1.0,0.5,0.5,0.7407407407407407,0.7941176470588235,0.20588235294117652,1
"G[0,0](lds <= 2.176 & Pulse <= 84.166)
",1.135,1.720,-11.958,1.000,0.000,20,7,7,0,20,14,27,7,1.0,0.5,0.5,0.7407407407407407,0.7941176470588235,0.20588235294117652,1
"((Mort >= 0.126) U[1,2] (s2_edrk >= -0.005))
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,6,8,0,20,14,28,6,1.0,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.7647058823529411,0.23529411764705888,-1
"G[0,0](s8_edrk <= 0.000 & s8_hr >= -0.004)
",-0.052,0.000,0.000,1.000,0.000,17,9,5,3,20,14,22,12,0.85,0.6428571428571429,0.35714285714285715,0.7727272727272727,0.7647058823529411,0.23529411764705888,1
"G[0,1](s24_hr <= 0.001 -> Temp <= 37.173)
",0.000,9999999.000,9999999.000,1.000,0.000,20,6,8,0,20,14,28,6,1.0,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.7647058823529411,0.23529411764705888,1
"G[0,0](MET <= 0.781 & O2_Flow <= 2.512)
",0.980,0.512,-1.203,1.000,0.000,20,6,8,0,20,14,28,6,1.0,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.7647058823529411,0.23529411764705888,1
"G[0,1](dfa >= 0.536 -> n_edrk >= 0.512)
",0.000,9999999.000,9999999.000,1.000,0.000,19,6,8,1,20,14,27,7,0.95,0.42857142857142855,0.5714285714285714,0.7037037037037037,0.7352941176470589,0.2647058823529411,1
"G[0,0](LOS <= 9.145 & Resp <= 21.562)
",0.731,3.562,0.979,1.000,0.000,20,5,9,0,20,14,29,5,1.0,0.35714285714285715,0.6428571428571429,0.6896551724137931,0.7352941176470589,0.2647058823529411,1
"G[0,1](s8_hr >= -0.002 -> srr <= 0.079)
",0.000,9999999.000,9999999.000,1.000,0.000,18,7,7,2,20,14,25,9,0.9,0.5,0.5,0.72,0.7352941176470589,0.2647058823529411,1
"((direct >= 0.184) U[1,1] (n_edrk <= 0.795))
",-2.214,-0.167,0.674,0.000,1.000,20,5,9,0,20,14,29,5,1.0,0.35714285714285715,0.6428571428571429,0.6896551724137931,0.7352941176470589,0.2647058823529411,-1
"((death >= 0.091) U[1,1] (SpO2 >= 88.716))
",0.408,8.284,7.569,0.000,1.000,20,4,10,0,20,14,30,4,1.0,0.2857142857142857,0.7142857142857143,0.6666666666666666,0.7058823529411765,0.2941176470588235,-1
"((Pulse >= 74.670) U[1,2] (s24_hr <= 0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,12,12,2,8,20,14,14,20,0.6,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.7058823529411765,0.2941176470588235,-1
"G[0,1](cosen <= -1.085 & HEMOGLOBIN <= 10.200)
",0.000,9999999.000,9999999.000,1.000,0.000,20,4,10,0,20,14,30,4,1.0,0.2857142857142857,0.7142857142857143,0.6666666666666666,0.7058823529411765,0.2941176470588235,1
"G[1,1](s24_hr >= -0.001 & y <= 0.542)
",1.566,-0.000,-0.327,1.000,0.000,15,9,5,5,20,14,20,14,0.75,0.6428571428571429,0.35714285714285715,0.75,0.7058823529411765,0.2941176470588235,1
"G[0,0](Pulse > 73.794 -> y = 0.759)
",1.128,-1.227,-20.211,1.000,0.000,12,12,2,8,20,14,14,20,0.6,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.7058823529411765,0.2941176470588235,1
