Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"F[0,0](MET <= 0.769 -> n_evts >= 0.182)
",217477525621778.500,-0.769,-0.818,0.000,1.000,28,14,0,0,28,14,28,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((Mort <= 0.273) U[0,1] (n_evts >= 0.052))
",0.000,-9999999.000,-9999999.000,0.000,1.000,28,14,0,0,28,14,28,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((af <= 0.203) U[0,1] (n_evts >= 0.197))
",0.000,-9999999.000,-9999999.000,0.000,1.000,28,14,0,0,28,14,28,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((af <= 0.067) U[0,1] (ICU_Pt_Days >= 0.251))
",0.000,-9999999.000,-9999999.000,0.000,1.000,28,12,2,0,28,14,30,12,1.0,0.8571428571428571,0.14285714285714285,0.9333333333333333,0.9523809523809523,0.04761904761904767,-1
"F[0,1](LOS >= 2.511 & Resp >= 16.719)
",0.000,-9999999.000,-9999999.000,0.000,1.000,28,12,2,0,28,14,30,12,1.0,0.8571428571428571,0.14285714285714285,0.9333333333333333,0.9523809523809523,0.04761904761904767,-1
"((n_evts >= 0.138) U[1,2] (SBP <= 148.020))
",0.000,-9999999.000,-9999999.000,0.000,1.000,28,12,0,2,30,12,28,14,0.9333333333333333,1.0,0.0,1.0,0.9523809523809523,0.04761904761904767,-1
"((dfa <= 0.951) U[0,1] (ICU_Pt_Days >= 0.252))
",0.000,-9999999.000,-9999999.000,0.000,1.000,28,12,2,0,28,14,30,12,1.0,0.8571428571428571,0.14285714285714285,0.9333333333333333,0.9523809523809523,0.04761904761904767,-1
"((Glasgow_Coma_Scale_Total >= 14.429) U[0,0] (ICU_Pt_Days >= 0.037))
",-1.442,0.571,3.336,0.000,1.000,28,12,2,0,28,14,30,12,1.0,0.8571428571428571,0.14285714285714285,0.9333333333333333,0.9523809523809523,0.04761904761904767,-1
"F[1,1](death <= 0.925 -> y >= 0.122)
",-0.430,-0.925,-0.776,0.000,1.000,28,11,3,0,28,14,31,11,1.0,0.7857142857142857,0.21428571428571427,0.9032258064516129,0.9285714285714286,0.0714285714285714,-1
"F[1,1](n_edrk <= 0.839 & s2_edrk <= 0.003)
",-2.429,-0.160,-0.028,0.000,1.000,28,10,4,0,28,14,32,10,1.0,0.7142857142857143,0.2857142857142857,0.875,0.9047619047619048,0.09523809523809523,-1
"G[0,1](n_edrk <= 0.909 -> tte >= -0.675)
",0.000,9999999.000,9999999.000,1.000,0.000,28,9,5,0,28,14,33,9,1.0,0.6428571428571429,0.35714285714285715,0.8484848484848485,0.8809523809523809,0.11904761904761907,1
"F[0,1](MET >= 0.035 | y >= 0.117)
",0.000,-9999999.000,-9999999.000,0.000,1.000,28,9,5,0,28,14,33,9,1.0,0.6428571428571429,0.35714285714285715,0.8484848484848485,0.8809523809523809,0.11904761904761907,-1
