Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[1,1](ALBUMIN >= 3.200 & n_evts <= 0.831)
",0.169,0.000,-0.169,1.000,0.000,19,14,0,0,19,14,19,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"((Mort <= 0.731) U[0,0] (n_evts >= 0.053))
",-1947595691427518.000,0.731,0.947,0.000,1.000,19,14,0,0,19,14,19,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[0,1](MET >= 0.026 | n_evts >= 0.252)
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,14,0,0,19,14,19,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[0,0](n_evts >= 0.414 & OXYGEN_SATURATION <= 94.700)
",-0.414,-0.414,-0.000,0.000,1.000,19,14,0,0,19,14,19,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"G[1,1](Glasgow_Coma_Scale_Total <= 14.485 & s24_hr <= 0.000)
",1.159,0.002,-0.294,1.000,0.000,19,14,0,0,19,14,19,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"F[0,1](Glasgow_Coma_Scale_Total < 14.729 -> y = 0.393)
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,12,2,0,19,14,21,12,1.0,0.8571428571428571,0.14285714285714285,0.9047619047619048,0.9393939393939394,0.06060606060606055,-1
"((dfa >= 0.418) U[0,1] (Glasgow_Coma_Scale_Total >= 14.006))
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,12,2,0,19,14,21,12,1.0,0.8571428571428571,0.14285714285714285,0.9047619047619048,0.9393939393939394,0.06060606060606055,-1
"((death >= 0.076) U[0,1] (Glasgow_Coma_Scale_Total >= 14.022))
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,12,2,0,19,14,21,12,1.0,0.8571428571428571,0.14285714285714285,0.9047619047619048,0.9393939393939394,0.06060606060606055,-1
"F[0,1](af <= 0.096 -> n_edrk <= 0.870)
",0.000,-9999999.000,-9999999.000,0.000,1.000,17,14,0,2,19,14,17,16,0.8947368421052632,1.0,0.0,1.0,0.9393939393939394,0.06060606060606055,-1
"G[0,1](Mort <= 0.656 & s8_hr <= 0.000)
",0.000,9999999.000,9999999.000,1.000,0.000,18,12,2,1,19,14,20,13,0.9473684210526315,0.8571428571428571,0.14285714285714285,0.9,0.9090909090909091,0.09090909090909094,1
"F[0,1](n_edrk <= 0.875 & s2_hr <= 0.001)
",0.000,-9999999.000,-9999999.000,0.000,1.000,17,12,2,2,19,14,19,14,0.8947368421052632,0.8571428571428571,0.14285714285714285,0.8947368421052632,0.8787878787878788,0.12121212121212122,-1
"F[1,1](ICU_Pt_Days >= 0.255 | srr >= 0.034)
",-1.246,-0.010,2.496,0.000,1.000,17,12,2,2,19,14,19,14,0.8947368421052632,0.8571428571428571,0.14285714285714285,0.8947368421052632,0.8787878787878788,0.12121212121212122,-1
