Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"((n_evts >= 0.109) U[1,1] (SBP <= 141.545))
",-0.674,20.192,38.687,0.000,1.000,35,13,1,0,35,14,36,13,1.0,0.9285714285714286,0.07142857142857142,0.9722222222222222,0.9795918367346939,0.020408163265306145,-1
"F[0,1](AF <= 0.229 & LOS >= 1.904)
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,13,1,0,35,14,36,13,1.0,0.9285714285714286,0.07142857142857142,0.9722222222222222,0.9795918367346939,0.020408163265306145,-1
"((death <= 0.487) U[0,1] (ICU_Pt_Days >= 0.245))
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,13,1,0,35,14,36,13,1.0,0.9285714285714286,0.07142857142857142,0.9722222222222222,0.9795918367346939,0.020408163265306145,-1
"F[0,1](ICU_Pt_Days >= 0.712 & n_evts >= 0.274)
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,13,1,0,35,14,36,13,1.0,0.9285714285714286,0.07142857142857142,0.9722222222222222,0.9795918367346939,0.020408163265306145,-1
"G[1,1](dfa >= 0.437 & lds <= 1.104)
",1.566,0.359,-0.371,1.000,0.000,33,14,0,2,35,14,33,16,0.9428571428571428,1.0,0.0,1.0,0.9591836734693877,0.04081632653061229,1
"F[0,1](Pulse <= 96.081 -> tte <= -0.055)
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,12,2,0,35,14,37,12,1.0,0.8571428571428571,0.14285714285714285,0.9459459459459459,0.9591836734693877,0.04081632653061229,-1
"F[0,1](MET <= 0.326 -> y >= 0.132)
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,11,3,0,35,14,38,11,1.0,0.7857142857142857,0.21428571428571427,0.9210526315789473,0.9387755102040817,0.061224489795918324,-1
"((Temp <= 36.992) U[0,1] (y >= 0.154))
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,11,3,0,35,14,38,11,1.0,0.7857142857142857,0.21428571428571427,0.9210526315789473,0.9387755102040817,0.061224489795918324,-1
"((hr <= 88.449) U[0,1] (tte <= -0.174))
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,10,4,0,35,14,39,10,1.0,0.7142857142857143,0.2857142857142857,0.8974358974358975,0.9183673469387755,0.08163265306122447,-1
"((ICU_Pt_Days <= 1.800) U[0,0] (tte <= -0.238))
",0.626,1.800,1.013,0.000,1.000,35,9,5,0,35,14,40,9,1.0,0.6428571428571429,0.35714285714285715,0.875,0.8979591836734694,0.10204081632653061,-1
"F[1,1](s24_edrk <= 0.003 & y >= 0.029)
",-0.632,-0.029,-0.020,0.000,1.000,35,9,5,0,35,14,40,9,1.0,0.6428571428571429,0.35714285714285715,0.875,0.8979591836734694,0.10204081632653061,-1
"F[1,1](dfa >= 0.405 -> direct >= 0.122)
",-0.167,-0.511,-0.437,0.000,1.000,35,9,5,0,35,14,40,9,1.0,0.6428571428571429,0.35714285714285715,0.875,0.8979591836734694,0.10204081632653061,-1
"((cosen >= -2.247) U[0,0] (y >= 0.179))
",-0.241,0.211,0.379,0.000,1.000,35,9,5,0,35,14,40,9,1.0,0.6428571428571429,0.35714285714285715,0.875,0.8979591836734694,0.10204081632653061,-1
"((dfa >= 0.434) U[0,1] (Mort >= 0.068))
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,9,5,0,35,14,40,9,1.0,0.6428571428571429,0.35714285714285715,0.875,0.8979591836734694,0.10204081632653061,-1
"((ICU_Pt_Days <= 3.601) U[0,1] (Mort >= 0.118))
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,9,5,0,35,14,40,9,1.0,0.6428571428571429,0.35714285714285715,0.875,0.8979591836734694,0.10204081632653061,-1
"G[1,1](ICU_Pt_Days >= 0.453 -> y <= 0.489)
",0.999,-0.489,-2.388,1.000,0.000,35,9,5,0,35,14,40,9,1.0,0.6428571428571429,0.35714285714285715,0.875,0.8979591836734694,0.10204081632653061,1
"G[0,1](ICU_Pt_Days <= 3.111 & s8_hr >= -0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,34,10,4,1,35,14,38,11,0.9714285714285714,0.7142857142857143,0.2857142857142857,0.8947368421052632,0.8979591836734694,0.10204081632653061,1
"((Glasgow_Coma_Scale_Total <= 14.994) U[0,1] (O2_Flow >= 2.067))
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,8,6,0,35,14,41,8,1.0,0.5714285714285714,0.42857142857142855,0.8536585365853658,0.8775510204081632,0.12244897959183676,-1
"((direct <= 0.251) U[0,1] (O2_Flow >= 2.095))
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,8,6,0,35,14,41,8,1.0,0.5714285714285714,0.42857142857142855,0.8536585365853658,0.8775510204081632,0.12244897959183676,-1
"G[1,1](srr <= 0.198 & y <= 0.473)
",0.715,0.152,-0.081,1.000,0.000,34,9,5,1,35,14,39,10,0.9714285714285714,0.6428571428571429,0.35714285714285715,0.8717948717948718,0.8775510204081632,0.12244897959183676,1
"((n_edrk <= 0.832) U[1,2] (s24_edrk <= 0.003))
",0.000,-9999999.000,-9999999.000,0.000,1.000,34,9,4,2,36,13,38,11,0.9444444444444444,0.6923076923076923,0.3076923076923077,0.8947368421052632,0.8775510204081632,0.12244897959183676,-1
"F[1,1](direct >= 0.099 & LOS >= 1.452)
",-1.418,-0.452,0.044,0.000,1.000,35,7,7,0,35,14,42,7,1.0,0.5,0.5,0.8333333333333334,0.8571428571428571,0.1428571428571429,-1
"F[1,1](LOS <= 7.680 -> SpO2 <= 97.971)
",0.053,-6.680,-6.888,0.000,1.000,30,12,2,5,35,14,32,17,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.9375,0.8571428571428571,0.1428571428571429,-1
"G[1,1](hr <= 88.238 | lds <= 1.020)
",0.461,8.114,4.281,1.000,0.000,35,7,7,0,35,14,42,7,1.0,0.5,0.5,0.8333333333333334,0.8571428571428571,0.1428571428571429,1
"G[0,0](direct >= 0.052 -> n_evts <= 0.528)
",-0.148,-0.528,-0.460,1.000,0.000,35,7,7,0,35,14,42,7,1.0,0.5,0.5,0.8333333333333334,0.8571428571428571,0.1428571428571429,1
"((O2_Flow >= 2.133) U[1,1] (s8_edrk <= 0.004))
",-0.922,0.004,1.640,0.000,1.000,35,6,8,0,35,14,43,6,1.0,0.42857142857142855,0.5714285714285714,0.813953488372093,0.8367346938775511,0.16326530612244894,-1
"((O2_Flow >= 2.183) U[1,1] (SpO2 <= 99.920))
",-0.964,1.744,7.492,0.000,1.000,35,6,8,0,35,14,43,6,1.0,0.42857142857142855,0.5714285714285714,0.813953488372093,0.8367346938775511,0.16326530612244894,-1
"F[0,1](Mort >= 0.100 & n_edrk >= 0.294)
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,6,8,0,35,14,43,6,1.0,0.42857142857142855,0.5714285714285714,0.813953488372093,0.8367346938775511,0.16326530612244894,-1
"F[1,1](hr <= 85.560 -> ICU_Pt_Days >= 0.301)
",-0.445,-5.675,-2.457,0.000,1.000,27,14,0,8,35,14,27,22,0.7714285714285715,1.0,0.0,1.0,0.8367346938775511,0.16326530612244894,-1
"((dfa >= 0.569) U[0,0] (n_edrk <= 0.965))
",-0.666,0.321,0.620,0.000,1.000,29,12,2,6,35,14,31,18,0.8285714285714286,0.8571428571428571,0.14285714285714285,0.9354838709677419,0.8367346938775511,0.16326530612244894,-1
"((ICU_Pt_Days >= 0.462) U[1,2] (lds <= 1.705))
",0.000,-9999999.000,-9999999.000,0.000,1.000,34,7,3,5,39,10,37,12,0.8717948717948718,0.7,0.3,0.918918918918919,0.8367346938775511,0.16326530612244894,-1
"F[0,1](SpO2 <= 97.784 & Temp >= 36.663)
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,5,9,0,35,14,44,5,1.0,0.35714285714285715,0.6428571428571429,0.7954545454545454,0.8163265306122449,0.18367346938775508,-1
"((ALBUMIN <= 3.200) U[0,1] (SpO2 <= 97.307))
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,10,4,5,35,14,34,15,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.8823529411764706,0.8163265306122449,0.18367346938775508,-1
"F[0,1](O2_Flow >= 2.099 & Temp >= 36.133)
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,5,9,0,35,14,44,5,1.0,0.35714285714285715,0.6428571428571429,0.7954545454545454,0.8163265306122449,0.18367346938775508,-1
"((Mort <= 0.559) U[1,1] (tte <= -0.264))
",-0.308,0.559,1.067,0.000,1.000,35,5,9,0,35,14,44,5,1.0,0.35714285714285715,0.6428571428571429,0.7954545454545454,0.8163265306122449,0.18367346938775508,-1
"((cosen >= -2.028) U[0,1] (Glasgow_Coma_Scale_Total <= 14.956))
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,5,9,0,35,14,44,5,1.0,0.35714285714285715,0.6428571428571429,0.7954545454545454,0.8163265306122449,0.18367346938775508,-1
"G[0,0](ICU_Pt_Days <= 0.921 | s24_hr >= -0.000)
",1.581,0.921,0.263,1.000,0.000,35,5,9,0,35,14,44,5,1.0,0.35714285714285715,0.6428571428571429,0.7954545454545454,0.8163265306122449,0.18367346938775508,1
"G[0,1](edrk >= 12.773 | s2_edrk <= 0.000)
",0.000,9999999.000,9999999.000,1.000,0.000,35,5,9,0,35,14,44,5,1.0,0.35714285714285715,0.6428571428571429,0.7954545454545454,0.8163265306122449,0.18367346938775508,1
"G[1,1](AF <= 0.434 & tte >= -0.965)
",0.655,0.434,-0.553,1.000,0.000,35,4,10,0,35,14,45,4,1.0,0.2857142857142857,0.7142857142857143,0.7777777777777778,0.7959183673469388,0.20408163265306123,1
"((Pulse >= 78.857) U[1,2] (TOTAL_PROTEIN <= 6.300))
",0.000,-9999999.000,-9999999.000,0.000,1.000,28,11,3,7,35,14,31,18,0.8,0.7857142857142857,0.21428571428571427,0.9032258064516129,0.7959183673469388,0.20408163265306123,-1
"G[1,1](death <= 0.853 -> srr <= 0.054)
",-0.866,-0.853,-0.482,1.000,0.000,32,7,7,3,35,14,39,10,0.9142857142857143,0.5,0.5,0.8205128205128205,0.7959183673469388,0.20408163265306123,1
"G[0,0](LOS <= 3.941 | O2_Flow <= 4.667)
",0.970,2.941,1.278,1.000,0.000,35,4,10,0,35,14,45,4,1.0,0.2857142857142857,0.7142857142857143,0.7777777777777778,0.7959183673469388,0.20408163265306123,1
"G[0,1](cosen <= -1.358 -> Pulse <= 92.024)
",0.000,9999999.000,9999999.000,1.000,0.000,35,4,10,0,35,14,45,4,1.0,0.2857142857142857,0.7142857142857143,0.7777777777777778,0.7959183673469388,0.20408163265306123,1
