Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"((edrk <= 35.787) U[0,1] (n_edrk <= 0.951))
",0.000,-9999999.000,-9999999.000,0.000,1.000,18,14,0,1,19,14,18,15,0.9473684210526315,1.0,0.0,1.0,0.9696969696969697,0.030303030303030276,-1
"F[0,1](n_edrk <= 0.963 & s24_edrk >= -0.006)
",0.000,-9999999.000,-9999999.000,0.000,1.000,18,14,0,1,19,14,18,15,0.9473684210526315,1.0,0.0,1.0,0.9696969696969697,0.030303030303030276,-1
"F[1,1](LOS >= 2.609 | Pulse <= 109.068)
",-2.544,-1.423,23.114,0.000,1.000,18,12,2,1,19,14,20,13,0.9473684210526315,0.8571428571428571,0.14285714285714285,0.9,0.9090909090909091,0.09090909090909094,-1
"G[0,1](n_edrk >= 0.574 & SBP <= 154.821)
",0.000,9999999.000,9999999.000,1.000,0.000,18,12,2,1,19,14,20,13,0.9473684210526315,0.8571428571428571,0.14285714285714285,0.9,0.9090909090909091,0.09090909090909094,1
"((n_edrk <= 0.771) U[0,1] (s24_hr >= -0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,15,14,0,4,19,14,15,18,0.7894736842105263,1.0,0.0,1.0,0.8787878787878788,0.12121212121212122,-1
"F[0,1](ICU_Pt_Days >= 0.197 & Temp >= 35.839)
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,10,4,0,19,14,23,10,1.0,0.7142857142857143,0.2857142857142857,0.8260869565217391,0.8787878787878788,0.12121212121212122,-1
"G[0,0](Resp <= 19.511 -> y = 0.427)
",1.012,0.427,-0.618,1.000,0.000,18,11,3,1,19,14,21,12,0.9473684210526315,0.7857142857142857,0.21428571428571427,0.8571428571428571,0.8787878787878788,0.12121212121212122,1
"G[0,0](Resp >= 18.800 & Temp >= 35.653)
",0.550,1.008,0.287,1.000,0.000,18,11,3,1,19,14,21,12,0.9473684210526315,0.7857142857142857,0.21428571428571427,0.8571428571428571,0.8787878787878788,0.12121212121212122,1
"G[1,1](af <= 0.044 -> SpO2 <= 94.639)
",-0.158,-2.750,-1.643,1.000,0.000,19,10,4,0,19,14,23,10,1.0,0.7142857142857143,0.2857142857142857,0.8260869565217391,0.8787878787878788,0.12121212121212122,1
"F[1,1](LOS >= 2.927 & Temp <= 37.285)
",-5.110,-1.927,0.301,0.000,1.000,19,9,5,0,19,14,24,9,1.0,0.6428571428571429,0.35714285714285715,0.7916666666666666,0.8484848484848485,0.1515151515151515,-1
"((s2_hr <= 0.004) U[0,1] (tte <= -0.333))
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,9,5,0,19,14,24,9,1.0,0.6428571428571429,0.35714285714285715,0.7916666666666666,0.8484848484848485,0.1515151515151515,-1
"((SBP <= 156.008) U[0,0] (y >= 0.270))
",-0.756,32.008,37.294,0.000,1.000,19,9,5,0,19,14,24,9,1.0,0.6428571428571429,0.35714285714285715,0.7916666666666666,0.8484848484848485,0.1515151515151515,-1
"F[1,1](Glasgow_Coma_Scale_Total >= 14.651 -> Mort >= 0.044)
",0.348,-0.349,-0.466,0.000,1.000,19,9,5,0,19,14,24,9,1.0,0.6428571428571429,0.35714285714285715,0.7916666666666666,0.8484848484848485,0.1515151515151515,-1
"((s8_hr >= -0.001) U[0,1] (tte <= -0.385))
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,9,5,0,19,14,24,9,1.0,0.6428571428571429,0.35714285714285715,0.7916666666666666,0.8484848484848485,0.1515151515151515,-1
"G[0,0](s8_hr <= 0.001 & y <= 0.921)
",1.584,0.002,-0.056,1.000,0.000,19,9,5,0,19,14,24,9,1.0,0.6428571428571429,0.35714285714285715,0.7916666666666666,0.8484848484848485,0.1515151515151515,1
"((Resp <= 19.230) U[1,1] (tte >= -1.871))
",0.307,1.871,1.655,0.000,1.000,18,9,5,1,19,14,23,10,0.9473684210526315,0.6428571428571429,0.35714285714285715,0.782608695652174,0.8181818181818182,0.18181818181818177,-1
"((direct <= 0.274) U[0,0] (s2_hr >= -0.001))
",1.581,0.274,0.079,0.000,1.000,13,14,0,6,19,14,13,20,0.6842105263157895,1.0,0.0,1.0,0.8181818181818182,0.18181818181818177,-1
"((death >= 0.049) U[0,1] (Mort >= 0.159))
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,7,7,0,19,14,26,7,1.0,0.5,0.5,0.7307692307692307,0.7878787878787878,0.21212121212121215,-1
"((ICU_Pt_Days >= 0.814) U[1,1] (O2_Flow >= 2.033))
",-1.639,-0.033,3.012,0.000,1.000,19,7,7,0,19,14,26,7,1.0,0.5,0.5,0.7307692307692307,0.7878787878787878,0.21212121212121215,-1
"F[0,1](direct >= 0.065 & SBP <= 142.483)
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,7,7,0,19,14,26,7,1.0,0.5,0.5,0.7307692307692307,0.7878787878787878,0.21212121212121215,-1
"((hr <= 116.789) U[0,1] (srr <= 0.125))
",0.000,-9999999.000,-9999999.000,0.000,1.000,13,13,1,6,19,14,14,19,0.6842105263157895,0.9285714285714286,0.07142857142857142,0.9285714285714286,0.7878787878787878,0.21212121212121215,-1
"G[1,1](direct <= 0.568 -> n_evts <= 0.912)
",-2.744,-0.912,-0.100,1.000,0.000,19,7,7,0,19,14,26,7,1.0,0.5,0.5,0.7307692307692307,0.7878787878787878,0.21212121212121215,1
"((hr >= 87.444) U[1,1] (n_evts >= 0.128))
",-0.139,5.186,7.102,0.000,1.000,19,7,7,0,19,14,26,7,1.0,0.5,0.5,0.7307692307692307,0.7878787878787878,0.21212121212121215,-1
"((ICU_Pt_Days >= 0.705) U[0,0] (Mort >= 0.156))
",-2.005,-0.156,3.230,0.000,1.000,19,7,7,0,19,14,26,7,1.0,0.5,0.5,0.7307692307692307,0.7878787878787878,0.21212121212121215,-1
"G[0,1](direct >= 0.065 -> y = 0.165)
",0.000,9999999.000,9999999.000,1.000,0.000,19,7,7,0,19,14,26,7,1.0,0.5,0.5,0.7307692307692307,0.7878787878787878,0.21212121212121215,1
"G[1,1](Pulse >= 72.725 -> s8_hr <= -0.000)
",-2.355,-45.386,-14.379,1.000,0.000,19,6,8,0,19,14,27,6,1.0,0.42857142857142855,0.5714285714285714,0.7037037037037037,0.7575757575757576,0.24242424242424243,1
"G[0,1](dfa >= 0.354 -> edrk >= 21.207)
",0.000,9999999.000,9999999.000,1.000,0.000,13,12,2,6,19,14,15,18,0.6842105263157895,0.8571428571428571,0.14285714285714285,0.8666666666666667,0.7575757575757576,0.24242424242424243,1
"G[1,1](af <= 0.096 & direct <= 0.637)
",0.608,0.022,-0.232,1.000,0.000,18,7,7,1,19,14,25,8,0.9473684210526315,0.5,0.5,0.72,0.7575757575757576,0.24242424242424243,1
"((lds >= 0.752) U[1,2] (s24_edrk >= -0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,15,10,0,8,23,10,15,18,0.6521739130434783,1.0,0.0,1.0,0.7575757575757576,0.24242424242424243,-1
"F[0,0](s8_edrk <= 0.000 | s8_hr >= -0.001)
",-1.334,0.000,0.001,0.000,1.000,11,14,0,8,19,14,11,22,0.5789473684210527,1.0,0.0,1.0,0.7575757575757576,0.24242424242424243,-1
"((s2_hr >= -0.001) U[1,1] (SBP >= 109.770))
",-0.159,13.896,17.801,0.000,1.000,13,11,3,6,19,14,16,17,0.6842105263157895,0.7857142857142857,0.21428571428571427,0.8125,0.7272727272727273,0.2727272727272727,-1
"((O2_Flow >= 2.396) U[1,2] (Resp <= 20.028))
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,5,6,3,22,11,25,8,0.8636363636363636,0.45454545454545453,0.5454545454545454,0.76,0.7272727272727273,0.2727272727272727,-1
"G[1,1](direct >= 0.026 | LOS <= 3.573)
",4.172,2.573,0.688,1.000,0.000,19,5,9,0,19,14,28,5,1.0,0.35714285714285715,0.6428571428571429,0.6785714285714286,0.7272727272727273,0.2727272727272727,1
"F[1,1](s8_hr >= -0.002 -> srr <= 0.153)
",1.115,-0.020,-0.103,0.000,1.000,10,14,0,9,19,14,10,23,0.5263157894736842,1.0,0.0,1.0,0.7272727272727273,0.2727272727272727,-1
"((Mort >= 0.207) U[1,2] (s2_edrk >= -0.005))
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,5,7,2,21,12,26,7,0.9047619047619048,0.4166666666666667,0.5833333333333334,0.7307692307692307,0.7272727272727273,0.2727272727272727,-1
"F[0,1](Resp >= 15.138 & srr <= 0.111)
",0.000,-9999999.000,-9999999.000,0.000,1.000,14,9,5,5,19,14,19,14,0.7368421052631579,0.6428571428571429,0.35714285714285715,0.7368421052631579,0.696969696969697,0.303030303030303,-1
"G[0,0](ALBUMIN <= 3.200 & cosen <= -1.530)
",0.408,-0.000,-0.071,1.000,0.000,19,4,10,0,19,14,29,4,1.0,0.2857142857142857,0.7142857142857143,0.6551724137931034,0.696969696969697,0.303030303030303,1
"F[0,1](dfa >= 0.305 | tte <= -0.359)
",0.000,-9999999.000,-9999999.000,0.000,1.000,9,14,0,10,19,14,9,24,0.47368421052631576,1.0,0.0,1.0,0.696969696969697,0.303030303030303,-1
"F[1,1](hr >= 83.141 | Mort >= 0.185)
",-0.148,7.520,9.997,0.000,1.000,9,14,0,10,19,14,9,24,0.47368421052631576,1.0,0.0,1.0,0.696969696969697,0.303030303030303,-1
