Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"((edrk >= 16.120) U[0,1] (LOS >= 0.413))
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,14,0,0,30,14,30,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[1,1](LOS >= 0.083 | n_evts >= 0.110)
",-1.612,-0.083,6.631,0.000,1.000,30,14,0,0,30,14,30,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((dfa >= 0.405) U[0,1] (n_evts >= 0.080))
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,14,0,0,30,14,30,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((n_evts >= 0.011) U[1,2] (SBP <= 150.130))
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,13,1,0,30,14,31,13,1.0,0.9285714285714286,0.07142857142857142,0.967741935483871,0.9772727272727273,0.022727272727272707,-1
"((lds <= 1.731) U[1,1] (LOS >= 0.017))
",-1.336,0.493,6.697,0.000,1.000,30,12,2,0,30,14,32,12,1.0,0.8571428571428571,0.14285714285714285,0.9375,0.9545454545454546,0.045454545454545414,-1
"((LOS >= 1.496) U[1,1] (Pulse <= 101.715))
",0.587,22.182,12.941,0.000,1.000,30,12,2,0,30,14,32,12,1.0,0.8571428571428571,0.14285714285714285,0.9375,0.9545454545454546,0.045454545454545414,-1
"((ICU_Pt_Days <= 2.202) U[0,1] (tte <= -0.063))
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,12,2,0,30,14,32,12,1.0,0.8571428571428571,0.14285714285714285,0.9375,0.9545454545454546,0.045454545454545414,-1
"G[1,1](LOS <= 3.660 & s2_edrk >= -0.003)
",0.963,0.003,-3.528,1.000,0.000,29,12,2,1,30,14,31,13,0.9666666666666667,0.8571428571428571,0.14285714285714285,0.9354838709677419,0.9318181818181818,0.06818181818181823,1
"((AF <= 0.273) U[0,0] (ICU_Pt_Days >= 0.517))
",-1.595,0.273,3.024,0.000,1.000,30,11,3,0,30,14,33,11,1.0,0.7857142857142857,0.21428571428571427,0.9090909090909091,0.9318181818181818,0.06818181818181823,-1
"((n_evts >= 0.009) U[1,1] (srr <= 0.126))
",-97.131,0.078,0.991,0.000,1.000,30,11,3,0,30,14,33,11,1.0,0.7857142857142857,0.21428571428571427,0.9090909090909091,0.9318181818181818,0.06818181818181823,-1
"F[0,1](Temp <= 37.129 -> y >= 0.174)
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,11,3,0,30,14,33,11,1.0,0.7857142857142857,0.21428571428571427,0.9090909090909091,0.9318181818181818,0.06818181818181823,-1
"((s2_hr <= 0.001) U[0,1] (tte <= -0.149))
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,10,4,0,30,14,34,10,1.0,0.7142857142857143,0.2857142857142857,0.8823529411764706,0.9090909090909091,0.09090909090909094,-1
"F[0,0](LOS >= 0.560 & Temp <= 37.344)
",-1.323,-0.560,0.409,0.000,1.000,30,10,4,0,30,14,34,10,1.0,0.7142857142857143,0.2857142857142857,0.8823529411764706,0.9090909090909091,0.09090909090909094,-1
"((ICU_Pt_Days >= 0.285) U[1,2] (MET <= 0.690))
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,10,2,2,32,12,32,12,0.9375,0.8333333333333334,0.16666666666666666,0.9375,0.9090909090909091,0.09090909090909094,-1
"F[0,1](LOS >= 1.530 & Mort <= 0.279)
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,9,5,0,30,14,35,9,1.0,0.6428571428571429,0.35714285714285715,0.8571428571428571,0.8863636363636364,0.11363636363636365,-1
"((s2_hr >= -0.001) U[0,0] (y >= 0.062))
",-1.578,0.001,0.671,0.000,1.000,30,9,5,0,30,14,35,9,1.0,0.6428571428571429,0.35714285714285715,0.8571428571428571,0.8863636363636364,0.11363636363636365,-1
"((af <= 0.238) U[1,1] (y >= 0.189))
",-2.449,0.238,0.729,0.000,1.000,30,9,5,0,30,14,35,9,1.0,0.6428571428571429,0.35714285714285715,0.8571428571428571,0.8863636363636364,0.11363636363636365,-1
"((AF <= 0.252) U[0,0] (y >= 0.203))
",-1.581,0.252,0.642,0.000,1.000,30,9,5,0,30,14,35,9,1.0,0.6428571428571429,0.35714285714285715,0.8571428571428571,0.8863636363636364,0.11363636363636365,-1
"((s2_edrk <= 0.001) U[0,0] (y >= 0.013))
",-1.576,0.001,0.705,0.000,1.000,30,9,5,0,30,14,35,9,1.0,0.6428571428571429,0.35714285714285715,0.8571428571428571,0.8863636363636364,0.11363636363636365,-1
"((s2_edrk <= 0.003) U[1,1] (tte <= -0.106))
",-1.567,0.003,0.438,0.000,1.000,30,9,5,0,30,14,35,9,1.0,0.6428571428571429,0.35714285714285715,0.8571428571428571,0.8863636363636364,0.11363636363636365,-1
"G[0,1](edrk >= 12.388 -> ICU_Pt_Days <= 3.749)
",0.000,9999999.000,9999999.000,1.000,0.000,30,8,6,0,30,14,36,8,1.0,0.5714285714285714,0.42857142857142855,0.8333333333333334,0.8636363636363636,0.13636363636363635,1
"G[0,0](Glasgow_Coma_Scale_Total >= 14.496 & Mort <= 0.978)
",0.817,0.504,0.143,1.000,0.000,30,8,6,0,30,14,36,8,1.0,0.5714285714285714,0.42857142857142855,0.8333333333333334,0.8636363636363636,0.13636363636363635,1
"G[1,1](Mort <= 0.901 -> n_evts <= 0.330)
",-0.866,-0.901,-0.473,1.000,0.000,30,7,7,0,30,14,37,7,1.0,0.5,0.5,0.8108108108108109,0.8409090909090909,0.15909090909090906,1
"G[0,1](n_edrk <= 0.372 | SpO2 >= 95.130)
",0.000,9999999.000,9999999.000,1.000,0.000,30,6,8,0,30,14,38,6,1.0,0.42857142857142855,0.5714285714285714,0.7894736842105263,0.8181818181818182,0.18181818181818177,1
"((dfa >= 0.501) U[0,0] (O2_Flow >= 2.116))
",-0.411,0.247,0.707,0.000,1.000,30,6,8,0,30,14,38,6,1.0,0.42857142857142855,0.5714285714285714,0.7894736842105263,0.8181818181818182,0.18181818181818177,-1
"G[1,1](af >= 0.003 | Temp <= 36.981)
",-0.257,0.315,0.506,1.000,0.000,30,5,9,0,30,14,39,5,1.0,0.35714285714285715,0.6428571428571429,0.7692307692307693,0.7954545454545454,0.20454545454545459,1
"G[0,0](s8_edrk <= 0.003 & Temp <= 37.169)
",0.833,0.003,-0.091,1.000,0.000,30,5,9,0,30,14,39,5,1.0,0.35714285714285715,0.6428571428571429,0.7692307692307693,0.7954545454545454,0.20454545454545459,1
"G[0,1](SBP >= 87.926 -> srr <= 0.101)
",0.000,9999999.000,9999999.000,1.000,0.000,30,5,9,0,30,14,39,5,1.0,0.35714285714285715,0.6428571428571429,0.7692307692307693,0.7954545454545454,0.20454545454545459,1
"F[0,1](lds >= 0.572 -> Mort >= 0.054)
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,10,4,5,30,14,29,15,0.8333333333333334,0.7142857142857143,0.2857142857142857,0.8620689655172413,0.7954545454545454,0.20454545454545459,-1
"G[0,1](Glasgow_Coma_Scale_Total <= 14.961 | srr <= 0.080)
",0.000,9999999.000,9999999.000,1.000,0.000,30,5,9,0,30,14,39,5,1.0,0.35714285714285715,0.6428571428571429,0.7692307692307693,0.7954545454545454,0.20454545454545459,1
"((direct <= 0.907) U[1,1] (tte <= -0.047))
",0.776,0.907,0.687,0.000,1.000,30,5,9,0,30,14,39,5,1.0,0.35714285714285715,0.6428571428571429,0.7692307692307693,0.7954545454545454,0.20454545454545459,-1
"G[0,1](cosen >= -2.170 | y <= 0.724)
",0.000,9999999.000,9999999.000,1.000,0.000,30,5,9,0,30,14,39,5,1.0,0.35714285714285715,0.6428571428571429,0.7692307692307693,0.7954545454545454,0.20454545454545459,1
"G[0,1](dfa >= 0.638 | hr <= 108.626)
",0.000,9999999.000,9999999.000,1.000,0.000,30,5,9,0,30,14,39,5,1.0,0.35714285714285715,0.6428571428571429,0.7692307692307693,0.7954545454545454,0.20454545454545459,1
"G[1,1](MET >= 0.025 | Temp <= 37.029)
",-0.175,0.363,0.498,1.000,0.000,30,5,9,0,30,14,39,5,1.0,0.35714285714285715,0.6428571428571429,0.7692307692307693,0.7954545454545454,0.20454545454545459,1
"G[1,1](direct <= 0.978 & s24_edrk >= -0.001)
",1.010,0.001,-0.012,1.000,0.000,28,7,7,2,30,14,35,9,0.9333333333333333,0.5,0.5,0.8,0.7954545454545454,0.20454545454545459,1
"G[0,1](hr <= 100.879 & s8_hr >= -0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,29,5,9,1,30,14,38,6,0.9666666666666667,0.35714285714285715,0.6428571428571429,0.7631578947368421,0.7727272727272727,0.2272727272727273,1
"((death <= 0.158) U[0,1] (hr >= 78.787))
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,14,0,10,30,14,20,24,0.6666666666666666,1.0,0.0,1.0,0.7727272727272727,0.2272727272727273,-1
"F[0,1](cosen <= -1.680 -> MET >= 0.025)
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,4,10,0,30,14,40,4,1.0,0.2857142857142857,0.7142857142857143,0.75,0.7727272727272727,0.2272727272727273,-1
"((O2_Flow >= 2.061) U[1,2] (s2_hr >= -0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,28,6,8,2,30,14,36,8,0.9333333333333333,0.42857142857142855,0.5714285714285714,0.7777777777777778,0.7727272727272727,0.2272727272727273,-1
"F[0,1](s24_edrk < 0.002 -> y = 0.461)
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,4,10,0,30,14,40,4,1.0,0.2857142857142857,0.7142857142857143,0.75,0.7727272727272727,0.2272727272727273,-1
"F[0,1](Glasgow_Coma_Scale_Total <= 14.939 | hr >= 77.561)
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,14,0,10,30,14,20,24,0.6666666666666666,1.0,0.0,1.0,0.7727272727272727,0.2272727272727273,-1
"F[0,1](cosen >= -2.145 & CREATININE >= 1.100)
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,9,5,5,30,14,30,14,0.8333333333333334,0.6428571428571429,0.35714285714285715,0.8333333333333334,0.7727272727272727,0.2272727272727273,-1
"G[0,1](Glasgow_Coma_Scale_Total <= 14.982 -> SBP >= 98.961)
",0.000,9999999.000,9999999.000,1.000,0.000,30,3,11,0,30,14,41,3,1.0,0.21428571428571427,0.7857142857142857,0.7317073170731707,0.75,0.25,1
"((direct >= 0.046) U[1,1] (SpO2 <= 97.695))
",-0.380,0.946,1.520,0.000,1.000,30,3,11,0,30,14,41,3,1.0,0.21428571428571427,0.7857142857142857,0.7317073170731707,0.75,0.25,-1
"G[0,1](af >= 0.002 -> n_evts <= 0.956)
",0.000,9999999.000,9999999.000,1.000,0.000,30,2,12,0,30,14,42,2,1.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.7272727272727273,0.2727272727272727,1
"G[0,0](s2_edrk <= 0.002 & srr <= 0.127)
",0.007,0.002,0.002,1.000,0.000,30,2,12,0,30,14,42,2,1.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.7272727272727273,0.2727272727272727,1
"G[1,1](s2_edrk <= 0.003 -> Temp >= 36.288)
",0.287,-0.378,-0.557,1.000,0.000,30,2,12,0,30,14,42,2,1.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.7272727272727273,0.2727272727272727,1
"G[0,1](lds <= 1.396 -> SpO2 >= 91.052)
",0.000,9999999.000,9999999.000,1.000,0.000,30,2,12,0,30,14,42,2,1.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.7272727272727273,0.2727272727272727,1
"G[1,1](LACTIC_ACID >= 1.300 -> SpO2 >= 90.621)
",-0.062,-6.579,-6.379,1.000,0.000,30,2,12,0,30,14,42,2,1.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.7272727272727273,0.2727272727272727,1
"G[0,1](hr <= 110.785 -> Pulse <= 93.653)
",0.000,9999999.000,9999999.000,1.000,0.000,30,2,12,0,30,14,42,2,1.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.7272727272727273,0.2727272727272727,1
"F[0,0](AF >= 0.004 & lds <= 1.733)
",0.617,-0.004,-0.111,0.000,1.000,30,2,12,0,30,14,42,2,1.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.7272727272727273,0.2727272727272727,-1
"G[1,1](s8_edrk <= 0.002 | y >= 0.024)
",-2.436,0.002,0.836,1.000,0.000,30,2,12,0,30,14,42,2,1.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.7272727272727273,0.2727272727272727,1
"((MET >= 0.029) U[1,2] (s2_edrk <= 0.004))
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,2,12,0,30,14,42,2,1.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.7272727272727273,0.2727272727272727,-1
"G[0,0](ALBUMIN >= 3.200 -> Temp >= 35.749)
",-0.000,-0.917,-0.917,1.000,0.000,30,2,12,0,30,14,42,2,1.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.7272727272727273,0.2727272727272727,1
"G[1,1](Mort <= 0.519 | Pulse >= 70.484)
",-0.612,9.650,21.944,1.000,0.000,30,2,12,0,30,14,42,2,1.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.7272727272727273,0.2727272727272727,1
"G[0,1](n_edrk <= 0.629 -> Resp <= 21.556)
",0.000,9999999.000,9999999.000,1.000,0.000,29,3,11,1,30,14,40,4,0.9666666666666667,0.21428571428571427,0.7857142857142857,0.725,0.7272727272727273,0.2727272727272727,1
"((Glasgow_Coma_Scale_Total <= 14.939) U[0,1] (n_edrk >= 0.154))
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,13,1,11,30,14,20,24,0.6333333333333333,0.9285714285714286,0.07142857142857142,0.95,0.7272727272727273,0.2727272727272727,-1
