Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[1,1](lds >= 0.169 -> n_evts <= 0.174)
",1.082,-0.649,-1.368,1.000,0.000,328,14,0,0,328,14,328,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"((AF >= 0.001) U[0,0] (n_evts >= 0.016))
",-4542772577218860544.000,-0.001,0.984,0.000,1.000,328,14,0,0,328,14,328,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((MAGNESIUM >= 1.717) U[0,1] (n_evts >= 0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,328,14,0,0,328,14,328,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[0,1](MAGNESIUM >= 1.740 & PHOSPHORUS >= 2.058)
",0.000,-9999999.000,-9999999.000,0.000,1.000,326,14,0,2,328,14,326,16,0.9939024390243902,1.0,0.0,1.0,0.9941520467836257,0.005847953216374324,-1
"G[1,1](CHLORIDE >= 104.807 & Glasgow_Coma_Scale_Total >= 10.185)
",4.186,2.260,-2.807,1.000,0.000,324,14,0,4,328,14,324,18,0.9878048780487805,1.0,0.0,1.0,0.9883040935672515,0.011695906432748537,1
"((n_evts <= 0.732) U[0,0] (y >= 0.026))
",0.097,0.732,0.689,0.000,1.000,328,9,5,0,328,14,333,9,1.0,0.6428571428571429,0.35714285714285715,0.984984984984985,0.9853801169590644,0.014619883040935644,-1
"((LOS <= 11.106) U[0,1] (y >= 0.018))
",0.000,-9999999.000,-9999999.000,0.000,1.000,328,9,5,0,328,14,333,9,1.0,0.6428571428571429,0.35714285714285715,0.984984984984985,0.9853801169590644,0.014619883040935644,-1
"((af <= 0.487) U[0,0] (y >= 0.016))
",-1.581,0.487,0.842,0.000,1.000,328,9,5,0,328,14,333,9,1.0,0.6428571428571429,0.35714285714285715,0.984984984984985,0.9853801169590644,0.014619883040935644,-1
"F[0,0](CHLORIDE >= 103.768 -> y = 0.386)
",-2.996,-3.295,0.549,0.000,1.000,323,14,0,5,328,14,323,19,0.9847560975609756,1.0,0.0,1.0,0.9853801169590644,0.014619883040935644,-1
"G[0,1](PROTIME_INR <= 1.386 -> WHITE_BLOOD_CELL_COUNT >= 8.463)
",0.000,9999999.000,9999999.000,1.000,0.000,323,14,0,5,328,14,323,19,0.9847560975609756,1.0,0.0,1.0,0.9853801169590644,0.014619883040935644,1
"G[0,0](direct >= 0.018 -> y = 0.933)
",0.866,0.018,-0.411,1.000,0.000,328,7,7,0,328,14,335,7,1.0,0.5,0.5,0.9791044776119403,0.97953216374269,0.020467836257309968,1
"F[0,0](AF >= 0.001 | direct >= 0.004)
",-0.866,-0.001,0.426,0.000,1.000,328,7,7,0,328,14,335,7,1.0,0.5,0.5,0.9791044776119403,0.97953216374269,0.020467836257309968,-1
"G[0,1](HEMOGLOBIN >= 8.070 -> LOS >= 4.804)
",0.000,9999999.000,9999999.000,1.000,0.000,328,6,8,0,328,14,336,6,1.0,0.42857142857142855,0.5714285714285714,0.9761904761904762,0.9766081871345029,0.023391812865497075,1
"G[0,1](BLOOD_UREA_NITROGEN >= 24.165 | O2_Flow <= 4.564)
",0.000,9999999.000,9999999.000,1.000,0.000,328,5,9,0,328,14,337,5,1.0,0.35714285714285715,0.6428571428571429,0.973293768545994,0.9736842105263158,0.02631578947368418,1
"((LOS >= 3.290) U[1,1] (Mort >= 0.008))
",0.998,6.710,3.259,0.000,1.000,328,5,9,0,328,14,337,5,1.0,0.35714285714285715,0.6428571428571429,0.973293768545994,0.9736842105263158,0.02631578947368418,-1
"G[0,0](ALBUMIN <= 3.089 | n_edrk >= 0.807)
",1.769,0.218,-0.067,1.000,0.000,322,10,4,6,328,14,326,16,0.9817073170731707,0.7142857142857143,0.2857142857142857,0.9877300613496932,0.9707602339181286,0.0292397660818714,1
"((CREATININE <= 0.922) U[0,0] (death >= 0.005))
",-0.530,0.129,0.424,0.000,1.000,328,4,10,0,328,14,338,4,1.0,0.2857142857142857,0.7142857142857143,0.9704142011834319,0.9707602339181286,0.0292397660818714,-1
"((ALKALINE_PHOSPHATASE >= 70.257) U[1,1] (n_edrk <= 0.899))
",-0.652,14.660,20.743,0.000,1.000,321,10,4,7,328,14,325,17,0.9786585365853658,0.7142857142857143,0.2857142857142857,0.9876923076923076,0.9678362573099415,0.032163742690058506,-1
"F[0,1](cosen <= -1.435 -> y = 0.743)
",0.000,-9999999.000,-9999999.000,0.000,1.000,327,4,10,1,328,14,337,5,0.9969512195121951,0.2857142857142857,0.7142857142857143,0.9703264094955489,0.9678362573099415,0.032163742690058506,-1
"G[1,1](death <= 0.561 | s8_edrk >= -0.004)
",0.866,0.561,0.320,1.000,0.000,328,2,12,0,328,14,340,2,1.0,0.14285714285714285,0.8571428571428571,0.9647058823529412,0.9649122807017544,0.03508771929824561,1
"((LOS >= 3.721) U[0,1] (MET >= 0.004))
",0.000,-9999999.000,-9999999.000,0.000,1.000,328,2,12,0,328,14,340,2,1.0,0.14285714285714285,0.8571428571428571,0.9647058823529412,0.9649122807017544,0.03508771929824561,-1
"F[0,1](MET >= 0.003 & n_evts >= 0.022)
",0.000,-9999999.000,-9999999.000,0.000,1.000,328,2,12,0,328,14,340,2,1.0,0.14285714285714285,0.8571428571428571,0.9647058823529412,0.9649122807017544,0.03508771929824561,-1
"((direct >= 0.019) U[1,1] (ICU_Pt_Days <= 4.002))
",-0.676,1.002,1.850,0.000,1.000,328,2,12,0,328,14,340,2,1.0,0.14285714285714285,0.8571428571428571,0.9647058823529412,0.9649122807017544,0.03508771929824561,-1
"G[0,1](MET >= 0.005 -> y = 0.400)
",0.000,9999999.000,9999999.000,1.000,0.000,328,2,12,0,328,14,340,2,1.0,0.14285714285714285,0.8571428571428571,0.9647058823529412,0.9649122807017544,0.03508771929824561,1
"G[1,1](Pulse >= 60.148 -> Resp >= 12.731)
",1.157,-8.439,-30.995,1.000,0.000,328,2,12,0,328,14,340,2,1.0,0.14285714285714285,0.8571428571428571,0.9647058823529412,0.9649122807017544,0.03508771929824561,1
"G[0,1](af <= 0.072 | AF <= 0.397)
",0.000,9999999.000,9999999.000,1.000,0.000,328,2,12,0,328,14,340,2,1.0,0.14285714285714285,0.8571428571428571,0.9647058823529412,0.9649122807017544,0.03508771929824561,1
"G[1,1](edrk <= 25.064 | MET <= 0.223)
",-0.126,5.212,6.249,1.000,0.000,328,2,12,0,328,14,340,2,1.0,0.14285714285714285,0.8571428571428571,0.9647058823529412,0.9649122807017544,0.03508771929824561,1
"G[0,1](hr <= 89.019 -> Pulse <= 83.431)
",0.000,9999999.000,9999999.000,1.000,0.000,328,2,12,0,328,14,340,2,1.0,0.14285714285714285,0.8571428571428571,0.9647058823529412,0.9649122807017544,0.03508771929824561,1
"G[1,1](LOS >= 9.816 | s8_edrk >= -0.003)
",-0.447,0.184,0.624,1.000,0.000,328,2,12,0,328,14,340,2,1.0,0.14285714285714285,0.8571428571428571,0.9647058823529412,0.9649122807017544,0.03508771929824561,1
"G[0,1](PHOSPHORUS <= 3.283 | Temp >= 36.071)
",0.000,9999999.000,9999999.000,1.000,0.000,328,2,12,0,328,14,340,2,1.0,0.14285714285714285,0.8571428571428571,0.9647058823529412,0.9649122807017544,0.03508771929824561,1
"F[0,1](AST_GOT > 32.419 & y = 0.200)
",0.000,-9999999.000,-9999999.000,0.000,1.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,-1
"((MET >= 0.005) U[1,1] (death = 0.012))
",-0.632,-0.005,0.280,0.000,1.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,-1
"((MET >= 0.005) U[0,1] (death = 0.012))
",0.000,-9999999.000,-9999999.000,0.000,1.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,-1
"F[0,0](BLOOD_UREA_NITROGEN >= 22.616 & n_evts >= 0.033)
",12.767,-0.043,-1.616,0.000,1.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,-1
"((MET >= 0.005) U[0,1] (death = 0.012))
",0.000,-9999999.000,-9999999.000,0.000,1.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,-1
"((MET >= 0.002) U[0,1] (death = 0.012))
",0.000,-9999999.000,-9999999.000,0.000,1.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,-1
"F[0,1](ALBUMIN > 3.046 & y = 0.281)
",0.000,-9999999.000,-9999999.000,0.000,1.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,-1
"F[0,1](TOTAL_BILIRUBIN > 0.866 & y = 0.429)
",0.000,-9999999.000,-9999999.000,0.000,1.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,-1
"((PARTIAL_THROMBOPLASTIN_TIME >= 29.528) U[0,1] (y = 0.696))
",0.000,-9999999.000,-9999999.000,0.000,1.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,-1
"((LACTIC_ACID >= 1.331) U[0,0] (y = 0.063))
",0.653,0.028,-0.031,0.000,1.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,-1
"((MET >= 0.004) U[1,2] (s2_edrk >= -0.006))
",0.000,-9999999.000,-9999999.000,0.000,1.000,328,0,12,2,330,12,340,2,0.9939393939393939,0.0,1.0,0.9647058823529412,0.9590643274853801,0.040935672514619936,-1
"((SODIUM >= 139.084) U[1,1] (y = 0.320))
",1.530,2.017,-0.577,0.000,1.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,-1
"((PCO2 > 39.500) U[0,1] (y = 0.071))
",0.000,-9999999.000,-9999999.000,0.000,1.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,-1
"((Sgy >= 0.000) U[1,1] (y = 0.597))
",0.000,0.000,0.000,0.000,1.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,-1
"((MET >= 0.003) U[0,1] (death = 0.012))
",0.000,-9999999.000,-9999999.000,0.000,1.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,-1
"F[0,0](Glasgow_Coma_Scale_Total <= 14.988 & Pulse >= 62.557)
",-0.433,-0.708,0.274,0.000,1.000,326,2,12,2,328,14,338,4,0.9939024390243902,0.14285714285714285,0.8571428571428571,0.9644970414201184,0.9590643274853801,0.040935672514619936,-1
"((CALCIUM >= 8.539) U[0,0] (y = 0.032))
",-1.349,0.082,0.361,0.000,1.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,-1
"((GLUCOSE <= 166.372) U[0,1] (y = 0.764))
",0.000,-9999999.000,-9999999.000,0.000,1.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,-1
"F[0,1](MAGNESIUM > 1.717 & y = 0.662)
",0.000,-9999999.000,-9999999.000,0.000,1.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,-1
"((MET >= 0.002) U[0,0] (death = 0.012))
",-0.632,-0.002,0.284,0.000,1.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,-1
"G[1,1](s24_edrk >= -0.008 | s2_edrk <= 0.001)
",-0.581,0.008,0.009,1.000,0.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,1
"G[1,1](HEMOGLOBIN >= 8.294 | MET <= 0.714)
",-12.767,0.722,1.906,1.000,0.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,1
"G[0,1](MET >= 0.002 | s24_edrk >= -0.006)
",0.000,9999999.000,9999999.000,1.000,0.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,1
"G[1,1](n_evts <= 0.493 -> LOS >= 6.820)
",-0.803,-3.180,-1.117,1.000,0.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,1
"G[0,0](n_evts <= 0.361 -> LOS >= 9.263)
",-0.270,-0.737,-0.326,1.000,0.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,1
"G[0,1](n_evts <= 0.270 -> LOS >= 5.420)
",0.000,9999999.000,9999999.000,1.000,0.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,1
"G[1,1](n_evts <= 0.479 -> LOS >= 7.087)
",-0.766,-2.913,-1.032,1.000,0.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,1
"G[1,1](LACTIC_ACID >= 1.332 -> WHITE_BLOOD_CELL_COUNT <= 9.476)
",0.267,-0.772,-1.076,1.000,0.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,1
"G[0,1](LOS >= 9.048 | Pulse >= 61.584)
",0.000,9999999.000,9999999.000,1.000,0.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,1
"G[1,1](n_evts <= 0.047 -> LOS >= 9.393)
",-0.338,-0.607,-0.064,1.000,0.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,1
"G[0,1](BLOOD_UREA_NITROGEN >= 24.447 | CREATININE >= 0.772)
",0.000,9999999.000,9999999.000,1.000,0.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,1
"G[0,0](CO2 <= 28.736 | GLUCOSE <= 177.732)
",-1.729,28.611,58.732,1.000,0.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,1
"G[0,1](PHOSPHORUS <= 2.951 -> Resp >= 13.188)
",0.000,9999999.000,9999999.000,1.000,0.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,1
"G[0,0](PLATELET_COUNT >= 176.470 | SBP <= 181.042)
",-0.383,58.285,72.613,1.000,0.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,1
"G[0,0](CREATININE <= 1.074 -> hr <= 110.500)
",-1.831,-45.582,-15.414,1.000,0.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,1
"G[1,1](PHOSPHORUS >= 2.051 -> PLATELET_COUNT >= 131.444)
",0.534,-53.533,-80.556,1.000,0.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,1
"G[0,1](n_evts >= 0.012 | SBP <= 181.454)
",0.000,9999999.000,9999999.000,1.000,0.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,1
"G[0,1](CO2 >= 25.082 | Temp >= 36.076)
",0.000,9999999.000,9999999.000,1.000,0.000,328,0,14,0,328,14,342,0,1.0,0.0,1.0,0.9590643274853801,0.9590643274853801,0.040935672514619936,1
