Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,0](cosen <= -1.590 -> n_evts <= 0.578)
",-0.329,-0.633,-0.548,1.000,0.000,71,13,1,0,71,14,72,13,1.0,0.9285714285714286,0.07142857142857142,0.9861111111111112,0.9882352941176471,0.0117647058823529,1
"G[1,1](af <= 0.410 -> n_evts <= 0.485)
",-0.836,-0.485,-0.338,1.000,0.000,71,12,2,0,71,14,73,12,1.0,0.8571428571428571,0.14285714285714285,0.9726027397260274,0.9764705882352941,0.02352941176470591,1
"((hr >= 85.323) U[0,0] (ICU_Pt_Days >= 0.408))
",-0.061,10.212,11.451,0.000,1.000,71,11,3,0,71,14,74,11,1.0,0.7857142857142857,0.21428571428571427,0.9594594594594594,0.9647058823529412,0.03529411764705881,-1
"((death >= 0.044) U[0,0] (LOS >= 2.629))
",-1.372,-0.044,5.169,0.000,1.000,71,11,3,0,71,14,74,11,1.0,0.7857142857142857,0.21428571428571427,0.9594594594594594,0.9647058823529412,0.03529411764705881,-1
"((AF <= 0.141) U[0,0] (LOS >= 2.597))
",-1.348,0.141,5.223,0.000,1.000,71,11,3,0,71,14,74,11,1.0,0.7857142857142857,0.21428571428571427,0.9594594594594594,0.9647058823529412,0.03529411764705881,-1
"((direct <= 0.777) U[0,1] (tte <= -0.118))
",0.000,-9999999.000,-9999999.000,0.000,1.000,71,10,4,0,71,14,75,10,1.0,0.7142857142857143,0.2857142857142857,0.9466666666666667,0.9529411764705882,0.04705882352941182,-1
"((n_edrk <= 0.991) U[1,1] (tte <= -0.047))
",-1.079,0.020,1.633,0.000,1.000,71,10,4,0,71,14,75,10,1.0,0.7142857142857143,0.2857142857142857,0.9466666666666667,0.9529411764705882,0.04705882352941182,-1
"F[0,1](Mort >= 0.038 & Temp <= 37.366)
",0.000,-9999999.000,-9999999.000,0.000,1.000,71,9,5,0,71,14,76,9,1.0,0.6428571428571429,0.35714285714285715,0.9342105263157895,0.9411764705882353,0.05882352941176472,-1
"((SpO2 >= 93.525) U[0,0] (y >= 0.079))
",0.195,2.875,2.174,0.000,1.000,71,9,5,0,71,14,76,9,1.0,0.6428571428571429,0.35714285714285715,0.9342105263157895,0.9411764705882353,0.05882352941176472,-1
"((direct <= 0.127) U[0,0] (y >= 0.080))
",-1.155,0.127,0.580,0.000,1.000,71,9,5,0,71,14,76,9,1.0,0.6428571428571429,0.35714285714285715,0.9342105263157895,0.9411764705882353,0.05882352941176472,-1
"G[1,1](ICU_Pt_Days <= 3.908 & s2_edrk >= -0.005)
",1.154,0.004,-0.622,1.000,0.000,71,8,6,0,71,14,77,8,1.0,0.5714285714285714,0.42857142857142855,0.922077922077922,0.9294117647058824,0.07058823529411762,1
"F[0,1](direct >= 0.031 & Resp >= 17.403)
",0.000,-9999999.000,-9999999.000,0.000,1.000,71,8,6,0,71,14,77,8,1.0,0.5714285714285714,0.42857142857142855,0.922077922077922,0.9294117647058824,0.07058823529411762,-1
