Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"F[0,1](n_evts >= 0.241 | y >= 0.272)
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,14,0,0,19,14,19,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((SBP <= 180.898) U[0,1] (SpO2 <= 98.327))
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,13,1,0,19,14,20,13,1.0,0.9285714285714286,0.07142857142857142,0.95,0.9696969696969697,0.030303030303030276,-1
"((ICU_Pt_Days <= 3.200) U[0,1] (n_edrk <= 0.927))
",0.000,-9999999.000,-9999999.000,0.000,1.000,17,14,0,2,19,14,17,16,0.8947368421052632,1.0,0.0,1.0,0.9393939393939394,0.06060606060606055,-1
"((s2_hr >= -0.001) U[0,1] (y >= 0.142))
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,11,3,0,19,14,22,11,1.0,0.7857142857142857,0.21428571428571427,0.8636363636363636,0.9090909090909091,0.09090909090909094,-1
"((n_edrk <= 0.925) U[1,1] (n_evts >= 0.278))
",-8.791,-0.054,0.770,0.000,1.000,19,11,3,0,19,14,22,11,1.0,0.7857142857142857,0.21428571428571427,0.8636363636363636,0.9090909090909091,0.09090909090909094,-1
"((s24_edrk >= -0.004) U[0,1] (y >= 0.210))
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,11,3,0,19,14,22,11,1.0,0.7857142857142857,0.21428571428571427,0.8636363636363636,0.9090909090909091,0.09090909090909094,-1
"((n_edrk <= 0.826) U[1,1] (s8_hr >= -0.004))
",-1.137,0.003,0.402,0.000,1.000,18,11,3,1,19,14,21,12,0.9473684210526315,0.7857142857142857,0.21428571428571427,0.8571428571428571,0.8787878787878788,0.12121212121212122,-1
"((edrk <= 29.727) U[1,1] (ICU_Pt_Days >= 1.067))
",0.073,13.446,12.896,0.000,1.000,19,10,4,0,19,14,23,10,1.0,0.7142857142857143,0.2857142857142857,0.8260869565217391,0.8787878787878788,0.12121212121212122,-1
"((dfa <= 1.037) U[0,0] (n_edrk <= 0.834))
",-0.802,0.219,0.523,0.000,1.000,18,11,3,1,19,14,21,12,0.9473684210526315,0.7857142857142857,0.21428571428571427,0.8571428571428571,0.8787878787878788,0.12121212121212122,-1
"((Pulse <= 98.619) U[0,1] (tte <= -0.092))
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,10,4,0,19,14,23,10,1.0,0.7142857142857143,0.2857142857142857,0.8260869565217391,0.8787878787878788,0.12121212121212122,-1
"((n_edrk <= 0.850) U[1,2] (s24_edrk >= -0.002))
",0.000,-9999999.000,-9999999.000,0.000,1.000,18,11,3,1,19,14,21,12,0.9473684210526315,0.7857142857142857,0.21428571428571427,0.8571428571428571,0.8787878787878788,0.12121212121212122,-1
"F[1,1](hr >= 67.400 & s2_edrk <= 0.002)
",-1.033,-6.633,0.002,0.000,1.000,17,11,3,2,19,14,20,13,0.8947368421052632,0.7857142857142857,0.21428571428571427,0.85,0.8484848484848485,0.1515151515151515,-1
"((af <= 0.187) U[1,1] (lds >= 0.978))
",-1.359,0.187,0.600,0.000,1.000,14,14,0,5,19,14,14,19,0.7368421052631579,1.0,0.0,1.0,0.8484848484848485,0.1515151515151515,-1
"G[0,1](HEMOGLOBIN >= 10.200 & Mort <= 0.313)
",0.000,9999999.000,9999999.000,1.000,0.000,19,9,5,0,19,14,24,9,1.0,0.6428571428571429,0.35714285714285715,0.7916666666666666,0.8484848484848485,0.1515151515151515,1
"((Glasgow_Coma_Scale_Total >= 14.134) U[1,1] (ICU_Pt_Days >= 0.698))
",-1.726,0.866,3.383,0.000,1.000,19,9,5,0,19,14,24,9,1.0,0.6428571428571429,0.35714285714285715,0.7916666666666666,0.8484848484848485,0.1515151515151515,-1
"((hr <= 111.580) U[0,0] (y >= 0.121))
",1.402,50.688,20.954,0.000,1.000,19,9,5,0,19,14,24,9,1.0,0.6428571428571429,0.35714285714285715,0.7916666666666666,0.8484848484848485,0.1515151515151515,-1
