Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"F[1,1](ICU_Pt_Days >= 1.290 | n_evts >= 0.373)
",-2.299,-0.373,2.829,0.000,1.000,19,14,0,0,19,14,19,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((BLOOD_UREA_NITROGEN <= 20.828) U[0,0] (n_evts >= 0.329))
",0.409,1.828,0.671,0.000,1.000,19,14,0,0,19,14,19,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[0,0](n_edrk <= 0.980 & SODIUM >= 133.720)
",-0.992,-0.533,0.637,0.000,1.000,18,13,1,1,19,14,19,14,0.9473684210526315,0.9285714285714286,0.07142857142857142,0.9473684210526315,0.9393939393939394,0.06060606060606055,-1
"((ICU_Pt_Days <= 2.861) U[0,1] (n_edrk <= 0.894))
",0.000,-9999999.000,-9999999.000,0.000,1.000,18,12,2,1,19,14,20,13,0.9473684210526315,0.8571428571428571,0.14285714285714285,0.9,0.9090909090909091,0.09090909090909094,-1
"((HEMOGLOBIN >= 10.665) U[0,1] (n_edrk <= 0.832))
",0.000,-9999999.000,-9999999.000,0.000,1.000,18,12,2,1,19,14,20,13,0.9473684210526315,0.8571428571428571,0.14285714285714285,0.9,0.9090909090909091,0.09090909090909094,-1
"F[0,1](ICU_Pt_Days >= 1.081 & WHITE_BLOOD_CELL_COUNT <= 11.460)
",0.000,-9999999.000,-9999999.000,0.000,1.000,19,10,4,0,19,14,23,10,1.0,0.7142857142857143,0.2857142857142857,0.8260869565217391,0.8787878787878788,0.12121212121212122,-1
"F[1,1](n_edrk <= 0.936 & s24_edrk >= -0.006)
",-1.812,-0.058,-0.003,0.000,1.000,19,9,5,0,19,14,24,9,1.0,0.6428571428571429,0.35714285714285715,0.7916666666666666,0.8484848484848485,0.1515151515151515,-1
"((HEMOGLOBIN <= 11.961) U[1,1] (y >= 0.048))
",-0.894,0.957,1.761,0.000,1.000,19,9,5,0,19,14,24,9,1.0,0.6428571428571429,0.35714285714285715,0.7916666666666666,0.8484848484848485,0.1515151515151515,-1
"((dfa >= 0.353) U[0,0] (y >= 0.012))
",-1.910,0.019,0.632,0.000,1.000,19,9,5,0,19,14,24,9,1.0,0.6428571428571429,0.35714285714285715,0.7916666666666666,0.8484848484848485,0.1515151515151515,-1
"((SODIUM >= 134.980) U[1,1] (y >= 0.093))
",-0.894,1.081,2.020,0.000,1.000,19,9,5,0,19,14,24,9,1.0,0.6428571428571429,0.35714285714285715,0.7916666666666666,0.8484848484848485,0.1515151515151515,-1
