Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,1](Mort <= 0.516 & n_evts <= 0.843)
",0.000,9999999.000,9999999.000,1.000,0.000,49,14,0,0,49,14,49,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"((dfa <= 0.892) U[0,0] (LOS >= 0.041))
",-1.668,0.177,5.959,0.000,1.000,49,14,0,0,49,14,49,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[0,1](cosen >= -2.455 & n_evts >= 0.032)
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,14,0,0,49,14,49,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[0,0](MET >= 0.020 | n_edrk <= 0.979)
",-1.767,-0.019,0.678,0.000,1.000,48,13,1,1,49,14,49,14,0.9795918367346939,0.9285714285714286,0.07142857142857142,0.9795918367346939,0.9682539682539683,0.031746031746031744,-1
"((AF <= 0.037) U[0,1] (ICU_Pt_Days >= 0.718))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,12,2,0,49,14,51,12,1.0,0.8571428571428571,0.14285714285714285,0.9607843137254902,0.9682539682539683,0.031746031746031744,-1
"F[0,1](ICU_Pt_Days >= 0.046 & tte >= -1.571)
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,12,2,0,49,14,51,12,1.0,0.8571428571428571,0.14285714285714285,0.9607843137254902,0.9682539682539683,0.031746031746031744,-1
"((cosen <= -1.179) U[0,1] (n_edrk <= 0.894))
",0.000,-9999999.000,-9999999.000,0.000,1.000,48,12,2,1,49,14,50,13,0.9795918367346939,0.8571428571428571,0.14285714285714285,0.96,0.9523809523809523,0.04761904761904767,-1
"((s24_hr <= 0.001) U[0,0] (tte <= -0.024))
",-0.682,0.001,0.866,0.000,1.000,49,11,3,0,49,14,52,11,1.0,0.7857142857142857,0.21428571428571427,0.9423076923076923,0.9523809523809523,0.04761904761904767,-1
"G[0,0](s24_edrk <= 0.002 & tte >= -0.373)
",0.557,0.002,-0.657,1.000,0.000,49,11,3,0,49,14,52,11,1.0,0.7857142857142857,0.21428571428571427,0.9423076923076923,0.9523809523809523,0.04761904761904767,1
"F[1,1](n_evts >= 0.199 & s24_edrk <= 0.001)
",-62.809,-0.199,0.002,0.000,1.000,49,10,4,0,49,14,53,10,1.0,0.7142857142857143,0.2857142857142857,0.9245283018867925,0.9365079365079365,0.06349206349206349,-1
"((ICU_Pt_Days >= 0.163) U[1,2] (Temp >= 35.832))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,10,2,2,51,12,51,12,0.9607843137254902,0.8333333333333334,0.16666666666666666,0.9607843137254902,0.9365079365079365,0.06349206349206349,-1
"F[0,1](edrk <= 14.762 -> tte <= -0.205)
",0.000,-9999999.000,-9999999.000,0.000,1.000,45,14,0,4,49,14,45,18,0.9183673469387755,1.0,0.0,1.0,0.9365079365079365,0.06349206349206349,-1
"((Glasgow_Coma_Scale_Total >= 14.285) U[1,1] (ICU_Pt_Days >= 0.690))
",-1.265,0.715,2.854,0.000,1.000,49,10,4,0,49,14,53,10,1.0,0.7142857142857143,0.2857142857142857,0.9245283018867925,0.9365079365079365,0.06349206349206349,-1
"G[0,1](edrk >= 10.915 -> y <= 0.617)
",0.000,9999999.000,9999999.000,1.000,0.000,49,9,5,0,49,14,54,9,1.0,0.6428571428571429,0.35714285714285715,0.9074074074074074,0.9206349206349206,0.07936507936507942,1
"((srr >= 0.044) U[0,0] (y >= 0.113))
",-1.233,0.006,0.532,0.000,1.000,49,9,5,0,49,14,54,9,1.0,0.6428571428571429,0.35714285714285715,0.9074074074074074,0.9206349206349206,0.07936507936507942,-1
"((LOS <= 4.295) U[0,1] (y >= 0.048))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,9,5,0,49,14,54,9,1.0,0.6428571428571429,0.35714285714285715,0.9074074074074074,0.9206349206349206,0.07936507936507942,-1
"((AF <= 0.093) U[0,1] (tte <= -0.155))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,9,5,0,49,14,54,9,1.0,0.6428571428571429,0.35714285714285715,0.9074074074074074,0.9206349206349206,0.07936507936507942,-1
"((n_edrk <= 0.948) U[1,2] (Temp <= 37.145))
",0.000,-9999999.000,-9999999.000,0.000,1.000,48,9,0,6,54,9,48,15,0.8888888888888888,1.0,0.0,1.0,0.9047619047619048,0.09523809523809523,-1
"((death <= 0.517) U[1,1] (tte <= -0.002))
",-0.495,0.517,1.085,0.000,1.000,49,7,7,0,49,14,56,7,1.0,0.5,0.5,0.875,0.8888888888888888,0.11111111111111116,-1
"((ICU_Pt_Days >= 0.119) U[1,2] (s24_edrk <= 0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,48,8,2,5,53,10,50,13,0.9056603773584906,0.8,0.2,0.96,0.8888888888888888,0.11111111111111116,-1
"G[1,1](hr <= 110.265 & Mort <= 0.121)
",0.557,0.121,-1.700,1.000,0.000,49,7,7,0,49,14,56,7,1.0,0.5,0.5,0.875,0.8888888888888888,0.11111111111111116,1
"G[1,1](s2_edrk >= -0.005 & SpO2 <= 97.240)
",0.526,0.005,-0.500,1.000,0.000,49,7,7,0,49,14,56,7,1.0,0.5,0.5,0.875,0.8888888888888888,0.11111111111111116,1
"((af <= 0.362) U[0,0] (Mort >= 0.096))
",-0.657,0.362,0.606,0.000,1.000,49,7,7,0,49,14,56,7,1.0,0.5,0.5,0.875,0.8888888888888888,0.11111111111111116,-1
"F[0,0](cosen >= -2.431 & Mort >= 0.059)
",-0.812,-0.059,0.209,0.000,1.000,49,7,7,0,49,14,56,7,1.0,0.5,0.5,0.875,0.8888888888888888,0.11111111111111116,-1
"((hr >= 76.349) U[1,2] (Temp >= 35.948))
",0.000,-9999999.000,-9999999.000,0.000,1.000,44,12,0,7,51,12,44,19,0.8627450980392157,1.0,0.0,1.0,0.8888888888888888,0.11111111111111116,-1
"((n_evts >= 0.216) U[1,2] (s2_hr <= 0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,43,12,0,8,51,12,43,20,0.8431372549019608,1.0,0.0,1.0,0.873015873015873,0.12698412698412698,-1
"((direct >= 0.087) U[1,1] (Glasgow_Coma_Scale_Total >= 14.696))
",-0.550,0.304,0.509,0.000,1.000,49,5,9,0,49,14,58,5,1.0,0.35714285714285715,0.6428571428571429,0.8448275862068966,0.8571428571428571,0.1428571428571429,-1
"G[0,1](edrk <= 23.754 -> s2_edrk <= 0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,47,6,8,2,49,14,55,8,0.9591836734693877,0.42857142857142855,0.5714285714285714,0.8545454545454545,0.8412698412698413,0.15873015873015872,1
"G[0,1](n_evts <= 0.513 | Resp >= 17.953)
",0.000,9999999.000,9999999.000,1.000,0.000,49,4,10,0,49,14,59,4,1.0,0.2857142857142857,0.7142857142857143,0.8305084745762712,0.8412698412698413,0.15873015873015872,1
"G[1,1](cosen <= -1.727 & death <= 0.923)
",0.952,0.600,0.274,1.000,0.000,49,4,10,0,49,14,59,4,1.0,0.2857142857142857,0.7142857142857143,0.8305084745762712,0.8412698412698413,0.15873015873015872,1
"G[0,1](s24_hr <= 0.001 & s8_edrk >= -0.004)
",0.000,9999999.000,9999999.000,1.000,0.000,49,4,10,0,49,14,59,4,1.0,0.2857142857142857,0.7142857142857143,0.8305084745762712,0.8412698412698413,0.15873015873015872,1
"G[0,0](lds <= 1.918 & Temp >= 35.739)
",0.768,0.715,0.294,1.000,0.000,49,4,10,0,49,14,59,4,1.0,0.2857142857142857,0.7142857142857143,0.8305084745762712,0.8412698412698413,0.15873015873015872,1
"((af <= 0.017) U[0,0] (death >= 0.029))
",-0.611,0.017,0.283,0.000,1.000,49,4,10,0,49,14,59,4,1.0,0.2857142857142857,0.7142857142857143,0.8305084745762712,0.8412698412698413,0.15873015873015872,-1
"((AF <= 0.497) U[0,0] (death >= 0.030))
",-0.206,0.497,0.561,0.000,1.000,49,4,10,0,49,14,59,4,1.0,0.2857142857142857,0.7142857142857143,0.8305084745762712,0.8412698412698413,0.15873015873015872,-1
"F[0,0](death >= 0.051 & edrk >= 11.260)
",-0.668,-0.234,0.235,0.000,1.000,49,4,10,0,49,14,59,4,1.0,0.2857142857142857,0.7142857142857143,0.8305084745762712,0.8412698412698413,0.15873015873015872,-1
"G[0,1](SBP >= 114.416 -> srr <= 0.098)
",0.000,9999999.000,9999999.000,1.000,0.000,48,5,9,1,49,14,57,6,0.9795918367346939,0.35714285714285715,0.6428571428571429,0.8421052631578947,0.8412698412698413,0.15873015873015872,1
"G[1,1](Pulse <= 89.444 | y <= 0.954)
",0.696,15.236,6.590,1.000,0.000,49,4,10,0,49,14,59,4,1.0,0.2857142857142857,0.7142857142857143,0.8305084745762712,0.8412698412698413,0.15873015873015872,1
"G[0,1](CALCIUM >= 8.900 & SpO2 >= 86.592)
",0.000,9999999.000,9999999.000,1.000,0.000,49,3,11,0,49,14,60,3,1.0,0.21428571428571427,0.7857142857142857,0.8166666666666667,0.8253968253968254,0.17460317460317465,1
"G[0,1](death <= 0.121 & s8_hr >= -0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,48,4,10,1,49,14,58,5,0.9795918367346939,0.2857142857142857,0.7142857142857143,0.8275862068965517,0.8253968253968254,0.17460317460317465,1
"G[1,1](dfa <= 0.894 -> Resp <= 21.732)
",0.373,-3.066,-4.396,1.000,0.000,49,3,11,0,49,14,60,3,1.0,0.21428571428571427,0.7857142857142857,0.8166666666666667,0.8253968253968254,0.17460317460317465,1
"F[0,1](edrk >= 13.301 | n_evts >= 0.147)
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,14,0,11,49,14,38,25,0.7755102040816326,1.0,0.0,1.0,0.8253968253968254,0.17460317460317465,-1
"((death >= 0.001) U[1,1] (s24_edrk >= -0.005))
",-0.634,0.005,0.290,0.000,1.000,49,2,12,0,49,14,61,2,1.0,0.14285714285714285,0.8571428571428571,0.8032786885245902,0.8095238095238095,0.19047619047619047,-1
"((af <= 0.477) U[0,1] (AF >= 0.002))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,2,12,0,49,14,61,2,1.0,0.14285714285714285,0.8571428571428571,0.8032786885245902,0.8095238095238095,0.19047619047619047,-1
"G[0,0](AF <= 0.474 -> Temp >= 35.969)
",0.310,-0.665,-0.832,1.000,0.000,49,2,12,0,49,14,61,2,1.0,0.14285714285714285,0.8571428571428571,0.8032786885245902,0.8095238095238095,0.19047619047619047,1
"G[0,1](n_evts <= 0.894 | SpO2 <= 98.794)
",0.000,9999999.000,9999999.000,1.000,0.000,49,2,12,0,49,14,61,2,1.0,0.14285714285714285,0.8571428571428571,0.8032786885245902,0.8095238095238095,0.19047619047619047,1
"G[1,1](edrk >= 11.516 -> srr <= 0.125)
",0.702,-0.677,-5.267,1.000,0.000,49,2,12,0,49,14,61,2,1.0,0.14285714285714285,0.8571428571428571,0.8032786885245902,0.8095238095238095,0.19047619047619047,1
"G[0,1](AF <= 0.413 | direct <= 0.362)
",0.000,9999999.000,9999999.000,1.000,0.000,49,2,12,0,49,14,61,2,1.0,0.14285714285714285,0.8571428571428571,0.8032786885245902,0.8095238095238095,0.19047619047619047,1
"G[0,1](death >= 0.062 -> Resp >= 16.777)
",0.000,9999999.000,9999999.000,1.000,0.000,49,2,12,0,49,14,61,2,1.0,0.14285714285714285,0.8571428571428571,0.8032786885245902,0.8095238095238095,0.19047619047619047,1
"G[0,1](Glasgow_Coma_Scale_Total <= 14.972 | tte >= -2.402)
",0.000,9999999.000,9999999.000,1.000,0.000,49,2,12,0,49,14,61,2,1.0,0.14285714285714285,0.8571428571428571,0.8032786885245902,0.8095238095238095,0.19047619047619047,1
"G[1,1](cosen >= -2.370 -> tte >= -1.185)
",-1.097,-1.185,-0.748,1.000,0.000,49,2,12,0,49,14,61,2,1.0,0.14285714285714285,0.8571428571428571,0.8032786885245902,0.8095238095238095,0.19047619047619047,1
"G[0,1](AF <= 0.231 | Pulse <= 92.128)
",0.000,9999999.000,9999999.000,1.000,0.000,49,2,12,0,49,14,61,2,1.0,0.14285714285714285,0.8571428571428571,0.8032786885245902,0.8095238095238095,0.19047619047619047,1
