Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,0](n_evts <= 0.902 & Resp <= 21.078)
",3.880,0.902,-0.216,1.000,0.000,64,14,0,0,64,14,64,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"((cosen <= -1.089) U[0,1] (n_evts >= 0.016))
",0.000,-9999999.000,-9999999.000,0.000,1.000,64,14,0,0,64,14,64,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((n_evts >= 0.033) U[1,1] (SBP <= 123.708))
",-0.294,10.219,17.174,0.000,1.000,64,12,2,0,64,14,66,12,1.0,0.8571428571428571,0.14285714285714285,0.9696969696969697,0.9743589743589743,0.02564102564102566,-1
"F[1,1](dfa >= 0.691 -> n_evts >= 0.115)
",3.445,-0.271,-0.885,0.000,1.000,60,14,0,4,64,14,60,18,0.9375,1.0,0.0,1.0,0.9487179487179487,0.05128205128205132,-1
"G[1,1](ICU_Pt_Days <= 2.501 & tte >= -1.708)
",1.545,1.501,-0.979,1.000,0.000,64,10,4,0,64,14,68,10,1.0,0.7142857142857143,0.2857142857142857,0.9411764705882353,0.9487179487179487,0.05128205128205132,1
"((LOS >= 5.300) U[0,1] (y >= 0.113))
",0.000,-9999999.000,-9999999.000,0.000,1.000,64,9,5,0,64,14,69,9,1.0,0.6428571428571429,0.35714285714285715,0.927536231884058,0.9358974358974359,0.0641025641025641,-1
"((srr >= 0.032) U[0,0] (y >= 0.052))
",-1.019,0.058,0.561,0.000,1.000,64,9,5,0,64,14,69,9,1.0,0.6428571428571429,0.35714285714285715,0.927536231884058,0.9358974358974359,0.0641025641025641,-1
"((direct <= 0.734) U[0,1] (y >= 0.109))
",0.000,-9999999.000,-9999999.000,0.000,1.000,64,9,5,0,64,14,69,9,1.0,0.6428571428571429,0.35714285714285715,0.927536231884058,0.9358974358974359,0.0641025641025641,-1
"F[1,1](af >= 0.003 | tte <= -0.036)
",-0.846,0.008,1.392,0.000,1.000,62,11,3,2,64,14,65,13,0.96875,0.7857142857142857,0.21428571428571427,0.9538461538461539,0.9358974358974359,0.0641025641025641,-1
"G[0,1](n_edrk < 0.921 -> y = 0.869)
",0.000,9999999.000,9999999.000,1.000,0.000,59,14,0,5,64,14,59,19,0.921875,1.0,0.0,1.0,0.9358974358974359,0.0641025641025641,1
"((s24_hr <= -8.124254588219395e-05) U[0,0] (y >= 0.032))
",0.408,6.000,4.714,0.000,1.000,64,9,5,0,64,14,69,9,1.0,0.6428571428571429,0.35714285714285715,0.927536231884058,0.9358974358974359,0.0641025641025641,-1
"((edrk <= 33.423) U[0,1] (tte <= -0.104))
",0.000,-9999999.000,-9999999.000,0.000,1.000,64,9,5,0,64,14,69,9,1.0,0.6428571428571429,0.35714285714285715,0.927536231884058,0.9358974358974359,0.0641025641025641,-1
"G[0,1](death <= 0.109 & srr >= 0.029)
",0.000,9999999.000,9999999.000,1.000,0.000,64,7,7,0,64,14,71,7,1.0,0.5,0.5,0.9014084507042254,0.9102564102564102,0.08974358974358976,1
"G[0,0](ICU_Pt_Days <= 1.786 & s24_hr <= 0.001)
",0.692,0.001,-0.979,1.000,0.000,61,10,4,3,64,14,65,13,0.953125,0.7142857142857143,0.2857142857142857,0.9384615384615385,0.9102564102564102,0.08974358974358976,1
"G[0,1](edrk <= 34.364 -> Mort <= 0.102)
",0.000,9999999.000,9999999.000,1.000,0.000,64,7,7,0,64,14,71,7,1.0,0.5,0.5,0.9014084507042254,0.9102564102564102,0.08974358974358976,1
