Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,1](CREATININE >= 0.877 -> n_evts <= 0.533)
",0.000,9999999.000,9999999.000,1.000,0.000,98,14,0,0,98,14,98,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"G[0,1](LOS <= 6.186 & n_evts <= 0.213)
",0.000,9999999.000,9999999.000,1.000,0.000,98,14,0,0,98,14,98,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"((ICU_Pt_Days <= 3.232) U[0,0] (n_evts >= 0.087))
",-0.292,1.232,1.478,0.000,1.000,98,14,0,0,98,14,98,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[1,1](GLUCOSE <= 113.033 -> n_evts >= 0.001)
",-8.245,-14.543,-0.999,0.000,1.000,96,14,0,2,98,14,96,16,0.9795918367346939,1.0,0.0,1.0,0.9821428571428571,0.017857142857142905,-1
"((n_evts >= 0.105) U[1,2] (Resp <= 20.810))
",0.000,-9999999.000,-9999999.000,0.000,1.000,98,11,0,3,101,11,98,14,0.9702970297029703,1.0,0.0,1.0,0.9732142857142857,0.0267857142857143,-1
"((edrk >= 18.045) U[0,0] (tte <= -0.027))
",0.163,5.074,3.553,0.000,1.000,98,11,3,0,98,14,101,11,1.0,0.7857142857142857,0.21428571428571427,0.9702970297029703,0.9732142857142857,0.0267857142857143,-1
"((hr >= 82.705) U[1,1] (n_evts >= 0.121))
",-0.828,1.492,13.720,0.000,1.000,98,11,3,0,98,14,101,11,1.0,0.7857142857142857,0.21428571428571427,0.9702970297029703,0.9732142857142857,0.0267857142857143,-1
"F[1,1](Glasgow_Coma_Scale_Total >= 14.678 -> y >= 0.015)
",1.581,-0.322,-0.796,0.000,1.000,98,9,5,0,98,14,103,9,1.0,0.6428571428571429,0.35714285714285715,0.9514563106796117,0.9553571428571429,0.044642857142857095,-1
"G[0,0](CALCIUM >= 8.520 -> y <= 0.144)
",6.966,-0.152,-0.380,1.000,0.000,98,9,5,0,98,14,103,9,1.0,0.6428571428571429,0.35714285714285715,0.9514563106796117,0.9553571428571429,0.044642857142857095,1
"F[0,1](Pulse >= 78.874 & y >= 0.028)
",0.000,-9999999.000,-9999999.000,0.000,1.000,98,9,5,0,98,14,103,9,1.0,0.6428571428571429,0.35714285714285715,0.9514563106796117,0.9553571428571429,0.044642857142857095,-1
