Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"G[0,1](MET <= 0.733 & n_evts <= 0.092)
",0.000,9999999.000,9999999.000,1.000,0.000,245,14,0,0,245,14,245,14,1.0,1.0,0.0,1.0,1.0,0.0
"G[0,0](death <= 0.276 & n_evts <= 0.418)
",13.097,0.276,-0.643,1.000,0.000,245,14,0,0,245,14,245,14,1.0,1.0,0.0,1.0,1.0,0.0
"G[1,1](CO2 >= 24.493 -> WHITE_BLOOD_CELL_COUNT <= 7.172)
",-0.860,-2.326,-1.507,1.000,0.000,242,14,0,3,245,14,242,17,0.9877551020408163,1.0,0.0,1.0,0.9884169884169884,0.01158301158301156
"G[1,1](death <= 0.137 & WHITE_BLOOD_CELL_COUNT <= 8.172)
",1.826,0.134,-0.500,1.000,0.000,242,14,0,3,245,14,242,17,0.9877551020408163,1.0,0.0,1.0,0.9884169884169884,0.01158301158301156
"G[0,1](ICU_Pt_Days <= 3.136 & s8_edrk <= 0.003)
",0.000,9999999.000,9999999.000,1.000,0.000,245,8,6,0,245,14,251,8,1.0,0.5714285714285714,0.42857142857142855,0.9760956175298805,0.9768339768339769,0.02316602316602312
"G[1,1](death <= 0.738 -> hr <= 82.018)
",-4.580,-24.170,-0.421,1.000,0.000,245,7,7,0,245,14,252,7,1.0,0.5,0.5,0.9722222222222222,0.972972972972973,0.027027027027026973
"G[0,0](death <= 0.150 & LOS <= 10.491)
",1.081,0.150,-0.515,1.000,0.000,245,7,7,0,245,14,252,7,1.0,0.5,0.5,0.9722222222222222,0.972972972972973,0.027027027027026973
"G[0,1](cosen <= -1.248 | TOTAL_PROTEIN <= 6.156)
",0.000,9999999.000,9999999.000,1.000,0.000,245,4,10,0,245,14,255,4,1.0,0.2857142857142857,0.7142857142857143,0.9607843137254902,0.9613899613899614,0.038610038610038644
"G[0,1](AF >= 0.003 | LOS <= 5.255)
",0.000,9999999.000,9999999.000,1.000,0.000,245,3,11,0,245,14,256,3,1.0,0.21428571428571427,0.7857142857142857,0.95703125,0.9575289575289575,0.0424710424710425
"G[0,1](death <= 0.552 & Pulse >= 41.473)
",0.000,9999999.000,9999999.000,1.000,0.000,244,4,10,1,245,14,254,5,0.9959183673469387,0.2857142857142857,0.7142857142857143,0.9606299212598425,0.9575289575289575,0.0424710424710425
"G[0,1](death <= 0.595 -> Glasgow_Coma_Scale_Total >= 14.966)
",0.000,9999999.000,9999999.000,1.000,0.000,245,2,12,0,245,14,257,2,1.0,0.14285714285714285,0.8571428571428571,0.953307392996109,0.9536679536679536,0.04633204633204635
"G[0,1](Glasgow_Coma_Scale_Total >= 14.090 -> s8_edrk <= 0.003)
",0.000,9999999.000,9999999.000,1.000,0.000,245,2,12,0,245,14,257,2,1.0,0.14285714285714285,0.8571428571428571,0.953307392996109,0.9536679536679536,0.04633204633204635
"G[0,1](af >= 0.001 -> y <= 0.675)
",0.000,9999999.000,9999999.000,1.000,0.000,245,2,12,0,245,14,257,2,1.0,0.14285714285714285,0.8571428571428571,0.953307392996109,0.9536679536679536,0.04633204633204635
"G[0,1](HEMOGLOBIN >= 12.494 | LOS >= 2.265)
",0.000,9999999.000,9999999.000,1.000,0.000,245,2,12,0,245,14,257,2,1.0,0.14285714285714285,0.8571428571428571,0.953307392996109,0.9536679536679536,0.04633204633204635
"G[1,1](ICU_Pt_Days <= 1.800 | LOS >= 3.799)
",-0.242,1.800,2.543,1.000,0.000,245,2,12,0,245,14,257,2,1.0,0.14285714285714285,0.8571428571428571,0.953307392996109,0.9536679536679536,0.04633204633204635
"G[0,0](ALT_GPT <= 19.542 | AST_GOT >= 20.918)
",0.685,7.188,6.082,1.000,0.000,245,0,14,0,245,14,259,0,1.0,0.0,1.0,0.9459459459459459,0.9459459459459459,0.05405405405405406
"G[1,1](BLOOD_UREA_NITROGEN >= 26.029 -> HEMOGLOBIN >= 11.075)
",-2.379,-2.971,0.875,1.000,0.000,245,0,14,0,245,14,259,0,1.0,0.0,1.0,0.9459459459459459,0.9459459459459459,0.05405405405405406
"G[1,1](Pulse >= 20.092 | s24_hr >= -0.001)
",-1.542,38.663,73.765,1.000,0.000,245,0,14,0,245,14,259,0,1.0,0.0,1.0,0.9459459459459459,0.9459459459459459,0.05405405405405406
"G[0,1](CALCIUM >= 8.943 -> PLATELET_COUNT <= 175.988)
",0.000,9999999.000,9999999.000,1.000,0.000,245,0,14,0,245,14,259,0,1.0,0.0,1.0,0.9459459459459459,0.9459459459459459,0.05405405405405406
"G[0,0](hr <= 106.120 | lds <= 2.318)
",2.540,48.319,11.382,1.000,0.000,245,0,14,0,245,14,259,0,1.0,0.0,1.0,0.9459459459459459,0.9459459459459459,0.05405405405405406
"G[0,0](death >= 0.001 -> edrk >= 15.085)
",0.288,-3.582,-6.785,1.000,0.000,245,0,14,0,245,14,259,0,1.0,0.0,1.0,0.9459459459459459,0.9459459459459459,0.05405405405405406
"G[0,1](n_evts <= 0.252 -> LOS >= 2.500)
",0.000,9999999.000,9999999.000,1.000,0.000,245,0,14,0,245,14,259,0,1.0,0.0,1.0,0.9459459459459459,0.9459459459459459,0.05405405405405406
"G[0,0](ICU_Pt_Days <= 1.520 | tte >= -2.079)
",1.695,2.079,1.572,1.000,0.000,245,0,14,0,245,14,259,0,1.0,0.0,1.0,0.9459459459459459,0.9459459459459459,0.05405405405405406
"G[0,1](MET <= 0.289 | Mort >= 0.021)
",0.000,9999999.000,9999999.000,1.000,0.000,245,0,14,0,245,14,259,0,1.0,0.0,1.0,0.9459459459459459,0.9459459459459459,0.05405405405405406
"G[1,1](BLOOD_UREA_NITROGEN >= 25.281 -> PARTIAL_THROMBOPLASTIN_TIME <= 33.640)
",-0.611,-3.179,-1.840,1.000,0.000,245,0,14,0,245,14,259,0,1.0,0.0,1.0,0.9459459459459459,0.9459459459459459,0.05405405405405406
"G[0,0](LOS <= 7.908 | PLATELET_COUNT >= 140.519)
",-5.237,16.674,71.481,1.000,0.000,245,0,14,0,245,14,259,0,1.0,0.0,1.0,0.9459459459459459,0.9459459459459459,0.05405405405405406
"G[0,0](Resp <= 20.281 | s24_edrk >= -0.002)
",-0.685,0.825,3.670,1.000,0.000,245,0,14,0,245,14,259,0,1.0,0.0,1.0,0.9459459459459459,0.9459459459459459,0.05405405405405406
"G[1,1](Glasgow_Coma_Scale_Total <= 14.996 -> s24_edrk <= 0.001)
",0.864,-0.001,-0.427,1.000,0.000,245,0,14,0,245,14,259,0,1.0,0.0,1.0,0.9459459459459459,0.9459459459459459,0.05405405405405406
"G[0,1](n_evts <= 0.313 -> LOS >= 4.026)
",0.000,9999999.000,9999999.000,1.000,0.000,245,0,14,0,245,14,259,0,1.0,0.0,1.0,0.9459459459459459,0.9459459459459459,0.05405405405405406
"G[0,1](n_evts <= 0.463 -> LOS >= 4.834)
",0.000,9999999.000,9999999.000,1.000,0.000,245,0,14,0,245,14,259,0,1.0,0.0,1.0,0.9459459459459459,0.9459459459459459,0.05405405405405406
"G[0,1](n_evts <= 0.468 -> LOS >= 4.707)
",0.000,9999999.000,9999999.000,1.000,0.000,245,0,14,0,245,14,259,0,1.0,0.0,1.0,0.9459459459459459,0.9459459459459459,0.05405405405405406
"G[0,0](n_evts <= 0.122 -> LOS >= 4.738)
",0.349,-0.262,-1.365,1.000,0.000,245,0,14,0,245,14,259,0,1.0,0.0,1.0,0.9459459459459459,0.9459459459459459,0.05405405405405406
"G[0,1](n_evts <= 0.265 -> LOS >= 4.471)
",0.000,9999999.000,9999999.000,1.000,0.000,245,0,14,0,245,14,259,0,1.0,0.0,1.0,0.9459459459459459,0.9459459459459459,0.05405405405405406
"G[0,1](death <= 0.779 -> Resp >= 10.321)
",0.000,9999999.000,9999999.000,1.000,0.000,244,0,14,1,245,14,258,1,0.9959183673469387,0.0,1.0,0.9457364341085271,0.9420849420849421,0.05791505791505791
"G[0,1](death >= 0.008 | s24_edrk >= -0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,243,0,14,2,245,14,257,2,0.9918367346938776,0.0,1.0,0.9455252918287937,0.9382239382239382,0.061776061776061764
"G[1,1](dfa <= 0.866 | PHOSPHORUS <= 4.668)
",-1.749,0.487,1.168,1.000,0.000,240,0,14,5,245,14,254,5,0.9795918367346939,0.0,1.0,0.9448818897637795,0.9266409266409267,0.07335907335907332
"G[1,1](BLOOD_UREA_NITROGEN <= 29.824 -> dfa <= 1.056)
",1.688,-3.539,-8.824,1.000,0.000,239,1,13,6,245,14,252,7,0.9755102040816327,0.07142857142857142,0.9285714285714286,0.9484126984126984,0.9266409266409267,0.07335907335907332
"G[1,1](n_evts >= 0.028 | Resp <= 20.326)
",-0.643,0.997,4.133,1.000,0.000,237,0,14,8,245,14,251,8,0.9673469387755103,0.0,1.0,0.9442231075697212,0.915057915057915,0.084942084942085
"G[0,1](PROTIME_INR <= 1.164 -> SBP >= 132.765)
",0.000,9999999.000,9999999.000,1.000,0.000,236,0,14,9,245,14,250,9,0.963265306122449,0.0,1.0,0.944,0.9111969111969112,0.08880308880308885
"G[1,1](AST_GOT >= 12.151 | CO2 >= 24.280)
",-0.658,10.887,14.849,1.000,0.000,211,0,14,34,245,14,225,34,0.8612244897959184,0.0,1.0,0.9377777777777778,0.8146718146718147,0.1853281853281853
"G[1,1](BLOOD_UREA_NITROGEN >= 24.290 | MAGNESIUM >= 1.762)
",1.058,3.250,0.238,1.000,0.000,211,0,14,34,245,14,225,34,0.8612244897959184,0.0,1.0,0.9377777777777778,0.8146718146718147,0.1853281853281853
"G[0,1](TOTAL_PROTEIN >= 5.459 | TROPONIN_I <= 0.085)
",0.000,9999999.000,9999999.000,1.000,0.000,209,0,14,36,245,14,223,36,0.8530612244897959,0.0,1.0,0.9372197309417041,0.806949806949807,0.193050193050193
"G[1,1](PARTIAL_THROMBOPLASTIN_TIME <= 32.733 & srr >= 0.019)
",-0.288,-0.114,0.044,1.000,0.000,205,0,14,40,245,14,219,40,0.8367346938775511,0.0,1.0,0.9360730593607306,0.7915057915057915,0.20849420849420852
"G[0,1](CHLORIDE <= 107.620 | dfa >= 0.599)
",0.000,9999999.000,9999999.000,1.000,0.000,203,0,14,42,245,14,217,42,0.8285714285714286,0.0,1.0,0.9354838709677419,0.7837837837837838,0.21621621621621623
