,Rule,Percent Count
0,"((death = 0.400) U[1,1] (Mort < 0.000))",0.5
1,"((POTASSIUM > 10.000) U[1,1] (Mort < 1.000))",1.0
2,"((CALCIUM > 7.200) U[1,1] (Mort < 0.400))",0.5
3,"((tte = 100.000) U[1,0] (n_edrk < 1.000))",0.5
4,"((AST_GOT > 250.000) U[1,1] (LOS < 122.000))",0.5
5,"((POTASSIUM = 1.900) U[1,1] (n_edrk < 1.000))",1.0
6,"((SpO2 = 100.000) U[1,0] (Mort < 1.000))",1.0
7,"((ICU_Pt_Days > 120.000) U[1,1] (n_edrk < 1.000))",0.5
8,"((AST_GOT > 250.000) U[0,1] (n_edrk < 1.000))",0.5
9,"((n_edrk > 1.000) U[0,1] (n_edrk < 1.000))",0.5
10,"((AF > 1.000) U[1,1] (LOS < 122.000))",1.0
11,"((death > 1.000) U[1,1] (LOS < 0.000))",0.5
12,"((Sgy = 0.400) U[1,0] (n_edrk < 1.000))",0.5
13,"((CALCIUM > 15.000) U[1,1] (LOS < 122.000))",0.5
14,"((Pulse < 400.000) U[1,1] (n_edrk < 1.000))",1.0
15,"((death = 0.400) U[0,0] (n_edrk < 0.400))",0.5
16,"((CALCIUM < 15.000) U[1,1] (n_edrk < 1.000))",1.0
17,"((hr = 300.000) U[0,1] (Mort < 0.400))",0.5
18,"((PARTIAL_THROMBOPLASTIN_TIME = 140.000) U[1,1] (LOS < 122.000))",0.5
19,"((AF = 0.400) U[1,1] (LOS < 122.000))",0.5
20,"((Mort > 1.000) U[1,1] (LOS < 122.000))",0.5
