,Rule,Percent Count
0,"((y = 1.000) U[0,1] (SBP > 260.000))",1.0
1,"((y = 1.000) U[1,1] (s24_edrk = -0.200))",0.5
2,"((Resp > 50.000) U[1,1] (n_evts > 5.000))",0.5
3,"((PARTIAL_THROMBOPLASTIN_TIME < 140.000) U[1,1] (n_evts < 5.000))",0.5
4,"((O2_Flow = 10.000) U[1,0] (tte = 100.000))",0.5
5,"((CALCIUM = 15.000) U[1,1] (ICU_Pt_Days > 120.000))",0.5
6,"((BLOOD_UREA_NITROGEN = 120.000) U[1,1] (MET = 1.000))",0.5
7,"((LOS = 122.000) U[0,0] (tte = 100.000))",0.5
8,"((LOS > 48.800) U[0,1] (y = 1.000))",0.5
9,"((tte = 100.000) U[0,1] (death = 0.400))",0.5
10,"((LOS > 122.000) U[1,0] (Mort = 1.000))",0.5
11,"((ICU_Pt_Days = 120.000) U[0,1] (direct > 1.000))",0.5
12,"((CALCIUM = 15.000) U[0,1] (tte > 100.000))",0.5
13,"((tte = 100.000) U[1,0] (tte = 100.000))",0.5
14,"((PARTIAL_THROMBOPLASTIN_TIME < 68.000) U[1,1] (MET > 1.000))",0.5
15,"((death = 1.000) U[1,1] (LOS = 122.000))",0.5
16,"((O2_Flow = 9.466) U[1,1] (death = 1.000))",0.5
17,"((direct = 1.000) U[1,1] (y > 1.000))",1.0
18,"((MET = 1.000) U[1,1] (n_evts < 5.000))",1.0
19,"((n_evts > 5.000) U[1,1] (Mort = 1.000))",0.5
20,"((Mort > 1.000) U[1,0] (tte > 100.000))",0.5
21,"((ICU_Pt_Days = 120.000) U[1,1] (LOS = 122.000))",1.0
22,"((y = 1.000) U[1,1] (y = 1.000))",1.0
23,"((ICU_Pt_Days < 120.000) U[1,0] (y > 1.000))",0.5
24,"((LOS > 122.000) U[0,0] (tte < 4.000))",0.5
25,"((death = 1.000) U[1,1] (MET = 0.400))",0.5
26,"((ICU_Pt_Days < 0.000) U[1,0] (MET = 0.000))",0.5
27,"((SpO2 = 100.000) U[1,1] (MET = 1.000))",0.5
28,"((LOS > 122.000) U[1,1] (ICU_Pt_Days = 120.000))",0.5
29,"((y > 1.000) U[1,1] (MET = 1.000))",1.0
30,"((SpO2 = 88.000) U[1,1] (tte = 100.000))",0.5
31,"((tte = 100.000) U[1,1] (tte < 100.000))",1.0
32,"((death = 1.000) U[1,0] (SBP > 260.000))",0.5
33,"((LOS > 122.000) U[1,1] (MET > 1.000))",0.5
34,"((Resp > 50.000) U[1,1] (Mort = 1.000))",0.5
35,"((LOS = 30.500) U[1,1] (s24_edrk = 1.000))",1.0
36,"((ICU_Pt_Days > 120.000) U[1,1] (Glasgow_Coma_Scale_Total = 0.000))",1.0
37,"((ICU_Pt_Days < 0.000) U[1,1] (tte < 100.000))",0.5
38,"((Resp > 50.000) U[1,1] (y > 1.000))",0.5
39,"((LOS > 122.000) U[1,1] (tte = 100.000))",1.0
40,"((BLOOD_UREA_NITROGEN = 120.000) U[1,0] (n_evts = 5.000))",0.5
41,"((n_evts > 5.000) U[1,1] (Mort < 1.000))",0.5
42,"((CALCIUM = 15.000) U[0,1] (direct > 1.000))",0.5
43,"((n_evts > 5.000) U[1,1] (direct = 0.400))",0.5
44,"((ICU_Pt_Days > 120.000) U[1,1] (y > 1.000))",0.5
45,"((LOS = 122.000) U[1,1] (death = 1.000))",0.5
46,"((MET = 1.000) U[1,0] (Mort = 1.000))",1.0
47,"((death = 1.000) U[1,1] (y > 1.000))",0.5
48,"((n_evts = 5.000) U[1,1] (Mort = 1.000))",0.5
49,"((O2_Flow = 10.000) U[1,1] (MET = 1.000))",1.0
50,"((Mort < 1.000) U[1,1] (LOS = 122.000))",1.0
51,"((Mort < 1.000) U[0,1] (y = 0.400))",0.5
52,"((LOS = 122.000) U[1,1] (ICU_Pt_Days > 120.000))",0.5
53,"((Mort < 1.000) U[1,0] (Mort < 0.400))",0.5
54,"((y > 1.000) U[1,0] (MET > 1.000))",0.5
55,"((LOS = 48.800) U[1,1] (LOS = 122.000))",0.5
56,"((CALCIUM = 15.000) U[0,1] (Glasgow_Coma_Scale_Total = 0.000))",0.5
57,"((ICU_Pt_Days < 120.000) U[1,0] (tte > -20.000))",1.0
58,"((y = 1.000) U[1,1] (Mort < 1.000))",0.5
59,"((ICU_Pt_Days > 120.000) U[1,1] (direct > 1.000))",1.0
60,"((y > 0.400) U[1,1] (y > 1.000))",0.5
61,"((Mort = 1.000) U[1,0] (tte > 4.000))",0.5
