,Rule,Percent Count
0,"(SBP = 260.000 & F[1,0](s24_hr != 0.700))",0.0
1,"(WHITE_BLOOD_CELL_COUNT = 26.000 | F[0,1](hr != 120.973))",0.0
2,"((LOS < 0.000) U[1,0] (edrk = 2.000))",0.0
3,"(POTASSIUM > 10.000 | F[0,1](s8_edrk = 0.875))",0.0
4,"(s8_hr < -0.171 -> F[0,1](ICU_Pt_Days < 18.480))",0.0
5,"(G[0,1](Pulse = 0.000) | G[0,0](AF != 1.000))",0.0
6,"(y < 0.253 & G[0,1](Pulse < 255.400))",0.0
7,"((ICU_Pt_Days = 120.000) U[0,1] (ICU_Pt_Days != 65.714))",0.0
8,"(SODIUM = 166.581 -> F[0,0](ICU_Pt_Days < 33.130))",0.0
9,"(F[1,1](s8_hr != 1.000) & F[1,1](s24_hr != 1.000))",0.0
10,"(F[0,1](s8_hr != -1.000) & F[1,1](dfa = 5.000))",0.0
11,"(F[1,1](hr > 200.099) -> ALBUMIN > 2.332)",0.0
12,"(F[1,1](CREATININE > 0.000) | G[1,1](hr > 30.000))",0.0
13,"(SBP = 0.000 & F[1,0](PARTIAL_THROMBOPLASTIN_TIME < 77.885))",0.0
14,"(G[0,1](CREATININE < 9.495) & G[1,1](WHITE_BLOOD_CELL_COUNT > 26.000))",0.0
15,"(O2_Flow != 10.000 | F[0,1](s24_edrk > 1.000))",0.0
16,"G[0,0](tte = 100.000)",0.0
17,"((LOS > 0.000) U[0,0] (af != 1.000))",0.0
18,"(F[0,0](s8_hr != 0.130) & G[0,1](WHITE_BLOOD_CELL_COUNT > 22.836))",0.0
19,"F[0,0](LOS = 122.000)",0.0
20,"(POTASSIUM > 1.000 | G[0,1](Glasgow_Coma_Scale_Total = 15.000))",0.0
21,"((LOS > 0.000) U[0,0] (LOS < 0.000))",0.0
22,"(G[0,0](cosen = 1.000) & F[1,0](death > 0.602))",0.0
23,"(G[0,0](OXYGEN_SATURATION = 80.000) -> ALBUMIN > 3.626)",0.0
24,"(F[1,0](CO2 < 11.554) -> F[1,1](ICU_Pt_Days < 120.000))",0.0
25,"(G[1,1](s24_hr != 0.400) & n_evts < 4.823)",0.0672093172522694
26,"(POTASSIUM > 1.544 | F[0,1](LOS < 1.637))",0.0
27,"((LOS > 122.000) U[1,1] (LOS != 122.000))",0.0
28,"(F[0,0](af != 1.000) -> F[0,0](ALKALINE_PHOSPHATASE != 15.000))",0.0
29,"(PCO2 < 80.000 | G[0,1](AF != 0.338))",0.0
30,"(G[1,1](MET > 1.000) & F[1,1](dfa = 4.204))",0.0672093172522694
31,"(OXYGEN_SATURATION != 100.000 -> F[1,1](ICU_Pt_Days < 0.000))",0.0
32,"F[0,0](y = 0.290)",0.0
33,"(WHITE_BLOOD_CELL_COUNT = 26.000 | F[1,0](LOS < 0.000))",0.0
34,CALCIUM != 2.000,0.0
35,"((LOS < 122.000) U[1,0] (af != 0.874))",0.0
36,"(G[0,0](CREATININE < 0.000) & F[1,1](death > 0.000))",0.0
37,"(F[0,0](Glasgow_Coma_Scale_Total = 15.000) & hr > 300.000)",0.0
38,"(F[1,0](AST_GOT != 6.000) | F[0,1](hr != 30.000))",0.0
39,"((LOS < 122.000) U[1,1] (ICU_Pt_Days != 107.689))",0.0672093172522694
40,"G[0,1](Temp > 40.859)",0.0
41,"(G[1,1](SODIUM > 185.000) | TOTAL_BILIRUBIN != 9.155)",0.0
42,"((ICU_Pt_Days > 0.000) U[1,0] (LOS > 31.813))",0.0
43,"((LOS > 105.608) U[1,1] (ICU_Pt_Days != 70.701))",0.0
44,"((LOS != 96.654) U[0,1] (LOS != 0.000))",0.0
45,(CALCIUM != 13.050 & hr > 183.064),0.0
46,"((CALCIUM < 2.000) U[0,0] (LOS = 3.861))",0.0
47,"(F[0,1](af != 0.783) -> G[0,1](direct > 0.000))",0.0
48,"(G[1,0](ALKALINE_PHOSPHATASE != 66.847) | G[0,0](CO2 < 28.107))",0.0
49,"(G[0,0](n_evts < 3.771) -> Pulse = 400.000)",0.0
50,"F[1,0](n_evts != 5.000)",0.0
51,"G[0,1](HEMOGLOBIN != 14.786)",0.0
52,"(n_edrk > 0.428 & G[1,0](Pulse < 0.000))",0.0
53,"(F[0,0](AST_GOT != 175.692) | G[1,1](CO2 < 5.000))",0.0
