,Rule,Percent Count
0,(lds != 3.500 -> Glasgow_Coma_Scale_Total = 15.000),0.0
1,"((ICU_Pt_Days < 0.000) U[1,1] (Sgy > 0.000))",0.0
2,"(G[1,0](cosen > -0.800) | G[1,0](AF > 0.578))",0.0
3,"(F[1,0](MET < 0.000) | G[0,1](PLATELET_COUNT = 700.000))",0.0
4,"((PHOSPHORUS > 10.000) U[1,1] (ALKALINE_PHOSPHATASE < 400.000))",0.0
5,"(F[1,0](edrk != 2.000) -> G[1,1](PROTIME_INR > 0.000))",0.0
6,"(LOS < 0.000 -> F[1,1](ALBUMIN != 1.000))",0.0
7,"G[1,1](y != 1.000)",0.0
8,"(G[0,1](ALBUMIN = 5.000) -> Glasgow_Coma_Scale_Total = 0.000)",0.0
9,"(Glasgow_Coma_Scale_Total > 15.000 -> F[0,1](s24_hr < 1.000))",0.0
10,"((CREATININE != 0.000) U[1,0] (LOS > 0.000))",0.0
11,"((PHOSPHORUS > 8.500) U[0,1] (SODIUM = 197.043))",0.0
12,"F[0,1](tte = -60.000)",0.0
13,"(G[1,0](n_evts != 0.000) -> F[1,0](s24_hr < -1.000))",0.0
14,"G[1,0](tte = -60.000)",0.0
15,"((PHOSPHORUS > 7.000) U[1,0] (LOS != 87.185))",0.0
16,"F[1,1](LOS = 103.700)",0.0
17,"((LOS > 122.000) U[1,1] (LOS < 122.000))",0.0
18,"(lds != 2.750 -> F[1,1](ALBUMIN != 5.000))",0.0
19,"((LOS != 0.000) U[1,1] (ICU_Pt_Days < 0.000))",0.0
20,POTASSIUM != 10.000,0.0
21,"(G[1,1](BLOOD_UREA_NITROGEN != 84.300) | F[0,0](OXYGEN_SATURATION < 94.000))",0.0
22,"((ICU_Pt_Days = 120.000) U[1,1] (Sgy > 1.000))",0.0
23,(CO2 < 42.126 | BLOOD_UREA_NITROGEN > 1.000),0.0
24,"((LOS > 85.400) U[1,1] (LOS != 122.000))",0.0
25,"((s24_hr = 1.000) U[1,1] (SODIUM = 200.000))",0.0
26,"(G[1,1](n_evts != 0.000) -> F[1,0](SBP > 0.000))",0.0
27,(BLOOD_UREA_NITROGEN > 1.000 | BLOOD_UREA_NITROGEN > 1.000),0.0
28,"G[1,1](tte != 52.000)",0.0
29,"F[1,1](y = 0.850)",0.0
30,"((CREATININE != 10.000) U[1,1] (death != 1.000))",0.0
31,"((ICU_Pt_Days > 120.000) U[1,1] (SODIUM = 200.000))",0.5
32,"(Glasgow_Coma_Scale_Total > 12.750 -> F[1,1](ALBUMIN != 5.000))",0.0
33,"(ICU_Pt_Days < 0.000 -> F[0,1](SBP > 221.000))",0.0
34,"(G[0,1](cosen > -5.000) | BLOOD_UREA_NITROGEN > 120.000)",0.0
35,"((ICU_Pt_Days > 120.000) U[1,1] (LOS > 85.400))",0.0
36,"((LOS != 122.000) U[1,1] (LOS != 85.400))",0.0
37,"(G[1,0](cosen > 1.000) | F[0,0](s24_edrk > 1.000))",0.0
38,"(F[1,0](srr != 0.000) | G[1,1](SBP < 260.000))",0.0
39,"((LOS = 0.000) U[1,1] (ICU_Pt_Days < 120.000))",0.0
40,(SpO2 > 80.000 & CALCIUM > 3.019),0.0
41,"(G[1,1](BLOOD_UREA_NITROGEN != 120.000) | G[1,1](PLATELET_COUNT = 10.000))",0.0
42,"F[1,1](n_evts != 4.250)",0.0
43,"((LOS = 122.000) U[1,1] (SODIUM = 200.000))",0.0
44,"(F[1,0](AST_GOT = 213.400) -> POTASSIUM > 10.000)",0.0
45,"(G[1,0](hr > 30.000) & G[1,1](ICU_Pt_Days > 0.000))",0.0
46,"(lds != 4.250 -> G[0,0](PROTIME_INR > 5.000))",0.0
47,"F[1,1](CO2 > 50.000)",0.0
48,"(n_evts != 5.000 | F[1,1](s24_edrk > 1.000))",0.5
49,"(ICU_Pt_Days < 84.000 -> G[1,0](s2_hr < 1.000))",0.0
50,"(F[0,1](MET < 1.000) | BLOOD_UREA_NITROGEN > 120.000)",0.0
51,"((edrk < 55.000) U[1,1] (ICU_Pt_Days = 0.000))",0.0
52,"F[1,1](y > 1.000)",0.0
53,"((CREATININE != 10.000) U[1,1] (ICU_Pt_Days < 16.453))",0.0
54,"(G[1,0](hr > 259.500) & CALCIUM > 13.050)",0.0
55,ICU_Pt_Days != 0.000,0.0
56,"F[1,1](LOS < 0.000)",0.0
57,"(CO2 < 50.000 | F[1,1](s24_edrk > 0.998))",0.0
58,"(F[1,1](edrk != 47.050) -> F[1,1](SBP > 221.000))",0.0
59,Mort != 0.000,0.0
60,LOS != 0.000,0.0
61,"(G[0,1](SpO2 < 100.000) | G[1,1](SBP < 260.000))",0.0
62,"(G[1,0](cosen > -0.761) | G[1,1](PLATELET_COUNT = 596.500))",0.0
63,(LOS < 122.000 -> s24_edrk < 1.000),0.0
64,(CO2 < 50.000 | Mort < 0.000),0.0
65,"(G[1,1](SpO2 < 100.000) | G[1,1](AF > 1.000))",0.0
66,"(G[1,1](Sgy > 1.000) -> s24_edrk < 0.400)",0.0
67,"F[1,1](ICU_Pt_Days != 68.565)",0.0
68,"G[1,1](Mort < 1.000)",0.0
69,"F[1,1](n_evts = 0.000)",0.0
70,"(ALT_GPT = 380.000 -> G[1,0](s2_hr < -1.000))",0.0
71,"(G[1,1](ALBUMIN = 1.000) -> F[0,1](ALBUMIN != 1.000))",0.0
72,"((ICU_Pt_Days = 120.000) U[1,1] (ICU_Pt_Days = 120.000))",0.0
73,"(G[1,1](n_evts != 0.000) -> F[1,0](ALBUMIN != 5.000))",0.0
74,"(F[0,0](edrk != 55.000) -> F[0,1](TROPONIN_I = 23.500))",0.0
75,"((ICU_Pt_Days > 0.000) U[0,1] (ICU_Pt_Days = 120.000))",0.0
76,"((CREATININE != 8.500) U[0,1] (LOS < 0.000))",0.0
77,"F[1,1](SBP = 260.000)",0.0
78,"((LOS < 0.000) U[1,1] (LOS != 0.000))",0.0
79,"(F[1,0](LOS < 0.000) -> F[1,1](s24_hr < 1.000))",0.0
80,"(F[0,1](LOS < 103.700) -> F[0,1](TROPONIN_I = 19.978))",0.0
81,"F[1,1](ICU_Pt_Days = 102.000)",0.0
82,"F[1,1](Mort = 1.000)",1.0
83,"(G[1,1](n_evts != 0.000) -> G[1,1](PROTIME_INR > 5.000))",0.0
84,"(ICU_Pt_Days < 84.000 -> G[1,1](PROTIME_INR > 0.000))",0.0
85,"((PHOSPHORUS > 0.000) U[1,1] (death != 0.000))",0.0
86,"((edrk < 39.100) U[0,1] (ICU_Pt_Days > 84.000))",0.0
87,"(F[1,1](LOS < 103.700) -> F[1,0](ALBUMIN != 4.400))",0.0
88,"F[0,1](LOS > 0.000)",0.0
89,"(SpO2 > 80.000 & F[1,1](af > 0.000))",0.0
90,"G[0,0](LOS > 122.000)",0.0
91,"(ALT_GPT = 310.397 -> G[0,0](PARTIAL_THROMBOPLASTIN_TIME = 122.000))",0.0
92,"((ICU_Pt_Days = 0.000) U[1,1] (LOS = 0.000))",0.0
93,"(F[0,1](AST_GOT = 213.400) -> F[0,0](ALBUMIN != 4.400))",0.0
94,"(F[0,0](edrk != 42.596) -> Glasgow_Coma_Scale_Total = 8.748)",0.0
95,"(lds != 5.000 -> F[1,0](SBP > 0.000))",0.0
96,"((LOS = 0.000) U[0,1] (LOS > 103.700))",0.0
97,"(BLOOD_UREA_NITROGEN > 120.000 | F[0,0](OXYGEN_SATURATION < 80.000))",0.0
98,LOS > 122.000,0.0
99,"(G[1,0](Sgy > 0.000) -> G[1,0](PROTIME_INR > 5.000))",0.0
100,"(lds != 5.000 -> G[1,1](s2_hr < 1.000))",0.0
101,"((ICU_Pt_Days > 84.000) U[1,1] (LOS = 122.000))",0.0
102,"((ICU_Pt_Days < 102.000) U[1,0] (ICU_Pt_Days < 0.000))",0.0
103,"F[1,0](y < 0.000)",0.0
104,"((ICU_Pt_Days > 120.000) U[1,1] (Sgy > 1.000))",0.0
105,"F[1,1](SODIUM < 200.000)",0.0
106,"((edrk < 55.000) U[1,1] (death != 1.000))",1.0
107,"((LOS < 122.000) U[1,1] (ALKALINE_PHOSPHATASE < 342.250))",0.0
108,Mort < 1.000,0.5
109,(Glasgow_Coma_Scale_Total > 0.000 -> Glasgow_Coma_Scale_Total = 15.000),0.0
110,"(BLOOD_UREA_NITROGEN > 1.000 | G[1,1](SBP < 182.000))",0.0
111,"((LOS > 0.000) U[1,1] (ALKALINE_PHOSPHATASE < 15.000))",0.0
112,"(F[1,1](ALBUMIN = 3.800) | G[1,1](PLATELET_COUNT = 700.000))",0.0
113,"(lds != 0.000 -> G[1,0](PARTIAL_THROMBOPLASTIN_TIME = 140.000))",0.0
114,"((LOS = 122.000) U[1,0] (LOS < 103.700))",0.0
115,tte = 100.000,0.0
116,"(LOS < 122.000 -> G[1,1](PROTIME_INR > 3.500))",0.0
117,"(Glasgow_Coma_Scale_Total > 15.000 -> G[1,1](s2_hr < 0.700))",0.0
118,"(F[1,0](AST_GOT = 250.000) -> Glasgow_Coma_Scale_Total = 15.000)",0.5
119,"((LOS > 122.000) U[1,1] (ICU_Pt_Days > 120.000))",0.0
120,(n_evts != 5.000 | BLOOD_UREA_NITROGEN > 120.000),0.0
121,"((edrk < 2.000) U[1,0] (LOS != 103.700))",0.0
122,"((ICU_Pt_Days < 0.000) U[0,1] (ALKALINE_PHOSPHATASE < 15.000))",0.0
123,"(F[1,1](edrk != 47.050) -> F[1,1](ALBUMIN != 1.000))",0.0
124,"G[1,1](y > 0.700)",0.0
125,"(srr = 1.000 | G[1,1](SBP < 260.000))",0.0
126,"((LOS = 0.000) U[1,1] (death != 1.000))",0.0
127,"(G[1,1](hr > 259.500) & F[1,1](af > 1.000))",0.0
128,"(G[1,1](n_evts != 4.925) -> Glasgow_Coma_Scale_Total = 12.750)",0.0
129,"(G[1,1](ALBUMIN = 1.000) -> G[1,1](PARTIAL_THROMBOPLASTIN_TIME = 20.000))",0.0
130,"(F[0,1](MET < 1.000) | F[1,1](s24_edrk > 1.000))",0.0
131,"((ICU_Pt_Days < 120.000) U[1,0] (LOS > 103.700))",0.0
132,"((LOS = 122.000) U[0,0] (Sgy > 1.000))",0.0
133,"(F[0,0](ALBUMIN = 1.000) | G[0,1](SBP < 260.000))",0.0
134,"((LOS > 103.700) U[1,1] (SODIUM = 185.000))",0.0
135,"(G[1,1](SBP < 260.000) -> G[1,1](s2_hr < 1.000))",0.0
136,"(F[1,1](AST_GOT = 176.800) -> G[1,1](PARTIAL_THROMBOPLASTIN_TIME = 140.000))",0.0
137,(LOS < 67.100 -> Glasgow_Coma_Scale_Total = 8.250),0.0
138,"(LOS < 85.400 -> F[1,0](s24_hr < 1.000))",0.0
139,"G[1,1](POTASSIUM = 10.000)",0.0
140,"((LOS != 122.000) U[1,1] (ICU_Pt_Days > 0.000))",0.0
141,"(SpO2 > 100.000 & G[1,1](ICU_Pt_Days > 120.000))",1.0
142,"((ICU_Pt_Days != 120.000) U[1,0] (ICU_Pt_Days < 0.000))",0.0
143,"(F[0,1](LOS < 122.000) -> s24_edrk < -1.000)",0.0
144,"((ICU_Pt_Days < 0.000) U[1,1] (LOS = 85.400))",0.0
145,"G[1,0](Mort != 0.000)",0.0
146,"(F[1,1](PCO2 > 69.500) | G[1,1](AF > 0.850))",0.0
147,"((LOS > 0.000) U[0,0] (Sgy > 0.000))",0.0
148,"(G[0,1](SBP < 18.984) -> F[1,0](ALBUMIN != 5.000))",0.5
149,"((ICU_Pt_Days > 0.000) U[1,1] (LOS < 122.000))",0.0
150,"(ICU_Pt_Days < 84.000 -> G[1,1](PARTIAL_THROMBOPLASTIN_TIME = 104.000))",0.0
151,ICU_Pt_Days = 120.000,0.0
152,"(LOS < 122.000 -> G[1,1](PARTIAL_THROMBOPLASTIN_TIME = 140.000))",0.5
153,"(lds < 5.000 -> F[1,1](TROPONIN_I = 23.500))",0.0
154,"G[1,1](n_evts = 3.500)",0.0
155,(BLOOD_UREA_NITROGEN > 120.000 | Mort < 0.850),0.0
156,"((ICU_Pt_Days < 0.000) U[1,0] (ICU_Pt_Days = 120.000))",0.0
157,"(F[1,0](WHITE_BLOOD_CELL_COUNT > 0.120) -> F[0,0](TROPONIN_I = 0.020))",0.0
158,"(F[1,0](edrk != 2.000) -> F[1,1](s24_hr < -1.000))",0.0
159,"((LOS < 103.700) U[0,1] (ICU_Pt_Days > 102.000))",0.0
160,"((ICU_Pt_Days < 0.000) U[1,1] (LOS < 0.000))",0.0
161,"((PHOSPHORUS > 0.815) U[0,1] (Sgy > 1.000))",0.0
162,"(F[0,1](WHITE_BLOOD_CELL_COUNT > 26.000) -> G[1,0](s2_hr < 1.000))",0.5
163,"(F[1,1](PCO2 < 69.500) -> G[1,1](PROTIME_INR > 0.000))",0.0
164,(lds < 5.000 -> s24_edrk < 1.000),0.0
165,"G[1,0](Mort > 1.000)",0.0
166,(n_evts != 0.000 | Mort < 0.700),0.0
167,"(G[1,1](n_evts != 3.500) -> G[1,1](PARTIAL_THROMBOPLASTIN_TIME = 104.000))",0.0
