,Rule,Percent Count
0,"((death > 1.000) U[1,1] (death > 1.000))",0.5
1,"((y > 1.000) U[1,0] (s2_edrk > 1.000))",0.5
2,"((LOS > 122.000) U[0,1] (y > 1.000))",0.5
3,"((ICU_Pt_Days < 120.000) U[1,1] (y > 1.000))",0.5
4,"((y = 1.000) U[1,1] (O2_Flow = 10.000))",0.5
5,"((death = 1.000) U[1,1] (ICU_Pt_Days > 0.000))",0.5
6,"((death = 1.000) U[1,0] (MET < 1.000))",0.5
7,"((LOS = 0.000) U[0,1] (tte = 100.000))",0.5
8,"((death = 0.400) U[1,1] (LOS > 122.000))",0.5
9,"((MET > 1.000) U[1,1] (tte < 4.000))",0.5
10,"((tte = 100.000) U[1,1] (Mort = 0.000))",0.5
11,"((tte < 100.000) U[1,1] (hr < 300.000))",0.5
12,"((ICU_Pt_Days < 30.000) U[1,1] (n_evts = 5.000))",1.0
13,"((y > 1.000) U[1,1] (LOS > 48.800))",0.5
14,"((n_evts > 5.000) U[1,1] (Mort = 1.000))",0.5
15,"((y = 1.000) U[1,1] (y = 1.000))",1.0
16,"((ICU_Pt_Days = 120.000) U[0,1] (LOS > 122.000))",1.0
17,"((Mort = 1.000) U[1,1] (tte = 4.000))",0.5
18,"((MET = 1.000) U[0,1] (LOS > 122.000))",0.5
19,"((MET > 1.000) U[1,1] (MET > 1.000))",0.5
20,"((Mort = 1.000) U[1,1] (direct = 1.000))",1.0
21,"((af = 1.000) U[1,1] (Mort = 1.000))",1.0
22,"((death = 1.000) U[1,1] (O2_Flow = 10.000))",1.0
23,"((tte = 100.000) U[1,0] (O2_Flow = 10.000))",0.5
24,"((LOS > 30.500) U[0,1] (ICU_Pt_Days > 120.000))",1.0
25,"((Mort = 1.000) U[1,1] (tte < 100.000))",0.5
26,"((death = 0.250) U[0,1] (death = 1.000))",1.0
27,"((n_evts = 5.000) U[0,1] (n_evts > 5.000))",0.5
28,"((ICU_Pt_Days > 120.000) U[1,1] (s2_edrk > 1.000))",1.0
29,"((MET = 1.000) U[1,1] (y = 0.100))",1.0
30,"((MET > 1.000) U[1,0] (ICU_Pt_Days = 120.000))",0.5
31,"((af = 1.000) U[1,1] (ICU_Pt_Days = 120.000))",0.5
32,"((af = 1.000) U[1,1] (n_evts > 5.000))",0.5
33,"((ICU_Pt_Days > 0.000) U[0,1] (MET = 1.000))",0.5
34,"((MET > 1.000) U[1,1] (s2_edrk > 1.000))",1.0
35,"((Mort > 1.000) U[1,0] (LOS > 122.000))",1.0
36,"((n_evts > 5.000) U[1,1] (tte < 100.000))",0.5
37,"((tte = 100.000) U[1,1] (n_evts > 5.000))",0.5
38,"((n_evts = 5.000) U[1,1] (LOS > 48.800))",0.5
39,"((ICU_Pt_Days = 41.488) U[1,0] (Mort > 1.000))",0.5
40,"((y = 1.000) U[1,1] (Mort < 0.400))",0.5
41,"((n_evts > 5.000) U[0,1] (Mort > 0.250))",1.0
42,"((ICU_Pt_Days > 120.000) U[1,1] (tte = 100.000))",1.0
43,"((n_evts = 5.000) U[1,1] (tte = 22.009))",0.5
44,"((y > 1.000) U[1,1] (y > 0.400))",0.5
