,Rule,Percent Count
0,"(F[0,1](SpO2 < 100.000) -> G[0,1](n_evts = 5.000))",0.0
1,"(F[1,1](LOS > 122.000) -> F[1,1](PCO2 > 10.000))",0.0
2,"(G[0,0](LOS != 103.700) -> CHLORIDE != 150.000)",0.0
3,(cosen != -0.800 -> death > 1.000),0.0
4,"(LOS > 85.400 -> F[1,1](O2_Flow = 10.000))",0.0
5,"(G[0,1](WHITE_BLOOD_CELL_COUNT > 0.120) & G[1,1](death = 1.000))",0.0
6,"(Resp > 35.000 | G[1,1](edrk = 2.000))",0.0
7,"(F[1,0](PROTIME_INR < 0.000) | ALBUMIN > 5.000)",0.0
8,"(Resp > 27.500 | G[1,1](n_edrk != 1.000))",0.0
9,"(F[0,1](LOS > 122.000) -> LOS > 122.000)",0.0
10,"(F[1,1](SpO2 < 100.000) -> s8_edrk < 0.400)",0.0
11,"(F[1,1](ICU_Pt_Days < 120.000) & F[0,1](PHOSPHORUS < 7.000))",0.0
12,"(F[1,1](HEMOGLOBIN != 25.000) & F[1,1](LACTIC_ACID = 2.750))",0.0
13,"(G[1,1](LOS > 103.700) & G[1,1](PCO2 != 69.500))",0.0
14,"((PHOSPHORUS != 0.000) U[1,1] (s8_hr != 0.400))",0.0
15,"(F[1,0](s24_hr != 1.000) | F[0,0](s24_edrk < 1.000))",0.0
16,"(CHLORIDE > 150.000 & G[1,1](Sgy > 1.000))",0.0
17,"(s24_edrk = -1.000 -> G[1,0](s8_edrk != -1.000))",0.0
18,"(F[0,0](dfa > 4.100) -> CHLORIDE != 150.000)",0.0
19,"(G[1,1](WHITE_BLOOD_CELL_COUNT > 22.118) & LOS = 122.000)",0.0
20,"(G[1,1](LOS != 122.000) -> G[1,0](s8_edrk != -1.000))",0.0
21,"(Temp = 50.000 & F[0,0](PLATELET_COUNT != 700.000))",0.0
22,"(G[1,1](WHITE_BLOOD_CELL_COUNT > 18.236) & F[1,1](LACTIC_ACID = 0.000))",0.0
23,"(F[0,0](SBP > 260.000) | death = 0.000)",0.0
24,"F[0,1](LOS = 103.700)",0.0
25,"(F[1,1](HEMOGLOBIN != 17.800) & G[1,1](LOS < 122.000))",0.0
26,"(F[1,1](s24_hr != -1.000) | G[1,1](TROPONIN_I > 23.500))",0.0
27,"(G[1,1](Glasgow_Coma_Scale_Total != 15.000) | tte != 100.000)",0.5
28,(LOS < 103.700 & LOS = 103.700),0.0
29,(cosen != 1.000 -> s8_edrk < 0.400),0.0
30,"(LOS != 48.800 | G[1,0](edrk = 55.000))",0.5
31,"(Temp = 50.000 & G[1,1](Sgy > 1.000))",0.0
