,Rule,Percent Count
0,"((y = 1.000) U[1,1] (tte > 100.000))",0.5
1,"((CREATININE = 10.000) U[1,1] (MET > 1.000))",0.5
2,"((y = 1.000) U[1,1] (Pulse < 400.000))",0.5
3,"((Mort = 0.250) U[1,1] (Mort = 1.000))",1.0
4,"((y > 1.000) U[1,1] (Pulse < 400.000))",1.0
5,"((Mort = 1.000) U[1,1] (Mort < 1.000))",1.0
6,"((direct = 0.688) U[1,1] (direct = 1.000))",0.5
7,"((MET = 1.000) U[1,1] (y > 0.877))",0.5
8,"((tte = 100.000) U[1,1] (death = 1.000))",0.5
9,"((ICU_Pt_Days = 120.000) U[0,1] (ICU_Pt_Days > 120.000))",1.0
10,"((ICU_Pt_Days = 120.000) U[1,0] (Resp < 50.000))",0.5
11,"((n_evts < 5.000) U[1,1] (ALKALINE_PHOSPHATASE > 400.000))",0.5
12,"((n_evts = 4.583) U[1,1] (death = 1.000))",0.5
13,"((tte < 100.000) U[1,1] (n_evts > 5.000))",0.5
14,"((n_evts > 5.000) U[1,1] (O2_Flow = 10.000))",0.5
15,"((direct = 1.000) U[1,1] (MET = 0.000))",0.5
16,"((y > 1.000) U[0,1] (direct = 1.000))",1.0
17,"((Mort > 1.000) U[0,1] (tte > 100.000))",0.5
18,"((MET = 1.000) U[0,1] (SBP > 260.000))",0.5
19,"((death = 1.000) U[1,1] (MET > 0.617))",0.5
20,"((n_evts = 3.631) U[0,1] (MET > 1.000))",1.0
21,"((LOS > 122.000) U[1,1] (SBP > 65.000))",1.0
22,"((y = 1.000) U[1,1] (ALKALINE_PHOSPHATASE > 400.000))",1.0
23,"((MET > 1.000) U[1,1] (y > 1.000))",1.0
24,"((Mort = 1.000) U[0,1] (y > 1.000))",1.0
25,"((direct = 0.000) U[1,1] (LOS = 122.000))",0.5
26,"((n_evts < 5.000) U[1,1] (Mort > 1.000))",0.5
27,"((CREATININE = 10.000) U[1,0] (y = 1.000))",0.5
28,"((death = 0.400) U[1,1] (tte = 4.000))",0.5
29,"((Mort = 0.400) U[1,0] (LOS = 122.000))",0.5
30,"((LOS > 122.000) U[1,1] (direct > 1.000))",0.5
31,"((y = 1.000) U[1,1] (MET > 1.000))",0.5
32,"((tte = 100.000) U[1,1] (n_evts < 5.000))",0.5
33,"((n_evts = 4.553) U[1,1] (tte < 4.000))",0.5
34,"((y = 1.000) U[1,1] (MET < 1.000))",1.0
35,"((n_evts > 5.000) U[1,1] (y = 1.000))",0.5
36,"((y > 1.000) U[1,1] (MET > 0.400))",0.5
37,"((CREATININE = 10.000) U[1,1] (n_evts = 5.000))",1.0
38,"((y > 1.000) U[1,0] (Mort > 1.000))",1.0
39,"((ICU_Pt_Days = 120.000) U[0,1] (Mort > 1.000))",0.5
40,"((Mort > 0.000) U[1,1] (n_evts > 5.000))",0.5
41,"((n_evts = 5.000) U[1,1] (ICU_Pt_Days = 120.000))",0.5
42,"((CREATININE = 10.000) U[1,1] (direct > 1.000))",0.5
43,"((direct = 1.000) U[1,1] (SBP > 260.000))",0.5
