,Rule,Percent Count
0,"F[1,1]((ICU_Pt_Days < 120.000 -> Glasgow_Coma_Scale_Total > 15.000))",0.5
1,"F[1,1]((O2_Flow = 10.000 & AF = 1.000))",0.5
2,"F[1,1]((O2_Flow = 10.000 & cosen = 1.000))",1.0
3,"F[1,0]((Mort = 0.400 & direct > 0.400))",0.5
4,"F[1,1]((Mort = 1.000 & s24_hr = 1.000))",0.5
5,"F[1,1]((n_evts = 5.000 & death = 1.000))",0.5
6,"F[1,1]((y = 1.000 & tte = 100.000))",0.5
7,"F[1,0]((n_evts = 5.000 & ICU_Pt_Days = 120.000))",0.5
8,"F[1,1]((tte = 100.000 & n_edrk = 1.000))",0.5
9,"F[1,1]((O2_Flow = 10.000 & af = 1.000))",0.5
10,"F[1,1]((ICU_Pt_Days > 120.000 & cosen = 1.000))",1.0
11,"F[1,1]((ICU_Pt_Days < 120.000 -> Mort > 1.000))",0.5
